DOY2,HR2,FC,H,LE,TAU,USTAR,TA,PA,RH,VPD,WS,U_SIGMA,V_SIGMA,W_SIGMA
3,2.25,2.05885675,-51.7631225,-0.481257,-0.7523491,0.1293727,-5.52984999999999,97.2207775,44.74235,0,1.102235,0.507921608676663,0.39665616227521,0.284633360494571
3,2.75,1.9574665,-71.923375,-18.9733,-0.8012508,0.138847,-5.345125,97.33563,45.866325,0,0.94248,0.498805910699771,0.276839265891773,0.229672345510402
3,3.25,-1.01429625,-58.711775,1.5606165,-0.780075675,0.1412083,-5.10957499999995,97.3919025,47.397925,0,0.9940206,0.394473900523715,0.34896088568606,0.21828665969039
3,3.75,-1.765992425,-42.993305,-7.82571875,-0.6497485,0.1157445,-4.93187499999998,97.41275,47.7274725,0,0.83873055,0.320516012559293,0.332977226315463,0.166196011034831
3,4.25,1.59044375,-41.8551025,-9.3364125,-0.695837275,0.162505,-4.83849999999999,97.46339,47.6065875,0,1.10585,0.400106254911496,0.320367014419384,0.251396101799531
3,4.75,1.752892,-53.23377,1.20001875,-0.6860611,0.114030175,-4.57687499999999,97.46891,46.8759,0,1.2786015,0.311099744691199,0.315775235771022,0.212619856830008
3,5.25,-2.1927805,-40.07474,-6.826205,-0.7779192,0.147984675,-4.20429999999997,97.49777,50.644025,0,0.9982571,0.429234623068565,0.33089402804618,0.239180887552755
3,5.75,2.53729525,-32.146465,-2.70669625,-0.6706144,0.1009569,-3.88219999999998,97.53327,51.977625,0,1.16949,0.353658989494051,0.355140163770742,0.216459244333465
3,6.25,3.450514,-31.2946,-2.3297248,-0.607964,0.1396322,-3.74759999999999,97.56037,53.113575,0,0.9665254,0.35727031273659,0.379155257445071,0.232943512193358
3,6.75,3.29095925,-51.29986,-10.96609,-0.616258275,0.105000375,-3.65629999999999,97.60122,53.414,0,1.010036375,0.375339940402363,0.31715060041249,0.217757910051744
3,7.25,5.048584,-57.37954,-5.06245975,-0.602662,0.1184631,-2.88349999999999,97.6662275,52.848025,0,0.8401016,0.361704582241879,0.316248663089109,0.220467756584401
3,7.75,-2.037827,-48.0255375,-20.5188,-0.632360775,0.1368888,-2.22542499999997,97.702965,49.310375,0,0.439528275,0.430621521958603,0.343383213045302,0.20898947654594
3,8.25,-1.442948975,-42.57895,-20.42797,-0.7549286,0.136361875,-2.17847499999997,97.7476975,47.27695,0,0.78597545,0.404746514887605,0.336843301457313,0.257144979693141
3,8.75,6.085149,-36.6008125,-34.6525,-1.0747,0.21087425,-1.96947499999998,97.78567,43.9335325,0,0.772119,0.521505071332662,0.491061465509309,0.315431585951159
3,9.25,6.2434235,25.1413125,5.5794565,-0.94686875,0.188243,-1.79377499999998,97.8480075,44.6023825,0,1.56119,0.619015950039193,0.507996354389558,0.39897243012519
3,9.75,3.3121975,-1.886935,-18.647183,-0.72533795,0.192404,-1.39929999999998,97.89592,42.43515,0,1.45225,0.647033497299969,0.565643922803166,0.43407163483446
3,10.25,6.9400665,11.124048,7.813571,-0.81261335,0.20215755,-1.24519999999997,97.90829,39.35344,0.06661415,1.59889225,0.733046016528983,0.650884837906455,0.47820810770477
3,10.75,8.544118,19.70907,12.23556,-0.97809195,0.28321935,-1.02052499999999,97.93338,36.50399,0.248991825,1.14620225,0.675861180821577,0.629163950561405,0.462826966001927
3,11.25,9.14018925,45.47059,12.5985,-0.80170635,0.261598125,-1.05874999999996,97.915775,30.444925,0.37667225,1.32370565,0.758061940099525,0.666812527617093,0.484606368397486
3,11.75,9.154236,51.94206,14.745625,-1.19201775,0.264546275,-1.07117499999998,97.8976775,30.935175,0.3858055,0.895583325,0.82148559855071,0.743690594302993,0.520306663276867
