DOY2,HR2,USTAR,TA_1_1_1,WS,NEE,FC_1_1_1,SC,H_1_1_1,SH,LE_1_1_1,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH_1_1_1,PA,CO2_1_1_1,VPD,NETRAD,PPFD_IN_1_1_1,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT,PPFD_DIF
8,6.25,0.314,11.76,1.914,-1.3545,1.762,-2.8235,-3.34,9.3985,8.979,7.968,-0.3045,12.71,12.09,90.2,96.9,383.309,1.27,51.519,183.959,89.4,4.745,6.153,341.5,369.43,131.23
8,6.75,0.37,12.575,2.12,-3.077,1.289,-3.045,5.956,10.9905,19.343,5.9755,0.045,12.635,12.07,87.5,96.9,380.219,1.61,93.036,260.64,128.5,7.072,8.91,341.96,374.73,171.37
8,7.25,0.424,13.395,2.253,-4.198,-1.194,-1.914,25.141,10.159,37.3765,3.0045,0.7485,12.595,12.035,84.4,96.9,377.7385,2.23,147.17,385.45,198.4,14.83,14.39,343.76,380.64,233.45
8,7.75,0.462,14.18,2.365,-4.726,-2.717,-1.27,46.5125,10.06,52.287,0.648,0.934,12.54,12,80.7,96.9,374.701,2.945,197.48,505.1975,257.4,20.7155,18.3,342.9,385.75,297.68
8,8.25,0.503,14.87,2.558,-5.746,-4.202,-0.993,65.728,10.226,66.156,-0.8265,1.3675,12.505,11.945,76.895,96.9,372.969,3.655,246.54,601.3605,307.9,21.638,19.69,346.03,392.34,378.38
8,8.75,0.522,15.45,2.687,-6.305,-5.199,-0.79,83.471,8.249,83.039,-1.0015,1.867,12.48,11.93,73.59,96.9,371.683,4.16,265.43,669.709,322.3,22.159,21.35,345.42,396.34,420.86
8,9.25,0.552,15.95,2.797,-7.0035,-5.825,-0.55,104.797,7.832,90.225,-1.415,2.469,12.445,11.87,71.1,96.9,370.82,4.83,320.745,752.6335,379.95,23.477,24.42,346.885,400.24,478.005
8,9.75,0.5695,16.54,2.8545,-7.136,-6.143,-0.431,133.1945,7.592,95.731,-1.26,3.123,12.5,11.83,68.635,96.9,369.306,5.49,375.675,868.102,449.15,26.469,26.59,348.01,402.375,489.435
8,10.25,0.585,16.87,2.931,-7.553,-7.112,-0.3485,143.564,7.326,110.063,-0.854,3.739,12.5,11.795,66.29,96.9,368.932,6.06,371.27,902.946,436.05,27.972,26.51,349.15,405.055,533.66
8,10.75,0.592,17.225,3.029,-7.7165,-7.369,-0.279,149.379,6.324,118.842,-1.2355,4.2805,12.52,11.82,64.13,96.9,368.396,6.645,404.185,963.033,472.75,28.99,27.99,351,409.275,524.9
8,11.25,0.589,17.53,3.143,-7.9965,-7.361,-0.256,138.512,6.1785,124.053,-1.495,4.6645,12.565,11.755,63.24,96.8,368.104,7.03,394.265,969.317,475.1,28.0775,28.41,353.45,409.245,545.725
8,11.75,0.61,17.865,3.0945,-7.761,-7.172,-0.16,166.702,6.147,122.59,-1.105,5.0515,12.57,11.77,62.56,96.8,367.5915,7.16,426.39,1025.7225,496.7,29.721,29.89,355.54,411.54,576.985
8,12.25,0.617,18.23,3.09,-7.2605,-6.996,-0.106,158.642,4.7,127.3865,0.07,5.8685,12.64,11.775,61.68,96.8,367.215,7.56,404.69,994.173,485.2,28.3315,30.49,358.73,413.55,539.88
8,12.75,0.607,18.35,3.133,-6.792,-6.504,-0.116,151.0695,4.2665,126.0655,-0.293,6.4265,12.69,11.77,59.64,96.8,367.138,8.14,377.705,935.572,453.5,29.4875,29.14,358.52,413.045,530.52
8,13.25,0.593,18.195,3.072,-6.623,-6.506,-0.111,147.969,4.168,119.877,-0.305,6.441,12.79,11.82,57.75,96.8,366.956,8.325,390.46,995.473,478,28.102,29.87,357.4,414.255,550.16
8,13.75,0.635,18.65,3.146,-6.5375,-6.376,-0.081,145.379,3.431,128.445,-1.74,6.451,12.885,11.86,57.38,96.8,366.925,8.72,379.095,958.649,463,28.61,30.17,357.16,415.56,505.92
8,14.25,0.616,18.755,3.179,-6.22,-6.1185,-0.099,156.301,2.114,124.1955,-0.463,6.4,12.95,11.895,55.36,96.7,366.5885,9.175,377.94,984.103,478.45,29.103,31.145,355.635,418.98,515.11
8,14.75,0.611,19.16,3.193,-5.0815,-4.8945,-0.0695,123.2705,1.361,108.012,0.7865,6.5665,13.025,11.95,55.11,96.7,366.2485,9.285,301.53,821.502,397.3,24.617,26.005,356.4,418.165,469.38
8,15.25,0.589,19.29,3.087,-4.489,-4.454,-0.005,105.7815,0.5505,97.4045,0.188,6.4925,13.065,11.97,54.56,96.7,366.263,9.48,274.755,730.265,353.7,23.074,25.1,355.36,416.405,422.03
8,15.75,0.5575,19.29,2.981,-3.879,-3.98,0.049,90.294,-0.8495,88.439,0.0525,6.621,13.125,11.985,54.65,96.7,366.2085,9.6,214.945,637.226,304.05,22.202,23.975,351.865,417,357.14
8,16.25,0.5685,19.345,2.9525,-2.899,-3.07,0.134,61.1025,-2.112,75.3305,0.878,6.469,13.2,12,55.46,96.7,366.328,9.485,148.51,472.069,235.25,18.734,19.565,351.83,415.675,303.925
8,16.75,0.5315,18.79,2.7545,-1.8505,-1.967,0.195,38.3545,-3.1315,62.318,1.357,6.2485,13.25,12.05,56.64,96.7,366.54,9,108.31,397.194,187.85,17.976,18.44,346.575,412.37,244.6
8,17.25,0.488,18.51,2.7415,-0.962,-1.366,0.346,21.94,-4.439,46.9075,1.937,5.823,13.28,12.06,57.05,96.7,366.793,8.47,61.0945,291.668,140.3,12.6365,13.34,342.925,409.635,187.985
8,17.75,0.467,18.3,2.4505,0.3805,-0.424,0.594,6.32,-6.755,33.9735,2.844,5.476,13.33,12.13,58.6,96.7,366.866,8.1,9.353,206.6735,87.25,6.905,8.63,340.705,406.61,135.095
8,18.25,0.386,17.73,2.333,2.043,0.428,0.9615,-4.333,-9.142,19.06,3.468,5.4225,13.38,12.17,61.83,96.7,367.057,6.725,-12.5595,105.649,47.805,3.979,5.479,337.435,401.755,86.446
8,18.75,0.323,17.31,1.9945,3.224,1.084,1.4985,-9.9045,-10.868,9.9865,2.0425,5.018,13.4,12.22,64.28,96.7,367.8275,6.31,-34.0985,44.911,18.57,1.717,2.489,338.965,397.695,37.096
8,19.25,0.244,16.69,1.8415,4.232,1.479,2.209,-13.123,-11.6615,4.302,0.6155,4.666,13.45,12.25,67.67,96.7,369.408,5.43,-52.9545,10.398,1.657,0.626,1.419,336.44,393.725,2.943
8,19.75,0.206,16.09,1.857,4.7995,1.695,2.267,-11.0945,-11.179,1.658,-0.6945,4.01,13.455,12.285,70.93,96.7,371.3815,4.83,-61.828,2.856,-1.66,0.265,1.178,340.59,388.66,0.694
8,20.25,0.212,15.85,1.866,4.453,2.1255,1.6445,-13.274,-8.338,1.009,-2.1275,3.585,13.465,12.275,72.64,96.8,373.158,4.55,-54.0515,2.043,-1.994,0.192,1.085,336.895,385.335,0.656
8,20.75,0.222,15.33,1.887,4.339,2.198,1.0655,-12.0645,-6.812,0.648,-2.3895,3.126,13.475,12.31,73.79,96.8,374.397,3.98,-52.567,2.024,-1.769,0.1925,1.061,335.855,383.115,0.631
8,21.25,0.1905,14.925,1.855,4.181,2.1605,0.9345,-11.743,-5.8095,0.1185,-1.591,2.8615,13.475,12.315,76.345,96.8,376.456,3.535,-48.817,2.0285,-1.634,0.1915,1.017,336.44,381.075,0.6325
8,21.75,0.1935,14.615,1.8025,4.173,2.032,0.807,-10.801,-5.324,0.35,-1.961,2.6455,13.47,12.34,78.47,96.8,378.026,3.18,-49.634,2.061,-1.5575,0.206,1.097,332.76,379.33,0.63
8,22.25,0.173,14.27,1.768,3.84,2.139,0.8615,-10.155,-4.4505,0.271,-1.811,2.3115,13.45,12.37,79.795,96.8,379.325,2.86,-50.744,2.061,-1.557,0.179,1.084,333.11,377.62,0.6355
8,22.75,0.179,13.915,1.837,3.819,2.3295,0.708,-10.021,-3.652,0.088,-1.782,2.09,13.44,12.37,80.95,96.8,380.0255,2.6,-45.463,2.03,-1.48,0.169,1.104,336.14,375.95,0.638
8,23.25,0.195,13.72,1.884,3.403,2.031,0.632,-12.353,-3.846,0.1275,-1.474,1.793,13.42,12.37,82.2,96.8,380.7475,2.47,-42.542,2.038,-1.3325,0.174,1.0995,332.58,374.75,0.6425
8,23.75,0.1845,13.57,1.881,3.726,2.383,0.582,-13.37,-3.466,-0.3575,-1.998,1.6145,13.395,12.35,83.6,96.8,381.534,2.28,-39.705,2.0665,-1.331,0.203,1.0925,335.1,372,0.658
9,0.25,0.225,9.22,2.014,2.432,1.725,0.21,-12.866,-2.581,0.2025,-1.192,-0.599,11.02,10.485,85.95,97.2,380.908,1.47,-31.032,1.97,-1.234,0.136,0.73,324.04,352.335,0.6215
9,0.75,0.228,9.075,1.989,2.2255,1.726,0.1195,-12.669,-2.803,0.121,-1.1345,-0.636,10.975,10.43,87.1,97.2,381.651,1.415,-31.1445,1.972,-1.403,0.151,0.6885,323.18,352.03,0.5955
9,1.25,0.233,8.805,2.069,2.102,1.776,0.169,-12.442,-1.994,0.694,-0.347,-0.591,10.95,10.455,87.2,97.2,382.316,1.34,-30.4395,1.917,-1.138,0.15,0.747,323.275,351.305,0.6125
9,1.75,0.256,8.655,2.091,2.505,2.067,0.1885,-14.518,-2,0.0045,-0.3715,-0.867,10.945,10.41,87.9,97.15,381.26,1.235,-27.176,1.9135,-1.178,0.16,0.7775,323.88,349.975,0.6025
9,2.25,0.248,8.53,2.012,2.354,2.033,0.157,-14.072,-1.776,0.233,-0.3235,-1.1385,10.92,10.4,88.85,97.2,380.762,1.18,-26.913,1.9715,-2.3745,0.1355,-0.7815,327.27,348.755,0.622
9,2.75,0.267,8.4,2.18,2.277,1.956,0.0685,-15.836,-1.253,0.3505,-0.5745,-1.019,10.9,10.38,89,97.2,380.8375,1.21,-25.124,1.977,-2.03,0.158,-1.555,324.465,349.135,0.6265
9,3.25,0.268,8.265,2.125,2.246,1.848,0.166,-13.4025,-1.239,0.05,-0.319,-1.1045,10.875,10.36,89.05,97.2,381.393,1.19,-23.794,1.984,-1.568,0.17,0.125,325.02,348.88,0.6035
9,3.75,0.268,8.29,2.102,2.038,1.682,0.143,-12.749,-1.1415,0.133,0,-1.1405,10.865,10.32,89.5,97.2,381.2045,1.14,-20.342,1.993,-1.145,0.154,0.5855,324.18,349.285,0.629
9,4.25,0.26,8.33,2.135,1.981,1.752,0.036,-11.948,-1.0515,0.066,-0.26,-1.3585,10.82,10.295,90.05,97.2,382.099,1.04,-19.243,2.005,-0.949,0.164,0.6545,324.91,347.76,0.6355
9,4.75,0.28,8.029,2.185,2.131,1.746,0.004,-13.657,-1.145,0.2,0,-1.3775,10.785,10.28,90.5,97.2,381.814,0.955,-19.2435,2.059,-1,0.149,0.665,327.455,347.655,0.603
9,5.25,0.2815,7.929,2.142,1.897,1.8355,-0.113,-13.883,-0.497,0.373,0.206,-1.35,10.79,10.27,90.85,97.2,382.096,0.94,-16.613,3.232,-0.0275,0.308,0.689,325.32,347.35,0.78
9,5.75,0.279,7.8305,2.172,1.7405,1.7865,-0.33,-13.212,1.435,0.625,1.934,-1.3745,10.735,10.245,91.35,97.2,382.2425,0.925,-7.792,17.9275,7.145,0.86,1.169,328.095,348.33,8.666
9,6.25,0.294,8.067,2.087,0.604,1.435,-0.777,-9.736,4.6615,1.3845,3.969,-1.471,10.675,10.22,91.35,97.25,381.605,0.95,6.4155,72.1365,30.91,2.2345,2.6675,328.18,348.965,47.778
9,6.75,0.326,8.35,2.16,-0.36,1.0445,-1.088,-5.694,7.4285,4.377,5.365,-1.4855,10.615,10.19,90.75,97.3,380.7345,0.99,36.0125,137.308,63.37,3.93,4.4535,330.32,350.615,101.65
9,7.25,0.3765,8.68,2.1965,-1.6205,0.661,-1.39,2.6385,9.571,15.102,5.314,-1.4755,10.56,10.22,87.95,97.3,379.438,1.23,68.537,220.052,102.05,6.3085,6.643,331.845,354.63,151.045
9,7.75,0.436,9.43,2.416,-2.5265,-0.326,-1.249,9.897,9.6765,23.402,4.023,-1.307,10.535,10.17,85.2,97.3,377.8285,1.59,123.425,327.418,153.95,10.7065,9.97,331.76,357.935,200.62
9,8.25,0.4855,10.1,2.6015,-3.893,-2.022,-0.925,40.266,9.789,34.879,2.2695,-0.99,10.49,10.14,81.4,97.3,375.444,2.05,170.75,448.683,219.9,20.7625,16.56,332.16,363.93,246.575
9,8.75,0.5225,10.83,2.6855,-4.034,-2.9485,-0.6735,58.678,9.736,45.855,0.6645,-0.6015,10.44,10.07,78.46,97.2,373.3315,2.45,216.3,565.884,260.55,25.136,19.04,332.625,367.6,288.36
9,9.25,0.556,11.19,2.9565,-5.017,-4.217,-0.5995,86.32,9.325,56.8775,-0.5925,-0.389,10.46,10.04,77.125,97.25,371.73,2.97,259.5,654.757,312.5,26.151,22,331.3,372,318.31
9,9.75,0.5575,11.64,2.943,-5.303,-4.6275,-0.52,95.722,9.792,68.796,-0.5935,0.0285,10.41,10.03,71.78,97.2,371.0155,3.52,305.16,749.7045,367.2,26.763,24.155,331.02,375.15,410.21
9,10.25,0.57,12.355,3.018,-5.8395,-5.21,-0.4005,120.9355,8.095,75.347,-0.15,0.428,10.395,9.98,69.43,97.2,370.328,4.295,315.92,789.347,386.7,27.064,24.53,332.96,378.36,402.805
9,10.75,0.603,12.59,3.0395,-5.949,-5.697,-0.291,125.666,7.323,83.3415,-0.0905,0.965,10.4,9.94,67.86,97.2,369.69,4.66,348.47,862.091,416.2,27.7835,25.06,333.23,383,441.345
9,11.25,0.585,13.13,3.135,-5.845,-5.608,-0.242,123.771,6.879,90.735,-0.298,1.5985,10.42,9.93,66.12,97.2,369.388,5.025,358.88,887.834,432.55,28.9,26.06,336.32,383.345,426.895
9,11.75,0.633,13.68,3.194,-5.797,-5.612,-0.17,137.592,6.516,91.633,0,2.027,10.45,9.93,64.11,97.2,368.966,5.52,344.54,872.8215,424.1,26.999,27.075,333.84,385.72,449.065
9,12.25,0.613,13.775,3.293,-5.7725,-5.487,-0.1375,138.708,5.6315,91.241,-0.52,2.5145,10.465,9.91,62.425,97.2,368.518,5.845,345.85,883.519,407.8,27.697,27.09,333.7,388.92,454.065
9,12.75,0.627,13.97,3.293,-5.925,-5.781,-0.077,140.0225,4.798,96.847,-0.875,3.1405,10.545,9.91,60.495,97.2,368.372,6.2,349.3,882.38,424.2,27.606,27.475,336.12,389.78,482.42
9,13.25,0.609,14.49,3.401,-5.167,-5.1105,-0.074,125.963,3.3355,89.783,-1.188,3.298,10.61,9.92,59.125,97.1,368.396,6.31,327.335,851.284,421.8,26.594,27.3,336.625,391.33,436.66
9,13.75,0.606,14.545,3.35,-4.79,-4.5295,-0.074,106.581,2.436,83.356,-0.225,3.4375,10.68,9.94,58.785,97.1,368.33,6.495,290.74,767.456,369.7,25.901,25.23,334.3,391.4,420.93
9,14.25,0.6075,14.515,3.3945,-4.4175,-4.263,-0.0125,105.845,0.915,80.763,-0.125,3.463,10.75,9.97,58.065,97.1,368.0905,7.06,260.71,730.7195,349.2,24.13,24.245,334.53,391.61,370.84
9,14.75,0.594,14.48,3.369,-3.66,-3.6175,0.001,91.382,0.139,74.971,0,3.433,10.79,9.99,57.485,97.1,368.045,7.01,209.9,620.253,292.5,23.388,20.77,333.45,389,311.285
9,15.25,0.57,14.595,3.162,-3.021,-3.0285,0.001,75.631,-0.048,62.867,-0.0845,3.318,10.75,10,57.365,97.1,368.014,6.895,176.66,553.91,260.8,20.804,19.04,330.25,388.37,290.67
9,15.75,0.552,14.685,2.991,-2.35,-2.342,0.068,48.351,-1.3425,55.606,0.192,3.306,10.795,10.03,56.955,97.1,367.992,6.965,125.45,434.796,198,18.6805,17.68,328.32,387.64,246.385
9,16.25,0.556,14.53,2.96,-1.4075,-1.583,0.184,24.195,-3.478,48.753,0.7625,3.2075,10.885,10.065,58.13,97.05,368.161,6.89,63.201,307.65,144.55,12.7945,15.21,326.36,386.245,193.75
9,16.75,0.4785,14.47,2.694,-0.2315,-0.675,0.346,6.133,-5.881,33.4645,1.848,3.0675,10.93,10.1,59.56,97.1,367.876,6.75,18.988,172.391,80.1,6.478,8.53,328.565,384.175,136.99
9,17.25,0.419,14.16,2.447,0.902,0.036,0.5795,-3.449,-7.6565,24.4595,2.253,2.916,10.99,10.14,61.995,97.1,367.8345,6.17,-8.7025,109.128,46.555,3.826,4.902,326.025,380.95,89.658
9,17.75,0.353,13.49,2.1535,1.937,0.511,0.9395,-10.259,-10.986,15.711,1.4155,2.644,11.01,10.17,65.3755,97.1,368.326,5.18,-34.272,43.698,16.385,1.7535,2.522,319.055,375.005,37.316
9,18.25,0.262,12.94,1.936,2.921,0.866,1.173,-12.267,-12.045,5.293,0.021,2.512,11.015,10.18,67.15,97.1,369.167,4.725,-54.13,11.116,1.524,0.597,1.279,318.015,370.99,4.283
9,18.75,0.235,12.295,1.952,3.3455,1.12,1.31,-14.6995,-10.523,3.564,-1.692,2.153,11.02,10.25,69.29,97.1,370.1385,4.11,-55.2105,2.405,-1.1455,0.231,0.941,319.93,367.575,0.702
9,19.25,0.222,11.685,1.923,3.3,1.537,0.941,-14.4755,-8.656,2.365,-1.8145,1.76,11.02,10.285,71.32,97.1,371.493,3.74,-50.734,1.922,-1.8695,0.124,0.905,321.37,365.205,0.591
9,19.75,0.232,11.455,1.991,2.945,1.609,0.6845,-14.946,-6.584,1.545,-2.04,1.446,11.025,10.32,73.12,97.1,373.016,3.2,-48.3765,1.8855,-1.93,0.118,0.976,318.72,362.705,0.5635
9,20.25,0.2155,10.94,2.027,3.003,1.747,0.5905,-15.857,-6.135,1.024,-2.044,1.2205,11.065,10.335,75.04,97.2,374.26,2.915,-50.071,1.923,-1.968,0.126,0.984,318.865,360.115,0.5755
9,20.75,0.212,10.66,1.96,2.804,1.5685,0.488,-14.046,-5.691,0.982,-1.915,0.9535,11.08,10.41,77.31,97.2,375.345,2.65,-50.872,1.964,-1.918,0.137,1.0225,317.035,357.485,0.5785
9,21.25,0.2195,10.34,2.014,2.576,1.667,0.4005,-13.833,-4.62,0.3495,-1.5025,0.634,11.075,10.425,79.37,97.2,375.892,2.39,-52.9785,1.9495,-1.623,0.111,1.035,322.1,357.43,0.5735
9,21.75,0.2245,10.14,2.055,2.7755,1.5815,0.2715,-14.9955,-3.964,0.368,-1.537,0.3935,11.07,10.44,80,97.2,378.092,2.16,-53.0465,1.927,-1.562,0.12,1.0915,319.33,355.865,0.5925
9,22.25,0.227,9.77,2.026,2.678,1.747,0.3285,-13.09,-4.118,0.3445,-1.8785,0.155,11.08,10.43,81.8,97.2,378.387,2.04,-48.6935,1.945,-1.475,0.157,0.994,320.125,355.41,0.5795
9,22.75,0.2265,9.49,2.08,2.548,1.744,0.285,-14.611,-4.075,0.2565,-1.6885,-0.0365,11.045,10.415,82.9,97.2,379.128,1.81,-45.6585,1.941,-1.459,0.112,0.893,316.76,353.545,0.603
9,23.25,0.2105,9.25,2.062,2.44,1.696,0.217,-14.743,-3.402,0.3695,-0.5115,-0.078,11.05,10.39,84.6,97.2,379.737,1.655,-38.1985,1.983,-1.434,0.128,0.808,319.51,352.825,0.612
9,23.75,0.21,9.11,2.035,2.3945,1.803,0.1905,-13.473,-2.676,0.555,-0.906,-0.289,11.01,10.4,86,97.2,380.714,1.53,-30.579,1.946,-1.259,0.139,0.802,324.245,352.31,0.6
10,0.25,0.328,3.04,2.156,1.288,1.049,0.086,-14.0635,-1.1895,1.157,-0.245,-2.656,7.455,7.295,90.15,96.9,382.0215,0.78,-16.688,1.885,-0.798,0.132,0.408,310.55,325.3,1.267
10,0.75,0.3305,2.95,2.264,1.353,1.179,0.074,-13.187,-1.102,1.147,-0.0765,-2.718,7.4,7.275,90.65,96.9,382.229,0.72,-18.01,1.893,-0.667,0.138,0.4095,308.05,324.56,2.074
10,1.25,0.3385,2.906,2.202,1.378,1.097,0.066,-14.138,-1.0505,1.0395,-0.147,-2.763,7.37,7.26,91.1,96.9,382.1495,0.665,-16.009,1.879,-0.707,0.14,0.415,309.3,323.36,1.962
10,1.75,0.331,2.798,2.116,1.1815,1.1015,0.0435,-11.8135,-1.031,0.4845,-0.1395,-2.704,7.33,7.235,91.3,96.9,383.144,0.67,-14.97,1.82,-0.726,0.141,0.399,309,323.5,1.706
10,2.25,0.3415,2.5675,2.244,1.352,1.134,0.0775,-12.013,-1.1445,0.496,-0.014,-2.7845,7.31,7.22,91.6,96.9,383.318,0.665,-14.115,1.931,-1.963,0.138,-0.747,308.08,323.36,1.442
10,2.75,0.321,2.3975,2.096,1.277,1.092,0.093,-12.643,-1.0235,0.81,-0.3175,-2.849,7.295,7.205,91.8,96.9,383.243,0.645,-11.939,1.892,-2.127,0.136,-1.4565,308.6,323.1,1.724
10,3.25,0.3345,2.3005,2.076,1.253,1.189,0.006,-13.344,-1.013,0.88,-0.295,-2.898,7.29,7.195,92.5,96.9,383.059,0.62,-12.267,1.928,-1.342,0.158,0.057,309.6,322.87,2.122
10,3.75,0.342,2.3865,2.117,1.278,1.154,0.0335,-11.396,-0.971,0.446,-0.685,-2.906,7.285,7.18,92.5,96.9,382.959,0.6,-10.975,1.9595,-0.709,0.186,0.315,311,322.75,2.175
10,4.25,0.318,2.3465,2.123,1.2955,1.1105,0.1165,-12.2725,-0.989,1.01,-0.56,-2.901,7.23,7.15,92.5,96.9,383.1575,0.575,-12.206,1.938,-0.723,0.147,0.326,306.79,323.2,2.106
10,4.75,0.3205,2.3235,2.103,1.407,1.088,0.1315,-12.42,-1.019,0.775,-0.36,-3.001,7.255,7.115,92.3,96.9,383.345,0.555,-11.188,2.01,-0.571,0.159,0.35,308.03,322.35,2.162
10,5.25,0.32,2.2615,2.145,1.296,1.0155,0.108,-12.544,-0.8095,0.9895,-0.271,-2.961,7.21,7.1,92.7,96.9,383.713,0.54,-10.33,2.004,-0.609,0.155,0.325,309.47,322.72,2.722
10,5.75,0.32,2.168,2.131,1.278,1.078,0.0775,-11.06,-0.6045,0.6725,-0.055,-2.987,7.21,7.1,92.65,96.9,383.658,0.53,-9.035,2.335,-0.42,0.203,0.332,309.28,322.48,2.225
10,6.25,0.323,2.096,2.122,1.0975,1.1145,-0.0555,-11.742,0.07,1.0445,0.186,-3.0365,7.23,7.105,93.1,96.9,383.5795,0.53,-6.413,7.331,1.1295,0.431,0.4475,308.63,322.6,4.349
10,6.75,0.322,2.209,2.143,0.7275,0.9455,-0.166,-9.592,1.7135,1.4565,1.266,-3.0215,7.18,7.075,92.7,96.9,383.813,0.54,2.615,30.308,12.255,1.269,1.111,309.84,322.7,24.329
10,7.25,0.385,2.387,2.21,0.187,0.644,-0.416,-6.074,3.7375,4.0875,1.93,-3.119,7.125,7.06,92.55,96.9,383.4235,0.55,17.912,76.939,35.45,2.563,2.438,310.55,323.79,73.837
10,7.75,0.428,2.5555,2.315,-0.271,0.2705,-0.51,-3.215,5.1665,8.2335,2.0905,-3.128,7.13,7.07,92.3,96.9,382.575,0.635,42.98,127.617,59.6,4.448,4.056,311.81,326.43,127.57
10,8.25,0.477,2.827,2.482,-0.937,-0.144,-0.4255,6.7415,5.5285,13.995,1.642,-2.956,7.09,7.07,91.2,96.9,381.328,0.705,72.0785,203.2165,93.2,6.328,6.2665,311.51,328.56,179.85
10,8.75,0.514,3.118,2.6915,-1.323,-0.775,-0.316,18.995,5.646,21.369,1.203,-2.9445,7.095,7.06,88.1,96.9,380.505,0.9,100.41,251.941,120.3,10.385,8.73,312.62,331.92,219.1
10,9.25,0.5495,3.8015,2.8325,-1.636,-1.3285,-0.281,29.194,5.7145,27.3885,0.94,-2.724,7.08,7.045,86.2,96.9,379.9175,1.03,135.71,330.509,159.2,15.434,12.45,313.29,335.39,260.025
10,9.75,0.5585,4.166,2.8895,-2.027,-1.9515,-0.19,40.9755,5.099,29.956,0.572,-2.7535,7.065,7.035,83.6,96.9,378.9355,1.24,156.77,398.607,188.1,16.638,13.485,314.37,338.6,306.42
10,10.25,0.561,4.532,2.9565,-2.288,-2.148,-0.1915,49.761,5.028,33.564,0.341,-2.493,7.085,7.04,82.35,96.9,378.454,1.31,180.09,436.483,212.4,18.2305,14.41,314.03,340.11,305.42
10,10.75,0.5525,4.8625,2.9735,-2.5785,-2.3515,-0.196,60.155,4.868,33.638,0.551,-2.25,7.075,7.02,80.025,96.9,377.5,1.51,196.9,485.689,232.2,19.86,16.121,315.59,341.34,318.585
10,11.25,0.572,5.144,2.9405,-2.618,-2.514,-0.149,57.638,3.949,36.674,0.1835,-2.064,7.11,7.04,78.71,96.9,377.51,1.65,188.83,472.2315,225.4,20.274,15.135,314.55,343.53,337.085
10,11.75,0.5715,5.315,2.9135,-2.694,-2.5965,-0.111,58.337,3.6025,38.316,0.042,-1.726,7.095,7.025,78.46,96.9,377.063,1.86,189.41,479.1465,232.2,20.4565,17.13,314.6,344.91,316.685
10,12.25,0.589,5.479,3,-2.577,-2.566,-0.111,58.264,2.646,38.036,0.149,-1.34,7.11,7.015,76.785,96.9,376.8,1.99,189.61,482.7625,231.2,20.534,16.5,312.33,345.5,317.9
10,12.75,0.593,5.754,3.039,-2.443,-2.4615,-0.0825,52.4985,2.367,39.6675,-0.375,-1.1495,7.14,7.02,75.79,96.85,376.3935,2.1,179.34,460.14,218.9,19.999,16.89,314.28,346.1,315.455
10,13.25,0.584,5.753,3.067,-2.3855,-2.334,-0.059,53.967,2.2595,37.412,-0.0275,-0.971,7.12,7.02,74.54,96.8,376.434,2.14,169.4,452.3665,203,21.055,17.17,314.55,346.14,288.345
10,13.75,0.569,5.7615,3.176,-1.9165,-1.986,-0.076,43.9535,1.6105,33.492,0.4775,-0.909,7.125,7.005,74.58,96.8,376.48,2.16,144.86,393.8785,183.25,18.806,14.405,315.35,345.71,238.17
10,14.25,0.557,5.915,2.9905,-1.862,-1.914,-0.014,38.584,0.3655,31.779,0.0225,-0.67,7.11,7.006,73.23,96.8,376.469,2.25,121.415,349.3215,164.15,17.828,15.745,313.72,346.545,220.91
10,14.75,0.551,6.056,3.0255,-1.3305,-1.374,0.0475,20.8955,-0.9395,25.8665,-0.0145,-0.525,7.155,7.015,73.92,96.8,376.33,2.25,93.8785,287.981,129.55,13.6325,11.965,313.58,346.37,190.62
10,15.25,0.547,5.963,2.9975,-1.0325,-1.0355,0.089,14.603,-2.22,22.4025,-0.1395,-0.621,7.205,7.045,72.69,96.8,376.2775,2.25,58.4775,217.35,95.65,8.0625,7.28,313.485,344.945,155.095
10,15.75,0.505,5.793,2.8745,-0.346,-0.471,0.14,1.802,-3.202,17.69,0.091,-0.378,7.24,7.045,73.56,96.8,376.131,2.16,29.2035,163.104,68.15,4.872,4.694,308.335,343.265,125.185
10,16.25,0.447,5.7175,2.591,0.292,-0.048,0.275,-5.74,-4.467,14.315,0.046,-0.279,7.28,7.0055,75.61,96.9,376.431,2.025,5.8775,100.1855,37.335,2.918,2.968,305.07,342.135,79.6225
10,16.75,0.39,5.501,2.321,0.885,0.3565,0.3765,-11.991,-5.653,8.6765,0,-0.59,7.32,7.065,77.48,96.9,376.831,1.865,-14.4265,40.095,12.115,1.45,1.403,307.725,338.525,28.1835
10,17.25,0.349,5.0495,2.089,1.337,0.642,0.356,-15.811,-5.1295,4.308,-0.5825,-0.862,7.35,7.075,78.78,96.8,377.097,1.73,-24.4245,10.342,0.912,0.492,0.547,303.905,335.93,4.78
10,17.75,0.326,4.6655,2.1015,1.524,0.861,0.3485,-13.485,-4.6245,2.8445,-0.485,-0.929,7.31,7.025,79.43,96.9,377.778,1.485,-25.7525,2.664,-0.77,0.202,0.366,303.62,334.365,1.009
10,18.25,0.326,4.363,2.179,1.5905,1.0535,0.3075,-15.593,-3.4465,2.359,-0.369,-1.148,7.355,7.03,81.3,96.9,378.625,1.39,-25.9895,1.9255,-0.919,0.146,0.409,306.1,331.7,0.91
