DOY2,HR2,CO2,FC,SC,G,H,LE,SH,SLE,PA,RH,T_SONIC,T_SONIC_SIGMA,TA,PPFD_IN,NETRAD,TS,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
2,0.75,390.326075,0.1320148,-2.012251,-7.719441275,-99.4759,-41.5323025,-17.2621225,-28.4072225,91.0045870483813,38.7984389912675,5.29172500000001,0.0715598742722262,4.23050366342909,-0.5676101525,-94.2365575,10.17569825,-1.73911,0.361092315457648,0.074523445,0.232731455344303,0.115429312598939,0.87644635
2,1.25,390.7241,0.071227025,-0.7772553,-8.075044325,-110.476025,-37.9558775,-14.785295,-21.06949,90.9740614831293,39.3232301339224,5.18840000000004,0.0694365421462104,4.0955092248268,-0.565920975,-96.658325,10.091792525,-1.395051,0.315230694390569,0.064167235,0.282496703024722,0.10541347689296,0.77921735
2,1.75,390.5088,-0.419591,-1.377749,-8.374030975,-108.25125,-40.99975,-13.798295,-36.8242,90.94561121131,38.3705135520775,4.95877500000001,0.0572414435203112,4.22475692951538,-0.5596437825,-96.744704,10.01022853,-1.5127635,0.263337873407266,0.063275785,0.215426112305135,0.0867506425815467,0.792977775
2,2.25,389.39055,0.0731045,-0.99484185,-8.656629325,-135.33375,-42.38511,-12.95281,-37.815595,90.9526791760615,38.0395059265712,4.9339,0.0636889421404896,4.02129672095233,-0.5485256325,-95.68609525,9.921601435,-1.5327705,0.365579466052991,0.045120185,0.168202841970034,0.0725574677715261,0.53796135
2,2.75,389.2823,0.12256025,-0.8523788,-8.8405476,-133.18785,-33.906585,-15.36909,-24.80002,90.9471037141766,38.2267520433931,4.779,0.0619312273875915,4.07607364159053,-0.5367367,-95.472255,9.823216825,-1.144881,0.315458982289944,0.0600546,0.259481452610871,0.0875262917088982,0.9182175
2,3.25,390.236,-0.01775637,-1.6055485,-8.9395637,-137.689875,-32.79515,-13.408545,-36.494805,90.9244820439986,38.4149520034239,4.67385000000003,0.0574134457098189,4.14750963357411,-0.51951347,-92.64571325,9.73189076,-1.167233,0.299497436443769,0.07277954,0.286722545936179,0.0833093107533679,0.929368
2,3.75,390.847,0.15390464,-1.2401665,-9.117171425,-111.473125,-35.6695775,-14.11369,-32.40593,90.9098749999771,38.3613924530635,4.61005000000004,0.0528254830293011,4.11899119748545,-0.5035682825,-92.699261,9.6737607,-1.0976735,0.283230358583692,0.1055184,0.260462595821516,0.110418180152924,0.6103539
2,4.25,391.0344,0.0923964925,-1.512591,-9.165992125,-115.40725,-40.426505,-23.756725,-26.735495,90.9050631835719,38.8599342900857,4.42720000000002,0.0521763290565027,4.10375266710752,-0.494447365,-91.3780775,9.608349195,-1.2284275,0.330752260866318,0.12316885,0.265352961466985,0.104482148934036,1.150864
2,4.75,390.46975,0.0113649,-1.5791625,-9.142239575,-156.506775,-53.02822,-15.2105,-46.216525,90.9104695042221,38.3616736993842,4.00862500000004,0.0606312816983227,3.86615642863004,-0.4913466825,-90.7189815,9.521384275,-1.2667725,0.322125758501154,0.06237335,0.320771032846225,0.0898806276972961,1.0176405
2,5.25,391.101675,0.14799075,-1.234748,-9.227926175,-175.01675,-27.958495,-11.29844,-22.54504,90.920935469311,38.1824882381101,3.70547500000004,0.0684273382182859,3.67879568436458,-0.4859238725,-90.22609925,9.447747405,-1.42289125,0.269707552267476,0.0622883325,0.24701941272501,0.107079940439783,0.837497225
2,5.75,391.14705,0.1708199675,-1.88775325,-9.2193533,-144.4175,-24.400665,-12.28723,-29.650535,90.9376259815845,37.5016071711342,3.52727500000004,0.0773441225696028,3.53665549422913,-0.4633931625,-90.0687475,9.386344615,-1.47260925,0.281703125217574,0.076386345,0.292618496701303,0.0965248869374278,1.13133085
2,6.25,390.942375,0.07295095,-0.897973,-9.3838554,-137.604,-39.8737625,-11.709025,-20.620775,90.9222535125863,37.6530914878943,3.56307500000005,0.0631720997125883,3.3783943164481,0.7965023875,-87.76207375,9.325188375,-1.2200765,0.295648794672898,0.09667745,0.265598515714698,0.102741139245007,0.55840205
2,6.75,390.46775,0.0180775050000001,-1.10720075,-9.560594375,-123.64495,-40.35935,-17.037305,-17.79461,90.9824653685149,37.2425507618967,3.45440000000003,0.0715215082578153,3.24182867344243,14.034441,-67.65750325,9.258728155,-1.3737235,0.291059534132452,0.070691755,0.279478917730668,0.108266498245606,0.82315575
2,7.25,390.3995,-0.15043295,-1.4588575,-9.712502525,-107.20225,-11.4387,-2.49974,-33.199675,90.9911755,36.4765745205208,3.54075000000003,0.0475675266271377,3.34016885041531,42.63171475,-10.124280575,9.193155145,-1.17415,0.28930369259963,0.084099725,0.261997305837189,0.116223168555856,1.05276
2,7.75,390.0104,-2.373863,-2.606354,-9.770987475,-123.8773125,-4.72583,-4.583979,-27.94497,90.998694,34.4447285806835,3.87800000000003,0.0711235205346142,4.07839451150701,70.01422325,16.7304145,9.123358085,-1.144995,0.366483449010974,0.09623713,0.266148626283212,0.172459807819375,1.0246513
2,8.25,388.092,-5.573881,-3.6261765,-9.62900715,-75.07923,-0.6830725,-6.02006975,-21.2993975,91.01200025,33.2241688189363,4.14525000000002,0.0698147822430795,4.95721702778326,106.3141025,21.54077775,9.05653435,-1.345505,0.495562974957916,0.138621,0.375532914871242,0.264007719352349,1.05610125
2,8.75,380.73975,-7.967684,-2.40987,-9.46771285,-57.42423,-27.220625,-3.835145,-24.15315,91.004185,29.4598082727037,4.49717500000002,0.0952541471354192,5.41935561697976,175.2649175,40.38860875,8.99040965,-1.222906,0.523742991813093,0.155622375,0.42568697521291,0.321081933010246,0.7027042
2,9.25,386.5923,-13.31859,-1.33654375,-9.171567025,-56.148445,17.10232925,-8.45178025,-53.5617325,90.9964792688973,28.031253523131,4.85605000000002,0.115417714491639,5.8906640640526,218.972525,50.429813,8.993339555,-1.336506,0.536318454506112,0.199149325,0.518118437661621,0.370272413261033,1.077418875
