DOY2,HR2,WS,U_SIGMA,V_SIGMA,W_SIGMA,TA,RH,PA,T_SONIC,CO2,H2O,CH4,FC,NEE,H,LE,USTAR,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_A,TS_1_1_1,TS_1_1_2,TS_1_1_3,TS_1_1_A,TS_2_2_1,TS_2_2_2,TS_2_2_3,TS_2_2_4,TS_2_2_5,TS_2_2_6,TS_2_2_A,TS_2_3_1,TS_2_3_2,TS_2_3_3,TS_2_3_4,TS_2_3_5,TS_2_3_6,TS_2_3_A
2,2.75,5.03565,0.852643091,0.6025723055,0.321247568,-23.178,33.268,102.4072,-17.8731,465.8214,0.0172,1896.1487,0.0816,0.0816,-4.603,0.06435,0.3104,196.476,214.768,0.0077,0,-5.3204,-3.7228,-6.6664,-5.4467,-17.282,-17.2363,-18.1303,-17.4683,-14.0003,-16.7831,-16.1096,-15.2209,-14.7837,-15.5786,-15.3915,-13.4302,-15.5715,-15.2033,-14.3842,-14.257,-14.2901,-14.5952
2,3.25,5.36065,0.8543412025,0.558390544,0.321403174,-23.21834,34.09075,102.4311,-18.2411,465.6281,0.0172,1885.07775,-0.1225,-0.1225,-2.3178,-0.0244,0.3214,196.248,214.18,0.0065,0,-5.628,-3.675,-6.7197,-5.6774,-17.3288,-17.2679,-18.1306,-17.4648,-14.0047,-16.7957,-16.1032,-15.221,-14.7974,-15.586,-15.3885,-13.4325,-15.5603,-15.1988,-14.3934,-14.2505,-14.2836,-14.603
2,3.75,4.9885,0.881476035,0.5942111645,0.309580199,-23.137,32.3417,102.4541,-18.5933,465.43,0.01725,1881.728,-0.0083,-0.0083,-2.71685,-0.0357,0.3052,195.36,213.857,0.0103,0,-5.6895,-3.8283,-6.7707,-5.4847,-17.3372,-17.2834,-18.1351,-17.455,-13.9981,-16.7893,-16.1117,-15.2076,-14.8151,-15.6032,-15.3822,-13.4348,-15.5675,-15.1942,-14.3863,-14.2453,-14.2943,-14.6089
2,4.25,4.8008,0.8114799395,0.613758775,0.314069019,-23.13367,35.91855,102.4587,-18.54205,466.60535,0.0172,1884.14615,0.05415,0.05415,-5.5132,0.0136,0.29025,196.661,213.064,0.0103,0,-5.8512,-3.8751,-6.48,-5.7363,-17.325,-17.3091,-18.151,-17.4703,-13.9869,-16.7915,-16.1226,-15.1896,-14.8273,-15.5947,-15.3824,-13.4383,-15.5525,-15.2021,-14.3825,-14.2334,-14.2943,-14.617
2,4.75,5.5312,0.8495585615,0.585832741,0.348998567,-23.24233,30.9248,102.4524,-17.49855,466.7982,0.0171,1883.7136,-0.0676,-0.0676,-3.63265,-0.0232,0.3002,195.161,213.168,0.0078,0,-5.8815,-3.712,-6.5148,-5.597,-17.3766,-17.3564,-18.1482,-17.4705,-13.9945,-16.8074,-16.1368,-15.1937,-14.8329,-15.5666,-15.3477,-13.4336,-15.529,-15.2105,-14.3795,-14.2211,-14.2893,-14.6218
2,5.25,5.1416,0.848056602,0.558569602,0.3348836395,-23.40766,33.3486,102.4509,-17.18065,468.6871,0.01695,1883.78265,0.1654,0.1654,-1.82535,0.0283,0.3238,194.724,212.873,0.0091,0,-5.8244,-3.7972,-6.364,-5.6081,-17.4202,-17.3692,-18.1169,-17.4741,-13.9915,-16.8492,-16.1482,-15.1844,-14.8419,-15.5849,-15.3561,-13.427,-15.5102,-15.2289,-14.3818,-14.2183,-14.2958,-14.6234
2,5.75,5.217,0.808022277,0.564180126,0.3449618175,-23.281,29.8596,102.4508,-17.2729,464.6531,0.0171,1878.0816,0.2924,0.2924,-4.6767,-0.0231,0.309,193.6722,212.882,0.0103,0,-6.0494,-3.8802,-6.413,-5.5092,-17.4021,-17.3475,-18.0662,-17.5076,-13.9902,-16.8661,-16.1299,-15.1672,-14.8339,-15.624,-15.3664,-13.4286,-15.4975,-15.2529,-14.386,-14.2334,-14.3051,-14.6331
2,6.25,4.7915,0.864465153,0.58770741,0.33119325,-23.51033,30.0305,102.4518,-17.2569,461.8028,0.0171,1867.0259,0.4729,0.4729,-3.629,0.0301,0.2708,192.656,211.639,0.00975,0,-5.9847,-3.882,-6.732,-5.4336,-17.4164,-17.3249,-18.0376,-17.5387,-13.9673,-16.8736,-16.1373,-15.166,-14.8573,-15.6176,-15.3674,-13.4217,-15.4662,-15.2812,-14.408,-14.2301,-14.3213,-14.6393
2,6.75,5.1267,0.864291617,0.576541412,0.345976878,-23.59566,32.47675,102.46885,-17.1265,461.42805,0.0171,1870.9365,0.1828,0.1828,-4.23935,0.031,0.32815,193.868,211.484,0.0078,0,-5.8292,-3.8785,-6.3924,-5.4858,-17.4046,-17.3053,-18.0039,-17.5213,-13.97275,-16.8811,-16.1549,-15.17745,-14.869,-15.6315,-15.3645,-13.43405,-15.4896,-15.29765,-14.40915,-14.252,-14.35545,-14.66275
2,7.25,5.13575,0.9032513065,0.6120063525,0.378153408,-23.665,34.02405,102.4828,-17.3967,460.86445,0.0171,1873.5897,-0.1738,-0.1738,-3.4255,0.0085,0.2989,193.126,210.878,0.0103,0,-5.7572,-3.8431,-6.521,-5.3973,-17.3941,-17.2956,-17.9676,-17.5126,-13.96065,-16.87055,-16.14995,-15.17615,-14.85635,-15.61115,-15.37205,-13.4279,-15.4915,-15.3032,-14.4068,-14.25335,-14.3627,-14.67035
2,7.75,4.99235,0.8445978825,0.6119636095,0.373363094,-23.96266,35.5414,102.4264,-18.2423,461.07745,0.0171,1871.755,-0.0127,-0.0127,-8.593,-0.02665,0.3039,195.003,211.334,0.02315,0.0416,-5.80575,-3.7804,-6.6771,-5.39965,-17.3951,-17.2947,-17.9492,-17.5106,-13.9598,-16.8596,-16.1469,-15.17135,-14.8605,-15.6124,-15.37685,-13.4396,-15.48405,-15.30075,-14.4114,-14.24955,-14.37765,-14.67775
2,8.25,4.9808,0.865967667,0.548816879,0.363593179,-23.853,34.93295,102.3868,-18.5713,461.0303,0.0169,1868.5845,-0.0194,-0.0194,-9.03515,-0.0327,0.30155,196.312,211.651,0.0542,0.6119,-5.7288,-3.81,-6.6245,-5.4511,-17.3891,-17.2898,-17.96,-17.5011,-13.9626,-16.8313,-16.1348,-15.16175,-14.8642,-15.60395,-15.3581,-13.441,-15.489,-15.3064,-14.4088,-14.2605,-14.3823,-14.67795
2,8.75,4.7599,0.86150395,0.6056799025,0.3787807265,-24.39467,33.3599,102.3847,-18.3441,461.7657,0.0168,1868.89015,-0.4081,-0.4081,-6.0472,-0.00825,0.3121,195.884,212.685,0.3218,1.9443,-5.6863,-3.7636,-6.6913,-5.4339,-17.3756,-17.2852,-18.0013,-17.4922,-13.96905,-16.8304,-16.1287,-15.1557,-14.85855,-15.6046,-15.3422,-13.44245,-15.49775,-15.3112,-14.40565,-14.25715,-14.3973,-14.68845
2,9.25,5.261,0.815475322,0.577321401,0.3685778445,-24.60167,36.45375,102.3818,-18.0024,461.3193,0.01685,1869.0604,0.09245,0.09245,-5.21355,0.0235,0.32635,196.179,212.665,2.6129,5.1602,-5.7338,-3.9179,-6.6456,-5.5395,-17.364,-17.2696,-18.0142,-17.479,-13.96635,-16.8234,-16.1319,-15.1431,-14.8532,-15.5949,-15.3448,-13.43995,-15.48595,-15.32,-14.40015,-14.2511,-14.3949,-14.6898
2,9.75,5.2049,0.807836617,0.584978632,0.370674962,-24.469,35.3419,102.39895,-17.2752,463.1076,0.01685,1878.59775,-0.238,-0.238,-12.0234,-0.01,0.316,195.025,213.451,10.08615,12.73805,-5.7068,-3.7223,-6.5909,-5.4501,-17.3714,-17.2771,-18.0131,-17.4842,-13.9688,-16.8394,-16.12165,-15.1423,-14.83975,-15.5934,-15.3492,-13.44525,-15.50265,-15.31205,-14.4084,-14.2466,-14.3962,-14.69205
2,10.25,5.599,0.8109865255,0.59573484,0.347850543,-24.54067,35.8774,102.3862,-16.9645,462.5042,0.0171,1880.1649,-0.18655,-0.18655,-8.956,0.0214,0.2938,196.1871,213.683,26.0445,30.5608,-5.6469,-3.87075,-6.48235,-5.3753,-17.3759,-17.2873,-18.0602,-17.4902,-13.97505,-16.82725,-16.14495,-15.13595,-14.8463,-15.5858,-15.36685,-13.4437,-15.51,-15.3308,-14.4079,-14.2543,-14.3942,-14.6949
2,10.75,6.1124,0.846581361,0.5897862315,0.347706773,-24.28066,33.7696,102.3868,-16.79345,463.2213,0.01695,1879.83425,-0.1199,-0.1199,-4.1874,0.00905,0.3148,195.726,214.816,46.2189,55.39455,-5.6313,-3.8267,-6.0651,-5.355,-17.3723,-17.2955,-18.0735,-17.487,-13.97275,-16.82565,-16.16155,-15.142,-14.84255,-15.57755,-15.3953,-13.44835,-15.51835,-15.34195,-14.3907,-14.25965,-14.3913,-14.6963
2,11.25,5.71315,0.883825729,0.59405387,0.349714169,-23.98599,32.6868,102.3807,-16.6411,463.4581,0.0168,1882.47545,-0.26425,-0.26425,-6.7367,0.022,0.3233,196.946,214.664,66.90195,79.8695,-5.631,-3.7095,-6.0608,-5.4327,-17.3728,-17.283,-18.0727,-17.475,-13.96505,-16.8194,-16.1796,-15.1355,-14.84855,-15.56805,-15.41935,-13.4527,-15.53245,-15.33185,-14.39185,-14.27495,-14.38285,-14.7011
2,11.75,5.5014,0.879742342,0.616360284,0.3759628305,-23.2523275,33.5204,102.3547,-16.674,463.0174,0.0168,1885.64335,-0.1365,-0.1365,-6.142,0.04015,0.3164,196.742,216.196,85.09045,106.7807,-5.6264,-3.7107,-6.0732,-5.6422,-17.3443,-17.301,-18.1053,-17.4726,-13.96715,-16.8223,-16.20205,-15.14065,-14.8455,-15.56315,-15.44705,-13.456,-15.54235,-15.3109,-14.3821,-14.2832,-14.38325,-14.6971
2,12.25,5.67905,0.838694828,0.60158125,0.3492332195,-22.518665,32.979,102.33685,-16.84215,463.56265,0.01685,1889.3672,0.2596,0.2596,-2.5473,-0.0152,0.3175,195.256,217.104,101.3694,120.1324,-5.6825,-3.5693,-5.9294,-5.6887,-17.3375,-17.3012,-18.1075,-17.4713,-13.96635,-16.8223,-16.21205,-15.1417,-14.83465,-15.5537,-15.45385,-13.4648,-15.5788,-15.3069,-14.39585,-14.2779,-14.3741,-14.6986
2,12.75,5.6693,0.867091175,0.597996656,0.331511689,-22.518665,34.7385,102.35865,-17.1969,464.3797,0.0168,1884.0404,-0.07535,-0.07535,-2.5669,0.02535,0.2978,194.7,217.547,112.8486,138.70955,-5.3886,-3.4847,-5.6803,-5.4139,-17.3146,-17.2943,-18.0821,-17.4667,-13.9706,-16.82815,-16.23035,-15.14385,-14.8338,-15.5483,-15.4568,-13.46915,-15.58985,-15.29785,-14.3857,-14.2853,-14.36695,-14.69745
2,13.25,5.58705,0.8703054395,0.57218878,0.3362165825,-22.518665,34.9532,102.3655,-16.81975,463.963,0.01675,1891.45995,0.3413,0.3413,0,0.01695,0.3208,192.635,217.198,112.22855,147.3414,-5.2492,-3.513,-5.6939,-5.2416,-17.2804,-17.2886,-18.062,-17.4405,-13.98375,-16.81095,-16.244,-15.14805,-14.83645,-15.5456,-15.4589,-13.4712,-15.6014,-15.302,-14.379,-14.2856,-14.3705,-14.6887
2,13.75,5.8846,0.845635855,0.578056377,0.357211422,-22.518665,35.146,102.38225,-16.8933,463.023,0.0166,1915.3757,0.4907,0.4907,-2.573,0.0043,0.32625,194.29995,219.61415,112.4408,132.7437,-5.3196,-3.49115,-5.6931,-5.2219,-17.26515,-17.2704,-18.038,-17.42805,-13.991,-16.7363,-16.224,-15.1394,-14.8168,-15.5365,-15.4364,-13.46,-15.5801,-15.2867,-14.3661,-14.2775,-14.367,-14.6538
2,14.25,6.3473,0.847112743,0.6109391205,0.346554469,-22.518665,34.9959,102.38645,-16.77515,463.4217,0.0167,1912.0126,0.2643,0.2643,-4.8038,0.0135,0.32955,198.071,219.77285,101.3874,121.1891,-5.10995,-3.47705,-5.7407,-5.162,-17.26885,-17.26025,-18.039,-17.43675,-13.9813,-16.7297,-16.2417,-15.1183,-14.8227,-15.5278,-15.4274,-13.465,-15.6001,-15.2867,-14.3608,-14.2698,-14.3676,-14.641
2,14.75,5.8732,0.871779789,0.5821434215,0.332565783,-22.518665,34.47105,102.3764,-16.8655,462.0645,0.0167,1888.3052,0.1595,0.1595,-0.7344,0.0221,0.3002,201.097,220.5704,79.7083,100.2936,-4.9278,-3.6247,-5.5736,-4.8445,-17.2789,-17.3273,-18.0264,-17.4678,-13.9658,-16.7132,-16.2319,-15.1288,-14.8074,-15.5036,-15.4179,-13.4644,-15.6139,-15.289,-14.3843,-14.2605,-14.3688,-14.6179
2,15.25,5.85585,0.871190213,0.547357287,0.32249031,-22.518665,35.4392,102.3551,-16.75135,462.04265,0.01665,1898.32265,-0.0499,-0.0499,-2.1687,-0.0263,0.3014,201.753,218.557,61.2902,80.6333,-4.8309,-3.58,-5.4952,-4.7342,-17.2609,-17.3399,-18.0467,-17.5123,-13.9673,-16.6688,-16.1812,-15.1175,-14.8098,-15.4921,-15.4076,-13.4582,-15.6288,-15.2791,-14.4036,-14.2662,-14.3645,-14.6044
2,15.75,5.7439,0.851821578,0.552810998,0.336600654,-22.518665,35.34505,102.3783,-16.7496,463.7004,0.0168,1890.3436,-0.0362,-0.0362,-1.9907,-0.0139,0.2841,200.0917,218.401,39.8499,52.1118,-4.79105,-3.4346,-5.47825,-4.8285,-17.2466,-17.3872,-18.0076,-17.5001,-13.9909,-16.6562,-16.1692,-15.102,-14.8137,-15.4853,-15.3939,-13.4582,-15.6452,-15.2881,-14.4086,-14.2763,-14.3658,-14.5834
2,16.25,5.7547,0.8458039445,0.5637550515,0.324191155,-22.518665,33.9271,102.36395,-17.24415,464.8837,0.01685,1884.061,-0.14085,-0.14085,-4.5129,-0.0143,0.2958,201.764,217.737,22.1192,27.508,-4.8248,-3.54975,-5.59525,-4.855,-17.2431,-17.3957,-18.023,-17.4864,-13.9803,-16.6643,-16.1555,-15.0859,-14.8071,-15.4732,-15.3815,-13.4663,-15.6529,-15.2757,-14.4116,-14.2655,-14.3653,-14.5691
2,16.75,5.69395,0.840773451,0.567123782,0.3262641615,-22.518665,35.862,102.3538,-16.2904,465.61165,0.0169,1855.96605,-0.1245,-0.1245,-4.10585,0.00515,0.29355,203.922,218.11,9.4574,11.9602,-4.6359,-3.5735,-5.4903,-4.5328,-17.2227,-17.3872,-18.007,-17.5184,-13.9772,-16.674,-16.1598,-15.0781,-14.8164,-15.4659,-15.397,-13.4524,-15.6419,-15.281,-14.3985,-14.2645,-14.3711,-14.5514
2,17.25,5.7531,0.822800097,0.576801526,0.3333163625,-22.518665,35.56845,102.3503,-17.22135,466.4489,0.0168,1859.1517,0.0717,0.0717,-3.41265,-0.00715,0.32165,201.682,217.63,2.4635,4.4543,-4.7554,-3.5184,-5.4172,-4.5347,-17.2195,-17.3465,-18.0204,-17.5289,-13.9782,-16.6727,-16.1594,-15.0652,-14.8127,-15.4792,-15.4105,-13.4584,-15.6157,-15.2765,-14.376,-14.2523,-14.371,-14.5267
2,17.75,5.8293,0.8803318655,0.549636243,0.3338402635,-22.518665,32.9247,102.356,-17.49465,468.2384,0.0168,1862.1428,0.094,0.094,-3.541,-0.03215,0.325,201.717,218.051,0.2918,1.3209,-4.7438,-3.4155,-5.182,-4.7164,-17.2117,-17.349,-18.0191,-17.4975,-13.9895,-16.6387,-16.1345,-15.0784,-14.7981,-15.4818,-15.4187,-13.4398,-15.6183,-15.2757,-14.373,-14.2424,-14.3703,-14.5379
2,18.25,5.5396,0.842614977,0.550181788,0.321091887,-22.518665,33.7788,102.3699,-17.30315,467.67395,0.01675,1843.0068,0.134,0.134,-6.5103,-0.01875,0.2861,200.65,218.401,0.04775,0.429,-4.7277,-3.4103,-5.2291,-4.6973,-17.2248,-17.321,-18.0121,-17.4734,-13.9914,-16.5961,-16.1153,-15.094,-14.7889,-15.4886,-15.4276,-13.4543,-15.5968,-15.2655,-14.3471,-14.237,-14.3776,-14.5472
2,18.75,5.5224,0.7574298535,0.5586578975,0.322180074,-22.518665,34.3706,102.338,-16.3523,469.426,0.0167,1840.996,0.2838,0.2838,-6.5899,-0.0106,0.2827,197.882,218.022,0.0196,0.00295,-4.6452,-3.319,-5.1944,-4.6204,-17.2229,-17.2651,-17.9973,-17.4404,-13.9859,-16.6043,-16.1045,-15.1025,-14.7759,-15.4923,-15.432,-13.4364,-15.5949,-15.2834,-14.3266,-14.2538,-14.3765,-14.5637
2,19.25,5.4828,0.812957563,0.568858506,0.338077363,-22.518665,37.2043,102.2941,-16.8139,468.8838,0.0168,1874.8619,0.072,0.072,-7.4543,-0.0132,0.325,198.2724,217.851,0.0103,0,-4.4967,-3.1171,-5.1953,-4.4758,-17.232,-17.2445,-18.0311,-17.4228,-13.9953,-16.667,-16.0936,-15.1025,-14.7688,-15.5149,-15.4459,-13.4263,-15.5703,-15.2651,-14.3054,-14.2442,-14.376,-14.5758
2,19.75,5.36235,0.8533064825,0.606300256,0.345108679,-22.518665,37.4169,102.28515,-16.07,467.85305,0.0167,1854.3701,0.1453,0.1453,-4.8243,-0.0366,0.34595,197.872,216.741,0.0103,0,-4.4243,-3.2327,-5.3067,-4.552,-17.242,-17.2367,-18.0962,-17.3996,-13.99,-16.6894,-16.1083,-15.1101,-14.7762,-15.5189,-15.4418,-13.4278,-15.5572,-15.2708,-14.2948,-14.2459,-14.364,-14.5852
2,20.25,5.372,0.858952851,0.5991813355,0.360901323,-22.518665,37.188,102.2849,-17.0606,468.8702,0.01685,1855.5762,0.18765,0.18765,-6.14935,-0.0381,0.3454,198.657,216.536,0.0077,0,-4.3784,-3.2381,-5.2867,-4.2053,-17.2385,-17.2138,-18.1465,-17.3788,-13.9958,-16.6209,-16.1046,-15.1343,-14.7588,-15.5279,-15.4539,-13.4273,-15.5448,-15.2714,-14.3051,-14.2425,-14.3777,-14.5948
2,20.75,5.5828,0.8301806685,0.56639209,0.3527726585,-22.518665,36.2113,102.2852,-17.4395,464.3717,0.01675,1846.45555,-0.1104,-0.1104,-4.8376,-0.01755,0.33775,197.964,216.108,0.0111,0,-4.4912,-3.1145,-5.3655,-4.1212,-17.2129,-17.1835,-18.1365,-17.3957,-13.9874,-16.6685,-16.0891,-15.1464,-14.7591,-15.5307,-15.4815,-13.4472,-15.5689,-15.2757,-14.3044,-14.2407,-14.371,-14.5967
2,21.25,5.5832,0.868013434,0.557313771,0.3548775625,-22.518665,35.5852,102.2843,-17.28355,465.0389,0.017,1851.9019,0.0871,0.0871,-5.8131,-0.03875,0.36475,198.834,216.023,0.0105,0,-4.418,-3.0994,-5.2214,-4.1415,-17.2393,-17.2123,-18.1045,-17.4165,-14.0034,-16.699,-16.0851,-15.15,-14.7443,-15.5069,-15.5108,-13.448,-15.5753,-15.2736,-14.3115,-14.2518,-14.3747,-14.5817
2,21.75,5.6471,0.858074692,0.610448564,0.365650106,-22.518665,35.8765,102.2833,-17.1675,462.0337,0.017,1856.5969,-0.22335,-0.22335,-5.45655,-0.0149,0.338,202.212,215.509,0.00975,0,-4.536,-3.0018,-5.2326,-4.0669,-17.2387,-17.2348,-18.1026,-17.4363,-13.9965,-16.7072,-16.0787,-15.1696,-14.7361,-15.514,-15.5035,-13.4595,-15.5814,-15.2724,-14.3013,-14.238,-14.3701,-14.5701
2,22.25,5.26695,0.8753953675,0.618910226,0.3685778445,-22.518665,34.50805,102.2836,-17.0728,464.3891,0.0172,1858.6958,0.10645,0.10645,-8.3568,0.00725,0.3425,197.105,214.846,0.0077,0,-4.646,-3.0303,-5.0807,-4.1934,-17.2339,-17.2493,-18.0892,-17.44,-13.9946,-16.7281,-16.0769,-15.1777,-14.7317,-15.5123,-15.5,-13.4847,-15.6026,-15.2562,-14.3145,-14.241,-14.3625,-14.5717
2,22.75,5.3376,0.944255993,0.600416522,0.35812003,-22.518665,34.02105,102.2917,-17.2244,464.06855,0.0169,1873.09465,0.0401,0.0401,-4.28265,-0.0052,0.3269,195.423,215.067,0.0079,0,-4.7756,-3.055,-5.3087,-4.2648,-17.2183,-17.2181,-18.0668,-17.4421,-13.9981,-16.691,-16.0918,-15.1829,-14.7429,-15.4918,-15.4838,-13.4724,-15.5703,-15.2589,-14.3149,-14.2479,-14.3444,-14.572
2,23.25,5.728,0.8401189865,0.573585216,0.358747822,-22.518665,35.1454,102.3389,-17.4443,463.2069,0.0169,1873.7791,0.0904,0.0904,-8.83945,0.02575,0.3387,198.106,215.3065,0.0103,0,-4.7127,-2.92,-5.3537,-4.2778,-17.22885,-17.25285,-18.1734,-17.4758,-13.9983,-16.7043,-16.1096,-15.1903,-14.7497,-15.4978,-15.467,-13.4734,-15.5384,-15.2555,-14.3264,-14.2597,-14.3303,-14.5633
2,23.75,5.5927,0.838093074,0.5208635955,0.348998567,-22.518665,34.7084,102.3562,-17.2992,464.2993,0.0169,1875.8297,-0.04325,-0.04325,-6.5171,0.0297,0.3129,199.8515,214.0185,0.00785,0,-4.72715,-3.20965,-5.6272,-4.4197,-17.24175,-17.27405,-18.17415,-17.49265,-13.9985,-16.7266,-16.13,-15.1983,-14.7542,-15.4895,-15.4582,-13.4676,-15.5051,-15.2405,-14.3351,-14.263,-14.3198,-14.562
3,0.25,5.02705,0.669401902,0.49275,0.298831056,-18.705165,38.87005,102.0517,-19.6278,469.399,0.0188,1917.3948,0.0341,0.0341,-12.0299,-0.01305,0.2922,191.02655,223.5235,0.0051,0,-3.5688,-2.0515,-3.667,-3.25975,-16.3471,-16.67785,-17.03015,-16.7728,-14.4231,-16.3524,-15.8898,-15.1729,-14.9519,-15.5811,-15.345,-13.8827,-15.4365,-15.2505,-14.7114,-14.6928,-14.7683,-14.7923
3,0.75,4.9802,0.725672102,0.5051147245,0.317712958,-18.71033,38.353,102.0834,-19.5159,468.88535,0.01795,1920.6595,0.0178,0.0178,-8.0661,-0.02205,0.2897,193.3735,222.904,0.00635,0,-3.69255,-1.96255,-3.9245,-3.38135,-16.35055,-16.6765,-17.0607,-16.8114,-14.4265,-16.2839,-15.9037,-15.1695,-14.9647,-15.6141,-15.3353,-13.8898,-15.4525,-15.2417,-14.7184,-14.6761,-14.7711,-14.7885
3,1.25,4.8125,0.697137002,0.519615242,0.3206459435,-18.74,38.50855,102.1071,-19.88695,468.7101,0.0182,1921.119,0.0034,0.0034,-9.0093,-0.0164,0.29215,193.49,222.5445,0.0065,0,-3.78975,-2.1164,-4.0432,-3.30185,-16.35535,-16.6895,-17.1082,-16.8277,-14.4288,-16.2993,-15.8773,-15.1729,-14.9808,-15.6446,-15.3205,-13.895,-15.4499,-15.2448,-14.7128,-14.6831,-14.7952,-14.7901
3,1.75,4.9611,0.753392328,0.5315,0.3224685175,-19.17666,39.03625,102.1089,-19.80455,468.92925,0.0915,1920.8586,-0.0477,-0.0477,-7.2756,-0.0209,0.2906,193.5445,222.7345,0.0051,0,-3.7421,-2.08735,-3.9333,-3.32065,-16.34685,-16.74215,-17.12695,-16.85065,-14.434,-16.3512,-15.8292,-15.1798,-14.9907,-15.6467,-15.3196,-13.896,-15.4437,-15.2364,-14.7084,-14.69,-14.8028,-14.7929
3,2.25,4.9359,0.686585756,0.531130869,0.3092730775,-19.41367,39.0646,102.08975,-20.0078,469.3434,0.0896,1922.5515,0.0038,0.0038,-8.5893,-0.01275,0.29735,193.3485,222.1255,0.00515,0,-3.83245,-2.1381,-4.0609,-3.38435,-16.35915,-16.77875,-17.149,-16.87195,-14.438,-16.3869,-15.8061,-15.1744,-14.989,-15.633,-15.3238,-13.9006,-15.4435,-15.2403,-14.7084,-14.6853,-14.8059,-14.8266
3,2.75,5.1276,0.700785274,0.4970908895,0.305777697,-19.98167,39.2031,102.11215,-19.87045,468.79805,0.0342,1924.07055,-0.12435,-0.12435,-6.6858,-0.0012,0.3017,199.0605,222.096,0.0051,0,-3.8619,-2.1976,-4.12745,-3.4033,-16.3663,-16.79325,-17.18015,-16.89145,-14.442,-16.3786,-15.8674,-15.1853,-14.9966,-15.6263,-15.3322,-13.9057,-15.4121,-15.2371,-14.7055,-14.6922,-14.8166,-14.8608
3,3.25,5.251,0.659771709,0.530258252,0.321558704,-20.07267,38.1145,102.11015,-20.189,469.0429,0.018,1926.7273,-0.0895,-0.0895,-8.4662,-0.0024,0.29225,195.9675,221.4175,0.0051,0,-3.88685,-2.15205,-4.12845,-3.4944,-16.3694,-16.7748,-17.20015,-16.8908,-14.4397,-16.3862,-15.8999,-15.2032,-14.9849,-15.5954,-15.3336,-13.92,-15.4161,-15.2439,-14.7018,-14.6836,-14.8263,-14.8918
3,3.75,5.2674,0.698856208,0.5125,0.3181861685,-20.47333,38.0633,102.11745,-20.1577,468.2902,0.02225,1925.3644,0.0213,0.0213,-7.2651,-0.0228,0.298,200.4625,221.2825,0.0052,0,-4.0204,-2.24285,-4.34125,-3.6269,-16.36735,-16.7761,-17.1604,-16.885,-14.462,-16.3748,-15.8965,-15.1992,-14.9879,-15.5853,-15.2986,-13.917,-15.3991,-15.2436,-14.7042,-14.6984,-14.8341,-14.9296
3,4.25,5.35975,0.699915002,0.51195688,0.320777875,-20.732,38.478,102.1082,-19.9016,465.9802,0.0184,1922.58265,-0.0986,-0.0986,-9.3231,-0.004,0.29095,198.6427,221.17315,0.0057,0,-3.8696,-2.2984,-4.3224,-3.6593,-16.36875,-16.7607,-17.1621,-16.88685,-14.4561,-16.3694,-15.8617,-15.2128,-15.0043,-15.5521,-15.2951,-13.9297,-15.3807,-15.2479,-14.704,-14.6793,-14.8482,-14.9299
3,4.75,5.3318,0.7018,0.54277067,0.331058907,-20.81566,38.5414,102.11385,-19.74175,468.25005,0.0191,1931.3766,-0.2234,-0.2234,-8.78805,0.0087,0.3047,193.8455,220.603,0.0077,0,-4.005,-2.2845,-4.28835,-3.664,-16.372,-16.76715,-17.19185,-16.87935,-14.4547,-16.3883,-15.9205,-15.1959,-15.0135,-15.5389,-15.3345,-13.9366,-15.3799,-15.2429,-14.7008,-14.7143,-14.8466,-14.9297
3,5.25,5.36505,0.747318541,0.5230200215,0.323029827,-20.95966,38.43935,102.12415,-19.6044,467.90235,0.0185,1932.5574,-0.1079,-0.1079,-8.4913,0.0071,0.2877,195.50875,220.5935,0.01825,0,-4.1448,-2.3007,-4.3133,-3.753,-16.3785,-16.77505,-17.19625,-16.88205,-14.4509,-16.4,-15.9308,-15.1978,-14.9994,-15.5199,-15.3539,-13.951,-15.384,-15.2489,-14.7013,-14.7023,-14.8575,-14.9246
3,5.75,5.64045,0.7019540555,0.490509939,0.313687743,-20.91,39.224,102.1431,-19.4737,466.57155,0.0205,1931.5219,0.03185,0.03185,-8.4745,-0.03,0.285,194.89095,220.4005,0.0353,0.274,-4.07645,-2.3436,-4.3134,-3.70405,-16.3931,-16.77585,-17.2124,-16.88705,-14.4705,-16.402,-15.9398,-15.2054,-15.0278,-15.4965,-15.3509,-13.9515,-15.3627,-15.2479,-14.7013,-14.7065,-14.8696,-14.9269
3,6.25,5.368,0.726911274,0.569914528,0.3246,-21.16567,39.7613,102.1866,-19.44435,468.48205,0.01815,1902.9429,-0.00905,-0.00905,-5.09695,-0.00845,0.291,195.643,220.2122,0.1514,1.3405,-4.12695,-2.3358,-4.306,-3.79745,-16.4087,-16.7894,-17.2232,-16.8829,-14.4757,-16.3921,-15.9712,-15.1968,-15.0136,-15.4605,-15.3553,-13.9593,-15.3752,-15.2915,-14.7071,-14.7106,-14.8771,-14.9226
