DOY2,HR2,USTAR,TA,WS,NEE,FC,SC,H,SH,LE,SLE,G_1_1_1,TS_1_1_1,TS_1_2_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O,PPFD_DIF
6,0.75,0.058,12.86,1.443,0.248,0.318,-0.022,-5.553,-3.636,0.062,0.0865,-13.01,15.07,16.82,29.225,78.125,394.369,10.085,-106.35,0.507,-3.31,4.032,266.6,365,6.727,0.379
6,1.25,0.063,12.45,1.365,0.4725,0.272,0.0775,-6.206,-4.18,0.161,0.037,-13.49,14.86,16.64,29.39,78.111,394.367,9.655,-104.85,0.513,-3.2215,3.8765,267.6,363.65,6.711,0.379
6,1.75,0.065,12.45,1.795,0.524,0.413,-0.0515,-5.464,-3.1715,0.207,-0.3125,-14.005,14.595,16.44,30.04,78.101,394.813,9.24,-103.6,0.507,-2.9205,3.8195,265.75,361.7,6.736,0.379
6,2.25,0.057,12.12,1.712,0.33,0.3505,-0.086,-4.912,-2.8485,0.24,-0.1575,-14.345,14.355,16.2455,30.89,78.11,394.713,9.13,-102.25,0.501,-3.024,3.824,266.15,361.2,6.805,0.3735
6,2.75,0.065,11.95,1.763,0.5285,0.226,0.0915,-4.4985,-3.4285,0.0905,0.065,-14.62,14.25,16.06,31.85,78.1,394.503,8.75,-101.95,0.502,-3.054,3.753,265.05,360.15,6.814,0.379
6,3.25,0.061,11.96,1.847,0.244,0.2945,-0.1385,-4.9615,-2.8725,0.2285,0.452,-14.76,14.05,15.88,31.81,78.11,394.544,8.645,-101.45,0.501,-2.9585,3.81,264.9,358.6,6.8635,0.379
6,3.75,0.058,11.88,2.055,0.55,0.471,-0.0135,-6.541,-2.3005,0.1945,0.274,-15.31,13.88,15.71,32.16,78.1,394.856,8.53,-101.2,0.502,-2.9915,3.707,263.5,356.7,6.9355,0.379
6,4.25,0.068,11.47,2.012,0.669,0.41,0.012,-5.919,-1.722,0.2935,0.303,-15.63,13.67,15.55,32.77,78.1,394.88,8.28,-99.8,0.502,-2.8605,3.718,263.8,356.1,6.9805,0.379
6,4.75,0.061,11.41,2.078,0.429,0.2805,-0.0355,-4.768,-2.362,0.178,0.421,-15.91,13.44,15.41,34.04,78.1,394.382,7.91,-98.3,0.502,-2.6765,3.576,263.4,355.25,7.0185,0.379
6,5.25,0.064,11.34,2.125,0.2615,0.3375,-0.1295,-5.28,-0.4815,0.1625,0.465,-16.1,13.23,15.27,34.33,78.111,393.963,7.74,-91.6,11.6,3.825,4.349,263.75,354.15,7.053,11.365
6,5.75,0.065,11.5,1.518,-0.355,0.266,-0.745,-5.363,6.2205,0.5735,3.688,-16.079,13.04,15.14,33.57,78.13,392.93,7.72,-53.45,95.2,53.45,12.96,264.1,356.5,7.125,57.55
6,6.25,0.073,12.62,1.063,-1.6295,-0.0285,-1.668,-3.82,19.4075,4.0895,11.479,-16,12.94,14.98,33.96,78.15,390.287,8.025,25.48,268.7,142.5,16.31,266.3,362.85,7.51,98.75
6,6.75,0.109,14.43,0.9575,-2.8535,-0.482,-1.85,-2.26,35.046,16.36,12.892,-14.66,12.89,14.83,32.795,78.165,387.538,9.245,115,495.2,244.4,19.07,268.3,374,7.991,125
6,7.25,0.243,15.425,1.225,-3.526,-1.952,-0.938,10.3195,37.5195,60.82,6.405,-13.06,13.06,14.73,30.915,78.18,387.172,10.415,209.5,711.35,355,23.99,271,388.7,8.4545,148.5
6,7.75,0.438,16.725,1.6295,-4.689,-4.2,-0.496,84.834,22.144,100.693,-5.01,-10.62,13.41,14.68,26.475,78.2,387.258,12.43,304.7,914.5,472.2,33.16,276.1,403.1,8.117,161.8
6,8.25,0.569,17.97,2.2145,-5.661,-5.087,-0.223,162.155,13.017,98.9975,-2.576,-7.409,13.7,14.64,23.3,78.215,386.756,13.665,389,1113,575.8,44.25,280.8,417.1,7.804,174
6,8.75,0.678,18.89,2.502,-6.405,-5.884,-0.138,237.228,11.913,115.759,-1.8855,-4.236,14.07,14.67,22.31,78.22,386.257,15.04,481.4,1291,693,55.66,284.7,431.4,7.657,184.6
6,9.25,0.708,19.44,2.735,-6.125,-6.043,0.072,286.692,9.801,118.223,-2.866,-2.72,14.43,14.63,21.27,78.21,386.1075,15.915,558.3,1447,791.9,66.97,286.3,447.3,7.4415,189.75
6,9.75,0.784,19.89,2.848,-5.9835,-5.9185,0.15,325.5255,6.924,124.141,-3.4785,8.81,15.045,14.72,19.85,78.22,386.041,17.255,615.65,1603,874,77.31,289.5,458.5,7.274,207.4
6,10.25,0.779,20.26,2.7825,-5.204,-5.153,0.106,360.56,6.027,124.758,-1.173,25.71,15.705,14.85,19.59,78.22,385.943,17.74,667.4,1775,943.5,86.7,294.3,472.95,7.395,215.85
6,10.75,0.809,20.46,3.105,-5.085,-5.029,0.0925,395.771,5.801,130.6585,-0.76,42.955,17.145,15.02,19.23,78.22,386.022,18.645,708.7,1928,1000.5,93.95,297.45,483.45,7.297,236.6
6,11.25,0.83,20.825,3.1045,-4.362,-4.502,0.044,417.404,4.627,132.468,-0.464,55.84,19.24,15.41,18.835,78.21,386.081,19.03,732.55,2050,1045,100,299,490.55,7.209,250.65
6,11.75,0.837,20.94,3.2455,-3.868,-3.999,0.035,425.924,4.233,127.458,-0.165,65.88,21.28,15.96,18.475,78.21,386.111,19.58,743.1,2077,1067,104.2,299.3,497.2,6.9075,237.75
6,12.25,0.867,21.435,3.305,-3.6565,-3.7415,0.0265,435.071,3.307,130.64,-0.87,70.18,22.62,16.75,17.38,78.2,386.1225,20.24,764.2,2106,1092,108.5,303.4,500.4,6.924,217.5
6,12.75,0.872,21.79,3.455,-3.501,-3.6085,0.0365,441.98,2.8205,138.336,-1.099,59.03,22.75,17.46,16.69,78.19,386.101,20.64,753,2086,1086.5,106.7,304.7,503.55,7.038,220
6,13.25,0.892,21.735,3.4765,-3.303,-3.251,0.0085,454.994,3.5155,129.38,-1.7315,45.98,22.37,17.97,16.44,78.17,386.027,21.29,741.95,2073.5,1065,102.75,305.25,501.2,7.1685,249.9
6,13.75,0.901,22.145,3.51,-2.796,-2.74,0.0205,428.156,2.629,118.492,-1.296,35.48,22.17,18.21,15.82,78.155,386.149,21.86,719.6,2057.5,1037,97.9,307,502.9,6.946,269.05
6,14.25,0.914,22.35,3.5165,-2.534,-2.505,-0.019,427.937,1.968,111.545,-0.255,30.995,22.29,18.365,15.5,78.14,386.145,22.335,686.6,1976.5,992.5,91.25,306.8,499.65,6.824,261.1
6,14.75,0.899,22.65,3.525,-2.388,-2.45,-0.013,416.512,0.412,106.218,-0.943,27.855,22.45,18.565,15.505,78.125,386.0225,22.255,639.9,1860.5,936,83.8,305.9,491.9,6.931,246.1
6,15.25,0.8995,22.485,3.528,-1.882,-1.797,0.006,385.584,0.574,102.277,-0.444,25.195,22.305,18.775,15.78,78.11,386.044,22.555,578.1,1645.5,855,74.34,304.9,486,6.8895,236.8
6,15.75,0.8975,22.405,3.4215,-2.051,-2.183,-0.003,337.572,-0.877,94.188,-0.195,20.42,22.15,18.875,15.325,78.095,385.923,22.605,506.4,1449.5,765.7,65.83,304,479.3,7.095,216.2
6,16.25,0.8805,22.735,3.475,-1.066,-1.237,-0.0065,300.502,-1.946,87.555,-0.262,22.35,22.42,18.925,15.24,78.085,386.0425,22.915,423.6,1258.5,665.4,56.49,302.1,472.5,7.126,196.3
6,16.75,0.8725,22.705,3.399,-1.318,-1.427,0.011,235.974,-3.302,72.079,0.25,24.27,22.775,19.02,15.42,78.085,386.208,23.015,332.6,1051.5,555.6,47.34,300.4,463.3,7.068,180.1
6,17.25,0.871,22.345,3.33,-0.71,-0.835,0.026,179.569,-4.853,67.526,-0.1895,22.53,22.875,19.2,15.735,78.07,386.3055,22.73,237.3,872,444,37.97,298.7,453.1,6.9905,166.1
6,17.75,0.8175,22.27,3.1,-0.354,-0.298,0.048,121.274,-8.096,52.739,0.1385,18.835,22.49,19.255,16.44,78.065,386.4205,22.175,139.5,657.6,328.6,29.92,295.8,444.2,6.935,146.8
6,18.25,0.768,21.92,2.947,0.582,0.733,0.082,63.637,-10.846,47.509,1.276,17.165,21.9,19.25,16.72,78.06,386.4945,21.685,39.085,452.2,217.75,24.385,292.55,433.25,7.019,120.65
6,18.75,0.6495,21.27,2.567,1.672,1.371,0.23,3.352,-11.853,32.027,1.3135,11.31,21.32,19.22,17.4,78.07,387.1445,20.68,-48.59,216.7,112.05,17.95,289,424.35,6.95,88.35
6,19.25,0.534,20.21,2.09,2.551,1.916,0.468,-27.774,-17.061,16.904,1.402,8.22,20.72,19.07,18.61,78.08,387.852,19.2,-110.05,68.15,31.84,8.91,285.6,414.65,6.849,44.33
6,19.75,0.3,19.025,1.5185,3.41,1.964,1.095,-29.328,-21.688,5.7385,1.1745,4.8865,20.065,18.905,20.02,78.1,389.5205,17.345,-131.4,5.4525,-2.51,2.425,282.2,404.8,6.885,4.965
6,20.25,0.188,17.515,1.3675,3.309,1.436,1.459,-17.055,-19.028,1.72,0.182,1.718,19.47,18.73,21.175,78.115,391.276,15.37,-127.7,0.54,-5.147,2.89,280.8,396.3,7.075,0.384
6,20.75,0.1395,16.67,1.092,2.279,1.038,0.832,-13.194,-14.07,1.1885,-0.748,-1.1015,18.895,18.51,22.77,78.13,392.484,14.33,-122.8,0.535,-4.691,3.484,277.4,390.4,6.934,0.384
6,21.25,0.098,15.97,1.039,1.457,0.712,0.417,-8.759,-10.815,0.468,-0.677,-2.5615,18.305,18.315,24.15,78.155,393.135,13.58,-120.25,0.524,-4.153,3.71,274.8,384.4,6.949,0.379
6,21.75,0.0885,15.265,1.076,1.136,0.524,0.185,-7.694,-9.233,0.466,-1.209,-6.217,17.785,18.085,24.89,78.175,393.6465,12.79,-117.45,0.524,-4.235,3.824,274.2,380.2,6.968,0.384
6,22.25,0.081,14.705,1.104,0.497,0.31,0.083,-5.998,-7.53,0.3325,-0.5215,-7.54,17.255,17.89,25.945,78.18,393.91,12.225,-113.3,0.518,-3.7545,3.911,273.15,379,6.864,0.384
6,22.75,0.0725,14.36,1.133,0.734,0.579,0.104,-6.907,-5.447,0.2285,-0.3955,-9.045,16.73,17.67,26.67,78.18,394.2055,11.735,-111.55,0.518,-3.5515,3.9725,272.8,374.8,6.831,0.379
6,23.25,0.0775,13.75,1.168,0.537,0.439,0.0505,-5.66,-5.929,0.217,-0.1605,-10.205,16.28,17.515,27.7,78.16,394.707,11.225,-110.3,0.512,-3.587,3.871,270.5,371.45,6.835,0.384
6,23.75,0.0705,13.51,1.23,0.416,0.511,-0.037,-7.143,-3.641,0.3,-0.389,-11.14,15.845,17.3,27.93,78.16,394.2675,10.965,-109,0.518,-3.242,4.13,269.85,369.85,6.868,0.379
7,0.25,0.075,16.23,1.013,0.887,0.775,0.0855,-5.439,-2.43,0.591,-0.0695,-11.74,17.73,18.86,54.57,78.361,393.1635,9.5,-73,0.54,-1.979,2.726,321.9,386.8,13.421,0.39
7,0.75,0.082,15.84,1.036,0.8595,0.658,0.1305,-4.448,-3.195,0.302,-0.445,-12.855,17.46,18.675,55.69,78.3655,393.3235,8.9,-74.895,0.535,-1.91,2.899,317.4,385.4,13.5995,0.3875
7,1.25,0.077,15.52,1.0025,1.006,0.591,0.119,-4.678,-2.682,0.271,-0.6025,-13.295,17.23,18.51,56.77,78.3505,394.2605,8.51,-74.84,0.54,-1.9215,2.765,317.1,383.95,13.466,0.384
7,1.75,0.071,15.355,0.9365,0.905,0.442,0.029,-4.943,-2.499,0.166,-1.007,-13.905,17.005,18.37,57.11,78.34,393.857,8.57,-74.22,0.5375,-1.9675,3.0775,317.25,382.65,13.4085,0.384
7,2.25,0.059,15.095,0.963,0.844,0.463,-0.072,-4.133,-2.482,0.389,-0.631,-14.415,16.81,18.18,55.78,78.33,394.088,7.945,-74.875,0.535,-2.02,2.8295,314.3,382.75,13.4245,0.385
7,2.75,0.062,14.79,0.9795,0.972,0.6705,0.137,-3.959,-2.861,0.228,-0.2915,-14.765,16.62,18.02,57.86,78.3255,394.555,7.88,-74.855,0.535,-2.082,2.9,312.2,381.35,13.208,0.3845
7,3.25,0.058,14.455,0.937,0.8815,0.567,0.072,-4.7115,-2.7735,0.2135,-0.6665,-14.985,16.43,17.86,58.505,78.33,394.9795,7.745,-75.87,0.535,-1.9825,2.8035,310.8,379.75,13.26,0.39
7,3.75,0.061,14.195,0.9435,0.7705,0.478,0.089,-3.8955,-2.1645,0.135,-0.0495,-15.635,16.26,17.71,59.255,78.3305,394.856,7.56,-76.29,0.5325,-1.9545,2.8325,310.5,378.4,13.222,0.384
7,4.25,0.0575,14.22,0.9395,0.395,0.433,-0.167,-3.5865,-1.496,0.181,-0.39,-15.92,16.08,17.57,59.615,78.321,394.811,7.39,-74.315,0.529,-1.8435,2.9005,308.9,377.3,13.189,0.3875
7,4.75,0.053,14.22,0.912,0.356,0.3,-0.073,-3.054,-1.5375,0.225,-0.287,-16.0745,15.9,17.435,59.9,78.33,394.6155,7.33,-73.915,0.529,-1.8835,2.9725,310.55,376.9,13.4945,0.385
7,5.25,0.057,13.78,0.9365,0.575,0.275,0.131,-2.849,-2.435,0.097,0.446,-16.3145,15.765,17.3,62.305,78.345,395.1115,6.8,-72.36,2.543,0.1545,3.0785,307.6,375.25,13.6535,2.0895
7,5.75,0.055,13.86,0.8885,-0.029,0.3,-0.25,-3.0085,1.7275,0.336,0.71,-16.56,15.61,17.165,63.015,78.36,394.292,6.87,-49.29,44.375,23.045,6.056,307.95,376,13.632,38.82
7,6.25,0.0655,14.565,0.7535,-1.345,0.238,-1.678,-2.409,10.7515,1.011,5.978,-16.565,15.475,17.035,59.945,78.375,391.817,7.455,9.175,169.25,89.85,13.405,307.6,379.15,13.8235,91.7
7,6.75,0.088,15.74,0.7195,-1.5935,0.348,-1.953,-2.0835,21.3075,5.849,10.797,-15.375,15.445,16.915,58.635,78.385,389.917,7.505,86.45,366.2,180.15,15.42,309.2,386.2,14.4815,137.55
7,7.25,0.1795,17.055,0.766,-1.085,0.4655,-1.258,3.9845,29.381,29.732,13.787,-13.895,15.525,16.8,56.61,78.41,388.909,9.05,175.7,589.9,286.05,18.795,312.35,397.35,15.184,180.45
7,7.75,0.3085,18.995,1.215,-2.742,-0.646,-1.601,39.012,20.711,79.362,5.783,-10.85,15.71,16.74,51.535,78.43,387.519,11.155,269.3,818,399.1,25.385,315.55,410.9,15.1095,218.6
7,8.25,0.424,20.05,1.465,-4.107,-2.901,-1.1475,113.063,14.636,90.9405,0.107,-7.471,15.965,16.775,45.95,78.435,385.784,13.215,363.5,1024,510.4,35.14,318.5,422.2,14.985,229.8
7,8.75,0.481,21.08,1.727,-4.087,-3.6245,-0.495,174.098,13.57,108.9925,-0.502,-3.8295,16.305,16.82,41.99,78.44,384.422,14.98,452.8,1197,619.4,44.5,322.7,435.4,14.459,268.1
7,9.25,0.495,21.74,1.925,-3.919,-3.7895,-0.116,224.0585,12.2585,108.6605,-4.7665,-1.8165,16.695,16.895,39.36,78.45,383.887,16.36,533.2,1363,723.5,54.175,326.85,446.85,13.9435,288.6
7,9.75,0.525,22.22,1.98,-3.475,-3.539,0.053,264.602,9.1215,113.4575,-6.378,9.015,17.255,17,37.055,78.455,383.6065,17.455,589.9,1524,800,63.29,333.4,458.6,13.419,323.3
7,10.25,0.561,22.75,2.227,-3.383,-3.351,0.035,285.7525,7.4,125.9135,-5.4205,24.46,17.9,17.085,34.89,78.46,382.8,18.59,638.6,1653,858,68.72,340.45,466.2,13.087,387.15
7,10.75,0.583,23.235,2.324,-3.1265,-3.155,0.0415,320.791,6.269,116.905,-3.9115,41.445,19.19,17.305,32.785,78.47,382.562,19.74,669.5,1786.5,906.5,76.21,346.55,475.2,13.0085,406.2
7,11.25,0.625,23.575,2.3825,-2.197,-2.391,0.104,326.353,5.539,110.194,-3.865,53.34,21.22,17.66,32.4455,78.455,382.1675,20.79,681.9,1812,941,79.51,352.65,485.2,12.772,481.95
7,11.75,0.64,24.085,2.5335,-1.736,-1.634,0.051,342.637,3.472,102.943,-1.8155,62.57,22.87,18.31,31.49,78.445,382.202,21.44,661,1768,894,77.04,358,486.2,12.737,461.1
7,12.25,0.649,24.07,2.6095,-1.1745,-1.094,0.0545,339.229,1.055,108.774,-0.025,66.025,23.92,18.995,32.0105,78.43,382.6355,21.78,587.65,1484.5,756.9,68.2,360.1,484.35,12.878,470.05
7,12.75,0.6735,23.88,2.72,-0.815,-0.79,0.0385,316.701,1.628,98.1705,-0.367,57.33,24.105,19.675,33.42,78.411,382.689,21.23,534.5,1500.5,737.1,67.535,365.1,481.9,12.9555,473.5
7,13.25,0.667,23.75,2.763,-0.6,-0.472,0.0125,269.466,-0.4015,107.558,-0.102,45.7,23.71,20.125,33.27,78.4,382.7615,21.075,526.7,1432,727.4,64.59,364.1,476.5,12.913,481.05
7,13.75,0.691,23.665,2.7205,-0.666,-0.79,-0.016,294.702,0.437,103.783,-0.483,35.37,23.35,20.4,34.625,78.39,382.704,19.91,468.55,1295,641.4,52.19,367.1,475.9,13.33,468.75
7,14.25,0.711,23.395,2.729,-0.0975,-0.027,-0.015,238.125,-1.281,94.573,-1.173,30.315,23.315,20.495,34.74,78.365,382.6125,19.98,352.5,1013.5,503.6,42.09,366.6,468.8,13.1045,434.75
7,14.75,0.689,22.72,2.589,-0.281,0.098,-0.0415,186.165,1.31,99.141,-1.507,26.2,23.11,20.615,36.02,78.35,382.7655,18.39,302.6,946.5,442.5,37.46,366.3,464.6,13.508,435.3
7,15.25,0.622,22.895,2.3615,-0.215,0.027,-0.058,190.347,1.192,87.5725,-1.901,23.895,22.86,20.66,36.385,78.335,382.872,18.33,276.6,869.5,425,36.72,364.15,463.5,13.497,458
7,15.75,0.621,23.015,2.418,-0.457,-0.349,-0.007,156.136,1.406,78.17,-2.21,18.145,22.65,20.715,37.905,78.321,382.6655,18.71,286.4,857,434.85,35.12,359,457.95,13.464,413.55
7,16.25,0.572,22.835,2.305,0.195,-0.0035,0.0355,110.603,-0.575,76.117,-1.054,18.205,22.645,20.735,35.595,78.3055,382.5865,18.62,198.3,598.9,308.35,25.865,358.65,453.55,13.841,357.8
7,16.75,0.58,22.615,2.2725,0.956,0.715,0.0695,88.512,-2.094,68.286,-0.0765,17.48,22.525,20.788,37.305,78.285,382.596,17.76,158.4,514.6,265.5,22.815,360.7,446.65,13.179,307.25
7,17.25,0.568,22.455,2.1525,1.364,1.2265,0.069,57.2945,-4.743,60.011,0.555,15.465,22.265,20.795,36.685,78.26,382.756,18.23,121.45,436.05,229.85,18.925,357.9,441.35,13.564,247.55
7,17.75,0.521,22.18,2.0215,1.226,1.026,0.062,44.285,-4.1615,51.233,1.2605,12.67,21.915,20.75,38.76,78.25,383.147,17.84,76.77,380.75,191.7,16.71,347.2,437.5,13.565,195.5
7,18.25,0.45,21.76,1.83,1.96,1.488,0.216,13.385,-6.534,34.164,1.872,11.61,21.685,20.71,38.715,78.26,383.7925,16.755,21.12,255.95,127.75,11.25,339.9,431.95,13.469,139.5
7,18.75,0.402,21.245,1.696,2.617,2.068,0.467,-3.128,-9.142,24.027,1.301,7.2935,21.455,20.645,40.57,78.2755,384.685,15.955,-29.555,123,57.735,6.677,338.35,427.25,13.7045,95.8
7,19.25,0.315,20.705,1.4715,3.363,2.279,0.79,-14.008,-11.541,12.203,2.694,4.1835,21.125,20.54,43.405,78.28,385.7455,14.97,-61.285,43.325,20.175,4.514,335.4,419.4,13.5885,38.86
7,19.75,0.209,19.82,1.2185,4.242,2.199,1.696,-15.332,-13.95,4.182,1.734,1.589,20.775,20.41,46.715,78.3,387.783,14.035,-78.83,3.7605,-0.9255,2.135,333.75,411.75,14.0225,3.4025
7,20.25,0.147,18.9,1.051,3.996,2.03,1.715,-11.698,-11.111,1.126,-1.056,-0.7105,20.255,20.27,46.825,78.32,389.7785,13.08,-79.12,0.557,-3.224,2.163,335.1,405.7,13.636,0.3925
7,20.75,0.124,18.325,1.018,3.053,1.544,1.018,-8.933,-7.635,0.787,-1.619,-3.2545,19.855,20.12,47.245,78.34,391.005,12.26,-78.225,0.546,-2.827,2.57,329.3,401.4,13.468,0.39
7,21.25,0.108,17.83,1.0035,1.942,1.171,0.283,-8.485,-6.0025,0.58,-1.526,-4.441,19.495,19.955,49.34,78.37,391.764,11.82,-74.395,0.546,-2.713,2.8585,331.45,397.9,13.951,0.39
7,21.75,0.0855,17.545,0.9415,1.9055,1.194,0.315,-7.012,-5.088,0.38,-1.2365,-7.303,19.15,19.76,50.845,78.38,392.927,11.185,-73.895,0.546,-2.4955,2.7735,332.45,395.25,13.7595,0.39
7,22.25,0.087,17.095,1.0075,1.784,1.1995,0.244,-6.772,-4.522,0.654,-1.214,-8.19,18.905,19.56,52.385,78.375,392.653,10.585,-76.34,0.5485,-2.368,2.726,326.55,392.3,13.601,0.39
7,22.75,0.086,16.68,0.9615,1.233,0.723,0.1645,-5.075,-4.559,0.269,-0.957,-9.355,18.57,19.365,53.525,78.38,392.704,10.195,-75.185,0.54,-2.146,2.932,324,390.85,13.636,0.384
7,23.25,0.082,16.44,0.993,1.379,0.75,0.061,-5.943,-3.267,0.578,-1.21,-10.57,18.305,19.195,53.525,78.38,393.398,9.88,-76.025,0.54,-2.0625,2.9225,321.95,389.35,13.6635,0.39
7,23.75,0.073,16.0855,0.9625,1.33,0.775,0.049,-6.067,-3.086,0.277,-0.155,-11.365,17.955,19.02,54.165,78.37,393.174,9.26,-75.325,0.5405,-2.093,2.829,322.5,388.1,13.5655,0.39
8,0.25,0.063,14.44,1.023,0.901,0.71,-0.223,-4.4005,-2.446,0.715,-1.177,-14.68,16.7,17.89,63.24,78.31,391.807,6.22,-81.25,0.524,-2.179,2.9885,308.4,380.45,14.663,0.39
8,0.75,0.0645,14.16,1.012,1.195,0.661,0.266,-3.7225,-2.604,0.475,-0.434,-15.62,16.49,17.77,64.61,78.3,392.279,5.96,-79.795,0.524,-2.2085,3.0195,307.05,379.65,14.8305,0.384
8,1.25,0.063,13.92,0.945,0.96,0.5575,0.159,-4.28,-3.0155,0.197,-0.447,-16.0345,16.3,17.64,66.73,78.29,392.079,5.875,-80.3,0.518,-2.268,2.9245,306.4,378.6,14.9335,0.3875
8,1.75,0.0625,13.78,1.047,0.87,0.6135,-0.1085,-4.126,-2.185,0.194,-1.2445,-16.219,16.14,17.47,67.16,78.29,391.336,5.59,-77.375,0.521,-1.9425,3.0705,306.35,377.15,14.668,0.384
8,2.25,0.0555,13.82,1.01,0.636,0.506,-0.146,-3.539,-1.73,0.259,-0.501,-16.69,15.96,17.33,67.35,78.28,391.521,5.59,-74.895,0.518,-1.9335,2.9855,311.4,377.15,14.709,0.384
8,2.75,0.062,13.46,1.05,1.1255,0.556,0.0675,-3.528,-2.144,0.2735,-0.116,-16.82,15.81,17.17,69.13,78.271,391.481,5.165,-75.965,0.518,-1.9205,2.97,308.65,376.4,14.7,0.384
8,3.25,0.058,13.305,1.023,0.613,0.43,-0.132,-3.408,-2.091,0.417,-0.311,-17.01,15.66,17.09,69.55,78.28,391.611,5.24,-76.435,0.524,-2.0545,2.942,307,375.45,14.819,0.384
8,3.75,0.058,13.33,1.027,0.73,0.4995,-0.0865,-4.334,-1.2475,0.247,-0.481,-17.16,15.51,16.97,70.8,78.2705,391.963,5.01,-74.805,0.518,-1.8325,2.958,308.55,374.35,14.856,0.39
8,4.25,0.062,13.22,1.035,1.333,0.914,-0.001,-4.812,-1.0325,0.573,-0.479,-17.475,15.41,16.86,71.08,78.28,392.6015,4.93,-76.925,0.518,-1.8935,2.918,305.5,374.7,14.936,0.385
8,4.75,0.063,12.95,1.073,1.072,0.79,-0.055,-4.387,-1.4635,0.406,-0.439,-17.59,15.26,16.75,72.78,78.275,392.724,4.585,-76.02,0.518,-1.7845,2.8735,302.5,374,14.915,0.384
8,5.25,0.0655,12.86,1.083,1.349,0.595,0.179,-3.731,-1.2475,0.26,-0.039,-17.82,15.165,16.665,74.46,78.28,393.3625,4.125,-75.035,0.524,-1.7625,2.8155,305.1,372.7,14.756,0.39
8,5.75,0.0595,12.775,1.01,0.804,0.3615,0.169,-2.953,-1.226,0.1055,-0.1265,-17.71,15.11,16.575,74.355,78.3,393.2505,4.27,-70.215,6.8155,3.111,3.2515,304.45,372.4,14.792,6.916
8,6.25,0.062,13.05,0.889,-0.308,0.5345,-0.692,-2.668,2.731,0.407,1.554,-17.51,14.995,16.475,74.475,78.31,391.272,4.2,-30.97,73.485,36.545,8.015,305.9,373,15.093,54.88
8,6.75,0.078,14.415,0.8065,-1.4185,0.5355,-2.268,-2.697,14.112,3.776,8.0485,-16.87,14.915,16.355,68.575,78.325,387.7885,4.7,41.64,215,101.35,13.745,308,378.4,15.666,103.75
8,7.25,0.109,16.1,0.746,-2.435,0.3295,-2.749,-1.138,19.122,18.2255,12.058,-16.3,14.905,16.24,64.035,78.3455,384.6485,5.485,133.05,465.1,235.85,16.465,308.65,386.3,16.512,138.85
8,7.75,0.203,17.125,0.896,-2.321,-0.084,-2.137,4.383,22.829,61.0545,14.461,-14.48,15.12,16.1605,60.51,78.3605,384.0125,7.28,230.05,699.8,347.65,19.96,311.5,396.85,16.94,170.35
8,8.25,0.328,18.44,1.256,-5.583,-3.008,-2.187,35.127,21.34,130.792,9.843,-11.61,15.37,16.15,56.845,78.38,382.53,8.615,319.9,888.5,457.35,26.655,313.75,407.2,16.642,177.5
8,8.75,0.431,19,1.611,-8.0275,-6.243,-1.1345,92.9265,19.108,147.432,0.757,-6.936,15.59,16.14,51.695,78.385,379.912,10.12,427.8,1110.5,578.75,35.175,316.9,416.1,16.078,212.8
8,9.25,0.483,19.68,1.818,-8.2525,-7.3205,-0.463,136.529,12.995,181.102,-2.618,-3.58,15.975,16.1855,48.49,78.395,378.615,11.19,513.5,1313.5,682.2,44.01,322.55,428.05,15.779,243.35
8,9.75,0.517,20.18,1.875,-8.7985,-8.445,-0.1005,173.487,8.763,184.2,-4.362,16.0005,16.71,16.29,46.715,78.405,378.236,12.29,586.3,1486.5,771.45,51.395,326.75,437.2,15.419,289.65
8,10.25,0.5165,20.66,2.038,-8.637,-8.301,0.05,202.486,8.174,192.111,-5.169,20.02,17.705,16.48,44.82,78.4105,377.947,13.495,634.35,1633,845,58.38,333.6,445.5,15.234,323.9
8,10.75,0.553,21.23,1.993,-8.752,-8.6395,0.047,222.397,7.566,201.052,-4.0075,24.67,18.955,16.78,42.8,78.42,377.923,14.465,668.6,1739,893,65.105,337.8,451.8,14.907,339.9
8,11.25,0.588,21.42,2.238,-8.775,-9.023,0.0825,246.568,5.4685,211.8065,-1.645,39.97,20.54,17.2425,40.01,78.41,377.872,15.5,688.65,1774.5,894,69.185,339.75,458.15,15.044,356.6
8,11.75,0.594,21.72,2.2885,-8.481,-8.36,0.1045,272.296,3.3135,216.235,-0.468,52.44,21.97,17.79,38.96,78.39,378.027,16.1,706.05,1807.5,920,71.86,343.8,464.3,14.819,397.8
8,12.25,0.6275,21.765,2.429,-7.0955,-7.4655,0.129,260.2855,2.1335,199.738,-2.8345,57.93,23,18.37,39.4,78.38,378.343,16.275,705.2,1771,916.5,70.995,346.2,468.6,14.594,390.05
8,12.75,0.635,22.06,2.525,-6.9355,-6.978,0.0715,269.8895,3.0605,194.3065,-0.519,55.415,23.148,19.01,38.92,78.36,378.307,16.455,682.8,1715,892,71.19,350,467.4,14.356,433.3
8,13.25,0.645,22.35,2.5665,-6.3695,-6.528,0.0745,263.265,2.353,178.005,0.306,44.51,22.6,19.445,39.85,78.35,378.4255,16.105,624.3,1581,836,65.5355,351.05,467.45,14.8915,411.95
