DOY2,HR2,USTAR,WS,TA,T_SONIC,RH,SW_IN,SW_OUT,NETRAD,H,LE,FC
11,12.75,0.77,3.5025,8.435,8.1125,62.215,621.89,173.46,343.59,239.77,87.88,-0.185
11,13.25,0.7575,3.355,8.43,8.035,66.685,581.69,151.36,317.19,215.255,82.1,0.23
11,13.75,0.7675,3.2975,8.555,8.0425,66.445,534.34,117.435,282.91,203.43,95.035,0.095
11,14.25,0.75,3.2975,8.52,7.8675,69.92,467.98,93.39,245.16,173.71,80.76,0.13
11,14.75,0.71,3.2725,8.395,7.59,73.735,370.28,73.955,178.93,142.565,65.8,0.5075
11,15.25,0.64,2.94,8.105,7.38,71.77,281.72,53.4,107.84,95.0525,52.2075,0.3875
11,15.75,0.56,2.79,7.76,7.01,77.375,182.07,40.935,41.39,51.53,32.2975,0.5275
11,16.25,0.48,2.6,7.25,6.67,75.03,81.53,27.095,-12.34,13.8425,20.9025,0.4
11,16.75,0.38,2.68,6.25,6.16,80.095,13.83,6.355,-58.92,1.7925,9.7025,0.6525
11,17.25,0.34,2.7,5.805,5.69,76.1,-4.35,0.555,-63.94,-0.8925,5.0525,0.4825
11,17.75,0.32,2.68,5.545,5.56,73.12,-4.58,1.13,-65.26,0.2175,4.6175,0.6325
11,18.25,0.34,2.755,5.725,5.5,67.7525,-4.265,1.54,-59.9625,-0.5325,7.2375,0.555
11,18.75,0.31,2.78,5.6925,5.54,70.415,-4.3125,1.655,-56.76,-0.715,2.84,0.4675
11,19.25,0.3,2.93,5.715,5.49,76.5575,-4.1725,1.5675,-58.785,-1.68,2.4175,0.3575
11,19.75,0.3,3,5.57,5.36,73.5875,-4.4625,1.66,-58.8675,-0.9975,4.335,0.3925
11,20.25,0.315,2.7625,5.61,5.275,67.23,-4.0375,1.5575,-53.7075,-0.6275,3.285,0.355
11,20.75,0.27,2.695,5.6725,5.45,64.76,-3.8825,1.5125,-55.185,-0.39,2.445,0.275
11,21.25,0.28,2.735,5.6475,5.44,60.6475,-4.0375,1.4325,-58.9225,-0.2725,2.425,0.335
11,21.75,0.255,2.675,5.7975,5.405,58.095,-4.365,1.5775,-62.8,-0.48,2.0625,0.2275
11,22.25,0.2475,2.715,5.65,5.45,55.555,-4.565,1.365,-63.4175,-1.21,3.065,0.24
11,22.75,0.26,2.795,5.48,5.39,57.5875,-4.5525,1.3,-59.595,-0.535,2.655,0.25
11,23.25,0.21,2.73,5.7325,5.435,58.145,-4.595,1.6025,-59.2375,-0.515,3.525,0.23
11,23.75,0.25,2.95,5.7425,5.55,60.535,-4.285,1.5025,-59.2725,-0.6675,1.725,0.28
12,0.25,0.27,2.7,2.675,3.09,78.46,-2.97,1.04,-43.6075,-0.97,2.94,0.34
12,0.75,0.29,2.6775,2.73,2.915,77.69,-2.795,1.06,-33.48,-0.4,2.45,0.435
12,1.25,0.275,2.695,2.59,2.735,74.835,-2.5075,1.07,-31.8775,-0.2175,3.8775,0.33
12,1.75,0.3,2.69,2.49,2.615,83.17,-2.4075,1.08,-29.095,0.015,1.895,0.4075
12,2.25,0.31,2.81,2.52,2.93,67.785,-2.185,1.02,-27.515,-1.2325,3.48,0.24
12,2.75,0.32,2.915,2.49,2.655,67.17,-2.6775,1.16,-32.1475,-0.265,4.09,0.415
12,3.25,0.31,2.95,2.6,2.5,64.79,-2.9075,1.19,-39.1375,-1.43,3.405,0.46
12,3.75,0.2625,2.8825,2.5175,2.56,68.3075,-3.1,1.15,-37.85,-0.715,4.53,0.24
12,4.25,0.28,2.79,2.3775,2.445,62.3775,-2.8625,1.16,-32.8675,-0.565,3.37,0.215
12,4.75,0.2625,2.685,2.615,2.55,61.365,-2.6475,1.16,-32.505,-1.215,2.91,0.26
12,5.25,0.275,2.74,2.6,2.55,64.5275,-3.235,1.14,-40.255,-1.465,1.62,0.27
12,5.75,0.3,2.6,2.45,2.345,62.96,-3.45,1.08,-42.485,-0.835,2.9025,0.2
12,6.25,0.255,2.76,2.33,2.16,60.5725,-3.69,1.16,-44.2725,-1.08,3.4575,0.245
12,6.75,0.235,2.78,2.1975,2.04,59.7475,-0.465,1.91,-40.6675,-0.645,2.325,0.255
12,7.25,0.305,2.8725,2.3325,2.425,58.6525,26.7625,18.49,-26.015,-1.3,3.16,0.2
12,7.75,0.305,2.705,2.6,2.78,59.93,112.1175,46.13,6.06,1.045,2.63,0.26
12,8.25,0.3225,2.6025,2.775,3.225,58.0425,197.73,62.19,50.78,12.145,6.51,0.495
12,8.75,0.4125,2.46,3.38,3.6,55.225,284.2175,73.85,98.0575,43.6675,19.395,0.5025
12,9.25,0.4625,2.33,3.94,4.19,52.82,361.8875,94.12,149.0725,79.685,27.91,1.17
12,9.75,0.5125,2.32,4.4375,4.5,56.6925,426.1725,117.49,190.7025,108.3975,58.605,1.3425
12,10.25,0.53,2.34,4.5875,4.73,56.42,490.94,139.27,208.57,141.8375,48.1725,1.28
12,10.75,0.5825,2.4025,4.8475,5.09,60.365,530.475,158.64,236.315,163.81,69.77,1.4
12,11.25,0.6,2.595,5.185,5.2775,63.56,558.33,166.56,256.6025,177.16,59.4,1.42
12,11.75,0.62,2.7,5.525,5.425,64.2925,565.1,168.02,266.34,188.2325,72.95,1.8275
12,12.25,0.65,2.835,5.685,5.4825,70.14,559.2525,166.57,260.4125,184.96,72.83,1.4425
12,12.75,0.68,3.0075,5.67,5.5575,71.715,543.975,157.81,252.83,198.1,73.235,1.7825
12,13.25,0.685,2.9525,5.68,5.5375,73.115,501.3325,140.41,226.07,183.365,67.855,1.42
12,13.75,0.65,3.09,5.555,5.2675,75.265,446.3625,112.75,202.8025,169.75,61.4,1.3375
12,14.25,0.635,2.875,5.43,5.28,75.975,384.765,89.24,168.7125,149.1925,59.255,1.25
12,14.75,0.62,2.745,5.1875,5.3025,72.21,302.66,73.07,121.63,117.28,47.9975,1.18
12,15.25,0.54,2.68,4.75,4.785,76.33,221.655,53.8,69.015,77.4,38.16,1.035
12,15.75,0.48,2.475,4.33,4.225,77.845,124.1725,36.48,14.0525,34.15,16.87,0.67
12,16.25,0.38,2.5325,3.85,3.79,76.9675,43.51,17.66,-12.0825,12,10.715,0.515
12,16.75,0.33,2.43,3.095,3.22,80.3625,0.9175,1.5,-20.455,2.89,7.62,0.495
12,17.25,0.28,2.53,2.6175,2.76,87.41,-1.8225,0.8,-24.575,0.91,5.12,0.585
12,17.75,0.29,2.68,2.4225,2.56,86.5775,-1.735,1.14,-23.8875,0.22,3.79,0.405
12,18.25,0.33,2.81,2.2175,2.61,86.6625,-1.365,1.32,-16.1975,0.395,3.27,0.545
12,18.75,0.29,2.79,2.19,2.44,86.76,-1.42,1.21,-19.3075,0.6325,3.915,0.39
12,19.25,0.2925,2.8475,2.3575,2.645,85.7275,-1.8825,1.2,-22.815,0.1725,3.22,0.3975
12,19.75,0.265,2.66,2.4275,2.56,85.72,-2.96,1.38,-29.8975,-0.32,3.64,0.21
12,20.25,0.25,2.83,2.5925,2.69,85.5825,-2.7125,1.32,-29.79,-1.37,3.77,0.31
12,20.75,0.26,2.6425,2.475,2.59,84.435,-2.535,1.35,-27.9425,-0.475,2.86,0.23
12,21.25,0.255,2.5075,2.625,2.8275,79.23,-2.42,1.19,-27.135,0.235,4.45,0.34
12,21.75,0.26,2.7825,2.305,2.765,79.7875,-2.06,1.14,-29.5525,-0.52,3.65,0.38
12,22.25,0.25,3.0125,2.45,2.53,79.545,-2.6625,1.18,-32.145,0.415,2.32,0.34
12,22.75,0.225,2.9425,2.2375,3,79.945,-3.0675,1.12,-36.1475,-0.51,3.02,0.37
12,23.25,0.32,2.73,2.3,3.0975,82.9725,-3.12,1.21,-41.5325,-1.0175,2.9,0.28
12,23.75,0.31,2.56,2.5375,3.0775,79.4575,-2.91,1.07,-38.14,-1.345,2.88,0.27
