DOY2,HR2,H,LE,FC,SH,SLE,SC,CO2,H2O,RH,VPD,WS,USTAR,LW_IN,LW_OUT,RH_1_1_1,NETRAD,SW_IN,SW_OUT,G_1_1_1,G_2_1_1,G_3_1_1,TAU,T_SONIC,TA,PA,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA
2,2.25,-72.79441,-33.21573075,-4.862415,-2.7100626,-37.03603,-2.40872,341.86425,6.8001166,50.865618,0,0.34337238,0.02204345425,274.984125,354.1690175,68.25519225,-90.2310375,-0.8867395,-0.00208749999999999,-26.976016,-44.3850275,-43.07751,-0.3746016,18.67513725,7.56495,102.00405,0.13904006,0.081190448,0.0220718585,0.1252095425,0.3566872875,0.031508071
2,2.75,-73.6127125,-23.68080275,-5.0647294,-3.54111175,-11.77353,-3.1541356,339.43216,8.67978925,50.501959,0,0.403642485,0.01460809475,276.2163,354.8731975,69.43317775,-89.30362,-0.98105645,-0.1767073255,-28.1716535,-45.21122475,-43.219265,-0.399819675,18.637165,7.8556593,101.9952925,0.0974441185,0.124636265,0.01398114225,0.08381812025,0.3930667,0.03086844
2,3.25,-68.84545375,-23.60811,-9.935536,-2.639342,-5.942404,-3.0729334,312.2649,7.7483845,44.610812,0,0.3806190375,0.02454224725,276.020325,352.809805,69.8870945,-85.5513375,-0.981829195,-0.05366928625,-28.6643225,-45.19079025,-42.2881025,-0.44153245,18.470031,7.7551,102.00381,0.1166489975,0.1166953175,0.0212965105,0.1017044975,0.31347602,0.03504576
2,3.75,-77.53837425,-76.378086,-21.47884175,-2.6429516,-15.522667,-3.43503225,301.82411,8.939919125,52.4685725,0,0.47811523,0.0226841725,274.928375,350.452415,70.846155,-87.1052325,-0.9682085675,0.0793995325,-28.796852,-45.05870725,-43.2316025,-0.461787175,18.5082315,7.2295993,102.0072375,0.10089254325,0.1102245625,0.01915907375,0.08366650075,0.35555882,0.0362475755
2,4.25,-74.3253375,-88.69275,-7.620645725,-2.6945574,-22.0465235,-4.40688295,306.0379625,7.45993975,41.26810875,0,0.547639955,0.0162568955,273.9213,348.600325,74.35584925,-84.791145,-0.98386115,0.0087855535,-28.93641325,-44.84442225,-45.9082975,-0.3544716,18.34764825,7.130730575,101.9827125,0.118328375,0.0833390815,0.0165582595,0.093066064,0.345796665,0.0386266455
2,4.75,-63.37421475,-20.91725925,-12.4074311,-2.795698125,-10.19738125,-5.736783275,316.86395,8.4603721,67.760974,0,0.3930152875,0.0226092465,273.4597825,346.31672,75.96484825,-84.253395,-0.9047536375,-0.05255136,-29.147607,-44.6657345,-47.77939,-0.367804525,18.534986,6.8088097,101.9875275,0.10347958525,0.12482867,0.019587293,0.111022345,0.36674518,0.041064926
2,5.25,-69.700455,-32.0744965,-7.567210175,-1.947400125,-15.91059875,-2.5023313,324.3045,8.4822029,61.809161,0,0.445850775,0.02312043175,273.577805,345.0843025,76.71495475,-79.90548875,-0.94248306,-0.20325475,-29.473441,-44.99343625,-49.2146475,-0.401927375,18.51995475,6.517370625,102.0038575,0.1148629475,0.102958149,0.014104878,0.10112726875,0.43588279,0.03679619575
2,5.75,-86.3809225,-34.25078025,-20.11133225,-3.1280511,-34.978884,-1.7803452,315.54061,8.1808775,47.25597875,0,0.4016027575,0.01864540225,273.0751225,346.457805,78.430469,-80.106315,-0.8611002,-0.182410725,-30.05249175,-45.79456425,-51.0079375,-0.37453098,18.9985105,5.980480025,102.0149825,0.1020966975,0.09857502275,0.014933075,0.07903429075,0.39318665,0.048503312
2,6.25,-86.7743355,-159.619025,-5.1390324,-3.1223736,-31.082227,-1.6693262,339.31351,8.0787273,63.36247375,0,0.5400014525,0.02119436375,273.793145,346.88655,75.356113,-79.9523075,-0.9858493725,-0.1787991825,-31.016595,-46.6355275,-53.075175,-0.3829103625,18.85154825,5.8976484,102.0482325,0.137268405,0.1059468625,0.017605801,0.09940480775,0.41098751,0.0408662455
2,6.75,-81.73328,-55.366324,-6.38470715,-2.1869192,-20.38329775,-2.8193445,353.774515,7.78123115,52.88237,0,0.3893107725,0.01414705725,271.181775,345.811575,75.4319535,-81.525447,-0.84015346,-0.02155046325,-32.1519675,-48.046445,-51.7980825,-0.4195173525,18.6535015,6.27456235,102.06179,0.109594785,0.1087076875,0.0166136485,0.1133515175,0.38554088,0.033782196
