DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
8,17.25,350.39,22.0905,-5.702,4.35,-6.1855,97.879,1.573,0.2845,0.62077,0.65432,0.37367,99.527,63.7,28.21,13.99,29.7615,0.175385,25.279,24.9375,439.545,233.1,44.2345,395.06,461.64
8,17.75,349.98,22.603,-2.963,3.47,-10.435,55.1475,1.548,0.225,0.52817,0.54939,0.3094,99.5375,67.0105,27.96,12.62,29.437,0.19126,25.22,24.9725,264.92,137.87,31.05,394.53,457.765
8,18.25,351.92,22.524,-0.791,2.68,-8.672,26.5405,1.522,0.168,0.439295,0.461005,0.239865,99.55,71.774,27.19,10.32,29.106,0.202865,25.0865,25.0025,129.205,64.5965,16.7885,390.055,453.78
8,18.75,353.76,23.0775,0.125,1.915,-8.289,14.097,1.5235,0.1495,0.391985,0.41972,0.201805,99.573,78.2545,26.28,7.255,28.504,0.248305,24.965,25.025,35.69,17.6745,4.785,388.28,446.935
8,19.25,356.02,23.216,0.9095,1.085,-10.196,9.494,1.551,0.139,0.369995,0.39879,0.182825,99.591,84.9,25.37,4.83,27.808,0.265345,24.8565,25.05,0,-0.075,1.5455,387.5,440.945
8,19.75,359.21,23.3555,0.927,0.616,-9.421,6.35,1.49,0.124,0.376045,0.37817,0.16718,99.6135,88.5865,24.52,3.405,27.377,0.25302,24.6985,25.0725,0,-1.9645,1.3745,385,436.78
8,20.25,360.885,23.42,1.142,0.134,-9.85,6.466,1.5105,0.1235,0.35236,0.39024,0.167975,99.624,90.2,24.081,2.83,26.908,0.252575,24.595,25.08,0,-1.835,1.463,385.06,434.71
8,20.75,363.38,23.421,1.671,-0.1985,-9.211,5.747,1.502,0.125,0.35661,0.39135,0.17274,99.6385,92,23.635,2.44,26.5485,0.242045,24.448,25.06,0,-1.731,1.4725,380.83,433.37
8,21.25,366.05,23.2845,1.7655,-0.348,-9.2545,4.801,1.53,0.143,0.376185,0.39754,0.186215,99.6615,92.6,23.295,2.08,26.3015,0.23253,24.3465,25.025,0,-1.71,1.4435,379.935,431.8
8,21.75,367.56,23.459,2.0355,-0.624,-10.15,4.56,1.505,0.129,0.37009,0.41513,0.176945,99.6635,93.6,23.07,1.71,25.955,0.23224,24.235,25.0075,0,-1.63,1.4285,378.65,428.9
8,22.25,371.43,23.378,1.936,-0.8705,-10.935,4.647,1.583,0.1435,0.37546,0.4171,0.18884,99.67,94.1,22.7705,1.57,25.7395,0.229205,24.115,24.9925,0,-1.6245,1.4075,378.5,428
8,22.75,372.97,23.373,2.633,-0.905,-11,2.77,1.55,0.146,0.389355,0.43417,0.19474,99.6715,94.85,22.565,1.43,25.528,0.23195,24.038,24.925,0,-1.587,1.39,378.01,427.03
8,23.25,374.44,23.4755,2.78,-1.028,-11.013,3.086,1.54,0.152,0.383455,0.422875,0.20518,99.6755,94.7195,22.505,1.43,25.304,0.21831,23.95,24.85,0,-1.4415,1.3945,378.475,425.08
8,23.75,375.63,23.696,2.212,-1.235,-8.6045,2.362,1.5295,0.15,0.407405,0.42343,0.201305,99.667,94.893,22.215,1.335,25.022,0.211915,23.852,24.7825,0,-1.612,1.3575,376.48,425.38
9,0.25,375.67,20.561,2.057,-3.335,-12.954,2.989,1.567,0.165,0.423115,0.470855,0.249475,99.8055,95.1,19.52,1.22,22.1815,0.218505,21.9435,22.3925,0,-1.4015,1.502,358,409.66
9,0.75,377.32,20.382,2.172,-3.24,-13.1985,1.858,1.552,0.1715,0.426105,0.46842,0.255255,99.815,95.4,19.325,1.04,22.0155,0.238255,21.9015,22.355,0,-1.545,1.479,356.03,409.3
9,1.25,378.575,20.432,2.05,-3.395,-12.0075,1.726,1.443,0.161,0.416575,0.454505,0.241735,99.7945,95.73,19.32,0.89,21.5955,0.22799,21.8615,22.3375,0,-1.4915,1.4435,357.655,408.13
9,1.75,380.765,20.363,2.0205,-3.465,-13.422,0.9275,1.423,0.164,0.40679,0.463775,0.233805,99.7835,95.9,19.175,0.85,21.2305,0.222665,21.827,22.3125,0,-1.4565,1.37,357.935,407.61
9,2.25,381.405,20.529,2.011,-3.49,-12.352,1.1,1.4055,0.1555,0.40428,0.45385,0.23994,99.781,95.689,18.93,0.82,21.0535,0.20234,21.76,22.285,0,-1.409,1.43,356.11,407.155
9,2.75,382.06,20.624,1.688,-3.605,-10.416,0.635,1.391,0.146,0.406835,0.460645,0.23972,99.7705,95.9,18.835,0.76,20.987,0.20764,21.65,22.2525,0,-1.428,1.375,352.11,407
9,3.25,382.55,20.4695,1.434,-3.85,-10.3,1.06,1.33,0.147,0.400015,0.444545,0.24855,99.772,96.4,18.755,0.74,20.8725,0.192185,21.5835,22.2325,0,-1.2835,1.44,354.82,405.095
9,3.75,383.335,20.597,1.53,-3.955,-10.117,0.549,1.3145,0.142,0.41591,0.466675,0.253015,99.768,96.7,18.585,0.68,20.777,0.19843,21.515,22.1975,0,-1.2515,1.3705,356.94,405.655
9,4.25,383.775,20.579,1.608,-3.86,-10.328,1.176,1.364,0.151,0.422135,0.47656,0.266385,99.769,97.5,18.447,0.55,20.3965,0.195075,21.4365,22.17,0,-1.124,1.3065,358.95,405.165
9,4.75,385.27,20.839,1.937,-3.91,-12.355,0.841,1.294,0.1625,0.41627,0.4811,0.27457,99.7915,97.3,18.38,0.52,20.472,0.18849,21.3585,22.145,0,-1.06,1.28,359.36,405.885
9,5.25,385.45,20.7785,1.865,-3.915,-11.527,0.72,1.3385,0.1465,0.40785,0.46976,0.27185,99.8115,97.496,18.4,0.56,20.305,0.18515,21.312,22.125,0,-1.106,1.2725,359.965,405
9,5.75,387.43,20.62,1.643,-3.865,-11.9995,0.859,1.379,0.147,0.418185,0.47233,0.262915,99.841,97.6,18.27,0.47,20.254,0.181865,21.2735,22.1025,1,0.3005,1.586,361.075,404
9,6.25,387.85,20.6945,1.1535,-3.675,-10.8,2.123,1.402,0.1455,0.42195,0.461155,0.2602,99.865,97.8,18.245,0.44,20.206,0.180985,21.235,22.0725,33.616,18.0095,6.1105,361.07,404.07
9,6.75,387.755,20.844,0.203,-3.24,-7.573,7.081,1.288,0.167,0.428805,0.50425,0.289025,99.885,97.286,18.27,0.53,20.26,0.17867,21.183,22.045,127.525,74.955,18.4,358,407
9,7.25,384.92,21.001,-0.812,-2.55,-0.023,18.907,1.347,0.189,0.4675,0.56606,0.329495,99.896,95.9565,18.754,0.815,20.6545,0.24501,21.14,22.01,275.5,163,31.174,358.59,413.225
9,7.75,381.74,21.162,-2.697,-1.2,10.8085,37.975,1.45,0.234,0.577575,0.638695,0.40085,99.891,93.708,19.52,1.44,21.1845,0.28392,21.1015,21.99,434.2,252.24,40.082,362.19,421.38
9,8.25,375.905,21.2515,-4.974,-0.3865,24.618,66.403,1.6,0.297,0.671005,0.7133,0.44304,99.913,89.3595,20.68,2.545,22.5235,0.32644,21.1015,21.955,612.5,347.55,49.193,361.96,425.46
9,8.75,369.39,20.99,-6.5345,0.914,36.585,92.609,1.643,0.343,0.75241,0.80756,0.493575,99.939,84.25,21.51,3.905,23.2925,0.33797,21.1615,21.93,795.5,439.47,59.767,368.42,428.86
9,9.25,366.255,20.9875,-8.422,1.785,54.996,129.91,1.8275,0.3605,0.852955,0.91796,0.542815,99.958,78.2865,22.35,5.59,23.7375,0.32855,21.2635,21.91,939.5,519.39,66.9,370,433.805
9,9.75,362.15,20.579,-11.325,2.995,74.8305,155.12,1.8725,0.389,0.89256,0.97111,0.56273,99.9565,75.1,23,7.12,24.145,0.35263,21.4485,21.9025,1110,601.31,75.9,373.16,438.07
9,10.25,360.47,20.286,-11.8,3.88,83.9435,183.5,1.889,0.411,0.95037,0.97535,0.56697,99.9195,72.2,23.71,8.33,24.628,0.38427,21.5815,21.9,1198,655,82.424,374,442
9,10.75,361.06,19.8445,-11.98,4.16,92.4945,201.03,2.014,0.4195,0.96588,1.0354,0.590215,99.911,70.1,24.2,9.03,24.998,0.37358,21.7915,21.905,1277.5,690.23,88.039,375.67,446
9,11.25,358.06,19.5195,-12.624,4.89,106.825,218.64,1.9265,0.431,0.95525,1.06575,0.599775,99.898,67.777,24.92,10.34,25.3935,0.394975,21.943,21.9225,1343,744.035,94.3,383.73,448.71
9,11.75,357.29,19.716,-13.242,5.65,108.125,235,1.8625,0.4335,0.94624,1.0389,0.58714,99.878,65.53,25.25,11.06,25.893,0.42134,22.102,21.9375,1306,722,93.5,382.41,450.425
9,12.25,356.8,19.3665,-12.449,6.175,98.659,250.84,2.0075,0.4385,0.995415,1.08025,0.600455,99.864,63.85,25.6,12.14,26.124,0.397635,22.2835,21.9675,1352.2,724.08,92.037,386.51,452.045
9,12.75,355.87,19.26,-12.6,6.22,85.8,238,1.875,0.4285,0.97761,1.0463,0.57819,99.834,62.472,25.98,12.93,26.38,0.37925,22.487,22.0175,1298.2,699.79,93.642,389,455.18
9,13.25,355.01,19.083,-12.2,7.1,79.906,231.5,1.98,0.432,0.94957,1.0528,0.57966,99.79,61.0775,26,13.255,26.669,0.36673,22.677,22.04,1182,669,90.1,389.9,457.975
9,13.75,355.19,19.007,-11.461,7.235,78.245,210,1.903,0.435,0.95862,1.026,0.56929,99.765,60.7,26.28,13.82,26.826,0.34505,22.7815,22.1025,1194,648,86.491,389.95,456.835
9,14.25,354.755,19.057,-11.79,6.6,59.688,195.33,1.842,0.397,0.924315,0.990525,0.56821,99.7485,61.314,26.39,13.6,26.9715,0.325795,22.8935,22.1175,1031,585,81.2,389.8,454.945
9,14.75,354.79,19.063,-10.0585,5.65,44.566,186.53,1.839,0.379,0.90341,0.971965,0.5369,99.735,59.8,26.305,14.39,27.0715,0.283835,22.9765,22.1625,976.19,541.28,77.7,387.55,454.6
9,15.25,354.73,19.094,-9.984,4.995,37.2,179.13,1.806,0.37,0.86138,0.909925,0.508015,99.7155,60,26.035,13.89,27.0585,0.253615,22.997,22.2125,866.5,468.58,71.8,383.9,453.445
9,15.75,353.39,19.187,-7.978,4.46,24.5,139.705,1.774,0.352,0.81222,0.8603,0.48593,99.716,61.35,25.96,13.47,27.012,0.24203,23.1265,22.3225,695.415,387,60.1,384,452.64
9,16.25,353.19,19.526,-6.166,3.98,6.4465,115.72,1.717,0.33,0.74921,0.82023,0.45661,99.714,61.127,25.84,12.7,26.985,0.19865,23.1615,22.3725,527.895,288,50.028,379.55,450.115
9,16.75,352.88,19.816,-4.6585,3.475,-2.89,83.884,1.6175,0.285,0.67206,0.70248,0.410605,99.7095,64.484,25.39,11.46,26.7395,0.17635,23.1365,22.395,363.5,201.46,39.2,374.23,446.6
9,17.25,353.745,19.8175,-2.4855,2.67,-9.8325,51.456,1.549,0.2245,0.543555,0.57196,0.343155,99.708,68.28,24.95,9.96,26.4705,0.18897,23.0585,22.4175,223.5,117.62,28.641,371.57,442.6
9,17.75,354.81,19.875,-0.6305,1.925,-11.361,22.325,1.4945,0.167,0.46656,0.47297,0.25782,99.717,74.683,24.195,7.18,26.098,0.21164,22.963,22.4425,96.6395,51.8835,12.9855,370.36,437.46
9,18.25,356,20.102,0.136,1.13,-10.301,12.423,1.4715,0.1555,0.400005,0.40131,0.21254,99.726,81.237,23.15,5.25,25.656,0.24775,22.915,22.4625,14,7.886,3.0855,368.465,432.5
9,18.75,358.43,20.258,0.756,0.4965,-9.918,7.201,1.48,0.142,0.371585,0.39394,0.214745,99.741,85.9,22.3155,3.58,25.114,0.254705,22.83,22.48,0,-1.1,1.432,367.115,427.815
9,19.25,360.59,20.15,1.084,-0.065,-11.1,7.374,1.495,0.144,0.37244,0.3927,0.21739,99.755,88.8,21.635,2.92,24.686,0.2509,22.7235,22.4775,0,-1.9,1.4205,365.35,424.405
9,19.75,363.41,20.583,1.187,-0.4475,-12.2185,7.5175,1.57,0.14,0.370615,0.40521,0.22246,99.765,91.1,21.32,2.23,24.1285,0.238685,22.602,22.4775,0,-1.7605,1.4555,366.74,422.83
9,20.25,365.415,20.6635,1.3445,-0.855,-11.4295,5.4615,1.662,0.147,0.38626,0.414095,0.214645,99.793,91.8,20.95,2.03,23.837,0.244,22.4835,22.4775,0,-1.6835,1.495,364,420.605
9,20.75,366.53,20.662,1.665,-1.375,-14.0995,6.82,1.596,0.159,0.40388,0.425745,0.239655,99.823,92.737,20.835,1.72,23.563,0.248,22.2935,22.4775,0,-1.6955,1.53,357.06,419
9,21.25,367.39,20.6355,1.67,-1.91,-13.04,6.7625,1.582,0.167,0.43765,0.459705,0.247475,99.818,93.15,20.57,1.455,23.3385,0.24173,22.2085,22.4675,0,-1.61,1.565,358.195,417.225
9,21.75,369.03,20.45,1.743,-2.355,-14.168,7.2655,1.648,0.161,0.431225,0.45068,0.2491,99.83,93.3,20.36,1.465,23.17,0.226955,22.1415,22.4575,0,-1.551,1.519,356.15,416
9,22.25,371.25,20.3585,1.9875,-2.73,-13.989,5.27,1.63,0.169,0.42524,0.47289,0.237695,99.831,94.1645,20.2215,1.405,22.9125,0.229815,22.0815,22.43,0,-1.63,1.5165,356.125,415
9,22.75,373.03,20.698,1.945,-2.985,-14.345,4.357,1.575,0.168,0.42777,0.482525,0.251395,99.834,94.25,20.09,1.2,22.7095,0.234825,22.0115,22.39,0,-1.6155,1.4505,356.36,414
9,23.25,373.08,20.311,1.667,-3.215,-13.972,3.04,1.569,0.16,0.42039,0.45924,0.24019,99.811,95,19.715,1.02,22.36,0.22974,21.97,22.3725,0,-1.5295,1.4685,357,411.27
9,23.75,374.285,20.3075,1.682,-3.42,-13.881,2.856,1.591,0.1675,0.43874,0.470765,0.257245,99.8045,94.7,19.59,1.08,22.142,0.22586,21.9335,22.355,0,-1.526,1.483,358.72,410.355
10,0.25,377.08,14.2375,1.221,-4.86,-14.7135,3.322,1.6705,0.179,0.45954,0.52792,0.27689,99.754,92.25,14.88,1.225,16.913,0.22993,16.735,17.9425,0,-1.55,1.492,326.845,384.665
10,0.75,377.49,14.2095,1.001,-4.79,-15.523,3.236,1.7305,0.1695,0.460955,0.51451,0.280865,99.7565,92.8255,14.74,1.15,16.6305,0.23757,16.635,17.8925,0,-1.4985,1.616,323.28,384
10,1.25,378.36,14.1865,1.133,-4.89,-15.571,3.27,1.715,0.171,0.46988,0.51847,0.289145,99.755,93.073,14.728,1.06,16.2715,0.240105,16.51,17.845,0,-1.525,1.634,323.185,383
10,1.75,379.675,13.9805,0.98,-5.105,-14.463,2.208,1.709,0.178,0.45177,0.50841,0.27081,99.7605,92.9,14.615,1.08,16.135,0.23805,16.379,17.83,0,-1.611,1.544,323.735,381.12
10,2.25,380.09,13.617,1.14,-5.34,-15.022,2.249,1.605,0.1605,0.43757,0.51443,0.27521,99.7575,93.74,14.38,0.9,15.891,0.23418,16.302,17.815,0,-1.58,1.58,322,382
10,2.75,380.645,13.434,1.1535,-5.22,-11,2.287,1.6235,0.152,0.42767,0.47708,0.26262,99.7535,94.99,14.225,0.86,15.8595,0.21232,16.2165,17.8,0,-1.462,1.6045,326.11,381.455
10,3.25,381.98,13.552,0.909,-5.1,-11.512,1.66,1.585,0.166,0.42747,0.49694,0.26625,99.744,95.035,13.96,0.785,15.59,0.23482,16.187,17.745,0,-1.276,1.5665,328.115,381.11
10,3.75,382.585,13.7045,1.4545,-5.285,-12.205,1.573,1.524,0.1615,0.430845,0.50164,0.26971,99.7465,95.7925,13.89,0.755,15.3805,0.22041,16.1305,17.64,0,-1.195,1.429,336.85,379.28
10,4.25,382.83,13.6585,1.2535,-5.245,-12.4,2.379,1.602,0.1615,0.42757,0.494355,0.26353,99.7575,95.9,13.7,0.7,15.084,0.241705,16.0615,17.5975,0,-1.08,1.409,341.5,379.5
10,4.75,383.75,13.6865,1.431,-5.325,-13.3795,2.404,1.5765,0.172,0.43212,0.50595,0.28404,99.7565,95.954,13.525,0.6,14.7955,0.23866,16.0255,17.5425,0,-1.008,1.3895,342.705,379.205
10,5.25,383.38,13.3095,1.236,-5.325,-12.9265,3.97,1.587,0.176,0.43123,0.519695,0.28313,99.7705,96.2325,13.49,0.605,14.7505,0.234425,15.953,17.5025,0,-1.167,1.4005,341.35,379.63
10,5.75,384.76,13.8275,1.087,-5.41,-12.826,2.697,1.6315,0.1735,0.442515,0.5213,0.271965,99.7945,96.3,13.295,0.55,14.578,0.229945,15.885,17.475,0,-1.086,1.3905,341.09,378.295
10,6.25,384.56,13.677,1.28,-5.425,-13.8115,2.602,1.612,0.186,0.41137,0.516805,0.275805,99.828,96.338,13.105,0.57,14.421,0.227925,15.8585,17.4325,3.1745,1.1045,2.0465,345.815,377.5
10,6.75,384.755,13.803,0.684,-5.305,-11.7955,4.22,1.578,0.187,0.45119,0.51455,0.281775,99.848,96.5,13.21,0.54,14.465,0.21856,15.8605,17.38,46.15,25.6015,7.2755,342.395,378
10,7.25,384.445,14.037,-0.2425,-5.08,-7.4405,10.6,1.532,0.208,0.48314,0.587495,0.330555,99.862,96,13.565,0.7,14.771,0.242055,15.8625,17.3325,166,86.95,16.4,331.955,381.595
10,7.75,382.6,14.095,-1.027,-4.675,0.032,21.8575,1.572,0.264,0.54643,0.64722,0.40027,99.8755,93.38,14.115,1.025,15.348,0.27927,15.9095,17.325,323.35,177.765,31.4895,330.04,386.465
10,8.25,380.37,14.455,-2.546,-3.095,16.1,39.5,1.688,0.312,0.60952,0.72644,0.43067,99.887,88.5205,15.276,2.115,16.225,0.31695,15.9805,17.3325,473.9,270,39.65,328.59,392.29
10,8.75,377.47,14.471,-3.781,-1.34,35.2,57.414,1.844,0.365,0.74056,0.859755,0.50291,99.898,83.65,16.2405,3.195,17.0415,0.3354,16.07,17.3125,638.25,351.595,49.033,327.24,397.5
10,9.25,374.53,14.163,-6.2885,0.2675,61.3375,80.45,1.9405,0.396,0.82809,0.90389,0.53969,99.904,76.85,17.03,4.76,17.872,0.3386,16.1825,17.295,786.5,437.935,57.155,330,403.01
10,9.75,372.48,13.898,-6.937,1.555,78.829,93.8075,1.921,0.42,0.844945,0.92633,0.5658,99.903,71.144,17.925,6.1,18.405,0.35758,16.308,17.285,946,518.39,65.8815,336.67,409.395
10,10.25,371.815,13.854,-7.091,2.665,91.9,109.46,1.98,0.434,0.90689,0.97524,0.57883,99.9015,67.7,18.575,6.93,18.904,0.37868,16.452,17.28,1044.5,566.835,71.411,337.46,414.04
10,10.75,368.735,13.708,-7.996,3.785,108.985,123.99,1.938,0.439,0.92606,1.0578,0.59592,99.887,64.0045,19.175,7.945,19.417,0.39914,16.581,17.2775,1150,614.065,77.3815,342.235,417.145
10,11.25,367.09,13.913,-9.198,4.365,123.8,133.935,2.008,0.435,0.94259,1.0524,0.58594,99.8765,60.996,19.505,8.71,19.944,0.40011,16.753,17.2875,1202.5,654.865,81.07,341.125,420.065
10,11.75,365.88,13.546,-8.258,4.99,125,141.96,1.933,0.446,0.93345,1.065,0.60471,99.8635,59.2,19.935,9.45,20.297,0.40763,17.003,17.3125,1216,682.4,85.108,343.2,420.65
10,12.25,365.39,13.448,-9.1885,4.785,116.48,148.615,1.98,0.432,0.96137,1.08475,0.6219,99.8205,56.124,20.42,9.99,20.814,0.4013,17.358,17.3475,1209.5,653.405,84.718,349.585,424.595
10,12.75,364.75,13.764,-8.528,5.28,123.835,152,2.034,0.4435,0.97721,1.0696,0.61006,99.783,55.818,20.74,10.7,21.321,0.40029,17.6235,17.3925,1200.8,650.55,86.7165,346.785,426.67
10,13.25,364.485,13.712,-8.527,5.335,112.52,147.38,2.033,0.457,0.965515,1.10555,0.60183,99.755,53.881,21.145,11.095,21.559,0.372105,17.856,17.445,1124.85,596.395,86.054,347.995,427.725
10,13.75,364.42,13.491,-8.01,4.765,87.944,139.48,1.968,0.438,0.96567,1.0723,0.58105,99.734,53.9785,21.34,11.39,21.648,0.32075,18.112,17.51,1007,511.375,76.951,351.5,427.545
10,14.25,364.35,13.945,-7.8445,4.475,73.721,132.94,1.9175,0.441,0.91508,1.0267,0.5827,99.7215,53.175,21.285,11.435,21.73,0.29242,18.2835,17.565,884.27,479.905,74.1145,348.22,427.705
10,14.75,363.78,13.975,-7.228,3.88,51.624,119.91,1.89,0.41,0.86068,0.96136,0.5411,99.721,52.841,21.4895,11.675,21.865,0.24397,18.3415,17.695,774.605,391.87,66.007,345.705,428.895
10,15.25,363.51,13.86,-6.03,3.38,30.5885,99.512,1.82,0.386,0.81048,0.88738,0.52687,99.721,52.67,21.52,11.62,21.932,0.20957,18.3865,17.7975,635.15,331.065,58.3535,345.995,427.57
10,15.75,363.73,13.8165,-5.36,2.72,16.4105,83.2285,1.798,0.357,0.77484,0.813425,0.49161,99.717,54.844,21.34,11.38,21.869,0.171365,18.392,17.8725,478,271.495,51.8,345.345,425.105
10,16.25,363.715,13.8745,-3.449,2.02,-1.0755,58.2025,1.71,0.321,0.68535,0.72032,0.430045,99.714,56.781,21.045,10.53,21.41,0.13987,18.37,17.935,294,179.025,41.8055,340.96,422.5
10,16.75,363.7,14.248,-1.911,1.27,-7.573,34.9405,1.598,0.235,0.51707,0.56473,0.33363,99.7095,60.283,20.565,9.17,21.32,0.16694,18.36,18.0075,175.9,94.867,28.293,340.96,418.48
10,17.25,363.32,14.4955,-0.432,0.824,-9.572,14.939,1.5505,0.162,0.41183,0.444905,0.243895,99.7185,68.3,19.795,7.05,21.08,0.19776,18.31,18.075,58.1,30.9,11.049,337.91,409.33
10,17.75,363.975,14.631,0.0795,-0.042,-9.4495,8.4635,1.592,0.138,0.35568,0.37626,0.19611,99.7335,75.275,18.975,4.655,20.679,0.23883,18.218,18.1025,0,0.9725,2.0135,340.275,404
10,18.25,365.4,14.63,0.337,-1.18,-9.617,4.988,1.62,0.137,0.3613,0.38712,0.1968,99.745,82,18.11,2.87,20.308,0.25415,18.0385,18.1525,0,-2.129,1.5655,337,400.515
10,18.75,366.52,14.6705,0.499,-1.97,-12.4,5.962,1.55,0.128,0.36821,0.38481,0.19769,99.747,86.9,17.6645,2.23,19.538,0.27745,17.8765,18.195,0,-2.331,1.6195,332.42,396.885
10,19.25,367.74,14.89,0.7505,-2.18,-11.563,5.586,1.5475,0.128,0.361995,0.41812,0.19551,99.7535,88.313,17.22,1.87,19.105,0.247435,17.762,18.2075,0,-1.896,1.7475,334.46,393.735
10,19.75,369.45,14.698,0.749,-2.41,-12.65,5.637,1.6695,0.144,0.394655,0.41835,0.21839,99.759,89.9,16.9,1.58,18.8395,0.27283,17.6735,18.19,0,-1.71,1.6745,334.02,391.875
10,20.25,370.53,14.734,0.916,-3.05,-14.542,6.14,1.67,0.166,0.3916,0.45432,0.234825,99.762,90.5995,16.215,1.505,18.6415,0.25869,17.565,18.1775,0,-1.645,1.667,330.265,389
10,20.75,371.38,14.5745,1.03,-3.29,-14.6155,5.2645,1.72,0.163,0.442675,0.46808,0.252515,99.778,90.979,15.855,1.5,18.385,0.25209,17.3815,18.1325,0,-1.7925,1.6845,328.76,389
10,21.25,372.875,14.453,1.0045,-3.69,-14.4425,4.706,1.767,0.175,0.44326,0.48425,0.25706,99.8025,91.122,15.615,1.38,18.023,0.25432,17.218,18.09,0,-1.6985,1.7395,325,387.08
10,21.75,373.655,14.307,1.156,-3.78,-16.4,4.9535,1.82,0.173,0.44378,0.48608,0.280095,99.822,92.7,15.455,1.24,17.6825,0.24723,17.083,18.04,0,-1.8435,1.665,325.6,386.72
10,22.25,373.34,14.165,1.05,-4.03,-15.367,4.1845,1.83,0.184,0.426305,0.482305,0.268295,99.7955,91.85,15.36,1.185,17.454,0.24081,16.9565,17.98,0,-1.6195,1.62,323,385.05
10,22.75,374.19,14.125,1.0635,-4.27,-16.2195,4.316,1.774,0.182,0.46819,0.51685,0.2929,99.787,92.38,15.185,1.25,17.24,0.2352,16.8065,17.9175,0,-1.754,1.6515,321.89,385.005
10,23.25,375.125,14.106,1.25,-4.52,-16.0295,3.9545,1.742,0.17,0.484215,0.52825,0.29554,99.7815,92.3645,14.9745,1.135,16.9405,0.2328,16.6885,17.85,0,-1.632,1.568,323.35,384
10,23.75,376.74,14.033,1.081,-4.91,-17.457,3.413,1.769,0.1825,0.44851,0.49297,0.28162,99.7655,92.5,14.7815,1.14,16.854,0.23167,16.58,17.8025,0,-1.596,1.5665,323.8,382.85
11,0.25,375.31,8.455,0.8055,-6.305,-19.4,2.4265,1.99,0.24,0.50306,0.59856,0.32694,99.907,78.1,8.85,2.32,10.491,0.23076,12.0865,13.86,0,-1.84,1.733,301.7,347.455
11,0.75,375.33,8.414,0.616,-6.395,-16.768,2.374,1.98,0.241,0.51224,0.56584,0.31332,99.9,79.272,8.68,2.16,10.337,0.22423,11.995,13.8425,0,-1.691,1.72,298,347.5
11,1.25,375.55,8.19,0.6,-6.415,-18.3795,1.173,1.96,0.242,0.49605,0.55821,0.31318,99.9,79.68,8.35,1.995,10.062,0.23688,11.9415,13.81,0,-1.8,1.71,298,346.285
11,1.75,377.09,8.152,0.489,-6.105,-16.232,2.62,1.931,0.223,0.49809,0.55713,0.29922,99.916,79.945,8.18,1.97,9.9745,0.2195,11.89,13.76,0,-1.78,1.782,297.5,347.07
11,2.25,376.965,8.413,0.523,-6.025,-16.375,1.5495,1.95,0.2475,0.50294,0.59113,0.31348,99.918,79.598,7.98,1.83,9.7705,0.22534,11.8,13.72,0,-1.763,1.579,295,347
11,2.75,376.78,8.376,0.484,-6.39,-18.01,1.597,2.03,0.24,0.490545,0.611405,0.3004,99.916,81.505,7.93,1.71,9.6613,0.23817,11.728,13.68,0,-1.78,1.693,294,345
11,3.25,377.335,8.551,0.601,-6.695,-17.647,1.9805,2.017,0.241,0.49822,0.57673,0.31998,99.919,82.5,7.67,1.65,9.5752,0.2421,11.7135,13.6425,0,-1.665,1.68,296,344.485
11,3.75,378.59,8.305,0.471,-6.86,-18.299,1.354,1.955,0.22,0.50596,0.60802,0.31389,99.949,84.1,7.59,1.45,9.3617,0.234285,11.6335,13.59,0,-1.56,1.68,294,345.12
11,4.25,377.9,8.326,0.5085,-6.81,-17.4925,1.5995,1.942,0.2355,0.52185,0.63808,0.32421,99.953,84.219,7.5,1.44,9.3907,0.226,11.5895,13.5775,0,-1.612,1.7,295.92,342.795
11,4.75,378.38,8.4315,0.484,-6.865,-19.128,1.864,1.964,0.246,0.5139,0.61259,0.32168,99.965,86.6,7.3,1.44,9.3499,0.24193,11.5335,13.555,0,-1.65,1.706,292.66,340.36
11,5.25,379.15,8.2855,0.4205,-6.95,-15.689,1.3715,1.887,0.244,0.490405,0.611775,0.31285,99.984,86.35,7.129,1.31,9.2706,0.23552,11.5465,13.54,0,-1.7,1.68,292.4,337.94
11,5.75,379.9,8.334,0.523,-6.97,-15.444,0.735,1.89,0.244,0.494055,0.606045,0.315285,99.982,87.55,7.05,1.225,9.0731,0.24516,11.5325,13.52,0,-1.587,1.676,293.3,337
11,6.25,380.02,8.4065,0.247,-6.97,-14.698,1.54,1.843,0.224,0.50027,0.6012,0.312425,100,88.4365,6.661,1.135,8.92475,0.24539,11.5165,13.505,0,-1.437,1.748,291.12,337.26
11,6.75,380.395,8.2965,0.292,-6.93,-15.69,1.2795,1.863,0.238,0.49641,0.58872,0.31945,100.02,89.4,6.748,1.02,8.8284,0.24166,11.479,13.465,6.691,1.528,2.357,291.65,337.47
11,7.25,380.415,8.424,0.353,-6.875,-15.102,1.53,1.799,0.256,0.51218,0.62016,0.35896,100.07,90.1,6.83,1.01,8.8076,0.24625,11.46,13.4325,51,26.9,9.53,288,339.76
11,7.75,380.295,8.177,0.214,-6.42,-7.595,4.69,1.77,0.269,0.535685,0.63883,0.356755,100.1,86.015,7.39,1.275,9.1236,0.24441,11.443,13.4025,172.2,99.564,25.7,289,346.635
