DOY2,HR2,USTAR,TA,WS,FC,SC,H,LE,G,RH,PA,NETRAD,PPFD_IN,SW_IN,CO2,VPD,TS_1_1_1,TS_1_2_1,NEE
11,0.75,0.385,4.891,1.202,1.189,0.408,-1.54,5.19,-5.723,92.1,88.601,-7.8025,0,0,369.78,2.19,2.8085,5.42325,1.015
11,1.25,0.329,5.07875,1.1105,0.97675,0.39125,-3.305,5.08,-5.715,92.275,88.601,-7.655,0,0,368.955,2.3725,2.615,5.50675,0.98425
11,1.75,0.306,4.70675,1.10425,1.21675,0.1425,-3.795,7.14,-5.69925,90.8,88.601,-8.025,0,0,367.96,2.0775,2.61075,5.53825,1.2525
11,2.25,0.326,5.0205,1.10325,1.25,0.293,0.4375,6.79,-5.448,90.325,88.601,-8.2175,0,0,367.06,2.0225,2.6915,5.45625,1.3255
11,2.75,0.33,4.9495,1.26225,1.506,0.503,-3.79,9.34,-5.28125,89.8,88.601,-8.3175,0,0,367.77,2.135,2.684,5.3925,1.695
11,3.25,0.404,4.951,0.986,1.3035,0.6365,-3.68,5.4175,-5.22775,91,88.601,-6.3205,0,0,368.5,2.07,2.61525,5.3465,1.282
11,3.75,0.348,4.6015,0.89125,1.0725,0.48075,-3.5725,4.52,-5.22075,90.8,88.601,-6.939,0,0,367.89,2.2525,2.47675,5.37375,0.973
11,4.25,0.34875,4.68425,1.0095,0.917,0.6495,-0.435,3.44,-5.58325,91.425,88.601,-6.30925,0,0,366.48,2.28,2.5145,5.31325,1.0285
11,4.75,0.343,4.26625,0.949,0.878,0.4155,-4.88,4.8875,-6.05525,90.55,88.52525,-6.86025,0,0,367.805,2.305,2.40725,5.29875,0.993
11,5.25,0.33,4.5935,1.137,0.97675,0.3095,-6.51,5.4375,-5.93075,92.35,88.601,-5.3185,0,0,368.975,2.085,2.245,5.2505,1.28
11,5.75,0.319,4.264,1.0445,0.941,0.53,-3.69,5.4825,-5.76525,91.925,88.601,-5.38075,0,0,367.43,2.255,2.28475,5.1605,1.059
11,6.25,0.299,4.452,0.9325,0.62875,0.538,-1.3025,5.19,-5.7095,91.925,88.601,-5.38625,0,0,368.01,2.145,2.234,5.149,0.7785
11,6.75,0.3105,4.28675,0.80925,0.709,0.568,0.5775,3.145,-5.5695,92.05,88.601,-4.1135,5.6325,2.888,369.065,2.1025,2.15025,5.1035,0.865
11,7.25,0.308,4.132,0.998,0.987,0.118,-2.34,5.1475,-5.45825,91.75,88.601,2.598,37.9625,18.2275,369.095,2.385,2.2365,5.07475,0.883
11,7.75,0.312,5.1375,1.29525,0.7525,-0.0145,-1.86,9.4025,-5.242,90.525,88.601,36.3925,98.15,64.065,370.18,2.6425,2.0415,4.86775,0.3345
11,8.25,0.306,5.57725,1.0455,0.80075,-0.037,9.72,17.115,-4.29425,88.875,88.601,74.425,151.475,127.675,370.11,2.67,1.949,4.39675,0.3735
11,8.75,0.347,6.245,0.977,0.06,0.01475,31.73825,29.04,-2.551,87.35,88.601,123.725,199.15,185.675,367.945,3.1,2.211,4.345,-0.07825
11,9.25,0.3925,7.16175,1.05725,-0.5205,-0.1115,57.3,35.1175,-0.45525,83.925,88.62575,174.375,229.625,267.225,367.6025,3.305,2.93775,4.54625,-0.95425
11,9.75,0.45125,7.3075,1.02175,-0.7125,-0.117,81.19,43.5225,2.7755,82.075,88.62575,225.5,411.45,335.125,366.975,3.8025,3.47125,4.8305,-1.3385
11,10.25,0.46625,7.3625,1.17525,-1.1235,-0.10925,110.9,54.875,4.77125,83.85,88.7,266.85,626.6,398.175,365.9975,4.24,4.00475,4.8585,-1.394
11,10.75,0.473,8.2125,1.31325,-1.33,-0.0735,136.82,59.84,9.86825,78.725,88.7,288.225,792.5,438.1,365.56,4.7,4.6015,4.68825,-1.598
11,11.25,0.4865,8.5525,1.38825,-1.1155,-0.0435,155.48,61.26,13.543,77.525,88.7,305.675,851,457.65,365.2575,4.99,5.5385,4.64825,-1.487
11,11.75,0.55675,8.495,1.4305,-1.23275,-0.02025,157.34,57.9225,18.00075,78.325,88.601,311.175,844.75,464.375,365.21,5.285,6.22375,4.67475,-1.41825
11,12.25,0.57525,9.1725,1.772,-1.123,-0.005,147.365,59.81,17.15425,76.475,88.601,294.05,821.25,454.65,365.48,5.5425,6.61225,4.96075,-1.357
11,12.75,0.572,9.2825,1.697,-1.16175,-0.016,130.0025,53.8625,16.4735,76.475,88.601,266.875,788.75,420.1,364.315,5.5975,6.7795,5.14225,-1.46925
11,13.25,0.554,9.71,1.85425,-0.924,0.003,118.11,55.59,13.56975,76.55,88.601,255.875,764.25,402.775,363.69,6.08,7.275,5.423,-1.187
11,13.75,0.583,9.5925,1.6225,-0.75475,0.02125,120.9875,49.91,11.79475,78.525,88.601,227.075,675.5,186.725,364.38,6.2225,7.3875,5.35025,-0.859
11,14.25,0.606,9.44,1.67925,-0.598,0.0695,90.73,41.33,9.0645,75.65,88.601,184.975,563.55,133.4,364.33,6.0525,7.455,5.5065,-0.9345
11,14.75,0.52225,9.7225,1.51625,-0.328,0.0925,68.1575,34.3675,7.83825,78.7,88.601,126.925,453.65,122,364.2225,5.9325,7.4625,5.45375,-0.14375
11,15.25,0.53525,9.5975,1.44625,-0.261,0.1715,41.6125,27.01,5.248,79.675,88.5,74.775,308.7,74.35,364.1325,5.6125,7.2975,5.79075,-0.101
11,15.75,0.47225,9.435,1.336,0.027,0.21825,14.9525,22.7825,2.9075,81.675,88.5,30.345,156.05,48.465,363.87,5.31,6.7855,5.84575,0.5265
11,16.25,0.483,8.6675,1.25575,0.616,0.519,0.955,12.92,1.45475,86.05,88.5,-0.16725,56.275,21.885,364.27,4.5,6.40025,5.92875,0.968
11,16.75,0.42,7.3675,1.1365,0.63,0.769,-3.0075,9.2875,-0.189,87.3,88.5,-9.3125,9.775,5.35225,365.775,3.9075,5.904,5.909,0.98
11,17.25,0.396,6.79475,1.207,1.264,0.637,-3.8125,5.41,-1.9945,87.95,88.601,-9.85,0,0,367.745,3.54,5.4905,6.03425,1.566
11,17.75,0.39775,6.13775,1.1485,1.39675,0.5165,-2.8175,6.01,-2.757,88.775,88.601,-10.8575,0,0,368.07,3.425,5.29075,5.90775,1.5955
11,18.25,0.416,5.962,1.09225,1.372,0.443,-4.6975,6.47,-3.433,88.425,88.601,-9.9325,0,0,368.35,2.8825,5.16825,5.79025,1.541
11,18.75,0.439,5.66675,1.15725,1.80775,0.22325,-4.8325,3.49,-4.01675,89.525,88.601,-10.6625,0,0,368.8525,2.725,4.914,5.70575,1.225
11,19.25,0.458,5.86775,1.32425,1.29,0.3065,-2.165,4.9575,-4.6625,90,88.601,-10.1175,0,0,368.165,2.3275,4.6395,5.618,1.3775
11,19.75,0.432,5.7935,1.175,1.687,0.211,-4.52,4.03,-5.05375,89.375,88.601,-9.75,0,0,368.61,2.66,4.502,5.57375,1.885
11,20.25,0.442,5.6685,1.18725,1.52025,0.2385,-2.9025,5.73,-5.02925,89.175,88.601,-10.3875,0,0,368.34,2.6425,4.34075,5.66625,1.40475
11,20.75,0.371,5.445,1.02625,1.7895,0.5125,-0.345,3.7225,-5.25425,89.2,88.7,-8.8675,0,0,368.77,2.6225,4.0895,5.69225,1.692
11,21.25,0.31075,5.1065,0.90825,1.395,0.484,-3.49,3.51,-5.4785,89.55,88.7,-11.8,0,0,370.79,2.795,3.6405,5.61325,1.154
11,21.75,0.328,5.39975,1.14675,0.96525,0.47975,-1.1775,5.19,-5.83475,89.55,88.601,-10.615,0,0,371.12,2.4875,3.52525,5.51875,1.23825
11,22.25,0.34625,5.22175,1.4685,1.162,0.75225,-2.4,3.325,-5.78225,89.85,88.601,-13.0075,0,0,369.05,2.22,3.3505,5.54925,1.268
11,22.75,0.35175,5.147,1.15175,1.399,0.691,-0.6775,4.45,-6.02925,91.5,88.601,-11.19,0,0,370.74,2.4425,3.23175,5.50975,1.481
11,23.25,0.38525,4.5105,0.94375,1.38575,0.35375,-1.87,3.78,-5.8455,92.9,88.601,-6.85775,0,0,369.7075,2.3275,3.04325,5.5765,1.46625
11,23.75,0.321,4.67425,1.0185,1.38575,0.35375,-3.63,5.19,-5.68,93,88.601,-7.9425,0,0,369.7075,2.19,2.9545,5.4835,1.46625
12,0.25,0.5425,0.772,1.53525,0.561,0.933,-1.27,9.985,-1.665,96.275,88.5,-1.73725,0,0,367.81,1.3725,0.90075,2.13225,0.87
12,0.75,0.50425,0.8595,1.417,0.997,0.459,-3.81,14.345,-1.897,96.375,88.5,-1.551,0,0,368.495,1.305,0.89875,2.164,1.015
12,1.25,0.51225,1.0055,1.2745,1.0625,0.434,-3.8475,9.85,-1.89175,96.3,88.5,-1.6605,0,0,367.235,1.265,0.866,2.0765,0.9725
12,1.75,0.497,0.88875,1.308,1.1745,0.211,-1.8,9.71,-1.9575,96.275,88.5,-1.91425,0,0,366.77,1.235,0.8835,2.044,1.13075
12,2.25,0.525,0.82975,1.48,1.333,0.513,-1.84,9.7675,-2.04575,96.15,88.5,-2.097,0,0,367.23,1.2525,0.8725,1.99075,1.436
12,2.75,0.536,1.05775,1.4475,0.611,0.647,-3.44,11.03,-2.065,96.275,88.475,-1.89775,0,0,367.4025,1.1575,0.885,2.02475,1.028
12,3.25,0.55,0.898,1.50725,0.797,0.6625,-1.11,12.6325,-2.1015,96.175,88.5,-2.027,0,0,367.56,1.32,0.92875,2.0605,1.025
12,3.75,0.546,1.289,1.595,1.02825,0.85875,-1.58,10.925,-2.15675,95.9,88.5,-1.964,0,0,367.58,1.31,0.897,2.0585,1.4935
12,4.25,0.54625,1.26375,1.5765,0.7635,0.815,-1.96,9.085,-2.1915,96.075,88.5,-1.64925,0,0,366.995,1.315,0.95,2.05575,1.2665
12,4.75,0.511,1.126,1.45825,0.579,0.79125,-2.71,10.335,-2.2395,96.15,88.5,-1.60275,0,0,367.65,1.48,0.935,2.0355,1.19725
12,5.25,0.5515,1.16025,1.47475,0.6855,0.699,-1.815,11.11,-2.27025,95.775,88.5,-1.52025,0,0,366.685,1.3375,0.90075,2.03875,1.28725
12,5.75,0.5075,1.24525,1.3695,0.8795,0.7875,0.8375,7.735,-2.3115,95.6,88.5,-1.6625,0,0,366.475,1.2875,0.881,2.043,1.1695
12,6.25,0.517,1.1065,1.33775,0.6345,0.6985,-2.82,9.06,-2.19375,95.575,88.5,-1.8775,0,0,367.9425,1.2725,0.878,2.02575,0.94
12,6.75,0.495,0.90575,1.45775,0.6605,0.6,-4.1325,10.5825,-2.18875,95.65,88.5,-1.84175,0,0,367.0375,1.1425,0.87975,2.02575,0.9415
12,7.25,0.477,0.60225,1.32175,0.6765,0.5695,-2.285,11.315,-2.3205,95.6,88.5,-1.1165,1.468,1.07875,367.005,1.12,0.882,2.0035,0.935
12,7.75,0.5045,0.712,1.3235,0.74025,0.427,-1.99,11.49,-2.322,95.7,88.5,0.7885,19.3425,9.8325,367,1.165,0.88175,1.96875,0.86475
12,8.25,0.539,0.9855,1.36825,0.943,0.267,-1.23,13.1,-2.39175,96,88.601,10.655,68.9975,30.065,366.17,1.2175,0.7875,1.9205,1.226
12,8.75,0.48725,1.0895,1.25275,0.62075,0.1855,3.66,15.935,-2.30375,95.6,88.601,37.6925,104.775,67.2425,366.77,1.4375,0.49375,1.79425,0.7525
12,9.25,0.51725,1.9125,1.3045,0.369,0.0945,12.62,23.1425,-2.308,95.5,88.6505,67.965,155.475,128.325,366.3175,1.62,0.56925,1.76625,0.4425
12,9.75,0.53175,2.1595,1.3085,-0.05825,0.1845,31.47,31.29,-2.2205,95.4,88.7,99.55,214.35,173.85,366.0725,1.725,0.55875,1.73725,-0.08975
12,10.25,0.5285,2.56425,1.4115,0.038,0.193,49.76,28.7975,-1.72025,95.35,88.7,116.375,378.675,226.6,365.135,2.0775,0.66375,1.829,0.072
12,10.75,0.56175,2.84575,1.509,-0.125,0.2145,50.07,28.47,-1.40275,95.4,88.601,129.775,446.525,227.7,365.4175,2.18,0.58375,1.75,-0.1035
12,11.25,0.57275,3.12175,1.4,-0.29875,0.053,65.565,33.63,-1.272,95.25,88.601,148.425,537.825,265.775,363.88,2.4175,0.7145,1.845,-0.41625
12,11.75,0.6265,3.48025,1.7265,-0.317,0.24,74.8975,38.575,-0.9675,94.8,88.57575,175.5,606,301.825,365.025,2.7475,0.63725,1.72725,-0.1235
12,12.25,0.651,3.526,1.78225,-0.206,0.355,73.1,42.865,-0.8325,94.9,88.57575,150.3,563.1,273.45,364.57,2.775,0.7865,1.8815,0.028
12,12.75,0.631,3.631,1.70525,-0.4375,0.098,71.305,39.22,-0.6985,93.8,88.5,133.1,521.05,242.5,364.09,2.835,0.74775,1.855,-0.266
12,13.25,0.58975,3.8335,1.67625,-0.77,-0.0565,64.365,38.885,-0.66875,94.05,88.475,135.225,544.425,258.75,361.83,3.06,0.9245,1.97075,-0.95425
12,13.75,0.601,4.312,1.5925,-0.36925,-0.038,55.545,34.31,-0.43475,94.05,88.475,103.9,466.65,169.775,361.669166666667,2.9225,0.89375,1.9485,-0.46925
12,14.25,0.5895,4.213,1.5815,-0.596,0.003,48.32,28.67,-0.19125,94,88.475,98.025,414.65,89.475,361.508333333333,2.9,1.054,2.093,-0.796
12,14.75,0.6175,3.67525,1.57875,-0.375,0.068,33.5525,25.875,-0.17325,94.325,88.5,61.8975,274.375,77.2,361.3475,2.8325,1.08775,2.1635,-0.272
12,15.25,0.616,3.541,1.4715,-0.008,0.148,13.4,20.415,-0.125,94.875,88.5,28.775,143.875,47.64,363.1575,2.635,1.25,2.30425,-0.126
12,15.75,0.53875,3.33675,1.472,0.023,0.235,1.395,17.73,-0.17625,95.45,88.5,6.11825,66.8225,23.1225,364.215,2.5175,1.19975,2.28425,0.152
12,16.25,0.613,2.465,1.43475,0.28425,0.396,-2.82,18.95,-0.2555,96,88.5,-0.79625,20.225,8.1925,365.2725,2.3625,1.20675,2.37275,0.6015
12,16.75,0.53475,2.1545,1.54775,0.8775,0.74,-0.34,14.3,-0.4835,96.175,88.5,-1.9705,0,0,366.33,1.94,1.13025,2.335,1.23375
12,17.25,0.529,1.82,1.42775,1.111,0.8285,-6.05,16.0225,-0.57725,95.75,88.5,-2.24875,0,0,365.69,1.6775,1.0765,2.194,1.1465
12,17.75,0.53525,1.4785,1.4975,0.999,0.792,-3.61,13.5725,-0.8745,96.275,88.5,-1.811,0,0,366.4575,1.465,1.054,2.1805,1.422
12,18.25,0.485,1.166,1.35225,1.1235,0.61525,-4.8325,13.64,-0.9,96.275,88.5,-2.047,0,0,366.65,1.355,1.0285,2.163,1.33125
12,18.75,0.491,0.988,1.40225,1.149,0.482,-5.22,16.86,-0.89875,96.075,88.5,-2.285,0,0,366.9425,1.345,1.007,2.0955,1.285
12,19.25,0.51525,1.005,1.36675,0.899,0.534,-2.0025,10.89,-0.977,95.8,88.5,-1.539,0,0,366.76,1.325,0.964,2.03025,1.229
12,19.75,0.429,1.35575,1.26825,0.7745,0.802,-2.8875,13.245,-1.163,95.9,88.5,-1.56375,0,0,366.665,1.415,0.917,2.02275,1.10525
12,20.25,0.501,1.0375,1.39025,0.775,0.67,-3.88,11.52,-1.1825,95.875,88.5,-1.8205,0,0,366.485,1.3575,0.91875,2.0235,0.871
12,20.75,0.489,1.405,1.56075,0.872,0.598,-1.2775,14.52,-1.33025,96.1,88.5,-1.52725,0,0,366.735,1.39,0.94775,2.0335,1.207
12,21.25,0.5025,1.246,1.5335,0.946,0.919,-2.05,13.15,-1.40975,96,88.5,-1.64475,0,0,365.89,1.3725,0.93225,2.029,1.406
12,21.75,0.495,1.74275,1.37375,0.69525,0.9005,-2.23,14.36,-1.41225,96.5,88.5,-1.62375,0,0,366.455,1.33,0.90175,2.023,1.33475
12,22.25,0.469,1.0315,1.313,0.83175,0.99525,-2.965,14.53,-1.417,96.275,88.5,-1.9335,0,0,366.065,1.2,0.883,2.01375,1.38075
12,22.75,0.514,1.29425,1.61575,0.968,0.81725,-2.34,12.605,-1.453,96.1,88.5,-1.8205,0,0,365.6225,1.305,0.8865,2.00875,1.51975
12,23.25,0.5,1.26825,1.5885,0.76825,0.4435,-1.155,8.71,-1.54275,96.15,88.5,-1.7535,0,0,365.54,1.4175,0.9305,2.08075,0.86
12,23.75,0.548,0.907,1.495,0.9415,0.486,-3.63,9.83,-1.591,96.3,88.5,-1.537,0,0,367.68,1.34,0.904,2.131,1.0135
