DOY2,HR2,CO2,H2O,FC,SC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_2_1_1,TS_3_1_1,PPFD_IN,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT
1,0.25,435.841,7.005,1.395,0.365,-5.309,-26.14,0.805,2.235,0.424,0.768,0.608,0.454,101.054,77,6.16,1.733,8.327,0.179,9.92,9.465,8.68,0.566,-64.738,-2.368,1.386,286.606,342.704
1,0.75,436.209,7.023,1.458,0.365,-5.366,-29.1355,0.54,2.268,0.435,0.8095,0.6245,0.4555,101.063,77.23,6.11,1.665,7.3025,0.1765,9.955,9.465,8.68,0.566,-62.041,-2.368,1.363,286.5395,340.7715
1,1.25,435.627,6.95,1.196,0.434,-5.5345,-29.5095,0,2.1865,0.42,0.7855,0.59,0.4515,101.0705,79.385,5.393,1.542,7.283,0.177,9.95,9.46,8.635,0.563,-62.0685,-2.368,1.4405,283.808,339.8095
1,1.75,436,6.95,1.486,0.752,-5.6985,-26.9225,0.269,2.18,0.3915,0.7835,0.616,0.44,101.075,79.385,5.393,1.542,7.099,0.1805,9.95,9.46,8.635,0.5765,-58.2055,-2.368,1.3745,285.895,340.119
1,2.25,436,6.881,1.19,1.159,-5.8535,-27.7165,0.306,2.173,0.395,0.7655,0.6025,0.4315,101.0555,80.05,5.2075,1.3435,7.041,0.1845,9.9,9.43,8.545,0.5755,-54.8065,-2.368,1.3315,287.0695,339.6605
1,2.75,435,6.946,1.29,1.159,-6.0375,-27.138,0.366,2.172,0.3925,0.768,0.589,0.413,101.027,80.05,5.2075,1.3435,7.3525,0.167,9.9,9.43,8.545,0.5495,-55.22,-2.368,1.381,284.718,339.03
1,3.25,436,6.981,1.336,-0.153,-6.167,-26.8985,0.128,2.193,0.4285,0.8415,0.662,0.4825,101.01,82.65,4.556,1.224,6.942,0.1645,9.825,9.365,8.495,0.527,-50.426,-2.368,1.324,285.2895,338.3985
1,3.75,435.83,7.007,1.596,-0.0105,-6.26,-25.194,-0.264,2.17,0.4035,0.803,0.625,0.433,101.0305,82.65,4.556,1.224,6.617,0.162,9.825,9.365,8.495,0.535,-62.842,-2.368,1.4055,274.309,336.689
1,4.25,435.616,6.844,1.238,0.591,-6.329,-25.6165,0.083,2.1635,0.3805,0.735,0.612,0.434,101.018,83.7,4.2035,1.133,6.291,0.1655,9.79,9.35,8.52,0.513,-61.214,-2.368,1.3545,272.907,335.643
1,4.75,435.683,6.844,1.32,0.2875,-6.379,-27.652,-0.02,2.255,0.4075,0.764,0.633,0.433,101.021,83.7,4.2035,1.133,5.9305,0.1605,9.79,9.35,8.52,0.542,-61.399,-2.368,1.339,276.3755,333.0565
1,5.25,436.916,6.844,1.652,-0.022,-6.455,-24.939,0.066,2.233,0.4265,0.831,0.647,0.462,101.021,86.55,3.3245,0.9895,5.6565,0.1525,9.835,9.315,8.415,0.5205,-56.0815,-2.368,1.377,281.011,330.893
1,5.75,437.501,6.859,1.63,-0.022,-6.5845,-26.584,0.182,2.2645,0.428,0.84,0.6605,0.472,101.0475,86.55,3.3245,0.9895,5.4245,0.1615,9.835,9.315,8.415,0.5435,-55.752,-2.368,1.3725,276.6475,329.5635
1,6.25,437,6.767,1.389,-0.179,-6.7085,-25.7925,0.124,2.213,0.4065,0.816,0.5815,0.434,101.036,86.2,3.1175,0.9435,5.062,0.1525,9.835,9.2,8.385,0.5265,-53.4235,-2.368,1.2555,281.6345,329.565
1,6.75,437,6.706,1.338,-0.179,-6.852,-25.2275,0.099,2.151,0.4095,0.7525,0.579,0.4165,101.0675,86.2,3.1175,0.9435,4.9295,0.15,9.835,9.2,8.385,0.5415,-55.305,-2.368,1.342,283.12,329.4465
1,7.25,437.301,6.71,1.593,-2.544,-6.992,-24.7465,0.237,2.184,0.4015,0.7665,0.6095,0.4185,101.084,86.8,2.567,0.906,4.877,0.1495,9.82,9.18,8.36,0.513,-58.153,-2.274,1.308,278.0635,328.806
1,7.75,437.434,6.71,1.255,-2.396,-7.131,-21.76,-0.365,2.041,0.3835,0.732,0.6,0.404,101.125,86.8,2.567,0.906,4.615,0.15,9.82,9.18,8.36,0.886,-50.545,-2.271,1.279,280.929,328.2445
1,8.25,438,6.6925,1.255,-4.401,-7.2685,-18.3505,0.145,1.984,0.374,0.712,0.5645,0.401,101.1565,83.5,2.629,1.098,4.5055,0.132,9.77,9.1,8.31,22.288,-39.22,8.15,3.681,284.968,328.376
1,8.75,437.545,6.6525,0.718,-3.798,-7.407,-7.1115,1.056,1.975,0.4005,0.809,0.586,0.413,101.17,83.5,2.629,1.098,4.614,0.1125,9.77,9.1,8.31,76.764,-11.8415,36.655,6.856,283.3105,329.9555
1,9.25,436,6.848,-0.077,-2.733,-7.532,10.594,1.183,2.065,0.4275,0.793,0.673,0.4715,101.22,77.75,3.668,1.593,4.65,0.17,9.68,9.05,8.28,266.656,37.0585,135.636,18.38,277.156,333.5925
1,9.75,434.629,6.9055,-0.406,-2.733,-7.565,35.928,9.161,2.1825,0.4865,0.9805,0.6905,0.5,101.245,77.75,3.668,1.593,4.9165,0.22,9.68,9.05,8.28,385.635,91.956,194.589,25.883,281.3845,335.57
1,10.25,432.253,6.987,-1.43,-1.313,-7.6045,68.773,18.655,2.2325,0.601,1.143,0.799,0.596,101.2695,68.175,5.648,2.496,5.9905,0.322,9.64,9.065,8.235,557.7755,163.762,301.0305,38.391,284.9825,340.574
1,10.75,431.764,7.035,-2.526,-0.973,-7.5855,97.9265,28.006,2.428,0.6645,1.207,0.913,0.625,101.2815,68.175,5.648,2.496,6.4905,0.3845,9.64,9.065,8.235,689.878,215.277,355.016,44.0315,286.36,346.448
1,11.25,431,7.044,-3.224,-0.894,-7.462,149.8505,32,2.5,0.6835,1.318,0.94,0.68,101.289,62.215,7.1715,3.347,7.843,0.4115,9.73,9.065,8.28,808.866,286.6405,431.4905,57.2985,290.0445,352.4225
1,11.75,428.294,7.044,-5.775,-0.894,-7.2415,180.7505,40.403,2.7,0.661,1.296,1.03,0.674,101.302,62.215,7.1715,3.347,8.2355,0.4375,9.73,9.065,8.28,855.6185,318.756,452.503,61.778,296.046,355.2505
1,12.25,426.714,7.058,-6.51,-0.378,-6.9645,209.765,52.299,2.6,0.703,1.398,1.015,0.703,101.2865,54.7,8.09,3.9165,8.664,0.4705,9.72,9,8.325,858.722,310.169,434.0895,66.3065,299.7925,357.2845
1,12.75,426,7.058,-6.188,-0.378,-6.619,242.0035,51.921,2.653,0.6885,1.285,1.057,0.696,101.2465,54.7,8.09,3.9165,9.306,0.464,9.72,9,8.325,865.2395,345.4025,440.2055,63.2565,302.0585,362.213
1,13.25,425.028,6.966,-6.7695,-0.277,-6.246,191.391,55.1075,2.489,0.659,1.3225,1.057,0.686,101.192,48.785,9.39,4.808,9.811,0.482,9.735,9.03,8.43,940.0925,284.02,450.7675,62.635,298.893,367.174
1,13.75,424.128,6.893,-7.2785,-0.277,-5.636,219.129,79.2755,2.646,0.671,1.335,1.073,0.7,101.14,48.785,9.39,4.808,10.544,0.485,9.735,9.03,8.43,904.1075,394.1,593.7165,69.997,298.466,371.397
1,14.25,422,7.137,-6.949,0.078,-5.315,191.2045,72.728,2.6525,0.693,1.4065,1.1225,0.694,101.091,47.645,10.6,5.418,11.0465,0.4345,9.775,9.2,8.53,952.099,367.22,546.41,63.253,302.101,372.8835
1,14.75,422.6655,7.2565,-6.6005,0.038,-4.661,168.531,68.5455,2.646,0.685,1.353,1.102,0.6795,101.073,47.645,10.6,5.418,11.693,0.403,9.775,9.2,8.53,648.5255,389.097,552.687,66.702,302.643,373.887
1,15.25,423.15,7.0895,-6.173,-0.25,-4.062,177.134,73.731,2.488,0.69,1.36,1.035,0.68,101.061,46.065,10.725,5.776,12.076,0.399,9.77,9.245,8.6,812.294,350.767,476.9775,61.446,302.7,374.441
1,15.75,422.856,7.1205,-5.671,-0.25,-3.823,140.466,66.574,2.71,0.663,1.332,1.063,0.6795,101.012,46.065,10.725,5.776,12.263,0.314,9.77,9.245,8.6,775.42,278.436,415.3215,48.374,301.551,373.77
1,16.25,422.272,7.023,-4.892,0.034,-3.309,105.363,59.7495,2.542,0.684,1.321,1.045,0.68,101.02,47.45,10.81,5.6725,11.961,0.279,9.84,9.3,8.77,598.6955,228.317,324.793,43.886,300.572,372.725
1,16.75,422.3385,7.023,-3.62,-0.034,-3.049,60.139,46.978,2.406,0.598,1.203,0.87,0.5985,101.01,47.45,10.81,5.6725,11.928,0.191,9.84,9.3,8.77,457.8475,136.612,264.342,30.951,305.027,371.896
1,17.25,422.4225,7.408,-1.942,0.202,-2.737,17.595,37.428,2.339,0.544,1.099,0.832,0.606,101.011,51.875,10.52,4.701,11.86,0.139,9.895,9.345,8.73,252.9625,61.537,131.0245,21.488,300.323,367.405
1,17.75,422.902,7.49,-0.883,0.204,-2.608,-6.476,18.2585,2.212,0.472,0.9285,0.7035,0.506,101.015,51.875,10.52,4.701,10.978,0.172,9.895,9.345,8.73,145.7245,0.468,87.1375,12.305,307.219,364.094
1,18.25,424,7.457,0.1515,0.777,-2.554,-17.415,9.173,2.022,0.436,0.806,0.618,0.422,101.015,61.555,8.875,3.584,10.794,0.242,9.97,9.345,8.68,20.9715,-50.829,7.333,4.265,301.051,364.135
1,18.75,425.3025,7.41,0.674,0.914,-2.606,-24.492,4.821,1.982,0.377,0.722,0.5675,0.3975,101.034,61.555,8.875,3.584,10.723,0.235,9.97,9.345,8.68,4.059,-69.227,-1.1205,1.537,297.005,359.474
1,19.25,425.879,7.368,0.886,1.194,-2.716,-21.081,2.9565,2.054,0.353,0.693,0.5415,0.3655,101.047,66.05,7.623,2.882,10.144,0.226,9.975,9.325,8.76,0.585,-72.07,-2.368,1.428,292.945,354.055
1,19.75,426.7195,7.409,0.8945,1.194,-2.943,-26.597,1.7315,2.101,0.359,0.683,0.574,0.377,101.048,66.05,7.623,2.882,9.635,0.208,9.975,9.325,8.76,0.5555,-72.968,-2.368,1.531,290.4,350.568
1,20.25,428.7005,7.35,1.1135,1.657,-3.4175,-31.8115,1.321,2.0665,0.3995,0.779,0.6,0.4325,101.0595,68.94,7.4875,2.626,9.469,0.1925,9.95,9.345,8.755,0.524,-71.5905,-2.368,1.5475,291.0675,351.1085
1,20.75,429.5755,7.3895,1.095,1.657,-3.713,-28.022,1.856,2.082,0.381,0.758,0.5955,0.425,101.0535,68.94,7.4875,2.626,9.14,0.212,9.95,9.345,8.755,0.489,-69.629,-2.368,1.5695,294.917,350.9735
1,21.25,430.306,7.361,1.15,1.222,-3.923,-25.671,1.958,2.0975,0.3815,0.78,0.5955,0.426,101.049,68.6,7.225,2.435,9.3995,0.192,9.965,9.4,8.74,0.5115,-70.04,-2.368,1.5805,290.0425,350.429
1,21.75,431.08,7.2805,1.2365,0.8115,-4.1555,-30.622,2.002,2.139,0.411,0.7845,0.5915,0.448,101.0315,68.6,7.225,2.435,9.417,0.1875,9.965,9.4,8.74,0.5155,-67.8695,-2.368,1.5635,291.3965,350.3665
1,22.25,431.7545,7.209,1.2415,0.857,-4.3825,-34.391,1.0735,2.1725,0.404,0.7615,0.562,0.444,101.0295,70.45,7.145,2.253,9.052,0.1715,9.965,9.435,8.75,0.514,-68.2635,-2.368,1.469,288.9965,349.6395
1,22.75,440.389,6.874,1.0385,0.857,-4.6035,-33.1645,5.9825,2.158,0.41,0.803,0.5675,0.4205,101.0395,70.45,7.145,2.253,8.844,0.1695,9.965,9.435,8.75,0.501,-68.634,-2.368,1.415,286.8875,349.1715
1,23.25,427.5,7.14,1.2095,0.5305,-4.89,-30.24,4.102,2.0895,0.393,0.756,0.568,0.397,101.027,72.5,6.967,2.123,8.672,0.189,9.92,9.435,8.71,0.5045,-68.3165,-2.368,1.4935,291.5905,348.1715
1,23.75,428.3155,7.14,1.173,0.253,-5.085,-29.9285,4.9175,2.128,0.4035,0.786,0.584,0.421,101.0245,72.5,6.967,2.123,8.3425,0.176,9.92,9.435,8.71,0.5,-66.7415,-2.368,1.406,293.611,345.4915
2,0.25,415.5485,6.795,1.492,0.365,-1.484,-31.176,3.173,2.377,0.4395,0.949,0.655,0.461,100.86,78.43,6.656,2.489,10.5045,0.181,10.44,9.035,8.62,0.078,-59.789,-2.368,1.185,315.364,357.801
2,0.75,415.529,6.9,1.269,0.365,-1.833,-29.2595,2.548,2.2965,0.4535,0.91,0.643,0.49,100.835,78.43,6.656,2.489,9.963,0.169,10.44,9.035,8.62,0.079,-59.016,-2.368,1.227,315.139,356.592
2,1.25,415.177,6.885,1.532,0.434,-1.955,-29.599,2.262,2.404,0.419,0.86,0.656,0.435,100.838,79.8,6.038,1.995,9.815,0.188,10.43,9.015,8.55,0.079,-41.529,-2.368,1.207,311.992,354.953
2,1.75,416.323,6.88,1.585,0.434,-2.033,-24.7765,0.711,2.349,0.449,0.868,0.6615,0.4745,100.862,79.8,6.038,1.995,9.519,0.1655,10.43,9.015,8.55,0.079,-46.985,-2.368,1.03,313.08,354.299
2,2.25,416.523,6.8555,1.82,0.407,-2.256,-25.4765,1.691,2.316,0.4235,0.855,0.651,0.47,100.85,83.1,5.03,1.744,9.3745,0.169,10.38,8.965,8.47,0.079,-44.697,-2.368,0.994,309.709,352.423
2,2.75,416.7045,6.9235,1.51,0.407,-2.519,-23.5025,1.081,2.297,0.4295,0.9285,0.6995,0.477,100.868,83.1,5.03,1.744,9.329,0.165,10.38,8.965,8.47,0.08,-47.372,-2.368,1.116,311.699,351.313
2,3.25,417.685,6.793,1.362,-0.153,-2.598,-21.792,1.106,2.3755,0.454,0.8765,0.6805,0.463,100.875,84.6,4.832,1.523,8.955,0.1555,10.31,8.945,8.425,0.079,-32.563,-2.368,0.988,310.211,349.674
2,3.75,418.445,6.723,1.584,-0.153,-2.592,-22.1765,0.798,2.2815,0.4465,0.87,0.655,0.4835,100.878,84.6,4.832,1.523,8.296,0.16,10.31,8.945,8.425,0.082,-31.184,-2.368,0.734,309.702,347.776
2,4.25,418,6.664,1.602,-0.045,-2.901,-19.8575,1.685,2.365,0.467,0.924,0.712,0.4945,100.863,86.7,4.674,1.354,8.026,0.14,10.24,8.905,8.39,0.08,-22.12,-2.368,0.594,314.925,348.19
2,4.75,418.7425,6.684,1.783,-0.045,-3.205,-20.975,0.673,2.322,0.461,0.903,0.698,0.506,100.835,86.7,4.674,1.354,8.1505,0.148,10.24,8.905,8.39,0.077,-24.643,-2.368,0.779,311.692,346.862
2,5.25,419,6.698,1.655,-0.022,-3.498,-21.0395,0.438,2.238,0.453,0.891,0.68,0.478,100.834,87.5,3.791,1.177,8.1445,0.148,10.19,8.84,8.315,0.075,-26.068,-2.368,0.846,310.338,346.049
2,5.75,419.3005,6.698,1.687,-0.022,-3.694,-21.1905,0.529,2.2855,0.4385,0.831,0.639,0.458,100.807,87.5,3.791,1.177,7.8795,0.1635,10.19,8.84,8.315,0.079,-26.236,-2.368,0.724,315.264,345.354
2,6.25,419.794,6.602,1.338,-0.179,-3.971,-22.3755,0.392,2.311,0.419,0.804,0.588,0.448,100.837,89.1,3.396,0.977,7.783,0.1545,10.12,8.79,8.265,0.08,-26.753,-2.368,0.666,310.943,345.309
2,6.75,420,6.6165,1.394,-0.212,-4.095,-20.541,0.217,2.359,0.409,0.817,0.622,0.459,100.885,89.1,3.396,0.977,7.5115,0.1495,10.12,8.79,8.265,0.08,-22.848,-2.368,0.594,315.661,344.039
2,7.25,419.891,6.546,1.688,-2.396,-4.261,-22.847,0.199,2.309,0.446,0.858,0.613,0.45,100.911,88.9,3.369,0.931,7.3645,0.1325,10.06,8.73,8.215,0.213,-31.881,-1.761,0.704,308.19,344.426
2,7.75,420,6.546,1.772,-2.396,-4.49,-23.882,0.117,2.2965,0.434,0.833,0.63,0.448,100.901,88.9,3.369,0.931,7.018,0.153,10.06,8.73,8.215,4.108,-32.701,-0.22,1.125,311.235,344.397
2,8.25,419,6.5535,1.077,-3.798,-4.587,-14.8025,0.917,2.299,0.444,0.864,0.686,0.509,100.913,86.5,3.211,1.189,6.8415,0.1345,10.05,8.675,8.18,48.971,-15.986,22.737,3.372,311.55,345.008
2,8.75,417.58,6.5655,0.245,-3.268,-4.68,-1.1545,3.965,2.315,0.5,1.004,0.722,0.52,100.962,86.5,3.211,1.189,7.1895,0.1415,10.05,8.675,8.18,126.218,17.263,63.151,9.57,311.829,346.442
2,9.25,416,6.6685,-1.401,-2.199,-4.742,19.4065,7.5885,2.4215,0.5495,1.047,0.774,0.577,100.995,80.5,5.591,2.02,7.68,0.221,10.03,8.65,8.14,306.514,77.942,138.227,18.58,314.096,347.737
2,9.75,414,6.7555,-2.318,-2.199,-4.826,46.7275,24.411,2.4145,0.605,1.12,0.858,0.608,101.007,80.5,5.591,2.02,8.6205,0.296,10.03,8.65,8.14,439.326,152.673,216.087,31.724,313.907,354.569
2,10.25,413,6.99,-4.243,-0.973,-4.879,87.303,39.6535,2.5055,0.661,1.2935,0.948,0.66,101.067,73.37,7.63,3.042,9.7095,0.3415,10.03,8.575,8.16,604.218,200.033,284.561,37.484,315.714,359.93
2,10.75,410.5,6.9,-5.6315,-0.973,-4.916,114.503,45.624,2.733,0.674,1.3255,0.979,0.6905,101.022,73.37,7.63,3.042,10.34,0.31,10.03,8.575,8.16,675.214,253.761,336.789,43.187,316.925,364.721
2,11.25,408,6.888,-6.4535,-0.894,-4.718,134.42,55.907,2.601,0.668,1.335,1.0005,0.667,101.006,65.1,9.51,4.143,10.736,0.371,10.07,8.56,8.15,811.507,329.975,428.133,53.262,320.127,368.476
2,11.75,407,6.866,-6.85,-0.894,-4.161,152.96,62.109,2.706,0.71,1.406,1.081,0.678,101.0055,65.1,9.51,4.143,11.519,0.403,10.07,8.56,8.15,836.069,331.8925,421.864,53.4595,324.073,372.995
2,12.25,406,7.1145,-7.319,-0.355,-3.86,184.7435,77.186,2.78,0.724,1.3825,1.099,0.696,100.983,59.74,10.14,5.145,11.993,0.4455,10.11,8.635,8.26,873.394,354.161,467.344,57.041,319.078,377.627
2,12.75,405,7.1325,-7.662,-0.355,-3.479,199.5875,99.437,2.567,0.716,1.4195,1.1075,0.703,100.964,59.74,10.14,5.145,12.581,0.4595,10.11,8.635,8.26,951.7,399.143,501.912,64.562,331.185,381.404
2,13.25,403.761,7.136,-7.861,-0.277,-3.188,215.733,87.0005,2.5445,0.664,1.2875,1.1085,0.698,100.878,57.57,11.28,6.043,13.2405,0.4655,10.16,8.675,8.34,913.322,408.177,506.394,56.797,334.184,385.392
2,13.75,403,7.066,-7.794,-0.2765,-2.888,187.0935,104.143,2.682,0.692,1.3315,1.1655,0.6865,100.847,57.57,11.28,6.043,14.222,0.4645,10.16,8.675,8.34,957.251,410.759,559.664,73.124,331.425,388.668
2,14.25,402.5,6.9565,-7.134,0.078,-2.305,228.784,100.8155,2.7765,0.6625,1.3815,1.165,0.691,100.78,54.86,11.78,6.683,14.789,0.4815,10.25,8.785,8.455,1061.324,454.216,587.877,74.388,330.821,392.944
2,14.75,402,7.0335,-7.206,0.078,-1.384,209.647,93.619,2.8325,0.7045,1.4055,1.088,0.708,100.74,54.86,11.78,6.683,14.9305,0.4225,10.25,8.785,8.455,723.1,411.363,518.233,66.387,335.286,395.242
2,15.25,401,7.0655,-6.132,-0.2405,-0.813,151.9675,94.1445,2.7155,0.7085,1.4465,1.1265,0.7035,100.73,55.92,12.6,7.386,15.138,0.3615,10.28,8.865,8.595,873.03,351.288,455.371,54.621,335.24,396.022
2,15.75,400.29,7.0655,-5.76,-0.25,-0.434,120.861,88.2865,2.6665,0.6485,1.3085,1.13,0.6615,100.718,55.92,12.6,7.386,15.7575,0.329,10.28,8.865,8.595,731.598,282.233,405.8,42.069,334.468,397.364
2,16.25,400,7.1925,-5.176,0.034,0.117,108.765,75.832,2.7195,0.7565,1.413,1.111,0.748,100.718,57.4,12.26,7.238,16.306,0.2785,10.39,8.99,8.72,617.807,250.021,339.618,42.399,334.102,398.278
2,16.75,400.016,7.1925,-4.1045,0.01,0.515,49.309,70.865,2.5605,0.6895,1.349,1.043,0.6835,100.692,57.4,12.26,7.238,16.5465,0.1855,10.39,8.99,8.72,500.402,180.687,277.466,32.694,335.319,394.608
2,17.25,400.294,7.343,-2.908,0.202,0.721,24.871,64.0195,2.656,0.589,1.203,0.95,0.62,100.692,59.2,12.02,6.297,16.865,0.156,10.48,9.115,8.82,338.465,110.192,173.95,25.362,335.859,392.238
2,17.75,400.802,7.372,-1.776,0.204,1.005,2.473,48.894,2.438,0.545,1.08,0.834,0.562,100.693,59.2,12.02,6.297,16.683,0.129,10.48,9.115,8.82,240.467,42.775,127.914,16.679,338.332,393.778
2,18.25,402,7.44,-0.285,0.777,1.226,-17.269,27.0385,1.998,0.436,0.87,0.6695,0.457,100.694,65.5,10.99,4.986,16.364,0.167,10.53,9.21,8.795,88.568,1.21,44.761,9.545,338.791,387.067
2,18.75,403,7.5275,0.343,0.914,1.368,-22.406,12.5225,1.898,0.365,0.756,0.5855,0.37,100.71,65.5,10.99,4.986,15.253,0.218,10.53,9.21,8.795,23.347,-44.846,9.065,2.475,328.692,379.299
2,19.25,404,7.49,0.796,1.194,1.257,-24.96,7.9865,2.073,0.364,0.7135,0.5305,0.3955,100.745,70.13,9.86,3.79,14.017,0.236,10.59,9.24,8.79,0.98,-64.483,-2.267,1.377,328.123,375.176
2,19.75,406,7.49,0.926,1.194,1.173,-22.088,6.916,2.1,0.379,0.729,0.58,0.398,100.758,70.13,9.86,3.79,13.113,0.232,10.59,9.24,8.79,0.08,-62.204,-2.368,1.367,327.047,372.725
2,20.25,407,7.2755,1.174,1.657,0.92,-29.538,6.8775,2.129,0.381,0.7445,0.621,0.4215,100.776,72.96,9.23,3.642,12.53,0.225,10.63,9.155,8.75,0.083,-64.823,-2.368,1.497,319.664,367.595
2,20.75,408,7.2755,1.067,1.657,0.478,-27.243,5.3165,2.151,0.395,0.777,0.578,0.427,100.824,72.96,9.23,3.642,12.142,0.217,10.63,9.155,8.75,0.076,-65.092,-2.368,1.415,318.13,365.745
2,21.25,410,7.1785,1.309,0.401,0.283,-32.4,5.7545,2.291,0.433,0.8305,0.658,0.465,100.84,73.4,8.77,3.518,11.482,0.215,10.61,9.14,8.75,0.078,-62.748,-2.368,1.503,316.866,365.008
2,21.75,411,7.1785,1.172,0.401,0.065,-28.1145,3.5475,2.333,0.44,0.86,0.655,0.502,100.828,73.4,8.77,3.518,11.29,0.21,10.61,9.14,8.75,0.075,-60.947,-2.368,1.433,317.448,364.924
2,22.25,411.414,7.1085,1.509,0.857,-0.212,-30.2565,4.416,2.382,0.475,0.887,0.658,0.504,100.825,74.81,8.2,3.212,11.258,0.2095,10.58,9.155,8.76,0.074,-59.559,-2.368,1.274,317.472,364.924
2,22.75,418,6.9865,1.3275,0.857,-0.637,-34.581,5.137,2.329,0.4715,0.871,0.644,0.487,100.826,74.81,8.2,3.212,11.2285,0.1955,10.58,9.155,8.76,0.077,-60.151,-2.368,1.305,318.013,363.85
2,23.25,413.497,6.756,1.542,0.173,-0.793,-35.703,4.689,2.464,0.4905,0.963,0.689,0.5455,100.845,77.18,7.311,2.878,11.239,0.2,10.53,9.07,8.64,0.079,-59.347,-2.368,1.297,315.909,363.517
2,23.75,414,6.756,1.5165,0.173,-1.071,-34.034,6.4505,2.476,0.465,0.965,0.7035,0.526,100.863,77.18,7.311,2.878,10.9495,0.1945,10.53,9.07,8.64,0.081,-61.874,-2.368,1.268,316.087,361.139
3,0.25,415.694,10.978,1.795,1.112,0.868,-24.986,5.078,2.152,0.364,0.736,0.588,0.4,100.8485,82.95,11.975,2.139,14.575,0.205,12.735,11.595,11.685,0.075,-56.491,-2.368,1.286,341.033,381.735
3,0.75,416,10.978,2.039,0.365,0.587,-26.105,3.571,2.1675,0.401,0.838,0.613,0.426,100.8435,82.95,11.975,2.139,13.9735,0.1895,12.735,11.595,11.685,0.074,-54.9,-2.5575,1.294,340.539,381.133
3,1.25,416.649,11.043,1.977,0.752,0.367,-25.7465,4.4285,2.081,0.3695,0.7555,0.607,0.404,100.83,85.25,11.895,1.669,13.5265,0.1875,12.675,11.515,11.58,0.0755,-53.669,-2.368,1.286,342.959,378.27
3,1.75,415.178,10.716,1.944,0.752,0.2295,-24.373,3.476,2.117,0.4025,0.8,0.631,0.426,100.8525,85.25,11.895,1.669,13.8205,0.189,12.675,11.515,11.58,0.0785,-53.449,-2.368,1.267,340.953,379.169
3,2.25,417.043,10.624,2.354,0.783,0.136,-26.395,4.0495,2.1635,0.4075,0.823,0.608,0.432,100.865,86.4,11.505,1.562,13.855,0.171,12.645,11.465,11.505,0.0805,-46.089,-2.368,1.085,338.2835,378.3855
3,2.75,417.719,10.624,2.0575,1.159,-0.078,-26.7275,4.28,2.153,0.388,0.792,0.603,0.426,100.849,86.4,11.505,1.562,13.7905,0.1765,12.645,11.465,11.505,0.076,-44.211,-2.368,1.192,336.431,376.674
3,3.25,418.985,10.447,2.0825,0.132,-0.235,-27.8505,2.4225,2.166,0.3755,0.793,0.601,0.416,100.8235,89.45,11.3,1.339,13.438,0.1615,12.585,11.395,11.465,0.074,-45.5575,-2.368,1.136,336.3015,375.1805
3,3.75,421,10.447,2.074,0.132,-0.3475,-24.0135,1.533,2.031,0.362,0.803,0.583,0.39,100.8165,89.45,11.3,1.339,13.3,0.177,12.585,11.395,11.465,0.082,-38.6325,-2.368,1.304,336.706,375.4865
3,4.25,419,10.454,2.3075,0.591,-0.503,-23.688,1.8645,2.083,0.352,0.713,0.54,0.378,100.8115,90.95,11.24,1.062,13.313,0.17,12.53,11.32,11.375,0.081,-32.0765,-2.368,1.1315,334.228,374.4
3,4.75,420.52,10.454,1.794,0.591,-0.7195,-18.5635,1.931,1.992,0.3545,0.687,0.559,0.372,100.7935,90.95,11.24,1.062,13.183,0.158,12.53,11.32,11.375,0.082,-26.7645,-2.3445,0.901,342.7375,373.742
3,5.25,422.883,10.39,1.8905,0.678,-0.985,-19.22,1.628,2.027,0.3675,0.711,0.551,0.365,100.7985,91.95,11.02,1.0515,12.8495,0.1685,12.475,11.325,11.325,0.078,-32.177,-2.368,0.911,338.846,373.913
3,5.75,423.728,10.39,2.091,0.678,-1.138,-21.319,2.163,2.027,0.3795,0.756,0.572,0.4,100.8325,91.95,11.02,1.0515,12.635,0.148,12.475,11.325,11.325,0.079,-20.843,-1.474,0.7915,343.2485,372.9545
3,6.25,424.215,10.305,1.8495,-0.107,-1.368,-19.874,1.5715,1.957,0.334,0.699,0.551,0.375,100.8535,92.45,10.59,0.794,12.553,0.17,12.43,11.285,11.27,0.082,-21.293,-1.868,0.7785,342.404,372.811
3,6.75,424,10.305,1.8445,-0.107,-1.103,-20.4845,1.849,1.919,0.353,0.734,0.573,0.392,100.8565,92.45,10.59,0.794,12.203,0.1395,12.43,11.285,11.27,0.25,-25.194,-1.985,0.847,338.7,371.561
3,7.25,422.696,10.069,1.7725,-2.396,-1.133,-19.3825,1.224,1.979,0.3585,0.738,0.581,0.394,100.896,91.75,10.33,0.8195,12.05,0.1335,12.395,11.275,11.205,6.263,-21.11,2.03,1.374,342.981,371.423
3,7.75,424.165,10.251,1.315,-2.396,-1.124,-11.532,2.5085,2.0595,0.3865,0.7485,0.5915,0.405,100.9475,91.75,10.33,0.8195,12.29,0.1245,12.395,11.275,11.205,41.433,-0.506,21.2935,4.675,341.509,372.044
3,8.25,423.832,10.303,0.5225,-3.798,-1.074,-1.442,8.341,1.996,0.431,0.864,0.6385,0.462,100.9805,88.25,11,1.6075,12.433,0.1485,12.36,11.19,11.115,133.016,31.676,79.5895,11.278,342.413,373.671
