DOY2,HR2,FC,H,LE,TAU,TA,RH,NETRAD,SW_IN,SW_OUT,PPFD_IN,WS,USTAR,PA,G,TS_1_1_1
9,15.75,-2.1,88.45,145.6,-0.072,29.35,53.65,320.825,544.775,109.9,1002.25,4.85,0.4625,97.0225,20.925,26
9,16.25,-1.6,58.925,129.4,-0.072,29.15,55.475,247.85,445.525,95.8,834.775,4.895,0.44,97.02,12.875,25.9
9,16.75,-0.9,34.9,105.175,-0.072,28.825,56.55,166.125,343.4,80.6,643.45,4.5825,0.4175,97.0125,6.8,25.8
9,17.25,0.4,10.05,81.525,-0.048,28.4,58.4,92.975,239.825,61.625,433.2,4.2675,0.38,97.0025,1.325,25.6
9,17.75,1.2,-7.55,49.575,-0.024,27.6,60.7,33.25,136.9,38.225,235.55,3.975,0.36,97.01,-3.675,25.4
9,18.25,2.7,-6.775,27.9,-0.012,26.325,65.775,-7.225,60.4,17.15,95.875,3.51,0.33,97.0025,-7.35,25.125
9,18.75,3.7,-5.5,18.15,-0.012,24.95,70.9,-31.15,7.85,2.025,15.85,3.1575,0.3,97.01,-11.2,24.9
9,19.25,4,-7.2,15.75,-0.012,23.825,74.125,-33,0,0,0,3.0075,0.29,97.025,-13.375,24.6
9,19.75,3.95,-8,14,-0.012,23.2,77.05,-31.7,0,0,0,3.01,0.2825,97.05,-13.7,24.4
9,20.25,4,-7.4,14.8,-0.012,22.8,79,-29.875,0,0,0,3.205,0.2925,97.0825,-13.575,24.2
9,20.75,4.1,-10.6,13.2,-0.012,22.35,79.8,-29.55,0,0,0,3.0925,0.295,97.11,-13.8,24
9,21.25,3.7,-11.05,14.3,-0.012,22.1,81.1,-27.725,0,0,0,3.12,0.3,97.13,-13.6,23.825
9,21.75,3.775,-8.7,13.3,-0.012,21.8,81.4,-29.85,0,0,0,3.195,0.29,97.13,-13.025,23.725
9,22.25,3.7,-10.9,13.65,-0.012,21.425,82.55,-30.275,0,0,0,3.185,0.2875,97.14,-13.5,23.6
9,22.75,3.6,-11.2,12.55,-0.012,21.15,83.6,-30.725,0,0,0,3.29,0.29,97.135,-12.975,23.5
9,23.25,3.8,-11.2,12.125,-0.012,21.125,84.25,-29.025,0,0,0,3.18,0.29,97.1425,-13,23.325
9,23.75,3.5,-9.5,11.2,-0.012,20.9,84.725,-28.2,0,0,0,2.84,0.27,97.15,-12.85,23.2
10,0.25,2.2,-5.125,10.8,-0.012,15.1,89.15,-22.7,0,0,0,3.02,0.2825,97.235,-15.35,17.45
10,0.75,2.3,-2.75,9.9,-0.012,15,89.25,-22.5,0,0,0,3.0125,0.27,97.225,-15.95,17.4
10,1.25,2.5,-3.025,10.25,-0.012,15,90,-18.4,0,0,0,3.0675,0.285,97.245,-15.25,17.2
10,1.75,2.4,-4.75,12.05,-0.012,14.3,90.2,-13.5,0,0,0,3.08,0.29,97.265,-15.5,17.1
10,2.25,2.3,-3.5,14.05,-0.012,14.2,90.7,-11.8,0,0,0,3.1825,0.295,97.25,-14.65,17
10,2.75,2.15,-3.25,14.5,-0.012,14.25,90.9,-11.05,0,0,0,3.38,0.325,97.255,-14.8,16.9
10,3.25,1.8,-4.05,12.375,-0.012,14.15,90.85,-12.3,0,0,0,3.5975,0.3275,97.245,-14.45,16.75
10,3.75,2.1,-5.3,11.6,-0.012,13.7,90.9,-11.1,0,0,0,3.545,0.33,97.26,-14.75,16.65
10,4.25,1.9,-4.5,11.3,-0.012,13.3,91.05,-13.95,0,0,0,3.2225,0.29,97.295,-14.85,16.65
10,4.75,1.9,-5,11.7,-0.012,13.3,91.2,-12.3,0,0,0,3.5775,0.335,97.335,-15.8,16.65
10,5.25,1.95,-3.725,12.05,-0.012,13.15,91.9,-10.15,0,0,0,3.3775,0.31,97.37,-15.9,16.55
10,5.75,1.9,-3.5,13.1,-0.012,13.15,92.35,-9.45,0,0,0,3.525,0.345,97.415,-14.65,16.55
10,6.25,1.8,-3.3,11.3,-0.012,13,92.45,-7.8,1.5,0.2,1.25,3.64,0.31,97.42,-14.75,16.5
10,6.75,1.5,-2.95,12,-0.012,13.05,92.1,-1.55,29.55,10.65,40.9,3.56,0.3,97.44,-13.7,16.5
10,7.25,1.075,2.375,26.3,-0.024,13.7,91.75,25.95,120.25,35.35,159.25,3.555,0.315,97.43,-11.75,16.4
10,7.75,1.075,17.375,39,-0.036,14.85,88.7,87.45,220.2,56.5,340,3.895,0.33,97.465,-6.65,16.4
10,8.25,0.5,46.475,65.375,-0.036,15.55,84.4,163.05,325.8,74.25,532.2,4.39,0.37,97.47,-1.75,16.4
10,8.75,0.1,74.3,76.9,-0.048,17.05,82.15,230.8,423.45,91.15,697.65,5.0625,0.42,97.465,5.6,16.55
10,9.25,-0.5,109.1,91.75,-0.063,18.55,79.3,295.9,515.35,107.55,859.85,5.2675,0.46,97.46,13.4,16.75
10,9.75,-0.6,142.6,99.1,-0.06,19.4,76,351.6,580.6,120.6,1023.85,5.3725,0.47,97.445,19.3,16.9
10,10.25,-1,166.4,102.2,-0.084,20.45,70.25,404.05,653.8,131.85,1174.45,5.27,0.4775,97.43,27.1,17.15
10,10.75,-1.4,185.9,114.7,-0.072,21.1,67.6,457.55,712.75,140.45,1273.15,5.34,0.485,97.415,34.6,17.35
10,11.25,-1.325,204.975,119.95,-0.084,21.8,63.65,490.15,753.7,147.6,1364.15,5.16,0.4725,97.41,39.85,17.65
10,11.75,-1.2,207.025,125.65,-0.084,22,63.5,500.75,779.15,151.85,1411.65,5.155,0.4725,97.4,45.5,18
10,12.25,-1.2,205.05,132.6,-0.093,22.6,59.425,503.8,781.625,153.725,1435.825,5.2825,0.485,97.37,49.85,18.375
10,12.75,-0.975,199.5,130.25,-0.084,23,61.475,498.975,775.675,153.225,1396.975,5.28,0.4925,97.32,49.775,18.55
10,13.25,-0.8,198.3,132.7,-0.072,23.275,60.05,480.725,746.55,148.7,1372.425,5.3275,0.47,97.28,50.175,18.875
10,13.75,-0.55,180.8,123.7,-0.084,23.65,60.3,450.675,706.7,142.15,1288.3,5.39,0.49,97.2475,45.375,19.175
10,14.25,-0.675,167.9,126.2,-0.084,23.65,57,402.95,644.9,132.5,1188.7,5.2775,0.49,97.245,39.65,19.4
10,14.75,-0.5,133.575,114.15,-0.096,23.85,57.1,345.25,578.6,121.35,1038.2,5.025,0.44,97.225,32,19.55
10,15.25,-0.35,105.425,94.3,-0.096,23.75,58.6,282.4,497.95,109.1,894.7,4.8725,0.4525,97.21,24.1,19.6
10,15.75,-0.25,74.45,82.35,-0.084,23.4,59.125,211,408.8,93.35,716.4,5.08,0.44,97.2125,15.9,19.6
10,16.25,0.05,39.4,70.5,-0.078,23.425,61.35,136.375,306.625,74.4,503.95,5.07,0.435,97.17,9.375,19.5
10,16.75,0.5,7.1,53.45,-0.069,22.85,64,66.875,196.1,53.7,312.55,4.4175,0.41,97.1725,3.8,19.475
10,17.25,1.1,-9.2,35.1,-0.024,21.875,68.1,3.175,99.875,31.175,148.525,4.22,0.38,97.1475,0.25,19.275
10,17.75,1.7,-5.525,18.6,-0.012,20.075,71.35,-25.675,26.775,9.875,35.25,2.915,0.28,97.1075,-6.65,19.1
10,18.25,2,-2.4,10.45,-0.012,18.075,76.6,-32.1,0.9,0,1.075,2.96,0.2625,97.115,-10.675,18.875
10,18.75,2.025,-4.7,8.275,-0.012,17.55,80.2,-32.35,0,0,0,2.56,0.22,97.1325,-13.775,18.6
10,19.25,2.5,-4.1,9.3,-0.012,17.1,82.225,-29.7,0,0,0,2.69,0.255,97.145,-13.9,18.4
10,19.75,2.25,-4.3,10.5,-0.012,16.775,82.95,-26.125,0,0,0,2.85,0.26,97.1575,-13.875,18.2
10,20.25,2.3,-5.9,10.6,-0.012,16.35,84.95,-25.775,0,0,0,3.36,0.29,97.1925,-13.975,18.075
10,20.75,2.1,-6.6,11.9,-0.012,16.475,85.7,-25.425,0,0,0,3.42,0.32,97.225,-13.325,17.9
10,21.25,2.1,-4.7,11.15,-0.012,16.3,86.925,-23.95,0,0,0,3.41,0.3,97.2625,-14.3,17.775
10,21.75,2.4,-3.7,10.3,-0.012,16.35,87,-27.1,0,0,0,3.28,0.3,97.2875,-14.15,17.675
10,22.25,2.4,-3.3,11.3,-0.012,15.775,87.225,-21.95,0,0,0,3.26,0.31,97.29,-14.325,17.6
10,22.75,2.2,-4.7,11.7,-0.012,15.7,87.65,-21.675,0,0,0,3.01,0.2975,97.3,-15.125,17.475
10,23.25,2.2,-3.2,12.7,-0.012,15.475,87.75,-24.875,0,0,0,3.34,0.32,97.3125,-14.975,17.3
10,23.75,2.1,-3.9,12,-0.012,15.55,89.175,-18.225,0,0,0,3.32,0.29,97.3075,-15.125,17.1
11,0.25,1,-1.375,9.65,-0.024,12.375,86.675,-9.05,0,0,0,3.8425,0.3425,97.6575,-8.5,13.2
11,0.75,1,-1.1,7.95,-0.024,11.85,87.5,-8.95,0,0,0,3.9025,0.33,97.64,-9.15,13.175
11,1.25,1,-1.875,8.7,-0.024,11.75,87.175,-10.15,0,0,0,3.47,0.33,97.625,-9.5,13.125
11,1.75,1,-1.7,8.8,-0.024,11.6,87.675,-8.3,0,0,0,3.82,0.35,97.61,-9.075,12.925
11,2.25,1,-0.35,8.5,-0.015,11.75,88.2,-7.4,0,0,0,3.805,0.37,97.6275,-8.425,12.85
11,2.75,1,-1.575,8.85,-0.021,12.3,88.5,-7.95,0,0,0,3.9225,0.35,97.62,-8.025,12.775
11,3.25,1,-0.625,8.4,-0.012,12.4,88.925,-8.7,0,0,0,3.705,0.3525,97.5975,-9,12.7
11,3.75,0.9,-0.825,8.65,-0.012,12.175,89.075,-7.925,0,0,0,3.7975,0.35,97.58,-8.75,12.775
11,4.25,0.8,-1,8.6,-0.021,11.575,89.925,-6.75,0,0,0,3.85,0.36,97.58,-7.9,12.85
11,4.75,0.9,-0.95,8.6,-0.012,11.4,90.825,-6.775,0,0,0,3.87,0.3575,97.5875,-8.425,12.85
11,5.25,0.825,-0.525,8.125,-0.021,10.75,91.675,-5.875,0,0,0,4.0075,0.3825,97.61,-7.65,12.875
11,5.75,1,-0.3,10.925,-0.024,10.775,90.9,-5.8,0,0,0,3.8525,0.3725,97.6175,-10,12.8
11,6.25,0.925,-0.025,9.4,-0.012,10.65,91.275,-5.9,0,0,0,3.9175,0.37,97.62,-9.85,12.775
11,6.75,1,-1.1,8.75,-0.033,10.375,91.425,-6.025,1,0.1,1,3.7075,0.37,97.63,-10.075,12.775
11,7.25,0.9,-0.85,9,-0.024,10.55,90.85,-1,21.975,6.625,32.7,4.315,0.395,97.65,-9.65,12.675
11,7.75,0.6,3.85,14.5,-0.024,11,90.875,15.125,97.125,29.175,124.675,4.46,0.39,97.6725,-8.15,12.575
11,8.25,0.625,17.625,25.125,-0.024,11.775,90.5,59.075,176.1,43.1,272.775,4.8775,0.4375,97.6775,-5.425,12.5
11,8.75,0.7,46.225,36,-0.06,13.05,88.325,116.925,272.65,63.225,449.325,5.245,0.455,97.695,-0.4,12.575
11,9.25,0.5,75.05,40.575,-0.06,14.1,85.2,174.8,356.6,80.2,601.9,5.525,0.48,97.67,5.2,12.7
11,9.75,0.475,113.4,44.7,-0.072,15.525,83.775,231.75,439.425,96.85,787.6,5.825,0.52,97.6825,11.425,12.8
11,10.25,0.325,136.2,46.275,-0.084,16.15,81.8,276.7,504.65,108,907.35,5.72,0.495,97.6775,18.55,12.9
11,10.75,0.4,160.875,46.025,-0.096,16.875,77.825,313.375,558.975,118.125,1020.05,6.235,0.48,97.655,25.5,13
11,11.25,0.4,172.625,46.125,-0.084,17.575,74.875,342.325,592.7,122.775,1078.475,6.155,0.5,97.64,30.875,13.35
11,11.75,0.6,184.475,47.6,-0.108,18.075,72.25,356.7,611.05,127.95,1105.15,6.155,0.52,97.5975,34.6,13.75
11,12.25,0.45,192.825,44.45,-0.084,18.6,70.375,361.725,621.525,130.95,1135.8,6.25,0.5325,97.54,37.1,14.075
11,12.75,0.4,191.9,47.8,-0.099,19.225,68.7,357.8,614.175,130.725,1143.025,6.0275,0.53,97.4975,40.175,14.3
11,13.25,0.5,178.65,44.85,-0.096,19.75,67.175,335.475,586.7,126.3,1088.875,6.03,0.5125,97.4475,38.975,14.4
11,13.75,0.4,161.575,43.65,-0.108,20.375,66.3,302.225,545.875,118.875,1015.525,6.275,0.53,97.4175,34.775,14.5
11,14.25,0.5,146.35,42.8,-0.108,20.425,65.6,264.275,491.625,108.875,912.95,6.245,0.5,97.3775,30.5,14.575
11,14.75,0.6,114.65,36.7,-0.108,20.15,63.375,204.575,424.775,96,767.825,6.15,0.49,97.3575,24.925,14.675
11,15.25,0.5,84.45,33.4,-0.12,20.075,64.275,149.15,343.45,82.8,608.625,5.9925,0.5025,97.34,17.925,14.7
11,15.75,0.55,48.25,27,-0.132,20.325,63.95,90.05,256.875,65.9,449.275,5.8325,0.495,97.34,12.45,14.775
11,16.25,0.5,13.225,20.5,-0.096,19.95,64.8,28.575,158.425,46.55,267.325,5.295,0.45,97.39,5.65,14.75
11,16.75,0.7,-3.25,15,-0.048,18.4,66.15,-0.45,73.075,26.175,105.025,4.4675,0.38,97.4125,-0.5,14.725
11,17.25,0.8,-6.45,9.475,-0.012,16.875,67.825,-15.075,14.05,5.275,24.9,3.91,0.36,97.4075,-3.825,14.6
11,17.75,0.8,-4.425,7.825,-0.012,15.85,72.025,-17.3,0.275,0,0,3.44,0.34,97.435,-8.45,14.325
11,18.25,0.8,-3.325,7.2,-0.012,15.175,74.65,-18.5,0,0,0,3.555,0.325,97.4675,-9.3,14.175
11,18.75,0.9,-3.65,7.7,-0.012,14.25,77.275,-20.35,0,0,0,3.6025,0.32,97.485,-9.375,14.075
11,19.25,1,-2.15,8.15,-0.012,13.8,79,-22.95,0,0,0,3.675,0.3275,97.5025,-9.875,13.975
11,19.75,0.9,-1.7,7.9,-0.012,13.375,82.5,-18.6,0,0,0,3.9,0.35,97.5275,-9.725,13.875
11,20.25,1,-2.7,8.8,-0.024,13.425,84,-18.6,0,0,0,3.8175,0.345,97.5525,-9.575,13.825
11,20.75,0.8,-1.725,8.7,-0.012,13,83.475,-15,0,0,0,3.85,0.33,97.5825,-9.8,13.7
11,21.25,1,-2.525,9,-0.012,13.125,83.6,-13.125,0,0,0,3.9875,0.345,97.6125,-9.25,13.6
11,21.75,0.925,-1.9,9.05,-0.024,12.95,83.55,-13.05,0,0,0,4.0225,0.36,97.625,-9.525,13.5
11,22.25,1.05,-1.95,8.275,-0.021,12.95,83.45,-13.6,0,0,0,3.825,0.3425,97.64,-9.9,13.325
11,22.75,1,-1.825,8.1,-0.012,12.7,84.575,-11.45,0,0,0,3.6775,0.34,97.64,-10.525,13.3
11,23.25,1,-0.825,7.65,-0.024,12.45,85.725,-11.4,0,0,0,3.57,0.34,97.64,-10.2,13.2
11,23.75,0.925,-1.55,9.05,-0.024,12.15,86.275,-9.8,0,0,0,3.76,0.34,97.665,-10.325,13.1
12,0.25,0.3,-4.575,5.5,-0.024,3.9,85.7,-16.2,0,0,0,4.2,0.38,97.4,-9.2,6.3
12,0.75,0.4,-4.6,6,-0.024,3.9,85.5,-23.3,0,0,0,4.34,0.375,97.39,-9.6,6.2
12,1.25,0.3,-5.1,5.6,-0.024,4,85.8,-19.1,0,0,0,4.13,0.3675,97.4,-9,6.2
12,1.75,0.4,-4.575,5.45,-0.024,3.9,87.1,-16.8,0,0,0,4.36,0.3625,97.41,-9.9,6.1
12,2.25,0.3,-4.675,5.4,-0.024,3.7,87.2,-17.7,0,0,0,4.44,0.3725,97.4,-9.4,6.1
12,2.75,0.3,-3.7,4.95,-0.024,3.6,87.9,-12.5,0,0,0,4.32,0.37,97.42,-9.7,6.1
12,3.25,0.325,-3.85,5.7,-0.024,3.6,87.6,-9.9,0,0,0,4.59,0.3725,97.44,-9,6
12,3.75,0.3,-3.625,5.1,-0.024,3.4,87.7,-10.6,0,0,0,4.55,0.38,97.43,-9.4,5.9
12,4.25,0.4,-4.5,4.6,-0.024,3.1,88.4,-13,0,0,0,4.4,0.36,97.44,-9.6,5.9
12,4.75,0.3,-3.05,4.75,-0.024,3,87.7,-13.3,0,0,0,4.17,0.35,97.41,-9.7,5.8
12,5.25,0.3,-3.55,4,-0.021,3.1,88.2,-14.1,0,0,0,4.16,0.3525,97.39,-10.3,5.8
12,5.75,0.325,-4.85,3.7,-0.024,2.9,87.7,-12.7,0,0,0,4.23,0.36,97.38,-10.6,5.7
12,6.25,0.3,-3.45,4.4,-0.012,2.4,87.4,-10.5,0,0,0,4.37,0.36,97.39,-9.9,5.7
12,6.75,0.2,-3.55,4.225,-0.024,2.4,87.8,-11.6,0,0,0,4.19,0.37,97.42,-11,5.7
12,7.25,0.3,-3.25,5.1,-0.033,2.3,87.8,-8.8,1.3,0.3,1.8,4.42,0.3925,97.44,-10.4,5.7
12,7.75,0.3,-2.2,6.65,-0.012,2.3,88.1,-3.6,27.2,10.9,34.9,4.57,0.37,97.48,-11.1,5.6
12,8.25,0.2,2.55,10.3,-0.024,2.9,88.1,10.6,110.7,35.3,128.9,4.69,0.4,97.48,-9.1,5.5
12,8.75,0.225,21.1,19.1,-0.048,3.9,87.5,54.1,209.8,56.5,318.7,5.26,0.4325,97.49,-6.9,5.5
12,9.25,0.2,47.5,23.375,-0.063,5.4,84.8,105.3,287.8,73.9,471.2,5.59,0.46,97.54,-2.4,5.6
12,9.75,0.2,76.425,30.8,-0.072,6.6,82.2,161.8,358.3,91.1,629,5.66,0.47,97.55,3.2,5.7
12,10.25,0.3,101.725,31.85,-0.084,7.5,78.5,206.9,432.5,104.1,755.2,5.81,0.49,97.55,9.2,5.8
12,10.75,0.35,119.1,32.05,-0.084,8.2,74.5,249.9,489.3,113.3,870.3,6.15,0.5,97.55,16.5,6.1
12,11.25,0.3,150.375,32.4,-0.093,8.9,69.8,279.4,526.8,119.9,941.6,5.96,0.5125,97.51,20.5,6.2
12,11.75,0.3,166.425,34,-0.096,9.8,68.3,299.3,557.3,125.8,1009.5,5.85,0.53,97.5,26.8,6.4
12,12.25,0.4,175.8,34.675,-0.102,10.3,67.2,308.4,569.9,129.4,1029.1,5.93,0.54,97.47,30.9,6.5
12,12.75,0.5,166.1,32.1,-0.096,10.7,66,305.4,562.6,130.1,1022.5,5.92,0.5125,97.44,33.1,6.7
12,13.25,0.425,157.6,35.2,-0.096,11.1,67.2,288,540.6,125.3,985.2,6.14,0.52,97.43,32.8,7
12,13.75,0.4,145.6,33.75,-0.096,11.6,67.7,259,501,118.3,914.7,5.91,0.52,97.42,30.9,7.2
12,14.25,0.4,129.1,31.1,-0.096,11.8,63.4,222.1,456.4,108.2,817.4,6.04,0.52,97.43,27.9,7.3
12,14.75,0.4,106.85,28,-0.096,12.5,63,173.1,388.4,95.9,690,5.8825,0.5,97.43,22.2,7.4
12,15.25,0.3,68.3,22.9,-0.084,12.6,62.5,115.9,316.5,82.1,545.7,5.55,0.5,97.42,16.3,7.5
12,15.75,0.3,35.275,17.075,-0.084,12.4,62.5,61.4,233.2,65.1,387.9,5.54,0.46,97.44,12.2,7.6
12,16.25,0.2,4.65,13.925,-0.06,11.6,65.6,8,143.3,44.9,223.2,5.12,0.42,97.44,5.6,7.6
12,16.75,0.3,-3.475,8.1,-0.024,10.3,69.7,-10.1,54,22.9,72.3,4.26,0.34,97.45,-0.8,7.5
12,17.25,0.2,-4.85,5.525,-0.012,8.7,73,-28.2,6.5,2.5,10.7,3.7,0.31,97.42,-4.5,7.3
12,17.75,0.3,-3.05,5.6,-0.012,7.6,76.8,-26.8,0,0,0,3.46,0.315,97.43,-7.5,7.2
12,18.25,0.3,-3,5.875,-0.012,6.8,79.4,-19.8,0,0,0,3.4,0.33,97.41,-8.5,7
12,18.75,0.25,-2.1,5.575,-0.012,6.8,80.2,-19.6,0,0,0,3.99,0.35,97.39,-8.3,6.8
12,19.25,0.4,-4.4,6.45,-0.012,6.5,81.6,-19.5,0,0,0,4.16,0.345,97.45,-8.5,6.6
12,19.75,0.225,-3,6.35,-0.012,5.9,82.7,-19.8,0,0,0,4.26,0.37,97.48,-8.5,6.6
12,20.25,0.3,-3.425,6.45,-0.012,5.4,82.9,-21.6,0,0,0,4.31,0.3875,97.47,-8.5,6.5
12,20.75,0.3,-3,6.6,-0.012,5.1,84.2,-17.5,0,0,0,4.48,0.395,97.47,-8.8,6.4
12,21.25,0.325,-2.7,5.4,-0.024,5.1,84.7,-14.2,0,0,0,4.46,0.42,97.47,-8.9,6.4
12,21.75,0.3,-3.5,5.725,-0.012,4.8,84.6,-17,0,0,0,4.28,0.39,97.45,-8.8,6.4
12,22.25,0.3,-4.575,5.9,-0.012,4.5,84.5,-19.6,0,0,0,4.34,0.4,97.46,-8.7,6.4
12,22.75,0.3,-5.175,5.425,-0.018,4.1,84.5,-19.7,0,0,0,4.18,0.385,97.46,-9,6.4
12,23.25,0.3,-5.2,5.6,-0.024,4.2,84.6,-15.8,0,0,0,4.08,0.375,97.44,-8.6,6.4
12,23.75,0.3,-6.3,5.6,-0.021,4,85.4,-16.9,0,0,0,4.19,0.3575,97.41,-8.8,6.3
