DOY2,HR2,USTAR,TA,WS,FC,H,LE,G,TS_1_1_1,TS_1_2_1,RH,PA,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,LW_IN,LW_OUT
12,2.75,0.146,-13.425,1.35,-0.295,-15.5,0,-18,-4.245,-3.25,79.375,96.44,0.2,-40.5,0,-2.5,0,0,212,246
12,3.25,0.147,-13.525,1.335,-0.28925,-16.5,0,-18,-4.225,-3.38,78.375,96.4875,0.2075,-41.5,0,-2,0,0,210,247
12,3.75,0.139,-13.6,1.6525,-0.34025,-14.75,-1,-18.25,-4.13,-3.2325,78.675,96.485,0.21,-40,0,-2,0,0,212,245.5
12,4.25,0.15,-13.25,1.5025,-0.238,-14.75,-0.75,-18.25,-4.2825,-3.275,79.125,96.505,0.21,-39,0,-2,0,0,214.5,246.5
12,4.75,0.15,-12.95,1.4675,-0.2155,-12.75,-1.75,-19,-4.505,-3.335,80.625,96.50325,0.21,-40.5,0,-3,0,0,213,246.5
12,5.25,0.145,-13.025,1.31,-0.15325,-10.75,-1,-20.25,-4.5075,-3.4075,80.725,96.49775,0.21,-42.5,0,-3,0,0,214,247.5
12,5.75,0.131,-13.175,1.2575,-0.159,-14.25,-1,-20.25,-4.5175,-3.72,81,96.5085,0.2075,-43,0,-3,0,0,215,246.5
12,6.25,0.1645,-13.225,1.17,-0.26075,-15.5,-1,-21,-4.4325,-3.53,81.775,96.545,0.22,-44.5,0,-2.5,0,0,210.5,246
12,6.75,0.1605,-13.3,1.3075,-0.363,-18,-1,-21.5,-4.31,-3.4325,82.075,96.581,0.2375,-45.5,0,-3,0,0,210.5,246
12,7.25,0.1625,-13.525,1.3875,-0.227,-20.75,-1,-22.5,-4.3625,-3.57,82,96.6075,0.22,-44.5,0,-2,0,0,209.5,246.5
12,7.75,0.198,-13.675,1.465,-0.278,-18,0,-22,-4.405,-3.545,81.55,96.635,0.22,-47.5,4,0,2.25,1,204.5,245.5
12,8.25,0.179,-14.075,1.4025,-0.27225,-12.5,0,-22,-4.4075,-3.54,81,96.65825,0.22,-37.5,37,13.5,22,11,205.5,244
12,8.75,0.19325,-14.225,1.3975,-0.28925,-5,0,-22,-4.3875,-3.6025,79.6,96.65825,0.2375,-26,99,38.5,53.5,27,205,246.5
12,9.25,0.1795,-13.95,1.53,-0.59,-5,2,-22,-4.4825,-3.6175,78.65,96.701,0.26,-11.5,176,63,97.5,47,206,248.5
12,9.75,0.22675,-13.05,1.635,-0.4255,-0.5,5.5,-21,-4.19,-3.53,77.575,96.7,0.28,-8.5,264,106.5,144.5,68.5,207,252.5
12,10.25,0.2455,-13.2,1.24,-0.204,3,3,-18,-3.9875,-3.4,76.25,96.72575,0.2775,-5.5,324,139,181.5,89,207,257
12,10.75,0.21025,-12,1.605,-0.272,2.5,5,-16,-3.6525,-3.2475,74.65,96.74275,0.325,4.5,409.5,162,220,114.5,206,263
12,11.25,0.2305,-11.8,1.9075,-0.4765,10.5,7,-13.25,-3.35,-2.8425,72.975,96.70825,0.3575,9.5,472.5,196,248.5,123,210.5,267
12,11.75,0.295,-11.225,2.095,-0.272,10.5,10.5,-12,-3.185,-2.7,71.95,96.62,0.3475,15,512.5,210,247,132.5,209.5,270
12,12.25,0.258,-11.125,2.06,-0.5565,15,9,-10.25,-2.905,-2.53,70.475,96.59,0.375,18.5,572,227,263.5,132.5,211.5,271.5
12,12.75,0.28275,-10.9,2.14,-0.204,9,12,-8.25,-2.6175,-2.4325,69.9,96.56,0.3775,19.75,571,221.25,265.5,138.5,211.5,272
12,13.25,0.23425,-10.575,2.19,-0.329,8,11.5,-7.25,-2.3225,-2.155,69.55,96.54,0.425,18.75,476,216.25,254.5,127.75,213.25,271.75
12,13.75,0.25625,-10.75,2.68,-0.3345,7,11.25,-7.25,-1.9975,-1.9425,69.225,96.53,0.49,16.75,462.5,190.25,219.5,117.25,211,272.75
12,14.25,0.2685,-10.375,2.71,-0.39175,3.25,10,-6.25,-1.805,-1.78,68.7,96.521,0.5075,9,398,165,193.5,90,215.75,271.25
12,14.75,0.2505,-10.3,2.54,-0.3975,-0.5,8,-6.25,-1.9225,-1.9825,68.2,96.461,0.4975,9,337.75,140.75,156.25,85.75,213.5,269.5
12,15.25,0.2285,-10.325,2.27,-0.2835,-7,6,-6,-1.7575,-1.5975,68.5,96.43,0.5175,-2.25,242,105.25,114.75,64,212.75,267.5
12,15.75,0.1925,-10.3,2.08,-0.3515,-10.5,4.5,-8,-2.1475,-1.99,68.3,96.411,0.5,-12.25,144.5,64,67.5,37.25,212,266.25
12,16.25,0.163,-10.5,2.58,-0.2605,-16,2.5,-10,-2.31,-1.72,70,96.44,0.5,-32.25,67.5,28.75,35.75,20.75,210,262.75
12,16.75,0.1695,-10.4,2.2,-0.272,-20,0.5,-12,-2.57,-2.09,73.5,96.4,0.47,-46.25,18,6,9,5,212.75,260.25
12,17.25,0.161,-11,1.94,-0.272,-20.5,0,-13,-2.74,-1.95,75.2,96.39,0.41,-54.25,1,-2,0.75,0,209.5,255.75
12,17.75,0.118,-11.3,2.06,-0.2605,-16,0,-15,-2.9,-2.17,76.7,96.37,0.36,-51.5,0,-3,0,0,211,254
12,18.25,0.07375,-11.8,1.92,-0.1815,-16.5,-0.5,-15,-3.17,-2.42,77.4,96.351,0.31,-55.5,0,-3,0,0,210.5,252.5
12,18.75,0.1075,-12.1,2.11,-0.136,-19.25,0,-17,-3.44,-2.54,78.9,96.34,0.3,-51.5,0,-3,0,0,210.75,249
12,19.25,0.119,-12.3,1.79,-0.136,-18.5,0,-19,-3.47,-2.8,80.3,96.34,0.28,-48.75,0,-3,0,0,218.25,253
12,19.75,0.1165,-12.4,1.49,-0.1475,-20,-1,-20,-3.58,-2.88,80.4,96.37,0.27,-45.5,0,-3,0,0,217,252.25
12,20.25,0.124,-12.7,1.72,-0.363,-23,-0.5,-20,-3.83,-2.98,80.3,96.37,0.28,-47,0,-3,0,0,211.75,249.75
12,20.75,0.136,-13,1.74,-0.2155,-22,0,-21,-3.79,-3.05,80.3,96.361,0.27,-46,0,-3,0,0,211,249
12,21.25,0.13625,-13,1.95,-0.318,-20.75,0,-20,-3.81,-3.1,80.6,96.38,0.26,-47,0,-3,0,0,208,248.75
12,21.75,0.06525,-13.5,1.47,-0.323,-16.75,0,-20,-3.92,-3.09,80.9,96.4,0.24,-42.5,0,-3,0,0,204.25,246.75
12,22.25,0.13225,-13.5,1.65,-0.2495,-15,-1,-19,-4.04,-3.19,80.7,96.4,0.23,-44,0,-3,0,0,202.75,246.5
12,22.75,0.119,-13.4,1.67,-0.2835,-17,-1,-19,-4.06,-3.25,81.1,96.4,0.23,-47,0,-3,0,0,202,245.75
12,23.25,0.095,-13.1,1.57,-0.4085,-15,0,-19,-4.11,-3.22,80.3,96.38,0.24,-46.25,0,-3,0,0,202,247.25
12,23.75,0.10875,-13.2,1.71,-0.409,-17,-1,-18,-4.16,-3.06,81.2,96.37,0.22,-44.25,0,-3,0,0,202.75,244.75
