DOY2,HR2,TA,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,WS,USTAR,TS_1,TS_2,T_SONIC,G_1,G_2,CO2
10,16.25,6.761375,68.02925,15.60975,350.652725,385.58715,7.302525,137.7875,15.3625,2.76375,0.2003325,6.20525,8.311025,8.323375,-1.51675,-1.0693,404.4905
10,16.75,5.936325,41.70825,9.11055,347.771325,388.114175,-19.496875,95.583,10.04225,1.8962,0.1526425,6.2508,8.211275,8.0121,-4.46965,-2.359175,404.29355
10,17.25,4.996675,13.41525,3.645425,344.1938,382.40995,-48.079675,32.198,3.87575,1.84005,0.11048,6.2233,7.6901,7.605625,-5.6412,-5.9484,404.3336
10,17.75,4.2989,0.2044875,0.91993,340.557075,377.914375,-66.354125,2.7245,0.779815,1.5815,0.085466,6.2167,7.69615,6.853525,-7.04505,-7.099425,404.2821
10,18.25,3.898725,0,0.379325,338.924375,369.931875,-69.403975,0.15042,0.00340295,1.35025,0.08628,6.2368,7.5346,5.97675,-7.745025,-9.0001,404.12125
10,18.75,3.706025,0,0.3189075,334.673425,370.763775,-70.1017,0.0498595,-0.0270345,1.2685,0.07106,6.328025,7.593575,5.712825,-8.408,-10.5335,404.83005
10,19.25,2.8386,0,0.318055,332.4009,360.561125,-68.93645,0.034591,-0.02688,1.16445,0.0505765,6.347125,7.6603,5.78165,-9.1339,-11.972,405.44015
10,19.75,2.36235,0,0.5609225,331.8733,362.347275,-68.032125,0.0324915,-0.03042475,1.2857,0.03507525,6.36395,7.607825,5.2792,-9.8062,-12.949,406.956
10,20.25,2.5929,0,0.5965,332.098625,357.27115,-65.83515,0.038758,-0.027245,1.16735,0.0499595,6.47995,8.072925,5.6386,-10.70025,-13.06825,406.70255
10,20.75,2.510525,0,0.45639,329.72595,359.45135,-70.2618,0.03827,-0.030773,1.2738,0.040585,6.43635,8.107325,5.27295,-10.88775,-13.346,406.18085
10,21.25,2.427375,0,0.59505,325.75505,360.3999,-68.13505,0.0370605,-0.032786,1.0101275,0.01,6.2595,7.908925,4.80765,-12.7415,-15.51225,406.22585
10,21.75,2.15565,0,0.67176,321.77055,356.58515,-70.11575,0.0274425,-0.0412605,1.282225,0.049676,6.2509,7.891725,4.13765,-14.08875,-16.26,406.878525
10,22.25,1.7436,0,0.71004,325.42255,354.07905,-66.19825,0.027822,-0.0425445,1.289275,0.05837425,6.292075,7.9631,3.97015,-13.4655,-16.204,407.16505
10,22.75,1.497275,0,0.65884,325.68325,352.11795,-67.06055,0.0257915,-0.0532405,1.281775,0.076182,6.272175,7.919,3.78155,-13.23,-17.13325,407.1331
10,23.25,1.113275,0,0.68748,325.05685,346.54135,-63.9861,0.029154,-0.036212,1.220525,0.07681025,6.2472,7.8961,2.9007,-13.572,-17.2005,409.961
10,23.75,1.201425,0,0.59692,324.53415,349.56645,-66.6248,0.0367605,-0.02927925,0.94459,0.064532,6.194075,7.8577,2.438475,-13.71625,-15.558,409.79885
11,0.25,-4.43655,0,0.29834,289.4805,322.9607,-65.0303,0.026874,-0.05733925,1.60285,0.2236475,1.9367,2.56555,-3.579875,-11.537,-11.775,415.456225
11,0.75,-4.59805,0,0.29855,290.2916,321.1996,-66.31945,0.0283525,-0.04577475,1.809525,0.19552,1.87805,2.5641,-3.300025,-11.97525,-11.3475,414.51055
11,1.25,-4.65215,0,0.30109,289.3066,319.14325,-67.6038,0.02497175,-0.062134,2.0016,0.189035,1.82555,2.56425,-4.0411,-11.8745,-11.801,411.605775
11,1.75,-4.897825,0,0.2983,288.77465,316.7286,-70.22375,0.022881,-0.05954325,1.8828,0.225495,1.804975,2.56935,-4.7976,-12.454,-12.324,414.9075
11,2.25,-5.23795,0,0.29832,287.1444,317.11085,-71.92975,0.0266865,-0.04002975,1.8641,0.25618,1.795475,2.55355,-5.4898,-10.8015,-11.9735,414.107325
11,2.75,-5.42205,0,0.29838,288.13245,313.53265,-72.36195,0.02448225,-0.04479175,1.79255,0.20219,1.793275,2.53665,-5.46625,-11.4495,-12.50625,413.30715
11,3.25,-5.34495,0,0.29859,285.8642,313.7421,-74.09935,0.0243935,-0.048792,1.7791,0.250475,1.7788,2.5213,-5.18005,-13.333,-12.87625,413.270996428571
11,3.75,-5.18895,0,0.29837,283.60225,310.9137,-70.21145,0.02229525,-0.034691,1.890125,0.18738,1.80225,2.52585,-5.293475,-13.98175,-14.068,413.234842857143
11,4.25,-5.60455,0,0.29858,284.95205,308.5504,-67.168,0.021597,-0.03081875,1.839175,0.20073,1.7916,2.49255,-5.0717,-14.671,-14.20775,413.198689285714
11,4.75,-5.524625,0,0.29832,286.252,309.2445,-61.8726,0.0218485,-0.041355,1.5673,0.21408,1.7082,2.49325,-5.3438,-13.4765,-14.0165,413.162535714286
11,5.25,-5.4154,0,0.29834,285.925,308.5864,-68.6177,0.02046825,-0.039332,1.7725,0.226617,1.698625,2.44855,-5.08855,-13.374,-13.65025,413.126382142857
11,5.75,-5.432175,0,0.29848,286.17,306.5649,-70.20105,0.0183615,-0.03598975,1.933125,0.239154,1.6919,2.45995,-5.4864,-13.54625,-13.95075,413.090228571429
11,6.25,-5.73005,0,0.29948,286.3344,307.8061,-69.0018,0.02087175,-0.02620375,2.01035,0.251691,1.65995,2.4228,-5.3932,-11.89725,-13.9185,413.054075
11,6.75,-5.376575,0,0.29855,287.68195,304.9787,-67.50235,0.0321605,-0.03893025,1.98785,0.264228,1.883075,2.44475,-5.52725,-12.3995,-13.839,413.017921428571
11,7.25,-5.08,0,0.30981,287.534,305.83865,-68.49935,0.235905,0.0009846754636,1.731,0.276765,1.7841,2.485325,-5.15925,-11.871,-14.164,412.981767857143
11,7.75,-5.47,1.1835,1.5015,287.01475,307.5977,-65.4539,5.74525,1.266375,1.84295,0.2651725,1.7868,2.45305,-5.1393,-13.07075,-14.1165,412.945614285714
11,8.25,-5.1218,13.007,5.4959,289.2667,310.99625,-49.5761,34.2135,8.203925,2.11725,0.25358,1.7612,2.4293,-5.2015,-12.607,-13.1925,412.909460714286
11,8.75,-4.89445,31.341,12.055,292.68475,313.1408,-24.48595,86.03525,22.9075,2.2894,0.2419875,1.85005,2.46045,-4.7111,-9.34195,-12.383,412.873307142857
11,9.25,-3.11155,55.868,18.966,300.7907,325.38545,-2.70905,149.7725,37.56525,2.375575,0.230395,1.8578,2.48685,-3.90585,-8.0643,-11.86,412.837153571429
11,9.75,-1.928975,79.496,26.965,307.2583,339.1265,15.54985,197.1875,42.969,2.78875,0.17393,1.872625,2.533575,-2.878875,-6.716725,-9.6563,412.801
11,10.25,-1.449975,106.09,32.716,315.1806,344.36495,29.00665,247.3075,60.08025,2.3642,0.185235,1.8571,2.5062,-2.445925,-6.0305,-8.07005,414.4831
11,10.75,-1.2223,118.66,42.13,317.54375,344.9895,35.3016,295.935,61.945,2.5447,0.1692825,1.90205,2.50645,-0.94198,-2.438025,-7.8184,412.5814
11,11.25,-0.7145825,136.035,54.619,318.6023,346.1611,51.36955,353.8175,83.612,2.860475,0.20225,1.913,2.644175,-0.0682445,-1.7734,-7.31285,412.93905
11,11.75,-0.62017,156.8175,51.53725,320.879525,354.8661,65.4923,360.03,71.1415,3.20935,0.203415,1.95575,2.52875,0.34472,-0.42153585,-6.85395,412.69295
11,12.25,-0.6866675,150.1575,54.30825,323.057925,357.894275,64.124075,392.5825,78.51175,3.222175,0.23253,2.0784,2.6489,0.5682075,0.0703175,-6.6384,412.64745
11,12.75,-0.5985675,171.3375,63.80225,324.160325,369.934475,63.500225,402.71,68.70025,3.18795,0.21844,2.090025,2.533725,0.6586225,0.53749,-7.266075,412.5614
11,13.25,-0.5426975,156.2475,45.61375,324.063725,366.090775,49.4366,393.5275,67.4065,3.144525,0.19903,2.186,2.57795,0.505575,0.24781,-6.66975,412.0656
11,13.75,-0.60504,124.7475,42.55725,323.443575,358.7968,40.35685,310.465,54.936,2.956675,0.212885,2.2056,2.7138,1.1129,-0.26094,-6.628025,412.6317
11,14.25,-0.498355,112.865,30.21125,322.904675,357.389825,16.512325,247.135,40.4215,2.65025,0.2032025,2.1309,2.61745,0.8915975,-0.58482,-6.706825,412.586375
11,14.75,-0.7549425,78.46925,24.7425,324.2607,363.4195,8.056,182.885,28.396,2.59335,0.1697375,1.957325,2.5503,0.765015,-2.2057,-6.529,412.3112
11,15.25,-0.96702,61.87,19.4295,323.512025,351.6818,-18.82435,146.205,23.817,2.5335,0.165635,1.96965,2.37875,0.711375,-2.865925,-6.42395,412.0861
11,15.75,-0.97263,35.81775,11.72825,319.01895,345.5706,-48.86025,82.73275,10.993,2.34895,0.1321075,2.05005,2.4055,0.47009,-2.8994,-6.65825,411.96215
11,16.25,-1.1849,14.68625,5.436675,311.58875,339.44425,-73.257025,38.4625,4.576325,1.916925,0.08228,2.09185,2.39005,0.22330625,-5.6322,-6.92405,412.08415
11,16.75,-1.435325,1.707725,1.296475,306.8019,336.14295,-74.762875,7.38885,0.89151,1.8073,0.069771,2.0492,2.37815,0.15257,-8.0258,-7.346725,412.50585
11,17.25,-1.6491,0,0.2982925,304.567575,330.823925,-79.5344,0.33732,-0.000982975,1.6142,0.0553245,2.0513,2.39275,-0.096955,-8.7822,-8.18175,412.7328
11,17.75,-1.856825,0,0.2982725,301.423175,331.26635,-77.499825,0.03715425,-0.0641605,1.4493,0.0348835,1.9894,2.4039,-0.61644,-9.57925,-9.14395,412.632425
11,18.25,-2.306325,0,0.298275,302.133875,329.98175,-79.18145,0.03091575,-0.072373,1.3071,0.0279635,2.20665,2.516,-1.6211,-9.2414,-9.84515,412.8143
11,18.75,-2.40145,0,0.2982825,300.402075,327.496025,-77.9,0.03030425,-0.061956,1.3361,0.0378765,2.2199,2.4599,-1.8078,-9.9326,-10.089625,413.38215
11,19.25,-2.810925,0,0.2983225,299.339275,328.052675,-80.16015,0.02567875,-0.0584225,1.1591,0.026523,2.05735,2.48545,-1.6359,-8.8175,-10.57725,413.8711
11,19.75,-3.48825,0,0.2985375,298.6177,329.7926,-76.230275,0.02769475,-0.055551,1.4389,0.0526955,2.2081,2.524225,-2.5965,-9.39565,-10.938,415.152925
11,20.25,-4.145775,0,0.2985825,297.1434,328.9405,-77.96795,0.02495875,-0.05355875,1.4256,0.085554,2.23845,2.5185,-2.487,-9.418725,-11.35375,412.62675
11,20.75,-4.298775,0,0.3046425,296.77585,325.495125,-68.54145,0.027077,-0.0682055,1.481275,0.07692,2.293375,2.52385,-2.8835,-9.496725,-10.92425,413.2616
11,21.25,-4.4393,0,0.3225675,298.2166,321.70145,-60.83175,0.02818975,-0.043628,1.9338,0.08287925,2.2426,2.543125,-3.2951,-9.5859,-10.409,413.0498
11,21.75,-3.84945,0,0.298405,297.736775,322.0581,-62.445725,0.0262575,-0.05560175,1.767,0.1201365,2.1757,2.5642,-3.33365,-9.438875,-11.20875,413.7862
11,22.25,-4.17295,0,0.298495,295.987925,325.46145,-64.326975,0.02417575,-0.0871385,1.9465,0.13929,2.1447,2.5562,-3.63625,-9.28415,-10.86975,413.894825
11,22.75,-4.7124,0,0.29837,296.7878,324.716025,-69.7431,0.0231445,-0.07897325,1.886625,0.1775,2.1257,2.5653,-4.11025,-9.93475,-11.0345,414.009775
11,23.25,-4.89255,0,0.2983875,292.8048,324.13445,-69.557475,0.02579425,-0.046742,1.66405,0.27086,2.061125,2.572725,-3.9048,-10.571,-11.41975,413.1848
11,23.75,-4.992925,0,0.313845,290.741075,324.7458,-60.89155,0.020948,-0.06664,1.9175,0.24328,2.01795,2.57395,-4.0495,-11.11875,-11.2905,411.81835
12,0.25,-17.884,0,0.2313475,223.8101,271.684,-54.1318,-0.028643,-0.044946,1.60285,0.17393,-4.439525,-3.339025,-2.878875,-21.687,-16.849,412.801
12,0.75,-17.6775,0,0.2543875,226.7003,270.4005,-57.1544,-0.018938,-0.057819,1.1832725,0.17393,-4.301075,-3.279675,-2.878875,-21.655,-17.832,412.801
12,1.25,-17.636,0,0.12966325,228.1595,272.9951,-59.7981,-0.046943,-0.055588,2.0016,0.17393,-4.4165,-3.363425,-2.878875,-21.90075,-16.636,412.801
12,1.75,-17.461,0,0.2806625,228.092,271.8001,-54.077,-0.02265,-0.042456,1.945975,0.17393,-4.4075,-3.3435,-2.878875,-20.939,-18.893,412.801
12,2.25,-18.00875,0,0.2844975,228.9803,268.573,-48.8766,-0.024647,-0.045602,1.89035,0.17393,-4.299525,-3.29225,-2.878875,-22.34475,-19.572,412.801
12,2.75,-18.02725,0,0.255295,227.6342,268.4602,-48.716,-0.036291,-0.05799825,1.834725,0.17393,-4.384,-3.3456,-2.878875,-23.15475,-20.136,412.801
12,3.25,-18.511,0,0.1148175,229.7107,267.7142,-51.4644,-0.018312,-0.052152,1.7791,0.17393,-4.3696,-3.3056,-2.878875,-24.6115,-19.52725,412.801
12,3.75,-18.239,0,0.2620625,227.4803,265.8177,-55.4865,-0.01398,-0.051822,1.82880625,0.17393,-4.256725,-3.246125,-2.878875,-24.099,-19.36,412.801
12,4.25,-18.74175,0,0.29499,224.3219,262.4339,-45.119,-0.02498,-0.02322575,1.8785125,0.17393,-4.3391,-3.282,-2.878875,-23.0355,-19.294,412.801
12,4.75,-18.6235,0,0.269415,226.2902,261.7338,-45.7287,-0.024971,-0.022523,1.92821875,0.17393,-4.231925,-3.24865,-2.878875,-23.44025,-20.4555,412.801
12,5.25,-18.644,0,0.19494,228.1005,261.5899,-44.4162,-0.018645,-0.02222625,1.977925,0.17393,-4.2227,-3.247875,-2.878875,-22.3295,-20.14,412.801
12,5.75,-18.97175,0,0.2293225,227.0258,256.8475,-47.0274,-0.032952,-0.025368,2.02763125,0.17393,-4.2926,-3.2752,-2.878875,-22.4395,-19.66625,412.801
12,6.25,-19.94875,0,0.227665,229.5256,254.9863,-47.8098,-0.012985,-0.04497375,2.0773375,0.17393,-4.198125,-3.256675,-2.878875,-21.71325,-20.126,412.801
12,6.75,-19.35525,0,0.2102425,226.0021,259.0184,-36.6824,-0.019644,-0.05090525,2.12704375,0.17393,-4.2655,-3.2809,-2.878875,-22.36,-21.085,412.801
12,7.25,-19.628,0,0.218435,224.1748,258.6675,-43.9831,-0.027646,-0.0292565,2.17675,0.17393,-4.2617,-3.2727,-2.878875,-22.57175,-21.61,412.801
12,7.75,-19.24175,0,0.3027425,224.4559,254.8191,-38.5188,0.068404,0,2.22645625,0.17393,-4.2493,-3.2659,-2.878875,-22.467,-22.063,412.801
12,8.25,-19.11575,1.2952,1.8615,227.9852,254.0713,-40.5267,3.8639,1.79045,2.2761625,0.17393,-4.255125,-3.338675,-2.878875,-21.398,-21.29175,412.801
12,8.75,-18.582,12.13475,9.3975,226.6341,256.4838,-32.8481,28.255,13.4965,2.32586875,0.17393,-4.2289,-3.2729,-2.878875,-21.69975,-17.328,412.801
12,9.25,-17.57575,31.667,24.65875,228.9968,266.1403,-26.0194,66.182,36.122,2.375575,0.17393,-4.2237,-3.2536,-2.878875,-22.296,-20.214,412.801
12,9.75,-17.173,62.346,42.84225,238.3861,272.7524,-10.0723,134.17,75.494,2.5005,0.17393,-4.241,-3.220475,-2.878875,-20.697,-19.31,412.801
12,10.25,-16.5555,92.81675,62.76925,243.2302,278.9394,1.408,174.45,103.52,1.5774,0.0819755,-4.254525,-3.29055,-24.09025,-19.1655,-16.941,444.21065
12,10.75,-15.77675,121.16,88.112,246.8171,285.741275,3.3754,238.69,156.965,1.9853,0.084051,-4.24225,-3.2855,-24.055,-18.634,-15.9245,442.7908
12,11.25,-15.15775,146.285,105.48,249.846475,287.30845,15.2931,285.88,176.03,1.7924,0.10069,-4.224475,-3.27595,-22.66,-16.088,-15.0445,447.835625
12,11.75,-14.96,151.77,111.15,251.45795,291.35555,13.174725,320.85,194.43,2.43505,0.1448675,-4.18285,-3.33095,-21.37,-16.173,-13.75525,446.73045
12,12.25,-14.8595,161.745,120.27,250.31515,293.4796,12.732375,346.1975,174.53,2.4125,0.14696,-4.1728,-3.35775,-20.632,-16.416,-14.5005,450.173
12,12.75,-14.667,151.97,103.295,249.12295,300.86375,12.258775,319.63,179.2925,2.732275,0.1522575,-4.12315,-3.221175,-20.086,-14.79,-16.047,449.22645
12,13.25,-14.429,149.56,100.705,250.77345,305.721825,15.44785,332.4475,170.26,2.693,0.157545,-4.117,-3.4422,-19.3985,-13.7815,-16.1845,449.0836
12,13.75,-14.4015,132.385,95.135,250.939975,301.6128,4.543125,301.74,154.1075,3.0632,0.176085,-4.0875,-3.3134,-19.28525,-13.92775,-15.292,451.6083
12,14.25,-14.6645,114.155,80.5805,248.545625,300.910475,-14.285975,257.23,128.25,2.62995,0.17819,-4.046375,-3.162175,-19.464,-14.16825,-15.496,451.2483
12,14.75,-14.8025,85.587,62.3875,248.29335,297.5964,-42.674,187.265,92.62,2.6427,0.16839,-4.0309,-3.166725,-19.442,-15.38175,-15.079,444.82145
12,15.25,-15.113,58.9445,41.973,244.95735,293.72235,-48.22805,122.3325,64.313,2.53575,0.13533,-4.0548,-3.3078,-18.269,-15.72,-16.31325,441.939475
12,15.75,-15.4685,32.5025,21.9345,241.087375,288.53565,-60.62085,64.47975,33.744,2.1492,0.0996175,-4.1183,-3.3802,-18.0555,-16.73,-15.612,446.33915
12,16.25,-16.0785,10.345,7.7019,236.913625,287.685975,-75.281075,22.31575,11.613,1.6721,0.05015125,-4.10655,-3.22455,-18.8225,-16.667,-15.453,445.651675
12,16.75,-16.5755,0,1.17065,237.696625,284.3643,-77.7358,1.731175,1.216,2.0579,0.029074,-4.08335,-3.323125,-17.736,-17.477,-17.6035,444.3984
12,17.25,-16.794,0,0.254125,239.051575,281.73845,-75.0874,0.0678125,-0.032062,1.607525,0.01998325,-4.2179,-3.3727,-18.0645,-17.798,-17.83475,445.49835
12,17.75,-17.3455,0,0.21431,237.382925,276.895825,-73.855675,-0.002887375,-0.09170975,1.1973,0.0398515,-4.2486,-3.3864,-19.4255,-20.48225,-18.291,448.3203
12,18.25,-17.3225,0,0.0932415,236.2368,276.259425,-72.88475,-0.0069654,-0.07870575,1.05075,0.01,-4.2412,-3.34445,-19.9355,-20.439,-19.094,448.1089
12,18.75,-17.362,0,0.183735,236.748175,274.8063,-68.11185,-0.010734075,-0.070334,0.98868,0.035892,-4.2782,-3.389375,-18.55,-20.278,-19.872,444.6205
12,19.25,-17.21,0,0.13704,236.439375,274.424375,-68.64755,-0.00674825,-0.066578,1.4545,0.10310175,-4.29275,-3.3755,-16.74575,-21.551,-18.8505,444.559725
12,19.75,-17.0615,0,0.13928,234.143375,270.657325,-71.5411,-0.007173225,-0.055488,1.6501,0.0883035,-4.3343,-3.386,-17.8415,-22.0465,-19.4845,444.3905
12,20.25,-17.1875,0,0.16265,234.076475,273.39265,-71.09735,-0.0061838,-0.06133,1.064475,0.033005,-4.38855,-3.43235,-15.28,-21.48475,-17.724,444.5042
12,20.75,-17.324,0,0.151715,235.201425,273.540525,-70.520975,-0.01997475,-0.07786,1.6857,0.0995305,-4.4169,-3.408775,-14.5595,-20.829,-18.966,445.39255
12,21.25,-17.2105,0,0.164705,232.914225,273.4223,-69.73245,-0.024193,-0.089919,1.2851,0.0668785,-4.4153,-3.43205,-14.5795,-21.342,-17.969,445.5935
12,21.75,-17.396,0,0.096208,227.918575,276.875,-67.8265,-0.013001,-0.10486,0.9265525,0.2487025,-4.46715,-3.36945,-13.964,-20.066,-15.592,449.183475
12,22.25,-17.588,0,0.22923,221.5849,276.890275,-70.686075,-0.027223,-0.078229,2.0297,0.13929,-4.4973,-3.372675,-3.63625,-21.4465,-15.896,449.183475
12,22.75,-17.8685,0,0.220305,221.716175,276.70075,-67.1267,-0.0150495,-0.094126,0.827035,0.1775,-4.5224,-3.3329,-4.11025,-23.421,-17.559,449.183475
12,23.25,-18.1435,0,0.18439,222.166575,275.268175,-68.15115,-0.023384,-0.095978,1.66405,0.27086,-4.517125,-3.39985,-3.9048,-25.227,-17.84225,449.183475
12,23.75,-18.15,0,0.20113,220.15075,273.631275,-60.885325,-0.017302,-0.09565,2.4329,0.27086,-4.517175,-3.4198,-3.9048,-24.57875,-17.537,449.183475
