DOY2,HR2,CO2,H2O,FC,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
9,9.75,361.565,20.1595,-14.1475,115.43,176.38,1.357,0.4465,0.7885,0.8405,0.4845,100.03,75.302,23.528,7.18,24.977,0.474,20.69,20.854,1065.5,610.58,53.797,371.11,440.055
9,10.25,359.25,19.954,-15.092,130.28,198.17,1.351,0.4405,0.833,0.846,0.502,100.01,72.065,24.28,8.82,25.673,0.497,20.69,20.8,1167.2,656.01,58.2435,375.585,442.99
9,10.75,357.865,20.0355,-16.627,137.045,218.38,1.371,0.446,0.839,0.88,0.517,100.01,69.653,24.8995,9.84,26.157,0.518,20.7,20.8,1267.55,688.35,61.4115,378.885,446.975
9,11.25,356.93,19.932,-17.029,141.045,236.1,1.3915,0.454,0.865,0.8955,0.538,100,67.293,25.535,10.82,26.631,0.523,20.71,20.8,1306,742.15,64.2975,385.47,449.915
9,11.75,355.205,19.8215,-16.1305,156.29,242.07,1.365,0.4485,0.852,0.882,0.521,99.995,65.684,25.872,11.7,27.0935,0.557,20.718,20.804,1297.8,709.925,60.948,384.375,451.615
9,12.25,355.09,19.638,-16.077,143.09,238.53,1.383,0.4565,0.841,0.904,0.527,99.972,63.378,26.2045,12.375,27.545,0.556,20.73,20.804,1303,703.96,62.8525,390.805,454.57
9,12.75,353.89,19.777,-16.013,136.9,251.515,1.352,0.439,0.8545,0.895,0.5145,99.936,62.2935,26.5115,13.46,27.855,0.5175,20.76,20.804,1298.2,716.305,63.186,392.66,457.58
9,13.25,353.385,19.44,-14.4315,121.01,231.165,1.358,0.4285,0.822,0.8835,0.5145,99.898,60.7655,26.4775,13.435,27.895,0.502,20.77,20.807,1171,673.625,60.0685,391.64,459.07
9,13.75,353.1,19.535,-14.09,108.35,231.48,1.32,0.425,0.835,0.8875,0.496,99.88,60.395,26.7605,14.305,28.2,0.4995,20.8,20.814,1206.7,620.035,58.1915,391.885,459.59
9,14.25,353.06,19.425,-13.556,82.482,216.365,1.343,0.433,0.814,0.85,0.496,99.856,61.314,26.895,14.11,28.156,0.456,20.83,20.82,1019.4,561.39,54.0705,391.74,457.79
9,14.75,352.66,19.212,-10.909,61.009,193.2,1.3225,0.4205,0.789,0.8185,0.486,99.811,60.454,26.682,14.08,28.206,0.3845,20.865,20.83,964.73,537.87,51.6665,389.62,457.12
9,15.25,351.73,19.579,-9.0405,39.85,164.43,1.279,0.391,0.755,0.764,0.453,99.8085,61.462,26.302,13.42,27.958,0.318,20.87,20.85,826.5,456.925,47.922,387.1,455.415
9,15.75,352.8,19.297,-7.553,23.2915,143.24,1.183,0.382,0.6975,0.7325,0.4335,99.8005,62.221,26.1895,12.915,27.926,0.2965,20.883,20.864,687.645,370.765,39.815,384.35,454.045
9,16.25,351.87,19.7115,-5.421,6.631,122.975,1.1265,0.345,0.621,0.66,0.39,99.785,62.473,25.955,11.73,27.888,0.272,20.9,20.88,502.6,283.39,32.003,380.1,452.06
9,16.75,350.97,20.183,-3.3315,-4.511,86.639,1.056,0.321,0.5505,0.596,0.353,99.795,67.708,25.502,10.11,27.6555,0.244,20.92,20.897,357.685,199.075,24.847,375.33,447.955
9,17.25,352.2,20.448,-0.6815,-10.06,50.626,0.945,0.247,0.456,0.458,0.279,99.7935,72.842,24.8605,8.26,27.234,0.265,20.93,20.917,221.63,110.045,15.275,372.92,443.5
9,17.75,357.065,21.1885,0.724,-11.9415,20.3045,0.817,0.164,0.345,0.329,0.201,99.7975,79.979,24.0465,6.07,26.405,0.356,20.94,20.93,96.6395,41.564,7.3485,369.015,437.465
9,18.25,364.16,21.43,1.513,-8.1595,8.1765,0.747,0.118,0.267,0.283,0.147,99.798,84.628,22.935,4.03,25.5315,0.413,20.93,20.947,14,7.6195,2.149,365.515,432.61
9,18.75,369.39,21.5605,1.672,-12.025,6.952,0.645,0.1015,0.257,0.26,0.135,99.8045,89.885,22.0625,2.64,24.9105,0.351,20.96,20.96,0,-1.7115,1.564,365.49,427.115
9,19.25,368.175,21.2465,1.1925,-9.652,3.5855,0.65,0.092,0.249,0.263,0.1275,99.822,92.084,21.3465,2.01,24.296,0.3335,20.98,20.974,0,-2.0155,1.822,362.19,423.76
9,19.75,370.63,21.088,1.1375,-9.978,2.5155,0.639,0.098,0.266,0.262,0.1315,99.866,93.555,20.868,1.5,23.7335,0.307,20.99,20.95,0,-1.9015,1.943,362.165,420.565
9,20.25,372.45,20.685,1.45,-12.446,2.7175,0.6555,0.109,0.28,0.275,0.158,99.8585,95.3415,20.577,1.075,23.567,0.3005,20.99,20.975,0,-1.531,2.0215,361.435,419.01
9,20.75,374.74,20.891,1.205,-11.731,1.875,0.729,0.119,0.275,0.289,0.149,99.866,95.8425,20.33,0.995,23.2515,0.279,20.98,21,0,-1.6645,1.914,358.52,416.92
9,21.25,377.34,20.567,1.393,-11.334,1.89,0.686,0.1175,0.278,0.292,0.155,99.8705,96.1105,20.105,0.95,22.8915,0.292,20.99,21,0,-1.563,2.0715,358.7,415.61
9,21.75,379.35,20.162,1.607,-12.419,1.71,0.7085,0.1205,0.291,0.299,0.163,99.8775,95.8065,19.9245,0.92,22.776,0.286,20.98,21,0,-1.5675,2.131,359.14,413.495
9,22.25,382.055,20.2125,1.399,-10.412,1.1,0.677,0.106,0.284,0.314,0.161,99.8865,96.2065,19.671,0.85,22.448,0.269,20.96,20.9,0,-1.5995,1.913,360.11,412.795
9,22.75,382.765,20.063,1.88,-11.4,1.058,0.742,0.136,0.3195,0.3085,0.172,99.887,96.485,19.53,0.67,22.3,0.2655,20.94,21,0,-1.517,1.9265,360.225,411.31
9,23.25,383.75,19.917,2.222,-12.599,0.87,0.739,0.131,0.2975,0.3145,0.1755,99.889,97.385,19.201,0.53,21.9225,0.267,20.93,21.01,0,-1.397,1.898,360.485,410.395
9,23.75,382.975,19.8855,1.694,-12.01,0.742,0.725,0.14,0.297,0.315,0.178,99.889,97.771,18.984,0.44,21.654,0.2715,20.9115,21.002,0,-1.4435,1.9315,362,408.4
10,0.25,380.765,14.2005,0.875,-9.2075,1.346,0.764,0.125,0.305,0.304,0.17,99.848,96.314,13.6865,0.57,15.43,0.285,17.1375,17.7645,0,-1.4285,1.9175,331.885,381.1
10,0.75,382.05,13.966,0.9785,-10.7015,1.143,0.702,0.134,0.336,0.315,0.184,99.8515,96.31,13.585,0.54,15.3245,0.297,17.1,17.7525,0,-1.4035,2.0405,329.625,380.705
10,1.25,383.495,13.8455,0.863,-10.095,1.613,0.698,0.13,0.33,0.317,0.178,99.853,96.222,13.55,0.54,15.106,0.287,17.1,17.75,0,-1.411,2.076,331.975,380.065
10,1.75,384.61,13.592,0.864,-10.63,0.8035,0.7215,0.135,0.313,0.309,0.165,99.8445,96.384,13.44,0.53,14.756,0.284,17.105,17.7375,0,-1.4935,1.9815,334.025,379.945
10,2.25,383.485,13.003,0.864,-9.3385,0.748,0.6915,0.1105,0.3025,0.285,0.15,99.845,96.829,13.22,0.48,14.4815,0.2775,17.1125,17.725,0,-1.4165,1.911,334.315,379.805
10,2.75,384.425,12.8415,0.6765,-8.2655,1.5885,0.68,0.12,0.3155,0.2895,0.1645,99.837,96.871,13.045,0.42,14.548,0.267,17.1075,17.6995,0,-1.3015,1.9495,336.485,380.355
10,3.25,384.5,12.507,0.897,-9.0985,0.894,0.726,0.127,0.297,0.288,0.167,99.8415,97.537,12.997,0.315,14.354,0.2765,17.075,17.675,0,-1.246,1.8525,340.835,379.495
10,3.75,383.485,12.531,0.642,-8.291,0.889,0.755,0.1115,0.3035,0.2995,0.155,99.8445,97.498,12.937,0.31,14.3165,0.27,17.035,17.65,0,-1.0415,1.728,342.48,378.275
10,4.25,383.875,12.23,0.888,-7.87,1.2445,0.716,0.108,0.272,0.2775,0.143,99.8565,97.743,12.841,0.27,14.4805,0.2545,17.0175,17.64,0,-1.1385,1.671,344.695,378.16
10,4.75,385.07,11.707,0.895,-8.3125,0.762,0.765,0.128,0.309,0.285,0.16,99.8615,98.189,12.644,0.23,14.215,0.248,16.985,17.6275,0,-1.168,1.6895,347.44,377.195
10,5.25,385.905,11.898,0.973,-9.4565,1.108,0.7945,0.125,0.302,0.3145,0.1595,99.875,98.2775,12.575,0.215,14.174,0.249,16.99,17.6125,0,-1.004,1.7675,346.165,377.28
10,5.75,387.13,12.1405,1.0665,-8.671,1.2515,0.7535,0.126,0.294,0.302,0.157,99.878,98.636,12.605,0.21,13.98,0.244,16.955,17.6125,0,-1.1885,1.644,346.76,377.275
10,6.25,387.92,12.434,1.077,-7.2845,1.745,0.762,0.127,0.317,0.288,0.163,99.885,98.561,12.426,0.19,13.97,0.241,16.915,17.5875,4,1.087,2.1625,348.465,376.955
10,6.75,385.37,11.734,0.573,-7.67,3.963,0.785,0.143,0.313,0.327,0.181,99.8965,97.933,12.644,0.22,14.0075,0.252,16.8995,17.575,46.655,24.2905,6.016,347.11,377.805
10,7.25,382.72,12.636,-0.524,-3.73,11.844,0.87,0.189,0.378,0.383,0.223,99.9185,98.001,13.129,0.34,14.637,0.318,16.8775,17.5625,166,90.502,12.862,346.91,381.39
10,7.75,380.185,13.6085,-2.066,2.436,25.842,0.987,0.256,0.462,0.468,0.295,99.9445,96.9035,13.6835,0.49,15.366,0.399,16.85,17.55,323.88,183.175,24.207,350.665,385.89
10,8.25,376.1,14.425,-4.573,22.141,50.897,1.055,0.306,0.571,0.533,0.342,99.967,93.427,14.698,1.2,16.184,0.39,16.81,17.5625,476.4,275.855,30.725,347.1,392.73
10,8.75,373.16,14.767,-7.441,47.393,75.399,1.185,0.372,0.677,0.651,0.416,99.989,87.526,15.711,2.03,17.58,0.401,16.805,17.5375,638.25,360.14,35.4855,326.13,397.995
10,9.25,369.855,14.814,-11.245,73.966,102.42,1.339,0.4175,0.715,0.742,0.464,99.989,81.2795,16.688,4.03,18.121,0.391,16.79,17.5375,786.5,447.73,40.9025,328.3,402.475
10,9.75,368.12,13.922,-11.999,99.443,120.415,1.3885,0.432,0.7775,0.7845,0.475,99.9845,73.159,17.8935,5.6,19.0435,0.4265,16.805,17.531,946,520.145,46.3115,336.5,409.84
10,10.25,366.41,13.72,-12.809,112.525,133.06,1.4325,0.444,0.822,0.85,0.497,100.005,69.009,18.93,6.93,19.864,0.453,16.819,17.516,1044.5,561.185,48.314,336.735,413.87
10,10.75,364.23,13.714,-14.5235,132.995,153.845,1.4305,0.4435,0.8395,0.8715,0.5125,99.994,65.516,19.567,7.98,20.2625,0.5,16.86,17.5,1148.5,621.195,52.9295,341.465,417.395
10,11.25,362.375,14.201,-14.09,142.56,167.31,1.446,0.4335,0.839,0.869,0.5075,99.989,61.434,19.946,8.78,20.9,0.5185,16.905,17.5,1205.5,646.2,52.5315,341.72,420.955
10,11.75,361.335,13.696,-13.753,142.48,169.47,1.38,0.438,0.849,0.904,0.512,99.956,58.661,20.378,9.52,21.49,0.516,16.9225,17.5,1220,665.935,54.2735,344.66,421.275
10,12.25,361.29,13.682,-13.9835,137.55,179.715,1.3425,0.429,0.855,0.89,0.508,99.93,56.53,20.98,9.93,21.824,0.515,16.94,17.5125,1209.5,655.91,55.2115,349.105,424.275
10,12.75,360.825,13.761,-13.276,131.88,179.99,1.343,0.434,0.825,0.901,0.5055,99.884,56.164,21.2285,10.62,22.271,0.509,17.0025,17.525,1208.5,648.895,55.7475,348.135,425.4
10,13.25,360.78,13.521,-12.9585,111.26,170.36,1.357,0.432,0.813,0.855,0.495,99.85,54.696,21.475,10.885,22.487,0.468,17.039,17.525,1128.5,612.385,52.13,347.095,426.9
10,13.75,359.17,13.556,-11.8895,87.222,149.03,1.3135,0.416,0.791,0.839,0.485,99.7955,54.082,21.605,11.33,22.6095,0.407,17.0615,17.5225,1011.5,512.275,47.338,351.45,427.67
10,14.25,359.35,13.798,-10.5005,67.596,139.765,1.3095,0.4215,0.786,0.808,0.475,99.788,53.758,21.6965,11.275,22.603,0.375,17.07,17.525,885.27,481.605,44.802,350.34,429
10,14.75,358.645,13.829,-8.388,43.948,118.75,1.21,0.391,0.745,0.7695,0.444,99.775,53.9195,21.6585,11.17,22.6,0.315,17.089,17.526,776.605,421.865,40.821,347.43,429.02
10,15.25,358.49,14.0635,-7.5045,20.369,108.59,1.231,0.3865,0.7055,0.721,0.4285,99.768,55.1925,21.47,10.795,22.55,0.254,17.095,17.5305,646.715,347.525,33.716,346.815,427.7
10,15.75,359.55,14.361,-5.055,1.354,89.404,1.1945,0.3595,0.66,0.659,0.392,99.7655,56.84,21.321,10.48,22.528,0.231,17.11,17.5535,496.85,264.38,29.1045,344.485,424.56
10,16.25,358.56,14.768,-2.9605,-7.543,61.063,1.0905,0.2985,0.55,0.575,0.35,99.7555,59.708,20.849,9.48,22.287,0.236,17.19,17.576,293.7,169.815,21.774,339.525,422.93
10,16.75,360.755,15.162,-0.741,-10.1525,32.95,0.887,0.2155,0.44,0.435,0.25,99.7565,64.708,20.2185,7.94,21.903,0.282,17.189,17.5985,180.5,80.144,12.8275,338.7,418.515
10,17.25,364.96,15.37,0.6225,-9.742,13.129,0.759,0.1335,0.294,0.303,0.17,99.7685,72.505,19.3025,5.83,21.067,0.397,17.25,17.6125,63.194,23.7695,4.4375,334.91,409.37
10,17.75,371.61,15.5235,0.813,-7.773,4.706,0.673,0.084,0.242,0.235,0.119,99.7905,82.1905,18.057,3.5,19.706,0.447,17.244,17.6235,0,0.33,1.564,334.83,402.95
10,18.25,371.885,15.6825,1.0675,-7.0185,3.7585,0.5645,0.081,0.242,0.244,0.1065,99.812,87.685,17.165,2.26,18.676,0.3795,17.2475,17.64,0,-2.5145,1.5225,330.725,396.91
10,18.75,370.78,15.2405,0.6705,-6.6835,2.255,0.6515,0.083,0.243,0.242,0.106,99.834,89.932,16.4,1.59,18.279,0.355,17.23,17.6755,0,-2.474,2.0655,328.27,393.43
10,19.25,372.085,14.971,0.713,-6.328,1.6425,0.637,0.073,0.262,0.254,0.113,99.8555,92.0365,15.805,1.255,17.6865,0.343,17.2455,17.6885,0,-1.991,2.218,330.87,390.6
10,19.75,374.1,14.442,0.754,-8.339,1.8765,0.6915,0.085,0.273,0.2755,0.127,99.863,93.3595,15.515,1.08,17.26,0.341,17.242,17.7125,0,-1.8335,2.2715,332.225,389.165
10,20.25,374.6,13.94,0.6695,-8.884,1.817,0.695,0.0965,0.289,0.282,0.15,99.881,94.452,15.131,0.89,16.867,0.316,17.199,17.7225,0,-1.7145,2.088,333.28,386.725
10,20.75,376.4,13.864,0.902,-10.945,1.4965,0.7585,0.1085,0.296,0.2775,0.158,99.885,95.758,14.761,0.74,16.565,0.3275,17.18,17.7325,0,-1.643,2.088,332.7,385.525
10,21.25,377.465,13.9595,0.7785,-11.3405,1.675,0.806,0.143,0.325,0.312,0.187,99.895,95.7475,14.473,0.74,16.4335,0.287,17.16,17.741,0,-1.689,2.0915,328.96,384.72
10,21.75,377.295,13.73,1.0295,-11.252,1.639,0.796,0.1365,0.344,0.317,0.181,99.916,95.8355,14.2205,0.72,16.255,0.31,17.15,17.7475,0,-1.7525,2.095,329.005,384.66
10,22.25,377.23,13.683,0.879,-11.092,1.8865,0.759,0.129,0.3295,0.3165,0.174,99.9085,95.912,14.0625,0.67,15.7525,0.308,17.115,17.75,0,-1.6065,2.0765,330.145,384.105
10,22.75,378.35,13.5925,0.808,-10.63,1.228,0.8045,0.12,0.325,0.312,0.17,99.889,96.342,13.82,0.61,15.7235,0.2965,17.1,17.75,0,-1.553,2.0405,328.28,382.55
10,23.25,379.875,13.2515,0.7765,-12.572,1.802,0.815,0.135,0.337,0.319,0.186,99.8845,96.2325,13.72,0.605,15.538,0.285,17.0775,17.75,0,-1.492,1.9475,329.415,382.565
10,23.75,378.745,13.3155,0.747,-11.0755,1.64,0.78,0.117,0.314,0.3025,0.175,99.877,96.02,13.613,0.51,15.206,0.286,17.059,17.7375,0,-1.421,2.0525,330.08,381.8
11,0.25,378.45,7.42,0.446,-15.3845,1.698,0.863,0.1505,0.337,0.351,0.208,100.11,85.925,7.564,1.28,9.212,0.346,13.135,13.167,0,-1.723,2.649,277.65,346.87
11,0.75,378.11,7.568,0.4735,-13.846,1.506,0.882,0.152,0.3275,0.362,0.204,100.06,86.54,7.48,1.16,9.1965,0.338,13.124,13.156,0,-1.713,2.557,276.91,346.83
11,1.25,379.83,7.605,0.304,-15.203,1.602,0.827,0.155,0.3225,0.381,0.195,100.06,87.029,7.38,1.195,8.9365,0.3245,13.109,13.1435,0,-1.663,2.608,274.97,347.27
11,1.75,379.095,7.678,0.42,-14.7595,1.597,0.899,0.149,0.3175,0.366,0.1995,100.07,87.649,7.07,0.98,8.861,0.3165,13.075,13.14,0,-1.633,2.467,279.87,347.14
11,2.25,378.51,7.609,0.515,-13.857,1.686,0.884,0.15,0.323,0.3755,0.1985,100.07,89.036,6.912,0.97,8.839,0.3075,13.04,13.1275,0,-1.627,2.458,275.15,346.56
11,2.75,378.625,7.6035,0.467,-14.194,1.3775,0.948,0.169,0.3475,0.389,0.21,100.07,89.976,6.828,0.8,8.558,0.3075,13.029,13.1275,0,-1.616,2.482,279.32,344.24
11,3.25,380.56,7.2545,0.276,-12.828,1.736,0.923,0.159,0.3295,0.3615,0.191,100.08,90.755,6.538,0.91,8.365,0.2965,13.0125,13.1135,0,-1.588,2.316,279.59,343.56
11,3.75,381.22,7.3425,0.278,-13.878,1.556,0.92,0.159,0.3285,0.372,0.2035,100.08,90.608,6.497,0.78,8.371,0.293,13.01,13.1015,0,-1.494,2.467,273.77,345.02
11,4.25,380.73,7.087,0.245,-12.165,1.154,0.888,0.147,0.301,0.331,0.188,100.09,91.446,6.487,0.8,8.583,0.301,13.0025,13.09,0,-1.566,2.328,280.01,342.21
11,4.75,381.3,7.219,0.161,-12.593,1.7455,0.9195,0.1475,0.309,0.359,0.193,100.11,92.132,6.174,0.7,8.14,0.309,12.9615,13.0715,0,-1.558,2.404,280.98,339.36
11,5.25,382,7.131,0.1555,-11.926,1.27,0.899,0.135,0.3005,0.377,0.183,100.11,91.7625,6.203,0.63,7.8795,0.311,12.93,13.0595,0,-1.61,2.545,269.49,338.09
11,5.75,380.85,7.056,0.245,-11.245,1.829,0.9085,0.1555,0.316,0.357,0.19,100.12,92.374,5.901,0.6,7.69,0.31,12.93,13.0465,0,-1.519,2.496,273.18,336.45
11,6.25,380.34,7.026,0.395,-10.473,1.469,0.899,0.1325,0.298,0.341,0.181,100.12,92.91,5.815,0.58,7.605,0.298,12.915,13.036,0,-1.434,2.533,274.24,336.34
11,6.75,382.74,7.1735,0.103,-10.984,1.435,0.9045,0.1365,0.3205,0.355,0.178,100.14,93.703,5.579,0.56,7.537,0.303,12.885,13.03,6.821,2.204,3.258,267.99,336.34
11,7.25,382.39,6.959,-0.1725,-12.317,2.588,0.923,0.166,0.326,0.3775,0.199,100.15,93.272,5.776,0.6,7.777,0.307,12.88,13.007,49.094,31.507,8.777,273.62,339.05
11,7.75,381.71,7.495,-1.164,-5.928,9.456,0.945,0.195,0.371,0.431,0.237,100.19,91.836,6.531,0.815,8.5855,0.38,12.825,13.002,160.5,112.36,20.272,274.17,345.25
11,8.25,380.28,7.552,-2.705,0.606,20.673,1.065,0.257,0.455,0.507,0.298,100.21,88.573,7.755,1.19,9.88,0.418,12.825,12.9955,317.4,198.91,27.585,270.27,355.45
11,8.75,379.055,7.556,-4.809,20.207,37.886,1.1365,0.3445,0.579,0.592,0.374,100.24,78.592,9.4,2.25,10.693,0.413,12.85,12.987,477,286.96,33.797,270.44,363.43
11,9.25,377.07,7.605,-6.778,46.912,57.27,1.302,0.3955,0.653,0.737,0.449,100.25,69.5715,11.126,3.49,11.861,0.42,12.86,12.982,623.385,358.94,38.03,275.89,369.01
11,9.75,376.01,7.431,-8.732,80.296,69.045,1.408,0.448,0.7305,0.8155,0.495,100.26,61.402,12.411,4.85,12.653,0.425,12.875,12.9735,739.5,428.47,42.871,274.05,374.69
11,10.25,375.77,7.557,-10.16,101.01,84.635,1.524,0.481,0.81,0.918,0.5355,100.26,55.8795,13.514,5.86,13.5075,0.458,12.905,12.9415,868.5,499.03,48.175,280.44,381.26
11,10.75,374.655,7.6385,-10.47,116.57,94.172,1.527,0.499,0.85,0.943,0.571,100.25,52.8975,14.193,6.65,14.364,0.452,12.905,12.9415,931.885,527.64,51.29,286.59,385.38
11,11.25,372.845,7.4605,-11.2225,127.03,102.44,1.568,0.497,0.846,0.975,0.563,100.22,50.6415,14.633,7.18,14.975,0.471,12.9275,12.9415,987.325,554.64,52.52,281.77,389.26
11,11.75,372.44,7.67,-10.197,132.45,108.975,1.59,0.516,0.881,1.058,0.578,100.17,48.95,15.05,7.89,15.4295,0.477,12.9375,12.929,1024.55,577.57,52.5695,284.995,392.385
11,12.25,371.54,7.862,-10.289,130.305,111.86,1.596,0.49,0.8785,1.0385,0.565,100.135,46.947,15.431,8.14,15.7,0.458,12.9765,12.9335,996.655,564.68,52.3295,287.675,394.76
11,12.75,371.265,8.2045,-9.8735,120.63,110.905,1.5415,0.47,0.8625,0.98,0.557,100.095,45.212,15.763,8.42,16.2735,0.4405,13.035,12.9385,961.625,533.2,50.691,290.095,396.3
11,13.25,370.87,7.664,-9.073,101.695,117.275,1.589,0.4795,0.865,1.005,0.55,100.05,44.354,16.085,9.02,16.645,0.403,13.084,12.9435,891,512.285,49.421,290.495,397.545
11,13.75,370.31,7.842,-8.624,85.392,103.17,1.542,0.464,0.8395,0.948,0.5345,100.025,42.244,16.317,9.45,16.762,0.381,13.115,12.9455,796.83,474.475,47.0475,291.685,398.365
11,14.25,370.44,7.834,-8.082,56.7055,98.6915,1.49,0.457,0.819,0.976,0.525,100.01,42.368,16.26,9.22,16.9345,0.317,13.14,12.952,695.38,409.395,42.2595,293.945,396.81
11,14.75,370.13,8.048,-6.44,31.172,91.901,1.475,0.443,0.7815,0.9385,0.497,100.01,43.0185,16.3455,9.365,16.852,0.273,13.16,12.965,593.5,345.035,36.7415,297.535,396.505
11,15.25,371.285,7.935,-5.1375,1.9485,81.091,1.372,0.418,0.7305,0.8525,0.4665,100.01,43.405,16.3205,9.41,16.952,0.23,13.17,12.9705,434,258.625,30.3665,290.61,393.965
11,15.75,370.23,7.885,-3.111,-12.636,57.976,1.258,0.382,0.642,0.717,0.42,100.005,45.014,16.08,9.15,16.994,0.221,13.1765,12.977,272.5,184.085,24.059,285.37,390.575
11,16.25,371.46,8.079,-0.653,-23.759,38.644,1.114,0.294,0.5495,0.603,0.34,100.005,48.304,15.5545,8.34,16.887,0.266,13.16,12.982,170.25,86.6185,16.681,284.11,386.02
11,16.75,371.69,7.835,0.374,-20.244,14.608,0.9255,0.187,0.373,0.417,0.24,100.005,53.901,14.9,7.1,16.455,0.345,13.165,12.992,62.271,26.7465,8.7025,286.155,377.8
11,17.25,374.33,8.0595,0.6905,-11.5775,4.413,0.7855,0.1025,0.2805,0.3125,0.1595,100.025,61.62,13.473,5.67,15.2825,0.4185,13.1765,13.004,2,0.6135,2.534,286.235,369.71
11,17.75,374.02,8.057,0.4635,-10.689,3.522,0.719,0.095,0.238,0.282,0.12,100.055,65.878,12.2555,4.71,14.3695,0.406,13.1865,13.009,0,-3.1105,2.255,283.855,364.6
11,18.25,374.01,8.109,0.22,-10.844,2.114,0.7365,0.0925,0.243,0.29,0.121,100.075,67.656,11.3525,4.05,13.268,0.409,13.2015,13.0155,0,-2.807,2.63,276.43,361.22
11,18.75,374.17,8.135,0.283,-9.669,1.8605,0.747,0.098,0.273,0.283,0.126,100.09,69.719,10.95,3.38,12.764,0.389,13.189,13.0205,0,-2.789,2.661,272.695,357.035
11,19.25,374.63,8.076,0.23,-9.8615,1.471,0.749,0.115,0.2785,0.2975,0.145,100.09,74.128,10.44,2.84,12.2,0.392,13.174,13.025,0,-2.438,2.757,272.49,354.18
11,19.75,375.98,8.019,0.2505,-13.5965,1.33,0.7795,0.1165,0.27,0.32,0.151,100.11,76.359,9.73,2.42,11.826,0.365,13.175,13.027,0,-2.39,2.731,275.41,353.14
11,20.25,376.76,8.0075,0.352,-14.85,1.601,0.822,0.125,0.29,0.321,0.162,100.12,78.333,9.214,2.27,11.404,0.357,13.1775,13.039,0,-2.2,2.745,272.99,351.01
11,20.75,376.3,7.903,0.2105,-12.2405,1.8035,0.813,0.1205,0.293,0.33,0.167,100.12,81.191,9.247,2,10.8265,0.356,13.155,13.05,0,-2.065,2.771,274.06,350.2
11,21.25,376.69,7.57,0.2925,-14.464,1.303,0.843,0.129,0.3045,0.354,0.1745,100.13,81.756,9.098,1.98,10.597,0.336,13.148,13.04,0,-2.019,2.707,271.69,349.93
11,21.75,377.635,7.7915,0.3625,-12.779,1.81,0.843,0.126,0.3,0.367,0.177,100.14,82.147,8.63,1.76,10.162,0.352,13.1225,13.039,0,-1.965,2.645,272.85,348.06
11,22.25,378.275,7.635,0.4325,-13.07,1.4415,0.837,0.145,0.3065,0.3375,0.1765,100.14,84.229,8.323,1.5,10.2455,0.3495,13.095,13.024,0,-1.873,2.653,271.43,347.53
11,22.75,378.45,7.419,0.5135,-13.399,1.674,0.84,0.147,0.309,0.3335,0.1835,100.13,85.132,7.9,1.4,9.6,0.333,13.073,13.0125,0,-1.873,2.62,274.93,347.65
11,23.25,377.38,7.5385,0.388,-14.742,1.893,0.841,0.147,0.309,0.36,0.194,100.12,84.932,7.737,1.33,9.5515,0.323,13.055,13.01,0,-1.599,2.734,282.35,345.29
11,23.75,378.175,7.508,0.379,-16.224,1.919,0.8785,0.149,0.313,0.351,0.203,100.12,85.89,7.61,1.3,9.398,0.332,13.0365,13.009,0,-1.711,2.599,273.4,345.48
12,0.25,379.34,4.9975,0.07,-18.85,1.763,0.982,0.201,0.443,0.4325,0.272,100.03,74.7685,4.059,1.905,5.2135,0.3115,9.3075,10.159,0,-1.635,2.401,262.47,329.69
12,0.75,378.47,5.008,0.0945,-18.269,1.787,1.014,0.2205,0.415,0.433,0.257,100,75.689,3.9855,1.79,4.7025,0.303,9.3,10.1385,0,-1.457,2.296,263.69,329.08
12,1.25,378.77,5.055,0.0605,-18.371,2.077,1.014,0.213,0.3965,0.456,0.2755,99.995,76.259,3.926,1.62,4.8395,0.2965,9.3015,10.15,0,-1.567,2.27,261.31,328.9
12,1.75,378.69,4.9715,0.072,-18.382,1.6485,1.0165,0.2075,0.4095,0.4595,0.271,100,77.303,3.796,1.67,4.44,0.28,9.2875,10.1545,0,-1.475,2.354,266.22,325.38
12,2.25,378.13,4.844,0.0685,-20.231,1.538,0.977,0.2155,0.403,0.453,0.2765,100.02,77.0045,3.703,1.735,4.435,0.288,9.265,10.175,0,-1.46,2.297,272.14,324.52
12,2.75,379.26,4.897,0.094,-17.3045,2.6855,1.023,0.209,0.432,0.447,0.265,100.04,77.648,3.469,1.69,4.25,0.282,9.255,10.142,0,-1.392,2.303,260.74,324.13
12,3.25,380.01,4.938,0.106,-17.745,2.7775,1.051,0.233,0.462,0.479,0.279,100.02,77.626,3.3175,1.6,4.142,0.286,9.2525,10.1435,0,-1.435,2.264,271.09,324.75
12,3.75,380.16,4.887,0.122,-19.8325,2.72,1.075,0.232,0.45,0.475,0.295,100.02,78.3825,3.145,1.635,3.743,0.291,9.2575,10.1655,0,-1.474,2.254,269.69,324.84
12,4.25,379.09,4.899,0.033,-17.6435,2.614,1.0505,0.2285,0.434,0.455,0.27,100.01,78.384,2.8845,1.66,3.6735,0.283,9.269,10.16,0,-1.17,2.19,268.98,325.22
