DOY2,HR2,USTAR,TA,WS,FC,SC,H,LE,G,RH,PA,NETRAD,PPFD_IN,SW_IN,CO2,VPD,TS_1_1_1,TS_1_2_1,NEE
11,14.25,0.353,6.264,0.902,-1.47,-0.022,38.14,25.82,4.925,59.57,88.2,106.2,344.15,108.4,360.43,3.42,4.8565,4.4935,-1.547
11,14.75,0.3565,6.1835,0.894,-0.995,0.0055,30.92,19.245,3.274,60.155,88.301,77.25,255.55,89.95,361.59,3.48,4.7615,4.4965,-1.0925
11,15.25,0.323,6.2085,0.8265,-0.557,0.074,16.245,15.23,1.418,62.95,88.301,40.68,187.2,49.755,361.88,3.375,4.931,4.7315,-0.462
11,15.75,0.3005,5.2545,0.738,-0.4075,0.133,4.08,11.36,0.3695,65.8705,88.301,12.84,100.1,30.915,361.44,3.045,4.7265,4.6715,-0.4115
11,16.25,0.295,4.8005,0.5765,0.127,0.224,-5.155,4.79,-1.4545,69.415,88.301,-9.685,34.065,15.32,361.48,2.58,4.257,4.7275,0.346
11,16.75,0.248,4.322,0.534,0.285,0.484,-12.825,2.395,-3.585,73.75,88.301,-29.385,5.2355,2.48,363.93,1.915,3.821,4.7685,0.762
11,17.25,0.211,3.5495,0.667,0.522,0.303,-13.94,1.06,-4.816,75.7,88.301,-27.235,0,0,366.22,1.72,3.49,4.7465,0.797
11,17.75,0.1995,3.028,0.686,1.0045,0.2245,-15.77,1.41,-5.694,77.4,88.2,-29.785,0,0,365.74,1.67,3.1945,4.6625,1.0985
11,18.25,0.174,3.0445,0.6075,1.086,0.199,-15.205,1.07,-6.1585,78.55,88.301,-25.62,0,0,365.74,1.495,2.8245,4.6405,1.177
11,18.75,0.1385,2.7885,0.6965,0.676,0.11,-11.215,0.41,-6.652,79.75,88.301,-24.645,0,0,366.815,1.405,2.6675,4.548,0.8215
11,19.25,0.1435,2.842,0.6705,0.652,0.089,-12.09,0.535,-6.9245,81.85,88.301,-22.71,0,0,366.53,1.36,2.442,4.5575,0.721
11,19.75,0.134,2.56,0.605,1.032,0.108,-11.94,0.28,-7.147,81.25,88.301,-26.405,0,0,366.98,1.285,2.263,4.6565,0.952
11,20.25,0.114,2.4975,0.657,0.8635,0.1055,-10.57,0.37,-7.2195,83.6,88.301,-26.355,0,0,367.64,1.155,2.138,4.572,0.891
11,20.75,0.11,2.4645,0.4895,0.485,0.159,-10.17,0.765,-7.3145,82.5,88.301,-25.865,0,0,366.69,1.115,2.0315,4.3875,0.915
11,21.25,0.085,2.4595,0.5425,0.773,0.16,-10.465,0.44,-7.2665,82.3,88.301,-25.56,0,0,367.14,1.14,1.901,4.395,0.807
11,21.75,0.089,2.3585,0.4935,0.6965,0.195,-10.965,0.18,-7.9415,82.45,88.301,-26.175,0,0,366.23,1.265,1.7145,4.366,0.8
11,22.25,0.0705,2.3845,0.434,0.503,0.3035,-9.35,0,-8.485,82.55,88.301,-24.76,0,0,365.12,1.17,1.5875,4.374,0.878
11,22.75,0.093,2.1865,0.585,0.872,0.025,-11.415,0.35,-8.5555,82.65,88.301,-26.035,0,0,365.51,1.14,1.5085,4.2,0.886
11,23.25,0.1015,2.056,0.5645,0.727,0.14,-10.16,0.28,-8.6255,83.65,88.2,-26.08,0,0,365.155,1.13,1.398,4.078,0.854
11,23.75,0.091,2.1335,0.5665,0.727,0.14,-9.34,4.78,-8.512,82.9,88.301,-23.985,0,0,365.155,1.265,1.3135,4.149,0.854
12,0.25,0.192,-1.3855,0.5245,0.159,0.44,-13.96,1.055,-3.0125,88.35,88.101,-9.69,0,0,365.735,0.605,0.151,1.4315,0.679
12,0.75,0.216,-1.3185,0.6185,0.61,0.053,-14.85,2.32,-3.049,89.3,88.101,-7.225,0,0,365.51,0.55,0.159,1.4275,0.7
12,1.25,0.228,-1.3635,0.7205,0.4985,-0.0115,-14.39,1.41,-3.0765,91.2,88.101,-7.67,0,0,364.59,0.48,0.158,1.4015,0.6925
12,1.75,0.213,-1.3435,0.7255,0.4755,0.0675,-15.605,1.2,-3.125,91.6,88.101,-7.11,0,0,364.76,0.51,0.144,1.3855,0.5655
12,2.25,0.214,-1.2865,0.7895,0.682,0.233,-16.8495,2.16,-3.1455,91.65,88.101,-7.065,0,0,365.195,0.465,0.1485,1.373,0.804
12,2.75,0.205,-1.429,0.752,0.26,0.375,-14.7,2.945,-3.19,91.35,88.2,-8.505,0,0,365.245,0.46,0.1715,1.4,0.627
12,3.25,0.211,-1.4275,0.739,0.401,0.355,-12.16,3.425,-3.2035,90.8,88.2,-7.88,0,0,365.29,0.47,0.164,1.4025,0.69
12,3.75,0.208,-1.488,0.7875,0.4955,0.623,-11.49,2.565,-3.243,90.5,88.2,-8.03,0,0,365.31,0.535,0.109,1.4275,1.011
12,4.25,0.218,-1.474,0.842,0.375,0.519,-11.27,1.04,-3.249,90,88.2,-11.195,0,0,365.17,0.545,0.095,1.4295,0.841
12,4.75,0.191,-1.4075,0.7205,0.2425,0.595,-15.97,1.08,-3.2365,90.2,88.2,-10.535,0,0,365.25,0.545,0.0945,1.4025,0.6805
12,5.25,0.218,-1.561,0.719,0.4105,0.511,-16.035,0.68,-3.24,90.05,88.2,-9.625,0,0,365.035,0.555,0.088,1.353,0.7575
12,5.75,0.216,-1.483,0.701,0.247,0.526,-13.22,1.1,-3.267,91.1,88.2,-7.765,0,0,364.9,0.55,0.075,1.373,0.694
12,6.25,0.21,-2.019,0.69,0.276,0.444,-12.91,1.25,-3.268,91.05,88.101,-7.835,0,0,365.205,0.51,0.0405,1.37,0.656
12,6.75,0.178,-1.761,0.7095,0.377,0.324,-14.24,1.24,-3.2775,91.35,88.101,-8.025,0,0,365.585,0.52,0.0105,1.3965,0.663
12,7.25,0.176,-1.9115,0.638,0.297,0.406,-10.36,1.09,-3.27,90.75,88.101,-6.0495,0,0,365.43,0.545,0.064,1.402,0.689
12,7.75,0.195,-2.0525,0.6495,0.161,0.151,-12.34,2.42,-3.2805,89.5,88.101,-3.195,10.785,4.844,365.185,0.57,0.0265,1.423,0.3865
12,8.25,0.212,-1.461,0.602,0.274,0.049,-10.6,4.94,-3.2905,88.65,88.101,3.4285,39.89,18.585,364.99,0.67,-0.052,1.3635,0.221
12,8.75,0.2105,-0.9945,0.661,0.136,0.001,-5.73,6.01,-3.2505,86.8,88.2,16.83,77.05,35.23,365.09,0.745,-0.122,1.012,0.123
12,9.25,0.2335,-0.4055,0.653,-0.3345,-0.0435,2.9,10.375,-3.2315,86.25,88.2,31.53,103.85,56.055,364.655,0.81,-0.124,1.044,-0.457
12,9.75,0.276,-0.493,0.6045,-0.781,-0.045,10.88,17.17,-3.182,84.95,88.2,45.415,139.95,74.25,364.05,0.97,-0.1265,1.0615,-0.784
12,10.25,0.274,0.1545,0.687,-0.867,-0.012,16.16,19.99,-3.0355,84.7,88.2,63.32,227.1,96.7,363.78,0.96,0.014,1.096,-1.004
12,10.75,0.273,0.2375,0.73,-0.952,-0.0075,25.08,18.985,-2.8225,85.2,88.2,66.735,280.95,105.4,363.675,0.92,-0.0405,1.1695,-1.038
12,11.25,0.3555,0.62,0.619,-1.1525,-0.133,34.96,22.98,-2.617,82.65,88.101,80.65,276.3,118.5,363.24,1.135,0.131,1.3145,-1.144
12,11.75,0.346,0.609,0.739,-1.228,-0.097,29.18,22.685,-2.4535,81,88.101,90.35,336.65,136.9,362.97,1.31,0.054,1.267,-1.057
12,12.25,0.383,0.827,0.7695,-0.961,-0.073,28.66,27.275,-2.4085,80.35,88.101,77.8,288.5,129.1,362.47,1.305,0.233,1.3725,-0.917
12,12.75,0.395,0.7905,0.8465,-0.9695,-0.0885,34.39,24.17,-2.407,80.4,88.101,78.55,277.85,124.4,362.61,1.145,0.1975,1.3785,-0.9345
12,13.25,0.3615,1.1655,0.793,-1.4515,-0.1095,30.38,22.65,-2.4175,81.75,88.0505,74.7,270.25,128.4,361.46,1.18,0.3945,1.5665,-1.5615
12,13.75,0.326,1.0705,0.759,-1.224,-0.088,18.65,20.96,-2.428,79.45,88,59.625,233.05,98.9,361.32,1.395,0.3815,1.5335,-1.3455
12,14.25,0.3245,1.038,0.751,-1.106,-0.0715,14.355,17.26,-2.408,78.55,88,45.87,185.3,56.805,361.18,1.455,0.544,1.7305,-1.186
12,14.75,0.321,0.8005,0.713,-0.682,-0.069,7.865,14.05,-2.3865,79.35,88,32.085,144.8,43.125,361.04,1.295,0.5765,1.723,-0.975
12,15.25,0.3075,0.6175,0.788,-0.297,-0.019,-0.055,11.36,-2.3625,80.55,88,13.385,86.1,29.915,361.55,1.165,0.8255,1.9485,-0.436
12,15.75,0.2795,0.3405,0.607,-0.235,0.08,-6.38,7.185,-2.3835,84.35,88,-1.0705,38.735,17.025,362.593333333333,1.025,0.8005,1.8955,-0.175
12,16.25,0.324,0.3145,0.6285,-0.091,0.1475,-9.93,4.64,-2.357,85.25,88,-8.825,12.595,4.863,363.636666666667,0.885,0.7295,1.882,0.061
12,16.75,0.299,0.0605,0.631,0.363,0.4265,-11.49,3.325,-2.3685,88.1,88,-11.96,0,0,364.68,0.715,0.652,1.8775,0.7315
12,17.25,0.29,-0.314,0.6655,0.643,0.343,-16.77,4.275,-2.3685,88.35,88,-11.815,0,0,364.77,0.725,0.534,1.8405,0.825
12,17.75,0.302,-0.441,0.6255,0.502,0.281,-17.57,2.465,-2.355,90,88.101,-11.095,0,0,365.175,0.65,0.447,1.692,0.79
12,18.25,0.279,-0.4565,0.6655,0.4655,0.152,-16.4395,2.445,-2.4655,89.2,88,-10.115,0,0,365.1,0.675,0.3975,1.552,0.7055
12,18.75,0.295,-0.7215,0.805,0.579,0.056,-17.6,4.44,-2.4585,87.15,88,-8.98,0,0,365.91,0.705,0.3435,1.529,0.695
12,19.25,0.2445,-0.6115,0.6585,0.308,0.291,-12.565,3.87,-2.437,88.5,88,-8.96,0,0,365.32,0.725,0.2745,1.4775,0.699
12,19.75,0.247,-0.7085,0.6715,0.2855,0.262,-11.535,3.045,-2.4775,88.7,88,-7.715,0,0,363.33,0.76,0.249,1.4875,0.6915
12,20.25,0.254,-0.839,0.7355,0.47,0.212,-14.93,3.71,-2.5465,88.95,88,-8.225,0,0,363.67,0.735,0.227,1.459,0.683
12,20.75,0.19,-0.9475,0.7185,0.413,0.301,-15.35,3.14,-2.575,88.55,87.95,-7.99,0,0,364.565,0.685,0.2135,1.447,0.698
12,21.25,0.25,-1.0655,0.8835,0.463,0.286,-14.52,2.735,-2.705,88.35,88.0005,-8.48,0,0,364.4,0.645,0.2305,1.4145,0.75
12,21.75,0.214,-1.108,0.739,0.407,0.384,-11.32,2.56,-2.7235,88.95,88.0505,-7.855,0,0,364.66,0.58,0.2315,1.4055,0.8825
12,22.25,0.22,-1.227,0.7715,0.3735,0.3435,-11.93,3.87,-2.7205,88.25,88.0505,-7.811,0,0,364.515,0.655,0.1995,1.383,0.6995
12,22.75,0.21,-1.19,0.782,0.4225,0.315,-9.45,3.01,-2.746,87.1,88,-9.135,0,0,364.26,0.715,0.203,1.3775,0.7195
12,23.25,0.187,-1.2105,0.8035,0.3145,0.2585,-10.04,2.86,-2.753,88.4,88,-9.565,0,0,363.87,0.665,0.205,1.388,0.6335
12,23.75,0.23,-1.341,0.67,0.274,-0.029,-16.14,3.66,-3.01,90.1,88.0505,-9.34,0,0,364.29,0.59,0.18,1.425,0.6935
