DOY2,HR2,TA,RH,PPFD_IN,PPFD_OUT,WS,USTAR,TS_1,TS_2,T_SONIC,G_1,G_2,CO2,H2O,FC,LE,H
7,14.25,25.9795,66.7705,1894.875,142.2675,5.08435,0.46958,21.257,18.84,27.6935,78.793,59.0915,368.54195,18.883,-2.8518,245.4563,96.4309
7,14.75,26.01225,66.6435,1812.35,136.495,5.056225,0.4766975,21.34975,18.9715,27.68275,66.623,54.71725,368.21785,19.219,-3.665,213.35515,87.6532
7,15.25,25.84375,66.96625,1680.375,123.8925,4.75655,0.45736,21.6185,19.0995,27.8105,59.72,55.92075,367.464625,18.994,-2.5711,209.5143,74.7189
7,15.75,26.263,66.13825,1526.425,110.84,4.86225,0.474915,21.761,19.2855,27.6005,47.221,50.633,367.39975,18.91475,-2.3629,192.451375,56.31585
7,16.25,26.2025,66.21425,1365.6,99.644,4.739725,0.45215,21.984,19.37325,27.29825,35.706,40.71275,367.2707,19.029,-2.38235,166.74005,47.2849
7,16.75,25.98375,67.28275,1196.475,85.7995,4.43585,0.4210625,22.005,19.393,27.039,25.407,29.11825,367.9225,19.042,-1.52265,137.76535,28.3382
7,17.25,25.90375,68.6965,1009.05,67.4995,4.267675,0.3932925,22.093,19.429,26.6335,15.169,22.10425,367.8064,18.818,-0.78082,116.8742,13.93615
7,17.75,25.62725,68.60025,828.6725,50.95775,3.8887,0.3469625,22.065,19.51825,26.27,7.8332,13.6025,368.4868,18.76825,-0.055128,84.41425,0.57894075
7,18.25,25.41475,70.25525,649.1925,35.0225,3.454075,0.3277825,21.96525,19.56425,25.829,3.8246,7.549475,371.2081,18.8645,1.53165,65.811575,-4.697425
7,18.75,24.6385,71.49525,464.78,18.5755,2.779825,0.2744425,21.784,19.56525,24.9,-1.3205,-0.34021,375.494975,18.7655,2.509825,41.086225,-4.6099
7,19.25,23.95675,72.23725,293.4825,10.13555,2.4085,0.22801,21.7215,19.54925,24.34525,-7.2937,-6.5452,383.01265,19.1635,3.5899,22.9689,-4.986675
7,19.75,22.5875,77.61875,139.0375,4.679325,2.3575,0.2178475,21.6025,19.54825,23.0185,-12.997,-10.38925,395.972975,18.79175,4.22485,12.605375,-6.2859
7,20.25,21.03325,82.8805,47.658,1.43005,2.218125,0.220935,21.514,19.55375,21.585,-13.574,-14.36075,397.43975,18.343,5.2068,10.31675,-4.75215
7,20.75,19.638,86.66125,9.16825,0.01708575,2.19705,0.19918,21.321,19.555,21.0785,-16.701,-15.197,410.7229,18.472,5.238225,7.399375,-1.1575
7,21.25,18.93175,89.55875,0.4173025,0.0009012875,2.176375,0.212355,21.092,19.555,21.2275,-15.634,-15.06675,402.35055,18.3805,5.8911,6.6084,-4.0424
7,21.75,18.7215,91.272,0.07054075,0.0003218775,2.3792,0.23203,20.816,19.5545,21.172,-13.673,-14.531,402.7298,18.225,6.24975,8.66995,-4.658575
7,22.25,18.60125,91.557,0.0713685,0,2.34825,0.2376775,20.484,19.58025,20.86625,-13.398,-14.4705,407.322075,17.732,6.044275,4.482275,-4.47015
7,22.75,18.7605,92.5285,0.0698925,9.658014075e-05,2.29055,0.2019025,20.282,19.512,20.8925,-14.516,-14.08725,410.713875,17.573,5.424025,4.12455,-2.6564
7,23.25,18.18275,92.94825,0.06746075,0,2.464875,0.24638,20.13425,19.469,20.59075,-14.556,-13.8785,405.9594,17.2985,5.3567,3.5492,-2.7501
7,23.75,17.81,93.58975,0.058256,0,2.70955,0.2376,19.956,19.41225,20.3565,-13.936,-14.5465,413.1932,17.36025,5.593475,2.06265,-2.1835
8,0.25,17.823,95.2495,0.06131475,-0.00065994,2.319925,0.24503,19.548,19.2955,19.18,-9.2372,-6.26205,431.015575,18.129,4.8776,2.147575,-1.888825
8,0.75,17.22925,95.4245,0.057444,0.0002811375,2.0826,0.26009,19.428,19.22175,18.88,-8.67125,-6.5206,422.36145,18.0305,4.8275,2.2866,-1.965375
8,1.25,17.2615,95.72825,0.05252375,-0.00160705,2.1415,0.23319,19.311,19.15775,18.535,-9.477175,-7.2779,421.53735,17.81,5.0428,2.7746,-2.1637
8,1.75,16.5795,95.62725,0.057494,-0.00123125,2.2606,0.292195,19.18975,19.094,18.139,-9.9775,-6.87605,432.6624,17.9365,4.673125,1.991875,-3.260275
8,2.25,16.15625,95.91525,0.0542455,-0.0014326,2.480425,0.2940075,19.1075,19.0445,17.911,-9.7458,-6.0949,426.657075,17.927,4.8107,2.5703,-3.41475
8,2.75,15.9485,96.19675,0.05350225,-0.000481885,2.32665,0.3143925,18.9825,18.9865,17.921,-9.8293,-6.89195,431.1284,18.039,3.66305,1.9311,-2.80035
8,3.25,15.69925,96.513,0.0561425,-0.00099578,2.243775,0.299615,18.817,18.938,17.671,-8.8868,-7.3199,432.960875,17.914,2.9414,1.789325,-2.0342
8,3.75,15.8665,96.2915,0.0629755,0.06811075,2.2418,0.27107,18.78975,18.87225,17.72,-9.520625,-6.918425,432.972125,17.89625,4.32385,1.348825,-2.16815
8,4.25,15.78925,96.75125,0.0792935,1.4457,2.252525,0.30767,18.641,18.794,17.972,-8.85,-6.8875,430.81905,18.292,4.255,2.88995,-1.2857
8,4.75,16.02625,96.91225,1.01946,6.5226,2.5444,0.32232,18.61275,18.67325,18.04875,-7.9468,-6.045525,432.0518,18.086,4.36665,2.6862,-0.89278
8,5.25,16.184,97.00875,16.1445,18.851,2.38945,0.32434,18.34,18.594,18.3585,-5.304075,-4.057625,431.070775,18.876,4.3243,5.063575,-1.6856
8,5.75,16.07725,97.09775,71.23175,35.809,2.719475,0.3482375,18.24575,18.523,19.468,-0.56366,-1.0454,420.4936,19.5085,3.5308,14.4659,5.48525
8,6.25,16.31675,96.851,185.2475,53.3305,2.918,0.336995,18.1905,18.437,20.256,7.2773,1.03933,413.6206,19.321,2.2183,23.769325,17.98705
8,6.75,17.462,95.64075,380.5075,67.954,2.7248,0.35803,18.16,18.3855,20.881,12.8025,8.563325,409.22005,19.67725,1.1585,40.854075,43.23855
8,7.25,18.31025,92.74275,542.43,80.12725,3.024275,0.3831875,18.33525,18.27975,22.054,21.37,15.30475,399.900075,19.885,1.513625,57.6237,62.7813
8,7.75,19.426,89.228,727.5775,99.893,3.2201,0.41104,18.31925,18.271,23.13,31.75,19.546,394.3373,20.159,0.7170525,70.2128,106.10425
8,8.25,20.32475,87.107,925.5175,112.14,3.3854,0.4253175,18.41925,18.154,24.192,38.892,30.726,390.585,19.866,0.56649,89.9281,133.19555
8,8.75,21.6645,85.375,1112.3,127.9425,3.608825,0.43754,18.504,18.1515,24.938,49.59025,37.35,385.9779,20.102,0.555985,117.8725,161.832175
8,9.25,22.88025,83.432,1263.575,134.6425,3.811425,0.45227,18.631,18.13525,25.4975,55.59175,44.5245,381.34565,20.057,0.16179725,110.89095,183.0534
8,9.75,23.68675,83.00125,1440.9,147.0725,4.08085,0.46388,19.034,18.16025,26.23825,58.58775,47.768,379.743625,19.706,0.08707025,141.1558,198.087325
8,10.25,24.39575,78.856,1577.2,154.39,4.3273,0.4895875,19.249,18.227,26.781,64.487,53.635,376.78215,19.512,0.13925,134.82485,216.202625
8,10.75,25.077,77.686,1670.6,156.8,4.4468,0.5147,19.53,18.261,27.33475,72.347,56.33675,375.1187,19.507,0.454665,137.982525,231.376475
8,11.25,25.556,77.074,1792.325,158.625,4.1926,0.50506,19.87925,18.388,27.84075,78.17175,59.2025,375.1043,19.697,0.37471,168.05755,237.5743
8,11.75,26.02675,74.50425,1844.175,154.6925,4.623875,0.546015,20.037,18.42125,28.4425,78.6555,55.464,374.9496,19.911,0.19694875,203.105425,226.748175
8,12.25,26.38575,72.6675,1863.425,144.88,4.3614,0.5347575,20.463,18.604,28.676,79.925,47.925,374.218225,20.13525,0.1043195,209.2491,211.908
8,12.75,26.922,69.919,1859.8,148.445,4.16875,0.49867,20.7585,18.8425,28.892,73.0805,49.2235,372.3298,20.251,0.4028925,190.6706,224.409675
8,13.25,27.151,70.0835,1821.25,138.0725,4.16825,0.51943,21.03475,18.9015,28.9785,65.9865,44.49875,372.2175,20.112,0.249195,209.3844,201.6494
8,13.75,27.55075,68.844,1807.65,131.965,4.27885,0.52969,21.21575,19.026,29.21725,66.418,44.5695,371.022025,20.806,0.43676,166.14085,179.0214
8,14.25,27.8835,67.0515,1697.3,126.34,4.26045,0.50566,21.106,19.10925,29.4985,59.25425,36.85625,370.7068,20.80025,0.3024475,184.4464,161.940475
8,14.75,27.87275,68.5995,1591.825,112.93,4.2905,0.49271,21.088,19.201,29.32325,47.8595,33.22,371.01385,20.6115,0.242075,152.427325,157.1483
8,15.25,27.51,69.912,1469.2,101.695,4.18895,0.50015,21.072,19.28625,29.37875,48.34975,30.08875,371.3375,19.974,0.0169625,143.571425,109.509425
8,15.75,27.40075,70.9855,1307.45,88.25625,4.196875,0.5143,21.082,19.3445,28.889,39.6745,25.844,371.70655,19.6445,0.00326525,125.1325,96.1059
8,16.25,27.29125,67.99325,1156.475,75.32,4.1062,0.5193,21.061,19.408,28.57175,29.558,18.786,370.957075,19.783,-0.0041313,111.059775,68.2461
8,16.75,26.71775,67.12475,991.4875,61.261,3.8407,0.45186,21.06075,19.449,28.1175,20.687,13.106,370.81205,20.512,0.15329,85.890425,40.1192
8,17.25,26.611,70.729,809.1875,47.33425,3.561025,0.41952,21.06825,19.493,27.3085,14.586,9.791025,371.4926,21.7645,0.5539025,56.90075,12.593
8,17.75,26.364,70.41475,601.335,30.27,3.2388,0.3694,21.06825,19.493,26.5345,7.66965,6.04205,373.6433,22.162,1.1778,40.2729,-1.454675
8,18.25,25.4875,73.72425,398.39,18.615,2.701125,0.34191,21.002,19.496,25.172,1.443775,2.13485,376.0912,20.901,1.9324,28.1131,-4.83945
8,18.75,24.337,77.50675,227.455,7.0092,2.4626,0.32519,20.95925,19.458,24.4625,-4.8082,-1.4658,379.72145,21.35025,2.56955,14.98675,-4.603
8,19.25,23.03425,83.2305,105.6325,1.9107,2.5102,0.3024525,20.89025,19.458,23.0255,-6.8299,-5.0494,387.3913,20.9585,4.276,8.478475,-3.9676
8,19.75,21.87875,86.67875,32.96675,0.28612,2.4697,0.2671475,20.76775,19.4995,21.63975,-8.36965,-6.26795,397.7086,20.675,5.10375,6.0932,-1.2267
8,20.25,20.71525,90.006,3.26945,0.014414,2.5619,0.3125175,20.613,19.4915,21.21575,-8.79845,-6.9223,388.3028,19.9975,5.13195,5.193175,-0.1282575
8,20.75,19.27875,91.62075,0.1390675,0.00184305,2.498125,0.3026675,20.46575,19.50575,21.204,-8.342175,-7.339975,430.8669,19.343,5.0606,5.1577,-0.67966
8,21.25,18.93875,92.8725,0.057759,0.0014165,2.2887,0.2901025,20.3625,19.4805,21.20975,-8.86865,-5.76675,417.0557,18.779,4.59425,4.22185,-1.490075
8,21.75,19.06225,93.59525,0.057135,1.60965e-05,2.35175,0.28719,20.21425,19.463,20.69175,-9.5981,-6.4314,434.1186,18.495,4.9707,2.7585,-0.737825
8,22.25,18.602,94.80625,0.06144725,-8.031e-05,2.4483,0.30904,20.05225,19.46325,20.51,-8.948775,-7.348725,422.4964,18.14975,4.80975,3.3153,-1.1406
8,22.75,18.23475,95.301,0.06341975,9.65775e-05,2.41245,0.261895,19.916,19.41975,20.418,-9.8026,-6.315125,420.617675,17.84475,4.2839,3.4306,-1.8356
8,23.25,18.08475,95.50225,0.06366875,-0.00032123,2.2604,0.2671175,19.7775,19.334,19.91625,-10.175,-6.0918,419.830975,17.773,4.7475,3.2412,-2.9788
8,23.75,17.757,95.75775,0.05606375,-0.000707635,2.1316,0.249405,19.6465,19.29,19.6985,-7.94765,-5.6588,417.360125,18.4385,4.7549,1.9113,-2.99845
9,0.25,14.9685,93.956,0.06417525,-0.0024093,3.0573,0.3095375,16.8975,16.664,17.063,-6.8417,-6.4406,414.75575,15.2095,1.64225,1.5547925,-3.357275
9,0.75,14.6385,94.3035,0.0620165,-0.00314795,2.87855,0.273885,16.764,16.63825,16.826,-7.313425,-6.0457,405.577825,15.503,2.03695,0.5997325,-7.588675
9,1.25,14.37925,94.24675,0.061352,-0.000738805,2.5359,0.25276,16.659,16.569,16.472,-8.903825,-6.972425,409.543225,15.82675,2.35655,0.8795325,-6.17775
9,1.75,14.22975,94.66075,0.06273225,-0.00150195,2.4583,0.24066,16.567,16.556,16.646,-8.371775,-6.49595,408.21905,15.44275,1.9669,0.459675,-3.46165
9,2.25,13.945,95.13875,0.05633,-0.003429475,2.3358,0.254685,16.467,16.527,17.00275,-7.882225,-6.796225,420.1381,15.284,2.259375,0.7786025,-2.5937
9,2.75,13.81525,95.70275,0.062944,-0.00289985,2.4814,0.24688,16.4115,16.5005,16.837,-8.76515,-6.9299,417.14465,12.31175,1.28715,2.1491,-2.40595
9,3.25,14.1055,95.9085,0.05891175,-0.0012046,2.53665,0.24491,16.34275,16.3575,16.42425,-8.516225,-7.339825,416.3112,12.5145,1.687825,0.475165,-4.562925
9,3.75,14.0325,96.50575,0.059401,-0.00096366,2.548075,0.26062,16.2705,16.403,16.19225,-8.2899,-7.1396,412.043,14.84,2.447325,1.6189,-2.16825
9,4.25,13.70875,96.41275,0.0551665,-0.000160605,2.68215,0.25651,16.169,16.3125,16.2675,-8.36405,-7.8434,416.1474,15.06825,2.4755,0.4173275,-6.0249
9,4.75,13.7745,96.297,0.0525765,0.4580825,2.694725,0.260975,16.08775,16.285,15.865,-9.1094,-7.82975,413.843525,15.00325,2.2213,3.473125,-0.91878
9,5.25,13.641,96.73,0.2025225,4.20335,3.042625,0.25354,16.047,16.222,15.634,-8.79855,-7.92765,416.778825,14.623,2.499625,0.080973,-4.36485
9,5.75,13.66025,97.03925,5.7112,15.619,2.9795,0.29091,15.964,16.126,15.877,-7.8668,-7.3122,421.6748,14.705,2.882025,2.47015,-4.19855
9,6.25,13.43075,96.7875,52.25675,31.30775,3.24545,0.2770425,15.8845,16.16425,15.82975,-4.708875,-6.8301,415.0158,15.26225,2.059125,4.6912,-0.62784
9,6.75,13.67675,96.867,172.93,50.2995,3.640625,0.3182225,15.84825,16.08875,16.128,-0.53364,-2.231225,406.6645,15.045,1.3123,8.898625,3.365625
9,7.25,14.55525,94.809,333.29,61.8235,3.74265,0.3345525,15.766,16.0615,16.664,4.52025,1.4758,416.3694,15.986,1.4871,18.259575,30.7238
9,7.75,15.86925,90.7895,519.4475,79.3245,4.3595,0.424755,15.721,16.0155,17.62625,8.96625,6.6345,405.4679,16.155,1.858425,33.54335,87.9874
9,8.25,17.02325,87.40875,701.555,93.265,4.294,0.4381075,15.7025,15.969,18.8725,18.471,13.0505,397.0825,16.105,1.2556,50.12475,116.0148
9,8.75,18.46775,83.177,884.895,105.07,4.88045,0.46514,15.7365,15.916,20.03175,23.263,18.574,391.84685,16.034,1.273275,64.399625,132.40065
9,9.25,19.617,77.2715,1064.45,116.5,4.6473,0.48488,15.747,15.904,21.235,32.2335,24.59675,388.703825,16.218,1.267475,75.32705,150.821075
9,9.75,20.91075,73.80375,1194.425,123.46,5.082325,0.51621,15.892,15.823,22.324,35.742,28.535,387.2972,16.265,1.185975,82.2264,172.5926
9,10.25,22.11975,70.05275,1329.975,129.03,5.1982,0.53613,15.9215,15.845,23.362,39.795,30.602,386.77695,16.78,1.19645,95.4893,195.2555
9,10.75,23.235,68.3895,1434.175,130.865,5.3419,0.5532225,16.0025,15.8195,24.4465,46.775,34.2945,386.16465,16.262,1.14575,95.0007,215.9787
9,11.25,23.9975,71.035,1546.675,138.835,4.810375,0.562175,16.1555,15.8165,25.358,48.4225,37.6825,385.4039,15.8145,1.32635,102.8358,227.723275
9,11.75,24.551,69.566,1601.7,136.195,5.46,0.56219,16.3635,15.773,25.8665,52.1255,38.7395,385.03475,15.607,1.3018,104.71385,233.430575
9,12.25,24.906,66.459,1617.5,133.335,5.2228,0.57082,16.6415,15.861,26.11475,51.66875,41.97625,384.4132,15.858,1.26495,103.30215,218.329275
9,12.75,25.6465,63.8375,1606.45,127.59,5.823,0.55571,16.8955,15.868,26.78625,47.374,39.042,384.327,15.613,1.3148,104.5048,199.5314
9,13.25,26.0385,61.3765,1557.025,126.315,5.7367,0.552765,17.1225,15.8845,27.07725,46.948,34.654,383.239375,15.848,1.3501,94.023225,198.1256
9,13.75,26.47525,61.2905,1488.475,118.7825,5.1931,0.55705,17.2345,16.01425,27.34125,45.18325,33.032,382.3245,16.11375,1.28645,90.053725,180.6225
9,14.25,26.67525,61.9505,1391.075,106.45,5.72075,0.55658,17.4195,16.0115,27.48575,40.523,28.878,381.71055,15.873,1.276975,85.0422,153.19395
9,14.75,26.8725,58.64125,1273.125,97.75025,5.289625,0.5509,17.602,16.036,27.65275,34.6415,25.22625,381.6034,15.616,1.270175,76.26985,131.690575
9,15.25,26.9245,60.725,1176.425,86.059,4.963,0.54955,17.65875,16.146,27.60025,33.811,21.218,381.466125,15.427,1.344975,72.0786,101.669775
9,15.75,26.68025,62.18325,996.7275,75.644,5.1121,0.5317575,17.7975,16.222,27.54925,27.712,17.711,382.07195,16.008,1.333725,62.366,70.0809
9,16.25,26.53275,60.93225,825.45,61.851,4.806,0.50408,17.845,16.2505,27.25775,20.796,13.8465,382.0745,15.9005,1.2241,50.5524,38.95425
9,16.75,26.40025,62.14875,669.63,45.656,4.465725,0.47307,17.893,16.275,26.715,12.586,10.011,381.8525,16.07325,1.33575,45.55895,20.41805
9,17.25,25.6235,64.2745,464.835,29.612,3.6638,0.4035,17.95625,16.358,26.092,7.4946,5.8403,383.36895,15.9245,1.42855,29.27155,0.141885
9,17.75,24.318,68.3415,318.7125,15.10275,3.02375,0.33399,17.993,16.4115,24.964,3.157075,3.693625,385.25935,16.1545,1.4256,16.3902,-3.324575
9,18.25,22.60775,71.84675,157.075,4.76175,2.7166,0.2916825,18.037,16.486,23.648,-0.058475,0.660275,388.84525,15.9515,1.47585,9.024025,-5.934
9,18.75,20.8015,79.346,47.517,0.66723,2.844125,0.2654675,18.0375,16.5435,21.747,-3.54165,-2.5358,390.121025,15.81175,2.122,4.34965,-4.83675
9,19.25,19.3365,84.36775,5.4003,0.0801835,2.9231,0.3081625,17.993,16.588,20.21025,-5.5214,-3.8153,391.7718,16.098,2.05635,4.3917,-4.4448
9,19.75,18.5805,87.1765,0.1550725,0.0031887,3.10315,0.31069,17.9295,16.653,19.7145,-7.0015,-5.3528,392.3864,15.862,2.131,4.0035,-3.740075
9,20.25,17.64475,87.905,0.0736165,0.00302385,3.0435,0.33108,17.852,16.6675,19.355,-6.48315,-5.947,394.0509,15.22125,2.017775,3.5134,-5.1566
9,20.75,17.02975,89.20025,0.0708215,0.0002892,3.2783,0.32723,17.74,16.725,18.704,-6.1644,-5.2613,396.47335,15.336,2.335875,4.153675,-6.489425
9,21.25,16.84775,90.02725,0.06801,-0.0009403675,3.1069,0.30779,17.6265,16.6955,18.34925,-6.99935,-6.44135,397.2517,15.52725,2.1217,3.02055,-6.89765
9,21.75,16.5905,90.084,0.06281125,0.000805245,3.2849,0.294475,17.48225,16.575,17.9745,-7.157225,-6.78155,398.3997,15.939,1.9059,2.4164,-5.7833
9,22.25,16.184,91.47025,0.06745175,-0.00032209,3.1292,0.317625,17.32725,16.736,17.7645,-6.7824,-6.6332,397.12435,15.358,1.9063,2.1906,-4.01485
9,22.75,15.7425,92.48625,0.05816375,-0.00195515,3.10895,0.3154,17.20625,16.728,17.646,-6.23065,-5.8649,395.701675,15.223,1.79445,1.10265,-2.1268
9,23.25,15.33875,93.43375,0.06882025,-0.002627875,3.396,0.31791,17.09025,16.65175,17.5385,-6.286675,-5.714775,401.87305,15.4005,1.9982,1.4132,-5.7354
9,23.75,15.28,93.588,0.0625535,-0.00358215,3.0433,0.31197,16.97025,16.6705,17.43,-6.25815,-5.8262,404.2051,15.503,1.67355,1.611225,-4.5174
10,0.25,9.7298,92.41975,0.06627275,0,4.3806,0.357185,12.12125,12.2685,10.878,-7.0115,-6.3556,405.9599,11.0835,1.3968,3.93055,-2.25835
10,0.75,9.31615,92.8155,0.0682245,0,4.616,0.368345,12.035,12.215,10.699,-6.899,-6.405325,407.831,11.0405,1.352175,3.08375,-5.4422
10,1.25,9.03735,92.1185,0.072166,-0.000240915,4.4011,0.358055,11.9415,12.166,9.9813,-7.105675,-7.0577,409.8279,10.9025,1.262525,3.203325,-3.434975
10,1.75,8.6683,91.94875,0.0658145,0,4.0837,0.3376,11.87325,12.155,10.244,-7.3648,-7.616575,408.79265,10.674,1.3585,3.0501,-3.748
10,2.25,8.524725,92.65275,0.06728025,0,4.3411,0.307055,11.76925,12.1245,9.8156,-8.268775,-8.270075,403.450475,9.92185,1.199,2.8938,-2.8086
10,2.75,8.28575,92.2705,0.0656105,0,4.1885,0.3476025,11.67525,12.088,9.7276,-8.3733,-7.836525,418.7481,10.621,1.4771,4.1428,-1.54738
10,3.25,8.12435,92.90475,0.06494025,0,4.1552,0.3214175,11.5845,12.0575,9.88,-8.334675,-7.37195,425.36035,10.536,1.1791,3.55,-2.7102
10,3.75,7.851125,93.471,0.060419,0,4.083275,0.31638,11.5075,12.03725,9.81315,-8.060875,-7.28975,410.41005,9.909,1.293,5.106,-2.89215
10,4.25,7.9104,94.05575,0.0514395,0,3.916975,0.276875,11.3975,12.02275,9.80745,-7.698275,-6.88265,409.912425,9.8107,1.25595,2.15835,-2.68735
10,4.75,7.59525,94.047,0.058576,0,3.98775,0.268895,11.27675,11.971,9.839775,-7.631675,-6.558775,413.2661,9.7203,1.240975,2.2531,-4.8313
10,5.25,7.407225,94.11575,0.061603,2.4587e-09,4.398,0.303435,11.189,11.9585,9.873875,-7.61095,-7.005225,409.03105,9.5816,1.34435,1.3264,-2.246
10,5.75,7.4,93.9285,0.081916,0.4208375,4.44755,0.351195,11.11825,11.964,9.797875,-7.482575,-7.866,406.973925,9.7997,1.42975,3.3568,-3.0957
10,6.25,7.3842,93.971,1.0181525,4.072125,4.7765,0.32595,11.04975,11.947,9.9557,-6.55625,-7.250125,405.49655,9.814225,1.12265,2.645425,-2.117625
10,6.75,7.3972,94.06325,23.834,12.734,4.8032,0.354985,10.98175,11.9245,10.434,-6.3711,-6.53055,401.3793,9.632175,1.24415,3.051025,-7.440875
10,7.25,7.9456,93.62525,105.9975,25.69475,4.8171,0.320505,10.964,11.895,10.323,-3.862025,-5.27235,405.754,9.6716,1.13505,5.427,-1.3123
10,7.75,9.457225,92.56375,251.985,39.15425,5.0158,0.379695,10.92725,11.86925,11.215,-0.5738,-2.096625,404.5186,10.896,1.2729,14.8846,11.595775
10,8.25,10.653,90.3575,392.44,59.626,5.4766,0.387645,10.93625,11.84625,12.207,2.845325,1.6374,400.7054,11.11,1.24975,24.51035,51.0823
10,8.75,11.00925,87.221,585.915,80.18575,6.1089,0.44673,10.9495,11.79325,13.328,10.52925,7.062275,397.06335,11.6975,1.448475,40.1224,79.08625
10,9.25,11.40775,85.209,737.66,86.2665,6.393,0.5002,10.9345,11.73675,14.406,15.19025,12.52275,395.4693,11.159,1.355975,45.38805,88.04245
10,9.75,12.168,82.405,897.5975,97.1775,6.521725,0.55698,10.9385,11.757,15.19,18.754,14.874,395.11785,10.677,1.3194,52.03925,130.8248
10,10.25,13.164,81.13,982.0825,107.64,6.5866,0.53358,11.04325,11.716,16.44625,23.201,20.388,393.96265,10.966,1.3651,55.17355,137.2461
10,10.75,13.946,79.163,1095.85,116.445,6.6817,0.548715,11.20175,11.682,17.13,27.573,21.792,393.6018,10.9715,1.6201,62.97815,160.31155
10,11.25,14.525,77.928,1167.6,119.27,6.7975,0.52805,11.38375,11.653,16.994,29.3135,24.051,393.1817,10.67875,1.3437,66.47185,155.371925
10,11.75,15.048,78.958,1213.8,125.115,6.6224,0.542,11.41525,11.652,17.425,30.9715,27.876,392.184425,10.9525,1.23085,68.724875,177.6007
10,12.25,15.688,76.194,1237.15,126.015,6.6043,0.531445,11.4495,11.6625,17.873,27.8885,26.772,391.37725,11.064,1.2121,72.4044,168.6516
10,12.75,16.164,75.329,1196.8,121.74,6.8479,0.52951,11.6605,11.722,18.31,30.406,25.09,390.8174,10.4375,1.091775,67.21155,167.8599
10,13.25,16.299,73.878,1179.1,111.3025,6.764075,0.5292875,11.8465,11.7135,19.315,30.78525,23.9625,390.4959,10.5595,1.0832,61.07435,146.62915
10,13.75,16.516,73.718,1100.6,105.425,6.6593,0.51796,11.976,11.775,19.573,27.45,21.705,389.9759,10.2025,1.190575,60.1887,126.87805
10,14.25,16.16075,73.08125,1019.35,98.08225,6.274175,0.46183,12.1015,11.79975,19.834,25.19025,18.37075,390.14765,10.1795,1.06525,65.814,100.9848
10,14.75,16.721,72.15275,899.455,90.92975,6.042225,0.474145,12.20475,11.8075,19.99325,21.916,15.63225,390.202325,9.860375,0.8617475,57.3702,79.223375
10,15.25,17.112,69.666,743.58,74.9855,5.8949,0.45139,12.2985,11.8125,20.10075,17.046,13.867,389.76835,10.0695,0.816705,53.78595,54.265225
10,15.75,16.517,70.665,595.1,55.021,5.00665,0.41669,12.3725,11.826,20.1525,9.6621,9.9016,389.9188,10.15945,0.752495,48.2395,34.91355
10,16.25,15.08,72.763,428.78,38.3305,5.122325,0.40724,12.459,11.8485,19.82225,5.4676,5.6409,389.92715,10.12825,0.67187,32.28105,8.8811
10,16.75,14.834,74.765,265.9,21.7575,4.715525,0.370265,12.508,11.9195,19.12425,1.2972,2.5863,391.00925,10.115,0.67464,21.319,-3.1801
10,17.25,14.244,76.895,112.585,10.5725,4.1447,0.32458,12.549,11.9025,18.4115,-2.40675,0.30302,391.465175,10.17215,0.7934775,9.768075,-3.79515
10,17.75,13.471,79.727,33.947,2.3673,4.1985,0.27313,12.597,11.877,17.438,-2.8035,-1.6006,391.9557,10.393,0.8173425,7.2276,-4.86395
10,18.25,13.192,82.16,2.7659,0.2377,4.13315,0.2744425,12.645,11.916,16.423,-5.48835,-3.0718,393.410725,10.954,1.0276,6.1526,-4.1563
10,18.75,12.612,82.646,0.11629,0,4.53425,0.28683,12.653,11.98,15.858,-5.42225,-4.1048,394.83635,11.119,1.2457,4.2613,-4.46655
10,19.25,11.708,84.422,0.076389,-0.00032138,4.65035,0.321765,12.633,12.054,14.7795,-5.62295,-4.1624,396.09185,11.2555,1.23385,5.10355,-5.5493
10,19.75,11.099,86.924,0.0780435,-0.00017666,4.99915,0.33962,12.632,12.113,13.9415,-6.30315,-4.444,397.608175,11.22375,1.36575,5.01615,-4.281725
10,20.25,11.616,86.852,0.073688,-0.0001767175,4.9446,0.4052275,12.5925,12.143,13.435,-6.3466,-5.1944,395.80065,11.3635,1.130425,4.7524,-6.4669
10,20.75,11.191,87.69,0.0729975,-0.00032122,4.75515,0.39758,12.542,12.1525,12.7585,-6.74955,-5.5919,401.866,11.3835,1.172275,4.5721,-3.2754
10,21.25,10.606,88.825,0.0708515,-0.000321255,4.54365,0.36333,12.4985,12.1515,12.535,-7.43865,-6.2195,399.6724,11.197,1.11465,3.7107,-4.8602
10,21.75,10.637,89.667,0.069557,0,4.58475,0.366895,12.4545,12.1405,12.4015,-7.4577,-6.0231,401.1747,11.0515,1.0156,3.66385,-7.1192
10,22.25,9.8627,90.193,0.0695205,-1.605e-05,4.6776,0.36915,12.4075,12.1365,12.1985,-7.1575,-7.204,400.0302,11.3435,1.459475,4.4766,-7.0351
10,22.75,9.8941,91.128,0.0645295,0,4.4745,0.37187,12.349,12.145,11.765,-7.48855,-6.7887,405.6824,10.99575,1.31285,2.03655,-4.4066
10,23.25,9.6903,91.051,0.071888,0,4.59095,0.37694,12.21,12.149,11.292,-7.3293,-7.233075,409.76835,11.0395,1.1956,3.018075,-4.041475
10,23.75,9.161425,91.32,0.0678725,0,4.27865,0.3420075,12.0505,12.1415,10.881,-6.9069,-6.1786,410.9044,11,1.14405,3.1888,-2.478
