DOY2,HR2,CO2,H2O,FC,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
8,20.75,366.2,20.9395,0.0495,-19.99775,-0.7665,0.339,0.043,0.149,0.16275,0.05,99.483,76.1755,21.407,0.28,24.21,0.2,21.675,21.2,0,-2.1855,1.16275,358.705,422.3375
8,21.25,368.25,20.76675,0.235,-18.259,-0.91825,0.341,0.045,0.152,0.178,0.059,99.50525,77.8875,21.1775,0.135,23.64525,0.2135,21.679,21.2,0,-2.11025,1.2475,356.8375,419.4625
8,21.75,371.68,20.4255,0.24275,-21.096,-0.827,0.34325,0.04375,0.152,0.1715,0.059,99.4975,79.329,20.8125,0.1,23.4765,0.191,21.644,21.2,0,-2.00825,1.159,356.215,417.5275
8,22.25,373.025,20.35425,-0.059,-19.96125,-1.12775,0.3245,0.043,0.15525,0.17875,0.05925,99.47,81.4435,20.686,0.05,23.1265,0.201,21.625,21.2,0,-1.91525,1.23775,355.345,417.045
8,22.75,373.92,20.3325,0.045,-19.73825,-1.432,0.3375,0.04625,0.156,0.17,0.062,99.47425,82.511,20.343,0.015,23.059,0.192,21.62,21.1,0,-1.881,1.22675,356.425,416.395
8,23.25,374.85,20.313,0.15,-21.7035,-1.5345,0.375,0.042,0.1525,0.167,0.0595,99.4835,84.44875,20.36525,0,22.9295,0.186,21.61,21.1,0,-1.72975,1.307,357.07,416.0025
8,23.75,376.42,20.448,0.0805,-21.79375,-1.7995,0.384,0.04725,0.1555,0.17975,0.061,99.497,85.57525,20.1035,0,22.622,0.194,21.58225,21.13675,0,-1.77475,1.26775,357.35,414.565
9,0.25,368.6175,16.8985,0.08,-27.106,-1.409,0.4075,0.058,0.188,0.186,0.08,99.622,88.1305,16.7825,0,18.877,0.192,20.0925,19.88475,0,-1.96075,1.4775,327.0225,395.37
9,0.75,369.56,16.5455,0.407,-29.119,-2.9735,0.4665,0.0515,0.192,0.195,0.075,99.6005,89.701,16.47425,0,18.62475,0.174,20.0775,19.865,0,-1.98175,1.37575,325.99,395.0375
9,1.25,370.905,16.48075,0.3365,-25.6425,-3.0015,0.4215,0.055,0.179,0.19425,0.077,99.595,90.51125,16.1105,0,18.23125,0.178,20.03,19.84775,0,-1.94575,1.35875,324.8875,393.8525
9,1.75,370.89,16.06,0.3335,-23.65325,-3.29025,0.44075,0.055,0.191,0.197,0.081,99.592,90.836,15.929,0,17.9345,0.163,19.9945,19.84,0,-1.892,1.2805,327.6175,392.28
9,2.25,369.0875,15.90675,0.511,-25.94325,-3.748,0.41375,0.055,0.18875,0.18575,0.0745,99.591,91.77175,15.58525,0,17.6605,0.168,19.975,19.831,0,-1.87275,1.266,326.505,391.15
9,2.75,369.97,15.9725,0.11,-25.169,-3.562,0.44625,0.05425,0.184,0.1955,0.0725,99.57025,91.882,15.44975,0,17.6085,0.1585,19.9675,19.8225,0,-1.7785,1.19825,326.69,390.5525
9,3.25,372.33,15.946,0.12,-23.185,-3.548,0.403,0.052,0.17275,0.1825,0.072,99.58625,92.556,15.26375,0,17.217,0.16025,19.9475,19.8155,0,-1.68525,1.23225,324.215,389.125
9,3.75,373.31,15.57,0.33,-23.05975,-2.977,0.432,0.052,0.182,0.181,0.07,99.58775,93.51075,15.00075,0,17.199,0.146,19.91375,19.814,0,-1.693,1.1395,326.955,389.8
9,4.25,372.76,15.204,0.316,-22.886,-1.94,0.441,0.0535,0.183,0.191,0.0745,99.5665,93.259,15.0025,0,16.9935,0.153,19.88375,19.8085,0,-1.64075,1.013,332.8875,388.3675
9,4.75,373.13,14.96425,0.045,-21.4125,-2.9215,0.45525,0.055,0.18675,0.19175,0.076,99.5845,94.054,14.96325,0,16.854,0.15075,19.85225,19.805,0,-1.576,0.96225,333.635,388.3225
9,5.25,371.725,15.3715,0.606,-21.5975,-3.18175,0.4515,0.05825,0.177,0.1845,0.07625,99.5975,93.31575,14.93225,0,16.88625,0.15025,19.8245,19.8035,0,-1.54825,0.99225,337.4,387.9825
9,5.75,373.515,15.11,0.3795,-20.023,-3.2265,0.472,0.0625,0.201,0.213,0.084,99.618,94.305,14.77725,0,16.6925,0.148,19.82125,19.804,0,-0.497,1.16175,335.3925,387.565
9,6.25,375.46,15.102,-0.19,-19.67,-1.535,0.46425,0.0695,0.2025,0.18275,0.08775,99.6295,94.2155,14.93425,0,16.928,0.1195,19.7995,19.79975,20.60825,9.65825,2.317,336.3225,388.2475
9,6.75,373.15,16.165,-0.95875,-9.9065,3.20575,0.5,0.07975,0.215,0.204,0.112,99.658,92.48525,15.70575,0,17.42025,0.132,19.765,19.784,64.8935,38.7655,6.49,335.495,393.285
9,7.25,371.2775,16.52525,-3.31925,-5.502,14.9675,0.55,0.13,0.2655,0.281,0.163,99.66225,90.85475,16.48125,0,18.14425,0.1655,19.7475,19.774,122.975,69.95875,9.832,334.0975,397.8575
9,7.75,366.6775,16.94225,-7.435,3.264,30.171,0.6445,0.192,0.332,0.3415,0.2315,99.689,86.3585,17.17925,0,19.171,0.178,19.7435,19.764,194.78,116.055,13.62775,327.14,402.0225
9,8.25,362.3875,16.9085,-10.6855,14.20675,54.807,0.756,0.249,0.42,0.419,0.29,99.663,81.29825,18.2095,0,20.2525,0.236,19.735,19.75,282.375,166.43,18.526,328.995,408.38
9,8.75,358.455,16.6985,-14.1315,29.599,77.613,0.8195,0.27925,0.49325,0.5055,0.336,99.689,75.721,19.0525,0.6125,21.318,0.24475,19.715,19.725,356.925,198.91,21.21375,333.5375,415.085
9,9.25,354.945,16.8285,-15.9275,50.883,105.9675,0.91575,0.29375,0.53,0.559,0.356,99.714,70.8965,19.91225,2.1775,22.249,0.283,19.71,19.725,446.1725,272.745,27.4105,338.19,421.5875
9,9.75,352.7825,16.5785,-18.4625,64.43175,125.06,0.92325,0.30775,0.5665,0.6155,0.3745,99.699,65.559,20.7445,3.59,22.8,0.3015,19.715,19.72,544.625,354.47,37.70925,342.9,426.11
9,10.25,351.995,16.3845,-19.3065,61.707,143.04,0.8985,0.33775,0.568,0.6545,0.4015,99.713,60.7855,21.26,4.68,23.2965,0.3455,19.71,19.675,622.75,399.95,40.40575,346.9725,427.5575
9,10.75,350.7,16.16025,-21.592,87.5465,160.125,0.946,0.3385,0.619,0.65,0.409,99.702,56.872,21.76375,6.03,23.874,0.365,19.71,19.675,798,478.9625,43.7805,347.235,430.2375
9,11.25,349.09,15.842,-20.908,84.62725,166.68,1.011,0.365,0.6925,0.694,0.439,99.708,54.15,22.41075,6.74,24.3,0.3865,19.725,19.65,853,488.6775,39.1225,353.145,433.8875
9,11.75,348.5125,15.692,-21.8865,88.765,179.22,0.97625,0.35125,0.686,0.726,0.439,99.674,51.169,22.8795,7.53,24.747,0.424,19.739,19.65,878.105,497.515,44.533,355.5275,437.295
9,12.25,347.95,15.721,-21.1705,90.6885,181.5325,1.0165,0.34725,0.69775,0.7525,0.4375,99.662,49.30475,23.37,7.8725,25.044,0.4215,19.755,19.67,846.25,510.615,46.84125,358.6925,437.8675
9,12.75,346.515,15.6585,-21.4615,82.83775,172.32,1.013,0.34,0.6725,0.72175,0.43025,99.6265,48.61875,23.625,8.3425,25.352,0.40075,19.776,19.684,868,508.76,46.20275,361.805,441.365
9,13.25,345.4525,15.346,-19.61125,64.893,165.3175,0.90875,0.335,0.64025,0.67575,0.41075,99.618,48.235,23.575,8.73,25.4245,0.38175,19.81,19.704,798,470.9575,42.302,366.6425,441.3425
9,13.75,345.075,15.376,-19.7245,54.743,168.63,0.878,0.316,0.63175,0.692,0.3965,99.603,47.3885,23.78575,8.985,25.828,0.36175,19.825,19.717,819,462.845,44.2935,366.7,442.0225
9,14.25,344.75,15.423,-18.4465,36.6535,150.1425,0.983,0.32,0.6165,0.6755,0.39,99.531,45.947,23.80775,9.02,25.651,0.317,19.845,19.724,657.68,403.535,37.151,365.8575,440.4475
9,14.75,345.0575,15.5265,-15.46925,25.18875,124.385,0.95075,0.30675,0.57075,0.63075,0.3755,99.5075,47.285,23.5335,8.55,25.3425,0.26775,19.865,19.747,579.23,351.5225,31.808,362.855,439.4875
9,15.25,343.0625,15.477,-13.16025,8.72,120.185,0.86875,0.29025,0.525,0.582,0.339,99.5215,48.742,23.295,7.91,25.359,0.22,19.89,19.747,513.25,263.2275,26.137,362.03,439.7325
9,15.75,342.82,15.264,-10.642,-0.87375,86.561,0.84,0.262,0.4695,0.52475,0.3035,99.49775,49.0185,23.16925,7.5125,25.516,0.20375,19.9175,19.76,447.5,219.115,21.857,358.505,438.31
9,16.25,342.8775,15.581,-8.709,-6.925,78.9605,0.774,0.22325,0.428,0.4325,0.268,99.49925,50.5215,23.03975,7.06,25.45325,0.182,19.945,19.764,335.25,170.64,17.28,351.47,436.64
9,16.75,342.735,15.826,-5.9265,-16.748,55.7185,0.679,0.179,0.35475,0.37375,0.2225,99.49525,52.872,22.65675,5.97,25.301,0.17275,19.9675,19.764,213.95,123.8125,14.04025,348.7825,434.35
9,17.25,343.99,16.081,-2.93225,-22.96125,28.994,0.61,0.134,0.273,0.288,0.17,99.476,55.495,22.143,4.35,24.96875,0.195,19.99,19.78,136.1475,73.76775,9.0855,345.8325,427.8525
9,17.75,347.145,16.80125,-0.874,-26.72225,3.92725,0.473,0.0705,0.205,0.221,0.104,99.4465,64.277,21.62475,2.89,24.074,0.244,20.0015,19.797,57.30025,27.06825,4.591,340.93,423.8875
9,18.25,352.115,16.53175,-0.2015,-22.5715,0.43425,0.399,0.054,0.186,0.186,0.079,99.46,71.189,20.70975,1.895,23.19775,0.259,20.01,19.807,0,2.54125,1.0995,338.0375,417.685
9,18.75,355.5825,16.8565,-0.227,-27.323,0.049,0.40825,0.053,0.166,0.165,0.073,99.466,76.444,20.16225,1.09,22.5,0.253,20.035,19.827,0,-2.7425,0.65025,334.9075,412.8425
9,19.25,357.0225,16.93,0.18475,-24.92,-0.3735,0.392,0.046,0.15775,0.16275,0.062,99.4905,79.3225,19.34975,0.73,22.023,0.2405,20.055,19.84,0,-2.87,1.144,334.5125,410.285
9,19.75,358.13,16.808,-0.00725,-26.679,-0.31725,0.398,0.041,0.1625,0.16875,0.05575,99.533,80.1775,18.645,0.46,21.48675,0.2135,20.0565,19.85,0,-2.5495,1.25225,335.01,407.14
9,20.25,358.82,16.809,0.155,-30.958,-0.551,0.4175,0.041,0.17975,0.172,0.056,99.578,80.87,18.36525,0.25,21.046,0.19875,20.064,19.854,0,-2.20775,1.37275,334.285,405.0675
9,20.75,360.0575,16.714,0.11425,-30.885,-1.117,0.414,0.05175,0.1585,0.1795,0.0665,99.59125,82.4525,18.2,0.2125,20.54675,0.201,20.075,19.864,0,-2.307,1.37675,333.12,403.355
9,21.25,362.03,16.398,0.125,-29.634,-0.772,0.40375,0.05,0.163,0.165,0.066,99.59325,83.24725,17.8375,0.16,20.27375,0.192,20.07,19.864,0,-2.21075,1.32075,330.96,400.7025
9,21.75,363.45,16.626,0.37,-33.29475,-0.317,0.3855,0.048,0.167,0.163,0.064,99.60075,84.3755,17.4875,0.1025,19.9505,0.186,20.07,19.864,0,-2.072,1.54375,329.9575,399.5775
9,22.25,363.785,16.6175,0.0345,-31.50625,-1.555,0.383,0.05,0.159,0.171,0.064,99.60825,84.07275,17.4185,0.0925,19.6245,0.161,20.06,19.854,0,-2.231,1.438,330.1325,399.535
9,22.75,366.3525,16.49125,0.356,-34.3165,-1.005,0.438,0.051,0.18025,0.18125,0.06925,99.5995,85.4375,17.17575,0.0475,19.449,0.184,20.055,19.84,0,-2.10925,1.42775,329.75,398.2175
9,23.25,366.18,16.62,0.8345,-30.055,-1.32225,0.417,0.052,0.162,0.185,0.07025,99.58225,87.2015,16.9675,0.015,19.29975,0.18025,20.056,19.834,0,-2.11825,1.36725,327.4,396.475
9,23.75,367.0125,16.28125,0.494,-27.54,-1.993,0.422,0.0515,0.1715,0.1935,0.0785,99.59425,88.443,16.7365,0,19.062,0.18575,20.018,19.83225,0,-2.143,1.38325,325.825,396.23
10,0.25,367.66,9.38225,-0.167,-27.8945,-0.68,0.4275,0.047,0.189,0.198,0.069,99.417,84.44525,9.5965,0,11.333,0.167,16.09125,17.00475,0,-2.2425,1.09,291.06,358.915
10,0.75,367.4375,9.39,-0.13825,-26.15725,-1.16,0.451,0.053,0.181,0.2,0.076,99.41,84.47725,9.38975,0,10.91675,0.197,16.08,16.99925,0,-2.1145,1.08325,290.64,358.7125
10,1.25,367.5975,9.51875,-0.1265,-26.067,-1.1,0.438,0.053,0.184,0.1845,0.073,99.417,85.527,9.0675,0,10.698,0.168,16.04225,16.99525,0,-2.04775,1.09775,285.4225,357.3025
10,1.75,368.2975,9.2925,-0.43725,-26.339,-1.5795,0.45825,0.05075,0.17,0.179,0.069,99.429,86.3045,8.6375,0,10.391,0.196,16.01775,16.9885,0,-2.131,1.0185,282.36,356.46
10,2.25,367.12,8.734,-0.0115,-23.871,-1.51775,0.41775,0.05,0.1795,0.1815,0.07075,99.4145,87.504,8.48325,0,10.064,0.19325,16.026,16.98275,0,-2.07675,1.03775,280.55,355.4125
10,2.75,367.145,8.603,-0.2935,-23.24825,-1.02725,0.47525,0.055,0.19375,0.1965,0.07525,99.4105,89.2125,8.34475,0,9.841,0.18175,16.00575,16.9745,0,-1.92025,0.94175,282.5175,354.565
10,3.25,368.685,8.5335,-0.336,-22.63,-1.389,0.47275,0.05075,0.17625,0.18425,0.071,99.39275,89.99675,8.1325,0,9.667,0.17525,15.985,16.9705,0,-1.9405,0.883,286.585,353.9275
10,3.75,366.6625,8.142,-0.319,-20.499,-1.417,0.4665,0.04675,0.185,0.19125,0.0695,99.413,90.2005,8.2525,0,9.487,0.1775,15.9675,16.9615,0,-1.957,0.71575,290.545,350.9425
10,4.25,367.1675,8.332,0.0115,-19.42525,-1.671,0.432,0.05,0.17075,0.18075,0.07175,99.40925,90.9365,7.9125,0,9.6645,0.152,15.9425,16.9575,0,-1.846,0.7055,293.555,350.5425
10,4.75,366.12,7.939,-0.2525,-21.9615,-1.501,0.484,0.054,0.178,0.1785,0.0695,99.4125,91.7045,8.0075,0,9.1445,0.15025,15.9085,16.9435,0,-1.7885,0.85525,292.4325,350.0725
10,5.25,366.99,8.0075,0.011,-18.59,-1.23325,0.45825,0.05825,0.1945,0.1915,0.07875,99.421,91.7,7.7475,0,9.0305,0.1525,15.8875,16.9305,0,-1.8765,0.72175,291.245,349.6225
10,5.75,370.255,8.2455,-0.34,-20.67,-0.94525,0.45275,0.062,0.1895,0.201,0.0765,99.437,92.25,7.4545,0,8.88475,0.151,15.875,16.91775,0,-1.871,0.67325,294.0875,347.61
10,6.25,370.805,8.215,-0.08,-19.41075,-0.334,0.448,0.059,0.188,0.195,0.078,99.461,92.882,7.339,0,8.97275,0.152,15.86,16.88975,0.37725,0.30425,0.8715,294.685,348.2975
10,6.75,369.18,7.843,-0.516,-17.6015,-0.0415,0.528,0.061,0.2005,0.202,0.0865,99.48075,92.56,7.4875,0,9.0345,0.157,15.8575,16.86025,26.245,12.11875,2.0625,297.4775,350.9675
10,7.25,370.225,8.4935,-2.1085,-13.8705,3.682,0.5365,0.0715,0.209,0.229,0.116,99.49675,90.677,8.36825,0,9.9595,0.159,15.8475,16.837,76.1,36.691,4.546,293.3375,359.175
10,7.75,368.445,8.9335,-4.714,-8.98875,13.2835,0.5965,0.126,0.276,0.275,0.158,99.54225,85.666,9.9155,0,11.244,0.196,15.85875,16.82475,137.5,67.85,7.3205,287.695,366.2
10,8.25,365.215,9.557,-7.762,6.2615,32.734,0.638,0.195,0.331,0.349,0.222,99.569,78.6515,11.3475,0,12.628,0.228,15.85225,16.8315,217.8775,100.3925,10.7465,287.24,373.9675
10,8.75,361.06,9.259,-10.51425,17.759,56.559,0.819,0.26,0.431,0.44125,0.29975,99.577,72.29275,12.525,0.205,13.70425,0.27025,15.84,16.83725,301,140.175,14.47525,282.925,380.6675
10,9.25,358.4975,9.24525,-14.221,31.485,65.875,0.92025,0.30875,0.50575,0.5435,0.35225,99.574,65.1455,13.8655,0.9225,14.7115,0.26025,15.80525,16.844,363,171.26,17.91775,289.535,384.2425
10,9.75,356.0275,9.07675,-15.53325,43.865,78.79325,0.96975,0.3085,0.5365,0.6,0.35825,99.54975,59.31,14.61875,2.06,15.24825,0.2965,15.78825,16.85425,445.255,209.9675,20.16475,294.5575,386.095
10,10.25,355.05,9.1535,-17.29,55.638,92.0525,0.93725,0.342,0.574,0.63,0.392,99.5795,54.741,15.05925,2.79,15.951,0.327,15.78825,16.86475,515.075,267.845,25.4895,298.7175,389.375
10,10.75,353.4875,9.14625,-17.77475,64.84,109.115,1.00075,0.34975,0.60775,0.674,0.40775,99.5375,51.9685,15.90075,3.2025,16.192,0.3375,15.78825,16.8655,542.925,295.6325,27.724,300.6725,392.0425
10,11.25,353.3175,9.3545,-18.266,76.994,115.15,0.98125,0.333,0.6425,0.671,0.412,99.507,48.5435,16.2655,4,16.804,0.36075,15.79,16.861,656.25,322.805,30.32425,302.1525,394.6725
10,11.75,352.38,9.162,-18.28625,78.616,118.7475,0.983,0.3385,0.641,0.695,0.429,99.512,46.886,16.585,4.895,17.3815,0.388,15.8,16.8565,664.53,374.085,34.2275,302.165,398.13
10,12.25,351.2325,8.925,-17.44025,69.806,120.3025,1.01225,0.33,0.638,0.724,0.423,99.4565,46.0065,16.9135,5.695,17.593,0.364,15.825,16.858,689.075,362.535,34.9535,308.075,400.46
10,12.75,350.6,9.32,-17.8025,72.542,125.78,0.982,0.3185,0.6515,0.727,0.4225,99.422,44.44975,17.335,6.015,18.183,0.36925,15.83,16.859,694.5,371.2025,34.567,308.53,403.6875
10,13.25,350,9.357,-15.96675,49.30275,115.12,1.016,0.334,0.6725,0.7075,0.42,99.398,44.1015,17.3845,6.0275,18.4,0.3355,15.8375,16.869,667.7375,349.7575,33.07775,306.1325,404.8125
10,13.75,350.03,9.285,-15.3225,25.30975,96.0455,0.96575,0.30225,0.602,0.669,0.383,99.361,42.329,17.60075,6.58,18.21725,0.284,15.8675,16.876,511.525,263.1775,24.12975,311.975,404.5675
10,14.25,349.285,9.486,-13.3895,20.259,92.8015,0.968,0.289,0.58,0.647,0.3635,99.34875,42.1765,17.70975,6.285,18.65,0.2625,15.905,16.886,432.5725,237.055,23.3835,311.6825,405.005
10,14.75,349.385,9.42525,-11.2875,9.989,76.644,0.889,0.266,0.5555,0.61475,0.3415,99.307,42.55125,17.6025,5.8575,18.6,0.2225,15.925,16.9005,376.615,213.38,20.5235,310.28,405.5625
10,15.25,348.985,9.627,-10.08725,0.306,73.455,0.85125,0.261,0.5055,0.531,0.31975,99.315,43.062,17.728,5.3975,18.52925,0.195,15.945,16.916,338.575,158.17,15.365,305.37,405.805
10,15.75,348.13,9.936,-7.7605,-12.58,57.189,0.77525,0.24425,0.453,0.477,0.285,99.29,44.508,17.50075,4.715,18.3995,0.1635,15.9575,16.932,254.6275,126.615,12.29375,300.6525,403.5475
10,16.25,349.17,9.699,-4.88125,-23.625,38.3205,0.738,0.18975,0.372,0.3975,0.226,99.282,46.771,17.11,3.985,18.1845,0.17,15.9775,16.95125,180.1725,92.272,8.86875,298.385,400.845
10,16.75,350.1825,10.2305,-2.1495,-27.95825,14.8875,0.6035,0.1225,0.277,0.27,0.164,99.3225,51.4935,16.7965,2.96,17.812,0.194,15.97975,16.96175,100.142,49.2905,5.306,296.0175,396.8825
10,17.25,352.275,10.51075,-0.96175,-25.7105,0.705,0.46825,0.06425,0.194,0.201,0.098,99.3305,57.5165,15.7925,2,17.218,0.268,15.9875,16.9725,27.133,12.85325,1.912,292.545,390.05
10,17.75,358.73,10.39,-0.748,-20.8805,-1.19625,0.3455,0.0525,0.154,0.164,0.075,99.363,67.18275,14.5725,1.2725,16.086,0.275,16.015,16.97675,0,-0.989,0.58625,290.825,381.605
10,18.25,359.2825,10.841,-0.4455,-21.64475,-0.5115,0.31675,0.04375,0.141,0.1685,0.06325,99.37525,70.855,13.4425,0.8,15.335,0.2645,16.03775,16.9815,0,-3.564,0.74575,287.8075,377.015
10,18.75,358.495,10.803,-0.2995,-19.82875,-0.4915,0.3815,0.039,0.1435,0.155,0.054,99.37475,75.443,12.865,0.5,14.742,0.246,16.02075,16.985,0,-3.13225,0.88175,285.305,374.85
10,19.25,358.8725,10.805,-0.2245,-24.025,-0.54975,0.353,0.04,0.1545,0.1615,0.054,99.3985,76.91175,12.20475,0.3025,14.13,0.245,16.05,16.9865,0,-2.58575,1.084,286.6375,371.965
10,19.75,359.89,10.18,-0.053,-26.427,-0.66475,0.37725,0.043,0.16,0.16075,0.058,99.415,78.003,11.7225,0.225,13.7115,0.2435,16.01125,16.984,0,-2.45725,1.0875,291.88,369.5425
10,20.25,361.415,10.1455,-0.0105,-28.0675,-0.3145,0.40975,0.0445,0.175,0.161,0.064,99.41975,79.028,11.4015,0.16,13.362,0.208,16,16.97125,0,-2.406,1.10125,293.4875,368.15
10,20.75,364.78,9.812,-0.227,-32.7805,-0.8885,0.43475,0.045,0.174,0.164,0.062,99.456,79.04,11.105,0.1,13.11,0.223,15.995,16.9615,0,-2.263,1.15275,291.985,366.8775
10,21.25,364.0375,9.87,-0.25325,-36.25325,-0.8645,0.464,0.048,0.171,0.1575,0.062,99.478,79.113,10.74,0.0875,12.92275,0.19975,15.97875,16.94875,0,-2.2505,1.19475,292.115,365.7425
10,21.75,364.5075,9.4205,-0.02525,-36.075,-1.032,0.41175,0.05025,0.191,0.193,0.069,99.493,79.4625,10.325,0.0625,12.541,0.223,15.9725,16.9305,0,-2.25,1.1625,290.27,363.99
10,22.25,364.6625,9.564,-0.00475,-31.21475,-0.58875,0.445,0.0525,0.1865,0.18375,0.0725,99.49525,78.9865,10.037,0.0425,12.103,0.2125,15.9675,16.9115,0,-2.09775,1.19275,288.715,362.135
10,22.75,365.89,9.69125,-0.084,-32.3985,-1.158,0.4865,0.05325,0.1825,0.16725,0.08,99.498,80.341,9.93125,0.02,11.803,0.209,15.9375,16.8965,0,-2.1735,1.14625,284.6825,361.735
10,23.25,365.905,9.16425,-0.1905,-31.306,-0.9365,0.4535,0.054,0.1785,0.1675,0.0755,99.49675,82.10475,9.742,0,11.469,0.1945,15.9275,16.8775,0,-2.15675,1.10025,286.6225,360.9525
10,23.75,366.305,9.161,-0.142,-29.54675,-0.582,0.453,0.053,0.181,0.1905,0.0745,99.483,83.408,9.6095,0,11.3675,0.202,15.9275,16.858,0,-2.19725,1.13475,284.27,359.8275
11,0.25,365.47,4.8815,-0.098,-38.56275,-0.07175,0.55325,0.06225,0.195,0.217,0.087,99.583,66.776,3.656,0.33,5.1645,0.226,12.0175,12.2235,0,-2.325,1.449,231.83,322.31
11,0.75,365.605,4.809,-0.048,-38.13825,-0.071,0.5175,0.057,0.197,0.20075,0.076,99.559,66.961,3.406,0.34,5.15275,0.22975,12.0035,12.23,0,-2.337,1.5105,234.425,322.865
11,1.25,366.26,4.718,-0.172,-39.441,-0.334,0.579,0.059,0.198,0.22475,0.0835,99.532,67.8385,3.135,0.29,4.77125,0.22875,11.9925,12.23525,0,-2.351,1.3025,231.08,321.63
11,1.75,364.7825,4.7035,-0.216,-37.60275,-0.21675,0.55725,0.058,0.193,0.21975,0.078,99.525,69.4315,2.766,0.1725,4.492,0.2275,11.96825,12.2435,0,-2.476,1.176,230.7,321.005
11,2.25,366.22,4.701,-0.145,-35.616,-0.227,0.5585,0.062,0.1925,0.232,0.08225,99.515,70.4215,2.495,0.195,4.367,0.23025,11.9475,12.2455,0,-2.3405,1.283,231.13,319.54
11,2.75,365.4775,4.716,-0.151,-35.998,-0.29525,0.622,0.064,0.189,0.226,0.085,99.508,71.8865,2.485,0.145,4.22,0.22275,11.9375,12.24775,0,-2.2875,1.2015,231.295,320.41
11,3.25,367.9925,4.71525,-0.175,-34.702,0.0395,0.583,0.061,0.19175,0.21675,0.084,99.509,72.732,2.351,0.135,3.902,0.213,11.941,12.2455,0,-2.2645,1.183,233.86,320.15
11,3.75,368.06,4.5955,-0.179,-31.64,-0.128,0.605,0.054,0.1815,0.206,0.08075,99.516,73.637,2.051,0.075,3.57625,0.2095,11.9335,12.2295,0,-2.2655,1.207,234.195,319.385
11,4.25,365.65,4.579,-0.205,-29.044,-0.448,0.5845,0.0585,0.182,0.2115,0.076,99.522,74.441,1.747,0.04,3.791,0.2,11.92675,12.238,0,-2.278,1.2655,232.615,318.505
11,4.75,366.4575,4.6115,-0.274,-29.7505,-0.04475,0.585,0.06575,0.1895,0.221,0.081,99.548,74.74,1.827,0,3.89225,0.214,11.92175,12.23025,0,-2.403,1.1705,228.055,317.495
11,5.25,367.69,4.727,-0.286,-25.6255,-0.135,0.5815,0.05475,0.19225,0.211,0.079,99.562,75.81275,1.666,0.005,3.61775,0.2145,11.9,12.2255,0,-2.2385,1.1655,227.545,317.835
11,5.75,367.1,4.5375,-0.284,-28.2995,-0.153,0.58,0.055,0.194,0.217,0.087,99.593,76.89475,1.338,0.0225,3.156,0.204,11.87175,12.221,0,-2.135,1.2995,227.75,317.05
11,6.25,366.79,4.7515,-0.13375,-26.647,-0.206,0.56025,0.0575,0.178,0.207,0.0775,99.596,77.15175,1.328,0.0225,3.15825,0.205,11.83575,12.214,0,-2.179,1.3505,225.305,316.685
11,6.75,368.2775,4.7595,-0.523,-30.311,-0.228,0.5765,0.0635,0.1845,0.21825,0.081,99.616,78.09,1.462,0.01,2.935,0.2175,11.81475,12.19875,1.209,0.3795,1.7595,225.715,316.545
11,7.25,368.23,4.605,-0.97725,-28.73475,0.128,0.548,0.064,0.19375,0.22025,0.088,99.675,78.994,1.625,0,2.971,0.198,11.79225,12.176,27.79,15.795,3.1135,223.615,318.195
11,7.75,367.87,4.82125,-2.486,-17.53,1.85,0.5855,0.0805,0.2195,0.251,0.1115,99.675,75.0975,2.284,0,3.8855,0.2155,11.79575,12.151,70,50.654,6.268,224.555,325.805
11,8.25,366.88,5.001,-4.807,-9.763,9.104,0.64775,0.11875,0.2495,0.313,0.1525,99.675,67.9845,3.917,0,5.32,0.22225,11.79425,12.128,131,82.267,9.4925,227.65,335.435
11,8.75,364.5675,5.0125,-7.2425,1.705,21.44575,0.68275,0.17925,0.2955,0.361,0.2275,99.65,61.202,5.95,0.245,6.9775,0.2615,11.7615,12.1125,172.465,106.47,11.9935,227.67,343.245
11,9.25,365.22,5.0455,-9.453,12.889,35.9225,0.84275,0.25,0.419,0.4785,0.2935,99.668,54.4055,7.52,0.995,8.103,0.2945,11.735,12.1085,274.2,179.03,19.271,234.555,351.215
11,9.75,364.68,4.8925,-11.471,36.7735,47.94775,0.856,0.289,0.47075,0.5545,0.3415,99.72,47.944,8.55,1.945,9.0655,0.3165,11.746,12.098,347.75,233.74,24.0955,237.935,358.07
11,10.25,363.1325,4.904,-13.06475,57.675,56.53425,0.973,0.326,0.516,0.5895,0.3845,99.72,43.26075,9.57,3.2,9.569,0.3565,11.75825,12.0825,405.25,268.575,28.252,242.615,363.11
11,10.75,362.725,4.90225,-14.07325,56.415,62.4765,1.043,0.339,0.589,0.705,0.416,99.67,40.66,10.19,4.2125,10.181,0.322,11.7755,12.08025,445.7575,305.65,30.867,245.34,367.325
11,11.25,361.515,4.87575,-15.09675,70.157,68.35225,1.131,0.3795,0.625,0.745,0.438,99.634,38.8245,10.73,4.9575,10.61925,0.3415,11.792,12.07225,562.4525,334.485,33.7465,248.905,371.055
11,11.75,360.41,4.733,-13.8975,74.77725,74.946,1.1405,0.38,0.6945,0.7735,0.4605,99.6155,36.999,11.23725,5.495,11.31325,0.3775,11.812,12.06175,615.775,367.82,36.00975,251.4975,373.37
