DOY2,HR2,USTAR,TA,WS,FC_1_1_1,H,LE,G,TS,RH,PA,CO2,VPD,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,H2O
11,19.25,0.26575,19.425,2.19625,0.102,-9.435,0.971,-11.37625,22.00225,52.35475,90.6,384,15.9475,-79.50625,-2.3,3.0325,325.39425,401,10.2
11,19.75,0.25575,18.875,2.0975,0.1185,-12.925,1.1125,-15.05425,21.37975,54.053,90.623,384.25,14.95,-78.02575,-2.16125,3.00825,323.2445,396.78225,10.30925
11,20.25,0.2605,18.39675,2.1,0.11,-13.9,0.417,-17.95575,20.81175,54.584,90.67525,384,13.79,-77.26625,-1.9575,3.025,324,394.6915,10.019
11,20.75,0.2535,18.275,2.174,0.104,-14.8,1.1,-19.477,20.20925,57.77,90.7,384,13.4275,-76.40675,-1.8715,3.01,320.3845,393,10.1
11,21.25,0.23625,17.78725,2.172,0.104,-13.714,0.9265,-21.44975,19.62825,61.436,90.7,384,12.77,-74.54675,-1.94,2.943,319.75,390.9915,10.208
11,21.75,0.24275,16.88725,2.138,0.0595,-13.85,1.0265,-22.275,19.03475,61.12825,90.7,384,12.2225,-73.00025,-1.87,2.87,318,387.0645,10.1
11,22.25,0.23075,16.275,2.1075,0.048,-13.778,0.638,-23.29325,18.475,62.38975,90.7,384,11.7125,-71.22025,-1.87,2.775,318,383.81775,10.002
11,22.75,0.22575,16.2,2.1175,0.0555,-13.369,0.829,-25.0155,18,61.522,90.7,383.5,11.51,-70.389,-1.7325,2.859,315.8045,381,10.1395
11,23.25,0.21775,15.875,2.08725,0.0215,-12.2,0.444,-25.9385,17.68475,63.807,90.7,383.5,11.25,-68.98725,-1.74225,2.8,315.08175,379,10.151
11,23.75,0.21175,15.572,2.06725,-0.009,-13.6,0.584,-27.00125,17.35,64.891,90.7,383,10.6325,-67.23375,-1.6775,2.72,315.7625,376.787,10.179
12,0.25,0.202,10.7,2.09,0.0265,-10.2,2.9775,-26.05,10.85,82.975,90.8,387,5.72,-51.501,-1.2,2.575,302.518,352,9.6375
12,0.75,0.194,10.4845,2.03,0.026,-8.22,2.84,-25.65,10.6,80.9155,90.8,387,6.215,-48.95,-1.215,2.5335,301.4825,351,9.9
12,1.25,0.197,10.2,2.0485,-0.003,-11.88075,2.66675,-26.1,10.383,80.44325,90.8,386.1365,6.2025,-49.67,-1.235,2.49,300.702,349.0095,9.766
12,1.75,0.208,9.965,2.0615,-0.012,-11.15,2.7645,-26.75,10.1,84.2825,90.8,386,6.0975,-45.776,-1.101,2.54,304.162,349.5,9.7965
12,2.25,0.193,9.655,2.0175,0.00875,-9.995,2.855,-27,10.0035,83.42425,90.8,386,5.5575,-45.8,-1.091,2.57,302.263,348,9.823
12,2.75,0.1965,9.4145,1.99,0.0335,-9.0795,2.7005,-27.3,9.656,85.1535,90.8,386,5.4525,-46.614,-1.081,2.5745,300,347,9.973
12,3.25,0.195,9.3,2.0195,-0.023,-9.465,2.475,-28.073,9.4,83.33125,90.8,386,5.215,-42.9195,-0.9695,2.5575,302.8375,347.4785,9.755
12,3.75,0.208,8.9465,2.045,-0.031,-9.8225,2.7625,-28.75,9.275,81.0765,90.8,386,5.135,-46.55,-1.092,2.4495,303.082,345.844,9.8725
12,4.25,0.1945,8.6645,2.01,-0.0195,-10.636,2.065,-28.643,9.0365,82.948,90.8,386,4.92,-45.05,-1.205,2.42,299.5,344.5,9.817
12,4.75,0.1945,8.5295,1.96,-0.02775,-9.9125,2.3925,-29,8.86,84.25175,90.8,386,4.4325,-37.5,-1.075,2.42,304.9645,343,9.6165
12,5.25,0.1935,8.2685,2.01,-0.0115,-8.862,2.9665,-29.85,8.67,85.288,90.8,386,4.78,-35.95,-1.0945,2.415,306,343,9.3965
12,5.75,0.201,8.312,1.985,-0.009,-8.235,2.58,-29.735,8.44,84.9015,90.8,386,4.8925,-39.402,-1.033,2.56,301.1815,342.3715,9.08975
12,6.25,0.2,8.1795,2.015,-0.005,-6.81,2.62,-29.282,8.23,84.271,90.8,386,4.645,-43.1065,-0.9795,2.4,298.9825,341.678,9.621
12,6.75,0.1915,7.8635,1.9795,-0.021,-7.84,2.1205,-29.649,8.048,87.4405,90.8,387,4.51,-40.2,-0.6425,2.45,299.0235,340.858,9.294
12,7.25,0.1905,7.819,1.9265,-0.015,-6.997,2.4375,-30.0665,7.984,89.006,90.8,386,4.595,-33.622,6.78,3.745,297.5005,339.5,9.59375
12,7.75,0.204,8.145,1.815,-0.069,-5.123,4.51,-30.05,7.805,85.9915,90.803,387,5.245,-2.47,62.024,15.9505,299,342,9.516
12,8.25,0.1925,10.982,1.4855,-0.11,14.9,9.843,-29.248,8.064,81.649,90.811,387,6.575,58,157,30.55,301.32,351,9.96
12,8.75,0.222,12.77,1.4795,-0.18475,39.6,18.45075,-24.95,8.543,74.90125,90.8,388,8.5175,130,251,39.7575,303,362,9.77
12,9.25,0.234,13.9765,1.5165,-0.12,65.6,24.9,-15.242,9.637,69.801,90.822,387.975,9.78,202.667,340,50.703,304.5,373.5,9.737
12,9.75,0.2705,14.95,1.76,-0.23425,93.281,33.522,-1.45,11.0385,66.8,90.82,388.8695,10.84,268.2415,430.037,64.25025,309,386.31,9.54675
12,10.25,0.277,16.1815,1.8105,-0.148,119.668,36.842,15.65,12.799,63.5,90.8035,388.919,11.7,321.117,506,79.2,310,398.5635,9.657
12,10.75,0.282,16.986,1.927,-0.0975,140,43.275,33.0485,14.645,61.69625,90.8,389,12.45,359.1585,565.5,93.012,315,409.7115,9.6425
12,11.25,0.30575,17.9985,2.0495,-0.1025,150.4485,46.25,50.18025,16.25525,57.012,90.8,389,13.81,382.16575,610.82875,102.8635,318.75,420,9.352
12,11.75,0.32975,18.7,2.333,0.0265,165.772,52.4565,63.15,17.5425,53.98125,90.7,389,15.0875,400.1375,639,110.77,318.792,429.9895,9.21
12,12.25,0.384,19.275,2.566,0.073,169.461,54.2915,73.44075,18.775,51.863,90.7,389,16.015,405,654,116,320.741,436.37575,9.245
12,12.75,0.446,19.82675,2.85,0.02725,179.29225,58.9255,79.5,20.0795,51.3975,90.64425,388.7855,16.74,394,647,117,325.07425,439.98,8.987
12,13.25,0.461,20.188,3.23975,0.192,169.721,56.495,83.9,20.773,48.71,90.6,388,17.4475,370.359,623,115,326,443,8.871
12,13.75,0.48825,20.6,3.57,0.09575,162.8935,49.11775,81.708,21.5,48.6775,90.6,388,18.065,338,585.014,110,328,443,8.79
12,14.25,0.493,20.84575,3.48,0.151,148.069,45.8,76.8,21.90825,47.335,90.57025,388,18.655,292.75,527.5475,100,328.506,441.147,8.746
12,14.75,0.48375,21.083,3.343,0.071,133,40.6,72.206,21.85,46.85,90.5315,388,18.8725,241,459,87.4105,326.5,439.2745,8.96
12,15.25,0.48575,20.9945,3.492,0.061,104.36,34.6,61.4,21.275,46.528,90.51875,388,18.45,181,375,72.8,326.75,430.75,8.99
12,15.75,0.4935,20.8,3.5165,0.0835,76.1075,32.05,50.3,20.775,48.316,90.5495,388,18.1,113.3275,282,57.65,320.217,420.8825,9.05475
12,16.25,0.446,20.6,3.23,0.0475,44.50475,23.275,38.6,20.0265,47.74,90.587,388,17.765,39.876,182.194,41.35,320,412.359,9.12
12,16.75,0.387,19.595,2.871,0.054,9.1775,16.27375,27.05,18.9985,50.257,90.6,388,16.265,-27.8845,84.258,25.2285,316.342,401.463,9.37575
12,17.25,0.333,17.509,2.29,0.1095,-1.321,9.2755,14.25,17.8,57.5245,90.6,388,13.88,-61.233,12.6,6.265,313.6095,387.2245,9.732
12,17.75,0.2575,15.6265,1.9795,0.101,-1.87,5.265,3.8665,16.63,63.339,90.601,388,11.75,-65.6875,-2.238,1.97,312.074,376.144,9.73
12,18.25,0.2,14.1015,1.963,0.087,-4.76,4.14,-4.67,15.65,73.257,90.7,388,10.4325,-64.033,-2.2695,2.2845,307,371,9.793
12,18.75,0.231,13.45,2.09,0.131,-6.77,4.21,-9.975,14.95,75.4,90.7,388,9.52,-62.9,-2.0085,2.655,306,368,9.98
12,19.25,0.252,13.1285,2.07,0.073,-8.33775,4.21125,-13.967,14.3,77.003,90.7,388,8.95,-59.387,-1.799,2.7405,307,366,9.82775
12,19.75,0.2295,12.6335,2.075,0.062,-9.96625,4.1925,-16.9305,13.799,79.2,90.7,387,8.6,-63.3705,-1.655,2.725,302.5,365.205,10.157
12,20.25,0.234,12.268,2.08,0.0735,-10.95,4.1065,-19.6,13.3435,78.5205,90.7335,388,7.705,-61.853,-1.5525,2.765,302,362,10.2635
12,20.75,0.2275,11.8535,2.07,0.037,-9.725,3.975,-21.9,12.8655,79.1105,90.785,387,7.66,-59.351,-1.538,2.76,302.5,360.321,10.25125
12,21.25,0.2255,11.71,2.043,0.046,-9.3255,4.13225,-23.55,12.493,80.5925,90.8,387,7.505,-58.214,-1.5555,2.69,299,359,10.1
12,21.75,0.22,11.25,2.0145,0.027,-11.879,3.93,-24.8,12.15,81.6515,90.8,387,6.99,-57.994,-1.5365,2.68,298.511,357.2015,10
12,22.25,0.217,10.914,2.0365,0.0365,-10.9,3.4745,-25.55,11.7815,80.447,90.8,387,6.6975,-58.569,-1.5115,2.6475,300.1335,355.6135,9.8815
12,22.75,0.2095,10.522,2.02,0.00925,-10.625,3.59025,-25.95,11.5,80.35725,90.8,387,5.9825,-56.52575,-1.36,2.60525,301.5445,353.5115,9.8125
12,23.25,0.205,10.201,2.0145,-0.0315,-11.975,3.5,-25.9,11.2,83.581,90.8,387,5.69,-55.36675,-1.325,2.5775,301.5,353,9.78375
12,23.75,0.2075,10.1075,2.052,-0.0215,-10.8,3.162,-26.35,10.873,81.54325,90.8,387,5.795,-51.15,-1.167,2.62,303,352.4435,9.73
