DOY2,HR2,USTAR,TA_1_3_1,WS,NEE,FC,SC,H,LE,G_1_1_1,RH,PA,CO2,VPD,NETRAD,PPFD_IN,SW_IN,H2O
11,22.75,0.159,19.145,1.246,3.4775,2.8955,0.0165,-25.7645,1.3495,-9.705,86.7,102,395.2595,3.135,-28.73,0,0.326,17.3235
11,23.25,0.178,19.2,1.2965,3.504,3.215,0.006,-32.892,1.48,-9.865,87.3,101.9,395.925,2.69,-28.73,0,0.299,17.3175
11,23.75,0.164,19.19,1.2545,3.328,2.963,0.0325,-30.01,1.033,-9.93,88,101.9,399.06,2.455,-25.89,0,0.2825,17.102
12,0.25,0.167,15.62,1.282,2.876,2.498,0.035,-22.84,1.429,-11.49,90.25,102,397.216,1.7,-27.72,0,0.246,13.5775
12,0.75,0.177,15.58,1.3015,2.889,2.661,0.025,-26.044,1.697,-11.63,90.425,102,396.571,1.69,-28.105,0,0.2715,13.673
12,1.25,0.18,15.51,1.333,2.753,2.682,0.023,-27.581,1.09,-11.205,91.15,102,395.152,1.715,-27.26,0,0.2415,14.002
12,1.75,0.173,15.635,1.367,2.837,2.7205,0.0215,-27.249,1.67,-11.5,90.9,102,395.6545,1.6,-26.75,0,0.231,14.013
12,2.25,0.169,15.32,1.263,2.825,2.7615,0.025,-25.3485,0.82,-11.405,91.05,102,396.8105,1.69,-25.97,0,0.2225,13.667
12,2.75,0.1745,15.17,1.319,3.0245,2.9015,0.005,-27.033,1.912,-11.18,90.65,102,395.007,1.57,-26.57,0,0.217,14.25
12,3.25,0.1765,15.13,1.348,2.721,2.523,-0.013,-26.091,0.433,-11.235,91,102,395.6165,1.635,-24.455,-0.4675,0.24,14.312
12,3.75,0.1815,15.04,1.307,2.848,2.6235,0.017,-23.546,0.9015,-11.635,91.4,102,397.5195,1.53,-25.765,-0.443,0.2335,14.01
12,4.25,0.178,14.94,1.414,2.662,2.516,0.038,-22.3185,1.1975,-11.51,91.575,102,396.6895,1.52,-26.1,-0.443,0.235,13.605
12,4.75,0.174,15.185,1.36,2.723,2.711,0.028,-23.085,1.323,-11.515,91.6,102,396.786,1.6,-23.2,-0.401,0.225,14.1845
12,5.25,0.184,15.315,1.377,2.699,2.5745,-0.005,-27.502,2.865,-11.65,91.55,102,396.58,1.55,-23.47,-0.423,0.224,14.639
12,5.75,0.192,15.06,1.397,2.687,2.739,0.025,-25.346,0.99,-11.805,90.95,102,395.391,1.485,-23.135,-0.374,0.2265,14.08
12,6.25,0.198,15.01,1.4055,2.794,2.565,0.052,-19.536,1.572,-11.94,91.3,102,398.2885,1.46,-21.445,-0.386,0.2245,14.0595
12,6.75,0.189,15.04,1.3715,2.997,2.86,0.028,-25.646,2.02,-12.29,91.3,102.1,398.962,1.47,-19.38,0.306,0.6975,13.692
12,7.25,0.202,15.235,1.41,2.214,2.2975,-0.026,-23.04,3.302,-12.675,91.05,102.1,397.232,1.53,-6.7885,26.765,13.42,13.774
12,7.75,0.228,15.785,1.476,0.901,1.0265,-0.0965,-17.217,8.152,-12.185,88.85,102.1,396.7645,1.865,20.21,124.25,62.94,15.0385
12,8.25,0.259,16.76,1.673,-0.859,-0.648,-0.258,-1.593,21.103,-9.84,85.75,102.1,394.549,2.3,69.38,276,134.15,15.6805
12,8.75,0.305,18.03,1.898,-3.555,-3.2955,-0.363,16.56,40.447,-6.635,81.25,102.2,387.17,3.56,130.9,443.4,224.75,16.57
12,9.25,0.35,19.03,2.2345,-5.115,-4.8695,-0.32,36.3265,59.365,-4.502,76.4,102.2,382.725,4.99,199.975,632.8,312.05,16.383
12,9.75,0.38,19.975,2.497,-7.21,-7.082,-0.205,60.286,87.995,-2.6915,72.3,102.2,380.5875,6.23,253.35,767,374.5,16.123
12,10.25,0.412,20.56,2.737,-8.551,-8.3305,-0.093,80.314,101.7405,-0.849,68.185,102.2,379.74,7.4,309.145,908.5,449.9,16.191
12,10.75,0.4405,20.95,2.8605,-9.101,-9.06,-0.037,102.017,116.03,0.482,64.995,102.2,378.699,8.31,353.4,1029,527.8,15.585
12,11.25,0.4525,21.25,2.8665,-9.674,-9.747,-0.024,122.898,125.0205,1.856,64.46,102.2,377.931,8.75,370.2,1107,551.6,15.5275
12,11.75,0.461,21.195,2.9585,-9.726,-9.6,-0.028,126.8355,135.943,3.711,63.27,102.1,377.675,9.29,381,1107,561.1,15.5805
12,12.25,0.455,21.5,2.898,-10.135,-9.956,-0.022,134.8755,142.84,4.6835,62.5,102.1,377.4565,9.595,392.1,1080,528.45,15.111
12,12.75,0.4655,21.405,2.9185,-9.6685,-9.582,-0.008,130.0085,142.458,5.5785,61.91,102,377.253,10.04,379.86,1056,524.201,15.343
12,13.25,0.4705,21.45,2.9055,-9.265,-9.096,-0.003,118.769,136.51,6.269,61.99,102,377.192,10.09,365.99,1045.5,522.4,15.794
12,13.75,0.45,21.17,2.906,-8.653,-8.254,0.005,102.922,125.6865,6.173,62.465,102,377.283,9.895,331.9,957,440.4,15.5455
12,14.25,0.441,21.27,2.817,-7.8465,-7.7565,-0.001,79.575,111.89,4.507,62.53,102,376.9,10.07,305.4,853,409.5,15.715
12,14.75,0.425,21.22,2.7545,-6.819,-6.775,0.01,62.259,101.617,2.9695,63.23,101.95,377.527,9.93,248.4,679,348.2,15.3545
12,15.25,0.4115,20.88,2.648,-5.538,-5.426,0.023,37.113,85.02,1.5945,63.9,102,377.3505,9.4,182.5,544.6,296.1,15.2875
12,15.75,0.389,20.55,2.507,-4.155,-4.148,0.028,16.945,61.011,0.502,65.95,101.9,377.4105,8.69,116.1,398.5,208.5,15.2425
12,16.25,0.3515,20.16,2.3575,-2.627,-2.495,0.036,-2.49,44.4965,-0.733,68.6975,102,377.817,7.72,55.4,243.3,133.3,15.4475
12,16.75,0.298,19.595,1.9135,-0.2765,-0.422,0.0725,-17.176,20.72,-2.775,71.4,102,378.886,6.695,3.8425,114.25,59.69,15.533
12,17.25,0.215,18.76,1.563,1.9055,1.2155,0.179,-21.002,8.014,-4.519,75.5,102,380.71,5.185,-28.15,22.7785,11.51,15.188
12,17.75,0.203,17.87,1.376,3.167,2.399,0.275,-20.101,2.4025,-6.201,79.6,102,385.189,4.11,-33.595,0.1255,0.1995,14.917
12,18.25,0.182,17.305,1.388,3.008,2.561,0.1545,-23.407,0.9425,-7.47,82.45,102,386.9425,3.56,-31.8945,-0.815,0.0965,14.417
12,18.75,0.1785,16.92,1.349,3.13,2.3355,0.0825,-26.707,0.812,-8.26,83.5,102,389.26,3.5,-29.86,-0.783,0.131,14.057
12,19.25,0.1845,16.875,1.379,2.966,2.24,0.037,-22.422,0.775,-9.12,85.35,102,389.983,3.14,-28.835,-0.443,0.209,14.041
12,19.75,0.181,16.73,1.3945,3.032,2.622,0.024,-25.741,1.0825,-9.455,85.9,102,390.2235,3.07,-28.83,-0.353,0.271,14.038
12,20.25,0.173,16.64,1.3775,2.948,2.527,0.026,-25.794,1.581,-9.77,86.25,102.1,391.242,2.95,-28.73,-0.331,0.252,13.931
12,20.75,0.18,16.565,1.3335,2.936,2.504,0.036,-24.694,2.148,-10,86.75,102.1,391.82,2.705,-28.73,-0.394,0.2525,13.651
12,21.25,0.175,16.24,1.358,3.039,2.692,0.047,-27.598,0.9765,-10.72,86.85,102.1,392.368,2.55,-28.73,-0.2885,0.237,13.81
12,21.75,0.163,16.32,1.363,3.015,2.721,0.015,-22.737,1.735,-10.01,87.225,102.1,392.32,2.395,-28.73,-0.3195,0.239,13.72
12,22.25,0.171,16.191,1.339,2.957,2.566,0.021,-25.7,1.4,-10.09,87.85,102.1,392.239,2.23,-28.73,0,0.2405,13.2555
12,22.75,0.153,15.69,1.314,2.7935,2.626,0.0375,-26.873,1.572,-9.67,88.6,102.1,393.632,2.02,-28.73,0,0.237,13.4825
12,23.25,0.1545,15.76,1.314,2.912,2.5905,0.0155,-25.631,-0.231,-10.17,89.2,102.1,394.231,1.93,-28.73,0,0.2455,13.27
12,23.75,0.165,15.635,1.3535,3.0885,2.6475,0.0025,-24.965,1.236,-11.18,89.5,102,395.464,1.785,-28.73,0,0.253,13.46
