DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
9,9.25,371.985,23.29325,-0.951,4.94475,106.3125,148.66,2.0785,0.3145,0.8895,1.041,0.3995,100.24,91.7905,25.052,7.9325,26.1205,0.6125,1080.25,586.3175,113.4075,405.5475,472.5925
9,9.75,370.74,23.088,-0.6,7.3555,129.885,156.59,2.222,0.325,0.927,1.189,0.42375,100.2475,86.759,25.877,10.44,26.7585,0.69475,1228,663.6275,125.1425,407.7375,485.86
9,10.25,367.5875,22.8365,-0.397,9.7565,160.06,177.54,2.218,0.3365,0.956,1.219,0.411,100.2475,83.3775,26.556,11.995,27.3525,0.727,1340,723.8425,133.4825,409.155,495.79
9,10.75,364.46,22.757,-0.334,14.41875,161.79,189.515,2.223,0.347,0.99875,1.288,0.426,100.24,79.4955,27.2005,13.63,27.926,0.78075,1420,772.8825,141.0275,410.28,507.5
9,11.25,362.88,22.7055,0.9705,18.11625,201.5,205.38,2.29325,0.35975,1.04075,1.2925,0.433,100.23,78.818,27.7,15.32,28.5875,0.826,1504,811.25,148.2825,412.97,514.185
9,11.75,361.8275,22.78025,0.325,21.75,187.51,218.9075,2.186,0.345,1.046,1.306,0.432,100.2,75.271,28.0405,16.36,29.1145,0.813,1518.75,830.9875,147.25,417.25,518.9775
9,12.25,360.455,22.733,0.1415,25.62375,185.8525,214.9375,2.3045,0.353,1.056,1.311,0.4395,100.18,74.466,28.46375,17.295,29.427,0.831,1547.75,828.155,146.9325,417.835,521.005
9,12.75,361.215,22.69,-0.78225,22.905,187.675,223.515,2.28425,0.3455,1.05425,1.3245,0.43125,100.14,73.729,28.757,17.77,29.87,0.811,1526.5,832.25,147.35,420.9225,524.0575
9,13.25,360.45,22.322,0.428,23.545,181.61,212.8075,2.266,0.3485,1.059,1.35675,0.429,100.12,71.9825,28.89225,17.755,30.1355,0.769,1475,796.02,144.8275,419.405,523.5275
9,13.75,360.41,22.43225,0.2205,20.83125,156,204.1675,2.12825,0.329,1.04425,1.2755,0.438,100.07,70.559,29.222,19.14,30.294,0.73325,1417.2,757.6625,138.8725,419.445,519.1575
9,14.25,359.77,22.4225,0.706,18.91625,135.5,187.22,2.234,0.345,1.042,1.264,0.42375,100.0475,73.063,29.42925,19.53,30.20225,0.66975,1305.3,694.17,125,418.115,518.195
9,14.75,360.2575,22.18825,0.45325,18.065,126.84,166.34,2.22075,0.3345,0.989,1.1815,0.416,100.02,74.372,29.429,19.6,30.39575,0.6115,1180,625.075,116.15,414.91,516.1975
9,15.25,360.525,22.059,0.0855,15.025,98.997,156.28,2.0775,0.3245,0.918,1.167,0.404,100.01,74.189,29.36,18.43,30.1985,0.544,1030,540.555,105.49,416.1,509.42
9,15.75,360.37,22.484,0.393,12.53825,73.9135,129.045,1.99225,0.3075,0.8865,1.1005,0.3925,100.01,75.37475,29.4495,18.1725,29.91225,0.4565,867,453.5225,90.58375,417.9925,499.845
9,16.25,360.42,22.486,0.4095,10.82275,50.547,102.925,1.847,0.2785,0.75675,0.9365,0.34475,99.999,78.1525,29.035,17.905,29.8125,0.37125,703.27,358.595,73.336,415.2775,488.2475
9,16.75,361.175,23.0155,0.535,8.252,27.386,76.8675,1.648,0.249,0.7235,0.85375,0.33925,100,80.8705,28.9865,16.385,29.67125,0.324,512.75,255.3625,57.93375,414.81,481.43
9,17.25,363.92,23.681,1.15425,5.93575,10.6655,45.58775,1.4175,0.20175,0.581,0.707,0.277,100.00475,84.865,28.2115,14.765,29.14575,0.389,334.0825,161,42.306,410.425,467.56
9,17.75,369.3475,24.306,2.344,4.09775,2.569,16.4055,1.11,0.164,0.437,0.559,0.223,99.9935,89.674,27.01625,12.16,28.22075,0.51,153.31,74.1775,20.25175,409.4,450.6475
9,18.25,379.1525,23.8115,3.976,1.805,1.28425,10.66,1.1345,0.145,0.4055,0.482,0.1965,99.9975,92.659,25.8345,8.08,27.601,0.5195,48.02,20.59475,4.916,405.1475,438.7125
9,18.75,391.72,23.542,4.427,-1.074,1.04975,5.71875,1.0765,0.15225,0.3605,0.5135,0.18975,100.0175,95.5245,24.708,5.84,26.9205,0.439,0.9805,-0.13675,1.41775,407,433.13
9,19.25,396.52,23.46625,4.5435,-3.12125,0.633,5.114,1.111,0.149,0.364,0.489,0.207,100.03,96.9485,23.89175,5.035,26.05,0.443,0.20175,-1.0695,1.57875,401.3175,428.895
9,19.75,403.5275,23.45725,4.203,-4.372,0.197,6.21875,1.14525,0.17125,0.3945,0.52075,0.2105,100.0575,98.083,23.4125,4.605,25.2105,0.41025,0.20325,-0.75125,1.901,398.9525,428.8825
9,20.25,410.32,23.2845,4.625,-5.4525,0.17775,4.6455,1.104,0.17375,0.438,0.586,0.23,100.0775,98.85325,23.0815,4.26,24.935,0.386,0.20325,-0.58475,2.02825,397.1875,425.025
9,20.75,413.94,23.107,4.381,-5.919,0.0455,5.76,1.162,0.193,0.4285,0.5845,0.24675,100.11,99.148,22.81,4.085,24.392,0.3655,0.206,-0.60275,1.9545,399.0125,424.96
9,21.25,417.72,23.046,4.1595,-6.18475,0.064,4.965,1.1245,0.19,0.4305,0.63225,0.238,100.11,99.367,22.3965,3.69,24.455,0.3725,0.2025,-0.57025,2.0055,398.6925,423.895
9,21.75,423.1675,22.742,4.32425,-6.41175,0.393,4.0135,1.15725,0.191,0.45,0.582,0.243,100.12,99.564,22.2825,3.5525,24.1215,0.376,0,-0.54275,2.17875,395.865,423.5075
9,22.25,427.14,22.491,4.4385,-5.75375,0.38,4.898,1.13,0.19,0.44525,0.63075,0.24625,100.12,99.63575,22.0495,3.355,23.7515,0.3465,0,-0.54925,1.9425,394.33,422.115
9,22.75,423.39,22.34175,5.304,-5.8565,0.33,5.43025,1.1265,0.208,0.481,0.6685,0.259,100.12,99.8275,21.861,3.085,23.521,0.36625,0,-0.5335,1.9865,392.595,420.5825
9,23.25,425.575,22.134,4.7365,-5.65175,0.192,5.19,1.134,0.196,0.483,0.636,0.262,100.1275,99.95,21.5115,2.665,23.31275,0.371,0,-0.5875,2.027,393.2525,419.0075
9,23.75,429.91,21.9625,4.788,-5.81975,0.824,4.25725,1.136,0.20425,0.50225,0.627,0.263,100.13,100,21.6655,2.61,23.163,0.35875,0,-0.48475,2.1115,394.415,417.905
10,0.25,417.64,16.5025,4.236,-5.133,0.341,6.54025,1.31,0.19975,0.43975,0.57325,0.23775,100.26,100,17.75425,2.54,18.75875,0.4255,0,-0.256,2.018,382.54,400.02
10,0.75,418.45,16.7655,3.796,-5.3485,0.253,6.29625,1.361,0.211,0.456,0.604,0.25,100.26,100,17.58675,2.5525,18.697,0.416,0,-0.343,2.117,385,398.38
10,1.25,415.5775,16.967,4.1465,-5.137,-0.229,6.61625,1.35225,0.2185,0.44975,0.60125,0.2475,100.255,100,17.408,2.32,18.38325,0.3975,0,-0.253,2.17,385,396.51
10,1.75,419.09,17.21625,3.941,-5.69725,0.13675,5.32,1.3565,0.209,0.4475,0.561,0.2395,100.255,100,17.088,2.0825,17.859,0.4165,0,-0.229,2.137,385,395.71
10,2.25,419.71,15.9635,4.469,-5.82625,-0.1035,7.1205,1.3405,0.20875,0.437,0.575,0.251,100.25,100,16.9815,1.835,17.827,0.407,0,-0.24525,2.13675,384,394.7575
10,2.75,414.08,16.19875,4.498,-6.25075,-0.295,6.51125,1.279,0.195,0.45475,0.601,0.257,100.235,100,16.85525,1.665,17.588,0.3935,0.2275,-0.256,2.05975,383,394.5
10,3.25,413.9325,16.3285,3.445,-5.97275,-0.05975,6.3975,1.252,0.181,0.451,0.578,0.238,100.2,100,16.643,1.445,17.726,0.414,0.46975,-0.15575,2.0875,387.1125,394.8925
10,3.75,415.2225,16.5025,3.688,-5.67325,-0.016,5.96,1.3115,0.189,0.44,0.61,0.244,100.22,100,16.675,1.2925,17.632,0.396,0.21025,-0.225,1.93225,389.66,395.4575
10,4.25,419.045,17.021,4.525,-5.5945,-0.06975,6.307,1.286,0.187,0.46975,0.57625,0.24325,100.235,100,16.707,1.1,17.699,0.414,0.204,-0.1795,2.07525,387.14,397.2825
10,4.75,424.0875,17.1215,3.8985,-5.31125,0.19675,8.6915,1.288,0.2065,0.49,0.607,0.249,100.25,100,16.629,1.095,17.663,0.443,0.3605,-0.13125,2.0145,387.39,396.7575
10,5.25,418.445,17.2505,4.115,-5.20775,0.031,8.454,1.29375,0.1925,0.46525,0.597,0.266,100.265,100,16.538,1.0875,17.568,0.429,0.3145,-0.1285,2.1325,387.205,396.815
10,5.75,416.77,17.452,4.496,-5.08775,0.22525,8.76875,1.299,0.20725,0.44875,0.591,0.2445,100.285,100,16.6425,1.035,17.1555,0.40025,0.3675,-0.11225,2.0175,384.3075,396.465
10,6.25,427.66,17.1085,4.45975,-5.10975,0.12275,5.883,1.32225,0.21775,0.47675,0.61,0.26175,100.315,100,16.55,0.98,17.458,0.36425,11.0375,4.04425,2.9435,386.805,396.095
10,6.75,420.7325,17.20525,4.715,-4.869,0.565,11.53275,1.433,0.196,0.49825,0.62775,0.263,100.33,100,16.673,0.98,17.437,0.389,74.625,42.3565,16.0305,389.22,401
10,7.25,415.0575,17.256,3.783,-4.76875,4.297,26.00525,1.47,0.2265,0.5455,0.67125,0.291,100.36,100,17.4825,1.19,17.489,0.57525,219.5,120.7675,37.49125,390.6725,403.36
10,7.75,407.05,17.509,2.33575,-3.22425,20.39525,54.41525,1.629,0.26275,0.659,0.77475,0.348,100.37,100,18.0315,1.975,18.50225,0.64075,393.125,219.965,56.2215,390.925,406.655
10,8.25,399.9,17.2455,0.16,-1.603,46.9075,83.499,1.928,0.302,0.767,0.88575,0.38925,100.38,100,18.809,3.3275,19.4485,0.5705,573.95,315.265,71.952,389.78,417.46
10,8.75,387.305,17.129,-0.55025,-0.072,68.009,97.89375,2.104,0.3275,0.8915,1.04275,0.4215,100.395,98.61825,19.39925,4.49,20.46,0.56375,749.25,413.325,87.8985,389.26,426.99
10,9.25,381.975,16.765,-1.46225,1.861,94.044,119.975,2.322,0.3555,0.949,1.1965,0.46,100.39,95.252,20.369,6.16,21.13325,0.625,922.685,502.12,100.935,387.96,435.7975
10,9.75,378.74,16.8065,-1.713,4.294,129.22,129.38,2.53625,0.37525,1.0525,1.2325,0.4705,100.4,90.657,21.526,7.94,21.942,0.65575,1060,579.0825,113,387.5625,444.19
10,10.25,377.72,16.877,-1.92775,7.627,154.895,148.83,2.461,0.3785,1.129,1.28,0.481,100.38,86.476,22.0935,9.49,22.922,0.749,1177.25,634.015,122.67,393.245,452.38
10,10.75,375.21,16.781,-2.128,8.8785,161.395,163.1,2.324,0.3825,1.164,1.3245,0.485,100.3775,84.29175,22.546,10.9275,23.597,0.798,1273.5,687.6525,130.6225,389.7575,465.375
10,11.25,373.86,16.7595,-2.5455,10.4625,177.81,166.9375,2.34075,0.37275,1.2385,1.366,0.474,100.36,82.0275,23.334,12.19,23.883,0.8185,1338.5,727.6475,136.155,392.75,469.3
10,11.75,373.25,16.7195,-1.47,12.405,183.89,176.49,2.46625,0.36975,1.18325,1.42925,0.4875,100.3075,79.5785,23.6215,13.13,24.14675,0.8195,1342.75,741,140.7,389,473.19
10,12.25,372.2025,16.40875,-1.0325,13.386,189.4925,179.52,2.4265,0.364,1.204,1.37,0.488,100.26,76.4855,24.06,13.97,24.8095,0.8085,1359.925,752.26,136.99,387,477.3875
10,12.75,370.86,16.4325,-1.523,15.0725,176.815,175.685,2.379,0.374,1.22825,1.43225,0.48,100.2375,74.9055,24.3975,14.2425,25.1175,0.81375,1330.7,734.955,135.61,388.555,482.695
10,13.25,371.02,16.3885,-0.67425,16.5975,173.43,178.93,2.39125,0.36475,1.181,1.43175,0.492,100.19,74.925,24.812,15.3875,25.24075,0.78775,1268.125,700.815,129.1375,388.91,483.295
10,13.75,370.2175,16.0655,-0.936,15.1875,144.375,159.4875,2.309,0.3675,1.1425,1.3545,0.4665,100.175,72.041,24.852,15.885,25.754,0.6855,1167.35,640.91,121.73,391.52,473.0025
10,14.25,370.715,16.333,0.0705,14.521,126.515,148.84,2.29175,0.33225,1.093,1.3,0.463,100.15,73.87475,24.9,16.125,25.442,0.628,1062.75,589.61,112.345,394.95,473
10,14.75,370.545,16.256,-0.0965,13.0175,104.49,129.145,2.18725,0.341,1.129,1.283,0.453,100.145,74.61575,25.39325,15.275,25.766,0.562,926.5,503.5475,100.03,394.265,470.41
10,15.25,371.41,16.5055,-0.2925,12.365,77.0955,113.4425,2.1885,0.316,1.0345,1.20075,0.42175,100.145,76.671,24.90475,14.85,26.04325,0.44175,771.25,414.035,87.806,394.865,462.2925
10,15.75,371.215,16.4675,0.1755,10.905,51.432,90.977,1.945,0.2925,0.924,1.057,0.39825,100.14,78.4415,24.6755,14.07,25.8155,0.357,606.7475,323.8675,73.372,396.62,455.85
10,16.25,372.125,17.189,0.55,8.7835,24.83475,65.8585,1.84075,0.2465,0.792,0.9165,0.367,100.13,81.891,24.696,13.33,25.176,0.2845,394.7475,221.5675,58.296,390.92,445.12
10,16.75,373.43,17.845,0.86325,5.6035,4.0475,39.0705,1.5695,0.2185,0.658,0.7315,0.29,100.15,85.7975,24.06975,11.815,24.895,0.3925,235,121.2525,40.25275,384,437.08
10,17.25,378.905,17.9725,1.854,3.213,3.52,14.808,1.191,0.18,0.50925,0.63525,0.24025,100.175,89.3995,23.048,9.97,24.209,0.663,101.4,42.30025,12.64075,381.78,427.17
10,17.75,387.8925,17.921,3.494,0.725,1.55,9.992,1.002,0.2005,0.40375,0.53675,0.2115,100.175,92.7905,21.605,6.9925,22.8325,0.5915,9,3.662,1.62925,382.98,416.865
10,18.25,392.78,17.90525,2.917,-1.0615,1.745,5.52875,1.042,0.21575,0.4395,0.5495,0.225,100.19,95.868,20.304,5.28,21.46725,0.466,0.8325,-0.43125,1.2505,380.73,410.87
10,18.75,394.8825,17.479,3.59,-2.083,0.8575,6.23075,1.05775,0.20825,0.4055,0.561,0.2205,100.205,96.93,19.781,4.58,20.4715,0.416,0.20125,-0.56125,1.76225,382.64,407.66
10,19.25,398.445,17.4655,2.867,-2.899,0.8685,4.805,1.09325,0.21025,0.416,0.5965,0.234,100.22,97.89675,19.292,3.955,20.30625,0.4265,0.203,-0.548,2.124,381,406.81
10,19.75,403.0625,17.175,3.363,-3.5935,0.23,6.65,1.1425,0.2275,0.43075,0.603,0.24175,100.25,98.5495,19.264,3.605,19.8145,0.37625,0.2035,-0.489,2.29225,380.3,405.17
10,20.25,404.335,17.4155,3.274,-4.5545,0.518,6.841,1.227,0.2245,0.45575,0.62025,0.24575,100.29,98.9095,19.12475,3.385,19.8065,0.375,0.33425,-0.41775,2.263,380.61,403.82
10,20.75,405.7775,17.29225,3.29875,-4.6475,0.1395,6.26425,1.17875,0.233,0.4435,0.6275,0.2455,100.29,99.265,19.149,3.33,19.71425,0.374,0.207,-0.3545,2.29075,380.06,404.03
10,21.25,408.535,16.77325,3.619,-4.6575,-0.0335,6.482,1.219,0.258,0.519,0.654,0.284,100.29,99.4385,18.84825,3.375,19.559,0.405,0.50975,-0.31275,2.30725,379.94,403.83
10,21.75,411.395,16.546,3.302,-3.8745,0.17225,7.438,1.2665,0.23525,0.4955,0.615,0.25975,100.295,99.653,18.551,3.2525,19.271,0.4025,0,-0.3715,2.1955,379.4,402.14
10,22.25,411.76,16.73725,4.457,-4.373,0.70425,9.44975,1.318,0.2225,0.4675,0.59675,0.254,100.295,99.78025,18.1,3.3225,19.233,0.37425,0,-0.3205,2.2185,380.88,403
10,22.75,414.15,16.6575,3.4315,-4.3165,0.2085,6.84475,1.239,0.235,0.4525,0.61375,0.2365,100.295,99.917,17.827,2.9,18.8695,0.37525,0,-0.31275,2.15,382.79,401.6
10,23.25,416.75,16.312,3.616,-4.1335,0.236,5.91,1.196,0.214,0.47975,0.607,0.2565,100.285,100,17.604,2.865,18.686,0.371,0,-0.235,2.116,381.095,401.0125
10,23.75,418.31,15.9375,4.2355,-4.683,-0.015,6.2685,1.3015,0.208,0.438,0.5785,0.2465,100.275,100,17.4845,2.93,18.485,0.4045,0,-0.20975,2.15275,381.84,400.38
11,0.25,408.515,11.949,2.4865,-6.79975,-0.4985,8.809,1.466,0.221,0.524,0.6685,0.2885,100.475,97.244,12.8025,3.21,14.4135,0.461,0,-0.326,2.434,342,364.82
11,0.75,409.7175,11.521,3.45925,-6.05125,-0.2855,8.45575,1.525,0.199,0.574,0.68,0.299,100.4625,97.382,12.62875,3.22,13.661,0.451,0,-0.369,2.459,341.16,365.62
11,1.25,411.13,11.587,2.85275,-6.8875,-0.361,10.9465,1.58875,0.23625,0.5705,0.707,0.30625,100.4525,97.45325,12.373,3.3275,13.629,0.4355,0,-0.341,2.54,345.16,364.07
11,1.75,410.61,11.188,2.60075,-6.87775,-0.457,7.835,1.537,0.237,0.5745,0.694,0.2925,100.4325,98.30575,12.3315,3.13,13.83375,0.4265,0,-0.334,2.415,345,364
11,2.25,410.96,11.274,3.08175,-6.2205,-0.333,10.517,1.4285,0.226,0.5625,0.706,0.3045,100.4225,98.298,12.266,2.92,13.615,0.4215,0,-0.251,2.46,347.98,364
11,2.75,408.69,11.526,3.334,-6.1265,-0.2175,9.06,1.494,0.22,0.55175,0.689,0.2985,100.405,98.871,11.87025,2.775,13.411,0.4255,0.4075,-0.196,2.387,347.31,365.88
11,3.25,410.5,11.66975,3.34,-6.08625,-0.635,9.833,1.5215,0.2245,0.5385,0.679,0.297,100.395,98.8755,11.63575,2.5,13.112,0.4325,0.8265,-0.145,2.479,349,362.16
11,3.75,410.555,11.012,3.1975,-6.0235,-0.667,10.772,1.422,0.22,0.5235,0.6715,0.2825,100.3925,99.2225,11.50225,2.425,12.727,0.422,0.452,-0.166,2.48,346.17,361.27
11,4.25,410.065,11.178,2.8105,-6.34875,-0.6745,8.612,1.4255,0.213,0.472,0.612,0.27,100.395,99.557,11.152,2.19,13.03525,0.433,0.408,-0.157,2.3,350,360.83
11,4.75,411.0925,11.093,2.8745,-6.34575,-0.76725,6.98675,1.4825,0.2075,0.489,0.635,0.26425,100.4125,100,10.98375,2.15,12.644,0.4535,0.402,-0.09,2.407,353.41,360.41
11,5.25,413.7,10.958,3.02,-6.55225,-1,6.184,1.417,0.21525,0.49275,0.622,0.26825,100.4075,99.9635,10.758,2.0875,12.48175,0.4545,0.5705,-0.249,2.443,350,357.49
11,5.75,412.19,10.905,3.10775,-6.20875,-0.752,6.436,1.36675,0.20725,0.498,0.6565,0.2595,100.44,99.7875,10.66725,2.0425,12.005,0.479,0.4035,-0.273,2.412,349,359.13
11,6.25,410.61,9.96,2.81975,-7.1635,-0.469,6.528,1.333,0.2145,0.485,0.656,0.266,100.4425,99.6585,10.52,2.03,11.39125,0.453,0.6425,-0.175,2.48,348.21,359.99
11,6.75,412.2,11.5965,2.71,-5.884,-0.57825,8.464,1.477,0.19,0.507,0.627,0.2635,100.4625,99.868,10.4335,1.91,11.91325,0.43,15.5725,6.897,4.2025,347.7475,359.36
11,7.25,413.975,10.773,2.6025,-5.98925,-0.77,13.94,1.412,0.21,0.50775,0.652,0.281,100.49,100,10.62925,1.97,11.033,0.48275,92.0695,59.241,23.718,347.165,363.74
11,7.75,414.145,11.709,1.757,-5.44425,3.2135,28.7905,1.61375,0.21275,0.578,0.671,0.3045,100.5175,100,11.688,2.33,12.165,0.654,248.14,141.88,46.099,347.83,371.64
11,8.25,408.165,12.21,1.76,-3.732,14.24175,52.079,1.846,0.2735,0.718,0.811,0.359,100.5375,100,12.717,3.06,13.478,0.807,419.18,232.515,65.0285,344.475,378.13
11,8.75,397.7675,12.339,0.4415,-2.13,36.097,78.32225,2.082,0.3135,0.8535,1.019,0.413,100.5575,98.4055,14.0125,3.9925,14.5435,0.6405,581.535,326.47,82.4785,346.41,383.89
11,9.25,393.6975,12.395,-1.1225,0.1465,61.11,94.197,2.544,0.3585,0.928,1.12,0.453,100.5825,93.13425,15.14,5.3275,15.54775,0.589,724.25,407.13,96.469,347.25,391.06
11,9.75,390.91,12.119,-1.774,2.12725,84.409,115.21,2.512,0.381,1.04525,1.2355,0.50525,100.5925,86.0495,16.5,7.33,16.71275,0.6315,857.1275,482.475,110.575,350.2375,400.9325
11,10.25,388.72,12.152,-2.46825,4.759,102.37,117.8575,2.56675,0.39725,1.206,1.362,0.507,100.575,77.7795,17.395,8.81,18.129,0.657,967,544.23,122.865,349.6475,411.5
11,10.75,385.875,12.1645,-2.5825,7.1105,120,119.8425,2.6475,0.4175,1.2045,1.38475,0.51825,100.565,75.8125,18.147,10.035,18.8455,0.69,1043.775,589.375,130.76,351.08,418.9775
11,11.25,385.15,11.9675,-2.67375,10.9665,131.0175,124.96,2.73525,0.41225,1.193,1.373,0.498,100.52,70.87025,18.77875,10.51,19.27,0.7345,1098,623.985,136.305,351,423.4
11,11.75,383.465,11.648,-2.89,12.27,134.16,137.26,2.7865,0.3915,1.222,1.412,0.517,100.49,68.0235,19.38175,11.025,20.0495,0.705,1132.475,640.595,139.28,349.625,427.2
11,12.25,382.2825,11.645,-2.486,16.085,135,131.9675,2.8205,0.39825,1.289,1.41225,0.5285,100.445,64.628,19.791,11.99,20.4915,0.7345,1122.525,646.13,136.92,349.775,432.5
11,12.75,382.05,11.54675,-3.38975,17.251,131.0475,131.77,2.7515,0.4065,1.22975,1.4355,0.515,100.39,62.806,20.313,12.73,20.8475,0.71375,1084.05,615.195,131.915,354.49,434.5
11,13.25,381.8,11.476,-2.8315,17.5705,122.8675,127.78,2.731,0.3795,1.23075,1.38825,0.502,100.37,61.8155,20.9115,13.455,21.426,0.683,1030.5,580.47,126.31,357.995,433
11,13.75,381.4,11.8965,-2.35975,16.925,109.6875,115.905,2.643,0.388,1.21975,1.4015,0.51075,100.35,61.2555,20.86325,13.94,21.65575,0.60575,944.9025,536.47,117.525,354.43,430.5
11,14.25,380.745,11.54275,-2.0385,15.3425,84.876,101.93,2.55875,0.381,1.165,1.411,0.488,100.335,60.8745,21.3135,14.025,21.78275,0.542,839.97,471.745,106.03,352.68,427
11,14.75,380.935,11.8555,-1.63225,14.1395,66.63525,96.92025,2.41,0.355,1.108,1.24575,0.46625,100.3,59.48775,21.3605,13.535,22.14925,0.4575,704.5,399.47,93.98025,351.4675,420.655
11,15.25,381.125,11.65125,-1.465,12.586,36.689,75.9355,2.373,0.332,1.02575,1.16975,0.44525,100.28,60.26,21.20375,13.25,22.15175,0.35825,556.8825,306.77,80.3485,352.4375,413.0375
11,15.75,381.35,11.887,-0.60175,9.9645,12.26225,58.943,2.19175,0.306,0.95,1.049,0.425,100.28,61.845,21.041,12.67,22.058,0.271,381.935,217.1025,65.64,351.2,411
11,16.25,381.995,12.5385,0.415,7.3025,0.446,38.1,1.949,0.294,0.781,0.901,0.378,100.28,64.387,20.62225,11.24,21.655,0.321,226.675,123.0425,46.0595,350.0575,400.27
11,16.75,384.08,12.805,1.062,4.6155,1.5435,16.80825,1.563,0.23,0.628,0.717,0.294,100.29,70.612,19.75225,9.89,20.647,0.627,86.338,43.6915,17.533,354.3975,389.4825
11,17.25,390.465,13.2855,1.5285,0.817,1.598,6.484,1.28575,0.1605,0.483,0.5765,0.2255,100.35,78.043,18.199,8.03,19.29975,0.639,11.652,1.66775,1.68525,347.545,382.4075
11,17.75,396.93,13.5135,2.204,-1.4295,0.4875,4.60225,1.283,0.1715,0.443,0.5445,0.231,100.37,83.997,16.851,6.71,17.985,0.5245,0.20675,-1.1565,1.633,349.8975,378.91
11,18.25,393.8375,13.3565,1.772,-3.01,1.05225,3.9425,1.276,0.163,0.4455,0.5415,0.225,100.37,86.853,15.849,6.05,17.4805,0.4935,0,-0.8885,2.2255,348.1725,375.125
11,18.75,396.3925,13.4015,2.0475,-4.4195,0.09775,4.984,1.2875,0.157,0.418,0.54,0.20475,100.39,88.864,15.63975,5.39,16.794,0.45275,0,-0.64575,2.5415,346.2375,374.49
11,19.25,397.755,13.247,1.9395,-5.3235,-0.073,4.592,1.34125,0.17025,0.42425,0.56525,0.21825,100.42,90.8355,15.3635,5.06,16.609,0.45225,0,-0.5805,2.57275,345.7325,374.655
11,19.75,398.63,13.162,1.9695,-5.606,0.0645,5.0855,1.34925,0.17,0.456,0.544,0.215,100.43,93.23325,14.887,4.665,16.185,0.467,0,-0.543,2.59025,342.3925,373.22
11,20.25,399.2725,12.623,2.15275,-5.718,-0.063,6.48275,1.431,0.182,0.49675,0.59025,0.26425,100.45,94.845,14.34,4.29,15.7185,0.44075,0,-0.43075,2.5905,337.0625,371.7575
11,20.75,399.36,12.29375,1.886,-6.5615,0.02525,7.434,1.472,0.17425,0.4915,0.6065,0.2715,100.47,95.562,14,4.34,15.18975,0.4595,0,-0.27475,2.593,335.9425,370.99
11,21.25,401.9225,12.224,2.072,-6.4245,-0.36825,9.626,1.4865,0.1985,0.52625,0.63925,0.28175,100.47,96.241,13.888,4.19,14.765,0.43425,0,-0.42025,2.61675,339.6975,369.375
11,21.75,403.01,12.17,2.769,-6.4175,-0.287,7.2265,1.5295,0.201,0.541,0.6615,0.3,100.48,96.31,13.5145,3.95,14.769,0.4295,0,-0.399,2.44375,339.4375,368.925
11,22.25,403.73,11.994,2.711,-6.523,-0.3165,6.731,1.4765,0.192,0.5395,0.65825,0.2975,100.49,96.246,13.50925,3.89,14.706,0.44125,0,-0.26025,2.50375,340.76,367.5175
11,22.75,404.6,12.05875,3.006,-6.42,-0.094,7.9485,1.41625,0.17975,0.574,0.652,0.29,100.49,96.655,13.1405,3.67,14.57275,0.429,0,-0.30375,2.434,343.405,366.15
11,23.25,405.12,12.06325,3.00625,-6.546,-0.29725,6.30325,1.413,0.203,0.551,0.662,0.299,100.47,96.447,12.89425,3.61,14.563,0.434,0,-0.40025,2.47275,341.4075,366.2975
11,23.75,407.3075,11.99775,3.361,-6.574,-0.28975,6.89025,1.507,0.21925,0.53625,0.64375,0.2885,100.47,96.913,12.679,3.33,14.2115,0.461,0,-0.315,2.621,342.47,365.15
12,0.25,395.79,8.8805,1.708,-3.0985,-0.953,8.832,1.6195,0.24325,0.603,0.702,0.318,100.65,93.19675,8.2865,3.215,9.523,0.502,0,-0.158,2.53,330.65,349.43
12,0.75,395.295,9.18125,1.88825,-2.99,-1.32925,7.803,1.71,0.2415,0.633,0.705,0.3095,100.64,94.122,8.24675,3.12,9.389,0.5055,0,-0.058,2.484,335,349
12,1.25,396.54,9.0225,1.946,-2.983,-1.18625,6.58775,1.57075,0.2455,0.64925,0.737,0.32925,100.6375,94.817,7.693,2.98,9.109,0.51125,0,-0.114,2.42,336,347.11
12,1.75,398.0275,8.748,1.97175,-3.41825,-1.472,7.6155,1.752,0.2415,0.639,0.71,0.332,100.63,95.365,7.989,2.81,9.083,0.493,0,-0.162,2.391,334,348
12,2.25,398.4725,8.63325,2.124,-3.832,-2.219,8.808,1.644,0.235,0.5795,0.725,0.3055,100.65,94.78375,7.7215,2.9025,9.147,0.476,0,-0.199,2.398,333.47,348.55
12,2.75,397.88,8.55325,2.10375,-3.83275,-1.738,7.90825,1.632,0.264,0.604,0.6945,0.3035,100.6675,95.46275,7.424,2.985,8.9395,0.513,0.82725,-0.117,2.406,336.32,349
12,3.25,397.375,8.832,1.887,-3.57525,-2.2455,8.0335,1.641,0.271,0.5995,0.6875,0.307,100.6475,95.504,7.314,2.86,8.4415,0.4655,0.83625,-0.164,2.339,336.33,347.36
12,3.75,396.52,9.043,2.32425,-3.563,-1.4005,9.3945,1.713,0.2585,0.597,0.738,0.318,100.65,95.1865,7.43,2.7575,8.2505,0.488,0.8375,-0.132,2.395,337,347
