DOY2,HR2,TA,RH,PPFD_IN,PPFD_OUT,WS,USTAR,TS_1,TS_2,T_SONIC,G_1,G_2,CO2,H2O,FC,LE,H
10,17.75,4.5775,59.772,2.7245,0,1.6409,0.070896,6.35505,6.3656,5.81775,-14.9085,-10.951,381.69585,5.723775,0.11295075,0.356055,-27.270475
10,18.25,3.9674,62.079,0.15042,-0.0033728,1.4787,0.0827585,6.30155,6.40155,5.5518,-15.8945,-13.165,382.3716,5.7495,0.16824,-0.061225,-36.2658
10,18.75,4.0507,65.87,0.0498595,-0.0193955,1.4394,0.07422,6.1786,6.4324,5.4755,-16.3655,-13.458,381.5211,5.865725,0.13919,0.0793574,-33.485975
10,19.25,2.8836,68.768,0.034591,-0.01675,1.3516,0.056551,6.11335,6.4373,5.0962,-16.0035,-14.052,383.92615,5.8848,0.156245,-1.93735,-41.05625
10,19.75,2.613,70.075,0.0324915,-0.0253775,1.3258,0.05782,6.0598,6.4208,5.22295,-16.2275,-14.341,385.22905,5.9975,0.217405,-0.485395,-35.0518
10,20.25,2.7755,71.279,0.038758,-0.0256655,1.29765,0.06733425,5.98835,6.41795,4.7506,-18.367,-14.986,384.74585,6.7463,0.3486925,-0.283965,-33.8415
10,20.75,2.7151,69.302,0.03827,-0.021912,1.41035,0.041573,5.9188,6.4047,4.05845,-18.562,-16.047,385.4977,6.872375,0.271525,-0.4655575,-32.22685
10,21.25,2.4444,68.48,0.0370605,-0.024184,1.151,0.05093525,5.85715,6.40625,3.9393,-18.2125,-16.234,383.4118,6.7648,0.289285,-0.68736,-32.7221
10,21.75,2.0915,70.116,0.0274425,-0.018822,1.2713,0.06759675,5.76195,6.3999,3.72025,-18.516,-16.417,384.730775,6.9039,0.32399,-0.333335,-26.8911
10,22.25,1.7304,69.98,0.027822,-0.021699,1.49715,0.063006,5.65345,6.386,3.7009,-19.4635,-16.518,385.2729,6.95835,0.4460125,-0.6429875,-30.3758
10,22.75,1.7351,70.062,0.0257915,-0.026152,1.2143,0.049576,5.5376,6.38705,2.9842,-18.456,-16.582,386.3663,7.2788,0.504955,-0.3743725,-29.762875
10,23.25,1.7589,70.429,0.029154,-0.020799,1.3462,0.072679,5.452,6.3608,2.5294,-17.211,-16.384,385.663925,7.1732,0.250815,0.55436,-31.0121
10,23.75,1.7113,72.315,0.0367605,-0.018964,0.959585,0.0557755,5.38515,6.32905,2.3478,-17.8585,-16.082,386.70195,7.426,0.4007975,-0.056681,-21.3652
11,0.25,-3.894075,78.1315,0.026874,-0.0059569,2.0035,0.2158625,1.5262,2.2533,-5.3066,-17.1065,-17.456,394.19395,4.235375,0.308095,9.571175,11.789975
11,0.75,-3.6691,77.59775,0.0283525,-0.005146575,1.9214,0.2158625,1.518225,2.25195,-5.5525,-16.41475,-18.25625,394.19395,4.235375,0.308095,9.571175,11.789975
11,1.25,-4.326975,78.86725,0.02497175,-0.0029787,1.9445,0.2158625,1.52195,2.25945,-5.9939,-16.67525,-17.73675,394.19395,4.235375,0.308095,9.571175,11.789975
11,1.75,-4.552875,78.155,0.022881,-0.004662825,2.0145,0.2158625,1.4952,2.2619,-5.8823,-16.14175,-17.22425,394.19395,4.235375,0.308095,9.571175,11.789975
11,2.25,-4.480125,78.41625,0.0266865,-0.004665225,1.7805,0.2158625,1.47205,2.25645,-5.4878,-17.6055,-17.213,394.19395,4.235375,0.308095,9.571175,11.789975
11,2.75,-4.745525,78.495,0.02448225,-0.003701325,1.5842,0.2158625,1.457,2.244825,-5.4985,-19.29525,-17.43725,394.19395,4.235375,0.308095,9.571175,11.789975
11,3.25,-5.04565,77.91325,0.0243935,-0.005148,1.8293,0.2158625,1.45175,2.239975,-5.537,-19.12175,-17.09925,394.19395,4.235375,0.308095,9.571175,11.789975
11,3.75,-5.03725,78.55375,0.02229525,-0.004186025,1.9282,0.2158625,1.44425,2.236275,-5.9146,-19.19025,-18.82075,394.19395,4.235375,0.308095,9.571175,11.789975
11,4.25,-4.7571,78.3725,0.021597,-0.0033004,1.7955,0.2158625,1.446975,2.241425,-5.7246,-19.5765,-18.745,394.19395,4.235375,0.308095,9.571175,11.789975
11,4.75,-4.819275,78.2325,0.0218485,-0.003859925,2.062,0.2158625,1.442175,2.236925,-5.6661,-19.37175,-18.75175,394.19395,4.235375,0.308095,9.571175,11.789975
11,5.25,-5.03035,78.37925,0.02046825,-0.0035419,1.9813,0.2158625,1.437575,2.23845,-5.619,-19.234,-19.55575,394.19395,4.235375,0.308095,9.571175,11.789975
11,5.75,-4.8346,78.328,0.0183615,-0.0037029,1.9957,0.2158625,1.42265,2.237,-5.8041,-19.76025,-19.395,394.19395,4.235375,0.308095,9.571175,11.789975
11,6.25,-5.0628,78.34975,0.02087175,-0.0007245475,1.9685,0.2158625,1.399925,2.2396,-5.8253,-19.606,-19.84825,394.19395,4.235375,0.308095,9.571175,11.789975
11,6.75,-5.726975,76.9015,0.0321605,-0.000322005,1.7809,0.2158625,1.384975,2.234525,-5.734,-18.38075,-18.97675,394.19395,4.235375,0.308095,9.571175,11.789975
11,7.25,-5.752575,76.896,0.235905,0.02955415,2.2769,0.2158625,1.375875,2.20525,-5.4782,-16.59775,-18.128,394.19395,4.235375,0.308095,9.571175,11.789975
11,7.75,-5.69875,78.12375,5.74525,1.2775,2.5862,0.2158625,1.3605,2.1803,-5.1293,-14.71975,-17.12275,394.19395,4.235375,0.308095,9.571175,11.789975
11,8.25,-5.8336,78.09475,34.2135,6.434375,2.6688,0.2158625,1.333675,2.18295,-4.9539,-12.81625,-15.24725,394.19395,4.235375,0.308095,9.571175,11.789975
11,8.75,-5.1362,77.16675,86.03525,14.025,3.0706,0.20813,1.2984,2.18675,-4.8314,-10.6515,-13.57675,394.19395,4.235375,0.308095,9.571175,0.690621
11,9.25,-3.551725,73.045,149.7725,20.51425,2.9318,0.1764325,1.2927,2.19215,-4.3139,-7.996675,-10.82725,394.19395,3.7448,0.308095,-0.39811,-10.954225
11,9.75,-2.8227,70.39175,197.1875,32.34825,2.8138,0.16132,1.2825,2.201125,-3.461,-7.2331,-9.24855,393.317775,3.378,0.1302675,-0.3360125,-7.8995
11,10.25,-2.3575,68.2645,247.3075,38.99375,3.2654,0.17213,1.289425,2.191775,-2.7476,-6.243925,-7.68395,392.491875,3.4118,0.07496725,1.58311,-6.971275
11,10.75,-2.093125,67.952,295.935,44.459,3.36165,0.19782,1.2996,2.187525,-2.2366,-5.41185,-5.852425,391.9245,3.5756,0.12437,0.86885,-7.26685
11,11.25,-1.863775,66.85925,353.8175,55.5635,3.291975,0.2101875,1.3166,2.1806,-1.580125,-3.6302,-5.2901,391.339175,4.0448,0.195285,2.14565,-1.445325
11,11.75,-1.735475,64.49925,360.03,51.9625,3.152925,0.22808,1.3187,2.172025,-1.00077,-2.511625,-5.0282,390.614025,3.939575,0.181545,1.6672,-1.4441525
11,12.25,-1.647925,62.31675,392.5825,50.527,3.062075,0.15749,1.321425,2.171675,-1.055045,-1.215075,-5.1712,390.2977,3.9297,0.1839,1.5162,-5.5449
11,12.75,-1.55385,62.486,402.71,42.659,3.11815,0.17774,1.326725,2.179975,-0.90706,-0.8915,-4.98855,390.3479,3.8253,0.23576,0.68807,-5.538
11,13.25,-1.2866,60.4315,393.5275,37.875,2.9171,0.11642,1.33955,2.200525,-0.6450765,-2.0777,-2.0845,390.5186,3.6093,0.15659,1.7774,-3.8024
11,13.75,-1.2466,59.023,288.9225,30.302,2.5336,0.108555,1.354475,2.216825,-0.28723,-2.13345,-1.93095,390.4684,3.5381,0.16268,0.79415,-8.443
11,14.25,-1.29165,58.1405,241.7275,21.288,2.8345,0.097318,1.359325,2.225,-0.24702,-2.21895,-1.98495,390.35045,3.4939,0.13244525,0.24367,-8.6512
11,14.75,-1.49305,60.14,181.9025,13.38425,2.71305,0.13334,1.378725,2.2306,-0.2437725,-3.89845,-3.907725,390.2977,3.4381,0.038276,-0.19361,-12.9584
11,15.25,-1.47975,61.60175,146.205,8.6145,2.4833,0.0874035,1.421425,2.22045,-0.76144,-4.78345,-5.23965,389.76045,3.59065,0.0101556,-0.218366,-16.43165
11,15.75,-1.595775,64.411,82.73275,3.1891,2.225,0.0674045,1.448,2.1994,-1.122075,-6.429475,-5.9292,389.83075,3.52795,0.0003074,-0.61316,-28.4022
11,16.25,-1.69975,66.9485,38.4625,0.09743175,2.25305,0.07565225,1.440675,2.18925,-1.62765,-9.2412,-9.899,390.342875,3.42455,-0.0148915,-1.144845,-27.714975
11,16.75,-1.829925,66.9975,7.38885,0,1.510225,0.058652,1.44315,2.183725,-1.8479,-12.28925,-12.6405,390.1571,3.398,-0.046306,-0.58411,-26.0917
11,17.25,-2.12295,69.22125,0.33732,-1.2325e-09,1.7053,0.0563835,1.445925,2.17875,-2.404075,-13.76925,-15.3475,390.94795,3.3197,-0.025695,-1.2810575,-30.3166
11,17.75,-2.287725,70.357,0.03715425,-0.0077277,1.7608,0.056575,1.433475,2.176825,-2.58615,-14.57725,-16.19825,390.4383,3.4494,-0.048591775,-1.2742,-35.0126
11,18.25,-2.4116,71.554,0.03091575,-0.005232375,1.5717,0.0661535,1.437,2.18095,-2.9176,-15.27275,-16.4935,390.95545,4.1679,-0.10252475,-2.8521,-39.97115
11,18.75,-2.580725,73.909,0.03030425,-0.013363,1.69495,0.078309,1.4266,2.18115,-3.170975,-14.8325,-16.6695,390.9479,4.1536,-0.096414,-1.3016,-37.20235
11,19.25,-3.51445,74.92425,0.02567875,-0.008452375,1.787425,0.083382,1.4155,2.17685,-3.581175,-15.724,-16.44425,392.321175,4.109525,0.0092137,-1.39685,-38.312575
11,19.75,-3.84635,75.278,0.02769475,-0.0088547,2.13965,0.13393,1.408625,2.185575,-3.61405,-14.712,-16.40325,392.5069,4.0647,0.038506,-2.4769,-35.2188
11,20.25,-4.631125,75.36525,0.02495875,-0.007486375,2.38825,0.06733425,1.4102,2.185325,-3.8022,-14.396,-15.947,384.74585,4.0647,0.038506,-2.4769,-35.2188
11,20.75,-4.769375,74.4045,0.027077,-0.0034614,2.2334,0.06733425,1.413625,2.18085,-3.7893,-15.9735,-15.68475,384.74585,4.0647,0.038506,-2.4769,-35.2188
11,21.25,-4.768775,75.82575,0.02818975,-0.0051468,2.1208,0.06733425,1.42345,2.187025,-4.15095,-16.846,-16.539,384.74585,4.0647,0.038506,-2.4769,-35.2188
11,21.75,-4.92895,76.58,0.0262575,-0.00651845,2.179625,0.06733425,1.425075,2.186525,-4.436925,-15.82275,-16.34125,384.74585,4.0647,0.038506,-2.4769,-35.2188
11,22.25,-5.2185,77.555,0.02417575,-0.0049104,1.948575,0.06733425,1.4208,2.186975,-4.86725,-15.495,-16.42,384.74585,4.0647,0.038506,-2.4769,-35.2188
11,22.75,-5.00185,77.455,0.0231445,-0.004425625,2.087625,0.06733425,1.414525,2.19965,-5.129925,-14.654,-14.56975,384.74585,4.0647,0.038506,-2.4769,-35.2188
11,23.25,-5.1216,77.454,0.02579425,-0.0053129,2.222025,0.06733425,1.411725,2.186725,-5.5711,-14.8565,-15.8175,384.74585,4.0647,0.038506,-2.4769,-35.2188
11,23.75,-4.9765,78.2885,0.020948,-0.0054739,2.502025,0.06733425,1.43025,2.1996,-5.408875,-15.77675,-16.9495,384.74585,4.0647,0.038506,-2.4769,-35.2188
12,0.25,-17.398,78.102,-0.00025702,-0.0099947,1.9445,0.16132,-3.9434,-2.7757,-3.461,-25.537,-31.928,393.317775,3.378,0.308095,0.213439,-7.8995
12,0.75,-17.443,78.416,-0.00037531,-0.0048363,1.9445,0.16132,-3.9685,-2.7699,-3.461,-25.668,-32.506,393.317775,3.378,0.308095,0.213439,-7.8995
12,1.25,-16.964,78.307,-9.37e-06,-0.020631,1.9445,0.16132,-3.98,-2.7856,-3.461,-25.264,-30.638,393.317775,3.378,0.308095,0.213439,-7.8995
12,1.75,-17.227,78.421,-0.0033272,-0.020628,2.01957333333333,0.16132,-3.9776,-2.7818,-3.461,-24.811,-30.198,393.317775,3.378,0.308095,0.213439,-7.8995
12,2.25,-17.758,78.309,-0.00043355,-0.014819,2.09464666666667,0.16132,-3.9723,-2.8048,-3.461,-25.796,-32.528,393.317775,3.378,0.308095,0.213439,-7.8995
12,2.75,-17.74,79.188,-0.00058184,-0.01933,2.16972,0.16132,-3.9797,-2.8458,-3.461,-26.331,-34.135,393.317775,3.378,0.308095,0.213439,-7.8995
12,3.25,-18.273,79.818,-0.00061757,-0.0061208,2.24479333333333,0.16132,-3.9726,-2.8726,-3.461,-25.61,-32.568,393.317775,3.378,0.308095,0.213439,-7.8995
12,3.75,-17.547,78.996,-0.0013324,-0.0074085,2.31986666666667,0.16132,-3.9736,-2.8938,-3.461,-24.981,-31.561,393.317775,3.378,0.308095,0.213439,-7.8995
12,4.25,-17.979,78.729,-0.0076584,-0.0096497,2.39494,0.16132,-3.965,-2.881,-3.461,-26.393,-32.283,393.317775,3.378,0.308095,0.213439,-7.8995
12,4.75,-18.364,78.658,-0.00066556,-0.014475,2.47001333333333,0.16132,-3.9748,-2.8973,-3.461,-25.212,-32.637,393.317775,3.378,0.308095,0.213439,-7.8995
12,5.25,-18.536,77.861,-0.0016621,-0.016721,2.54508666666667,0.16132,-3.9721,-2.8964,-3.461,-25.589,-29.196,393.317775,3.378,0.308095,0.213439,-7.8995
12,5.75,-18.902,78.857,-0.0019991,-0.014796,2.62016,0.16132,-3.9663,-2.883,-3.461,-29.383,-28.997,393.317775,3.378,0.308095,0.213439,-7.8995
12,6.25,-19.861,79.236,-5.06e-05,-0.01254,2.69523333333333,0.16132,-3.9651,-2.8703,-3.461,-29.483,-29.804,393.317775,3.378,0.308095,0.213439,-7.8995
12,6.75,-19.942,78.776,-6.74e-05,-0.0019679,2.77030666666667,0.16132,-3.9618,-2.8574,-3.461,-28.597,-31.285,393.317775,3.378,0.308095,0.213439,-7.8995
12,7.25,-19.87,79.263,-0.00029476,-0.0016097,2.84538,0.16132,-4.0759,-2.8487,-3.461,-28.289,-30.127,393.317775,3.378,0.308095,0.213439,-7.8995
12,7.75,-19.782,80.501,0.06564,0.011285,2.92045333333333,0.16132,-4.1852,-2.8325,-3.461,-28.127,-31.694,393.317775,3.378,0.308095,0.213439,-7.8995
12,8.25,-19.078,80.223,1.9167,1.989,2.99552666666667,0.16132,-4.2093,-2.8256,-3.461,-29.315,-31.306,393.317775,3.378,0.308095,0.213439,-7.8995
12,8.75,-18.131,78.1,17.377,19.101,3.0706,0.16132,-4.2226,-2.8161,-3.461,-27.426,-29.115,393.317775,3.378,0.308095,0.213439,-7.8995
12,9.25,-17.501,77.359,50.098,50.894,2.9318,0.16132,-4.2362,-2.8257,-3.461,-24.704,-24.691,393.317775,3.378,0.308095,0.213439,-7.8995
12,9.75,-17.018,77.058,89.721,100.56,0.97388,0.16132,-4.2597,-2.8123,-3.461,-23.452,-20.732,393.317775,3.378,0.1302675,0.213439,-7.8995
12,10.25,-16.712,76.33,150.68,143.07,1.668475,0.08867975,-4.2689,-2.8048,-24.0725,-22.628,-16.23,400.013425,0.6140275,-0.00225257175,0.213439,-1.9269
12,10.75,-15.937,75.927,205.8975,176.5325,1.266525,0.075975,-4.2433,-2.871875,-24.4705,-21.225,-11.09925,398.55635,0.584415,0.088937,-0.238715,-2.23615
12,11.25,-15.289,76.806,242.2525,199.525,1.5683,0.07495275,-4.247725,-2.8801,-23.99775,-19.6585,-7.412825,398.54145,0.66892,0.0234235,-0.55262,-3.676525
12,11.75,-14.946,75.558,237.3675,209.5375,1.66495,0.137185,-4.259825,-2.9081,-23.855,-19.3115,-4.78535,397.586675,0.7065925,0.1101245,0.534715,4.1112
12,12.25,-15.156,74.344,272.1775,214.0225,2.334725,0.1222775,-4.24725,-2.89305,-22.518,-18.75,-4.5254,397.6115,0.76949,0.1193,0.76879,2.0775
12,12.75,-14.802,73.241,269.53,206.615,2.4135,0.149075,-4.176075,-2.8733,-22.14125,-18.16725,-4.494425,397.196175,0.8258875,0.06884825,0.5495875,0.8213025
12,13.25,-14.482,73.695,242.8775,190.9125,2.68335,0.082098,-4.1017,-2.884525,-22.506,-17.25025,-9.054975,396.65175,0.8195075,0.1108595,0.6691275,2.9339175
12,13.75,-14.444,72.964,230.3025,158.125,2.807975,0.11243475,-4.03965,-2.856925,-22.16,-15.647,-5.710525,390.4684,3.5381,0.16268,0.79415,-8.443
12,14.25,-14.612,73.711,194.6725,104.958,2.1705,0.119465,-4.0071,-2.873325,-22.0465,-14.4585,-4.50095,390.35045,3.4939,0.13244525,0.24367,-8.6512
12,14.75,-14.675,73.915,134.8625,68.924,2.83285,0.12666,-4.0435,-2.90905,-21.469,-14.36475,-5.916175,395.7647,0.923225,0.0706495,0.26472,-7.6388
12,15.25,-14.83,74.708,88.749,27.24975,2.2381,0.10053475,-3.994,-2.910475,-22.543,-14.2925,-11.8385,395.350975,0.8410575,0.044877,-0.195754,-8.58995
12,15.75,-15.195,74.105,49.747,6.221875,2.0015,0.091413,-3.9882,-2.89435,-21.048,-14.15175,-17.13825,395.4036,0.91447,0.026781,-0.44687,-11.7533
12,16.25,-16.258,77.82,17.494,2.09715,1.681425,0.038692,-3.9826,-2.902375,-21.3695,-15.52625,-24.0745,396.370775,0.8522725,-0.040691,-0.2651475,-12.67025
12,16.75,-16.658,78.423,1.6948,0.21062,1.9188,0.0298615,-3.9661,-2.91605,-23.103,-21.99525,-28.915,396.51895,0.7543875,-0.03257945,-0.2506425,-9.964225
12,17.25,-17.587,78.888,0.072866,0,1.6052,0.017293,-3.9339,-2.93185,-24.1255,-26.8865,-35.1085,397.5916,0.639405,-0.053375,-0.016511,-3.1517
12,17.75,-17.523,78.325,1.88e-06,-0.0080423,1.24045,0.01,-3.9013,-2.9421,-24.7995,-28.30475,-35.88375,399.4416,0.62003,-0.15835975,-0.2485075,-3.575925
12,18.25,-17.288,78.42,0,-0.014662,1.04982,0.01,-3.8758,-2.914975,-25.468,-29.33075,-36.4525,401.9578,0.58755,-0.11057,-0.066038,-3.1329
12,18.75,-17.295,78.661,0,-0.00837035,0.84042,0.01,-3.8496,-2.90615,-25.056,-30.1445,-42.802,402.0672,0.63756,-0.05982975,-0.088766,-3.9508
12,19.25,-17.183,78.965,0,-0.0137545,0.6789575,0.01,-3.8079,-2.894825,-26.056,-31.08275,-42.24675,401.7092,0.57199,-0.06134725,-0.19737,-4.3617
12,19.75,-17.132,78.974,0,-0.01232775,0.69135,0.13393,-3.7815,-2.8803,-3.61405,-30.698,-41.68925,393.227525,4.0647,0.038506,-2.4769,-35.2188
12,20.25,-16.741,79.649,0,-0.01337825,2.38825,0.06733425,-3.7553,-2.89035,-3.8022,-30.71725,-39.41325,384.74585,4.0647,0.038506,-2.4769,-35.2188
12,20.75,-16.723,79.611,-5.44e-05,-0.008151025,0.991485,0.06733425,-3.7294,-2.86215,-3.7893,-33.127,-38.0285,384.74585,4.0647,0.038506,-2.4769,-35.2188
12,21.25,-16.874,77.932,-3.75e-06,-0.0098291,1.585555,0.06733425,-3.7388,-2.86545,-4.15095,-32.71,-35.5395,384.74585,4.0647,0.038506,-2.4769,-35.2188
12,21.75,-17.055,78.207,0,-0.005948675,2.179625,0.06733425,-3.7622,-2.870475,-4.436925,-31.887,-33.64,384.74585,4.0647,0.038506,-2.4769,-35.2188
12,22.25,-17.413,79.516,-5.62e-06,-0.0057931,1.948575,0.06733425,-3.772,-2.8712,-4.86725,-26.75225,-34.2725,384.74585,4.0647,0.038506,-2.4769,-35.2188
12,22.75,-17.669,78.309,-3.75e-06,-0.009743925,2.087625,0.06733425,-3.7965,-2.878325,-4.86725,-25.847,-36.155,384.74585,4.0647,0.038506,-2.4769,-35.2188
12,23.25,-17.619,77.114,-5.62e-06,-0.0072389,2.222025,0.06733425,-3.8398,-2.881525,-4.86725,-25.35225,-37.13075,384.74585,4.0647,0.038506,-2.4769,-35.2188
12,23.75,-17.836,78.42475,-0.0012651,-0.008202275,2.222025,0.06733425,-3.9081,-2.8728,-4.86725,-25.38175,-37.0205,384.74585,4.0647,0.038506,-2.4769,-35.2188
